,Neural Crest/Mid-HindBrain_3_corr,Neural Crest/Mid-HindBrain_3_pval,Neural Crest/Mid-HindBrain_3_qval,Neural Crest/Mid-HindBrain_3_ci_low,Neural Crest/Mid-HindBrain_3_ci_high,gene_annotation
ENSMUSG00000029715,0.5220266407683815,0.0,0.0,0.5132862745000395,0.5306587285449742,Pop7
ENSMUSG00000025362,0.4936890556554019,0.0,0.0,0.48460597090889884,0.5026656886490266,Rps26
ENSMUSG00000042462,0.48947611776046124,0.0,0.0,0.48034374804440355,0.49850236615220006,Dctpp1
ENSMUSG00000040952,0.46785616580646416,0.0,0.0,0.4584776597359444,0.4771304772896895,Rps19
ENSMUSG00000028234,0.461529898858617,0.0,0.0,0.45208151694666243,0.4708747214862652,Rps20
ENSMUSG00000004885,0.45564751782397217,0.0,0.0,0.4461350346099159,0.465057060837958,Crabp2
ENSMUSG00000016344,0.4516040240164923,0.0,0.0,0.4420479652106394,0.46105758383700723,Ppdpf
ENSMUSG00000039001,0.4435938283166746,0.0,0.0,0.4339526173129857,0.45313345156911183,Rps21
ENSMUSG00000024608,0.44359144922535004,0.0,0.0,0.4339502131620304,0.4531310978153376,Rps14
ENSMUSG00000042606,0.43647932834153075,0.0,0.0,0.42676379202415504,0.4460941271002419,Hirip3
ENSMUSG00000042380,0.4284915661557452,0.0,0.0,0.4186940443773166,0.4381893499276504,Smim12
ENSMUSG00000028044,0.40903887578485193,0.0,0.0,0.39904816409615157,0.418932477564765,Cks1b
ENSMUSG00000037716,0.40421347907266614,0.0,0.0,0.39417626454696947,0.41415427708286295,Ccdc33
ENSMUSG00000057863,0.4017691324664474,0.0,0.0,0.3917085767652775,0.4117336290517411,Rpl36
ENSMUSG00000073702,0.3998580499560654,0.0,0.0,0.3897793460524208,0.4098409770337592,Rpl31
ENSMUSG00000071415,0.38934427489998247,0.0,0.0,0.37916731094662465,0.3994270593923025,Rpl23
ENSMUSG00000045128,0.3877155054813487,0.0,0.0,0.3775235587599651,0.39781352683750776,Rpl18a
ENSMUSG00000070526,0.38690045282244817,0.0,0.0,0.3767010326845854,0.39700607540814753,Peg12
ENSMUSG00000067288,0.3865484450448013,0.0,0.0,0.37634580223470016,0.3966573456390809,Rps28
ENSMUSG00000007892,0.38472529267668587,0.0,0.0,0.37450600669620093,0.3948511243540009,Rplp1
ENSMUSG00000051515,0.3831148652363398,0.0,0.0,0.3728809449351201,0.3932555873732369,Fam181b
ENSMUSG00000047675,0.37812165597660746,0.0,0.0,0.3678427603125885,0.3883081584196513,Rps8
ENSMUSG00000060938,0.3780965961869863,0.0,0.0,0.3678174763236537,0.3882833269100193,Rpl26
ENSMUSG00000057322,0.37673595196541565,0.0,0.0,0.3664446818105489,0.3869350551529756,Rpl38
ENSMUSG00000036781,0.3759139782348898,0.0,0.0,0.3656153897214396,0.38612053457546447,Rps27l
ENSMUSG00000061983,0.37302040096073075,0.0,0.0,0.3626961798668442,0.38325306784600777,Rps12
ENSMUSG00000020018,0.3713736578042288,0.0,0.0,0.36103493959593086,0.38162109620269685,Snrpf
ENSMUSG00000001525,0.3597890693627743,0.0,0.0,0.3493502203190278,0.37013861720058316,Tubb5
ENSMUSG00000039016,0.3596666402545422,0.0,0.0,0.34922675033574646,0.37001725032354654,Timm8b
ENSMUSG00000041841,0.35727652699476115,0.0,0.0,0.34681638928892033,0.36764780361797,Rpl37
ENSMUSG00000019124,0.3561853106610148,0.0,0.0,0.345715974678824,0.366565977912689,Scrn1
ENSMUSG00000019158,0.3559692519313281,0.0,0.0,0.3454980981234078,0.3663517751801916,Tmem160
ENSMUSG00000093674,0.35191436666708054,0.0,0.0,0.34140930618012666,0.36233151823181725,Rpl41
ENSMUSG00000090733,0.3413697224054642,0.0,0.0,0.33077834932193523,0.35187510921738,Rps27
ENSMUSG00000034892,0.3406377582632444,0.0,0.0,0.33004049349054115,0.351149172659429,Rps29
ENSMUSG00000028998,0.34025333919100204,0.0,0.0,0.32965298535780685,0.3507679141432738,Tomm7
ENSMUSG00000020267,0.3391013128384663,0.0,0.0,0.32849172310435,0.34962533846421345,Hint1
ENSMUSG00000031609,0.3371900108666995,0.0,0.0,0.326565168800142,0.3477296468461312,Sap30
ENSMUSG00000020392,0.33689896224183097,0.0,0.0,0.3262718053308965,0.34744096776942784,Cdkn2aipnl
ENSMUSG00000059278,0.3357229406734376,0.0,0.0,0.3250864511656408,0.3462745003326735,Naa38
ENSMUSG00000004285,0.33046316342809773,0.0,0.0,0.31978534270145964,0.34105705480438,Atp6v1f
ENSMUSG00000069310,0.3304061838554633,0.0,0.0,0.31972791904445247,0.3410005302406623,Hist1h3c
ENSMUSG00000062961,0.3291228100791026,0.0,0.0,0.3184345637574373,0.3397273845183261,Ccdc177
ENSMUSG00000109324,0.329041263107758,0.0,0.0,0.31835238389455744,0.33964648613551995,Prmt1
ENSMUSG00000048921,0.32657657144118907,0.0,0.0,0.3158686393961472,0.33720132349187387,Zfp689
ENSMUSG00000028081,0.3240643551568181,0.0,0.0,0.313337153919353,0.3347088652649628,Rps3a1
ENSMUSG00000073771,0.3234334585045588,0.0,0.0,0.31270144211582124,0.3340829070840392,Btbd19
ENSMUSG00000033307,0.3229154466515897,0.0,0.0,0.3121794838626071,0.3335689430506652,Mif
ENSMUSG00000037894,0.3215613358669705,0.0,0.0,0.3108150875916018,0.33222538356755915,H2afz
ENSMUSG00000044927,0.3194745217477966,0.0,0.0,0.30871250926984733,0.33015474527071964,H1fx
ENSMUSG00000030432,0.3193065983060979,0.0,0.0,0.3085433218737567,0.32998811900962033,Rpl28
ENSMUSG00000034384,0.3169002289817978,0.0,0.0,0.306118914685994,0.3276002653732762,Barhl2
ENSMUSG00000005732,0.31472811571574366,0.0,0.0,0.30393063959254235,0.3254447479396947,Ranbp1
ENSMUSG00000029394,0.31442960496237665,0.0,0.0,0.30362991664433425,0.3251485092248392,Cdk2ap1
ENSMUSG00000015001,0.3094731678176611,0.0,0.0,0.29863706292091774,0.32022948926546824,Oc90
ENSMUSG00000019732,0.30868586665154957,0.0,0.0,0.29784403178262747,0.3194480782143095,Calr3
ENSMUSG00000047649,0.3083627325110371,0.0,0.0,0.2975185502054577,0.31912735733306036,Cd3eap
ENSMUSG00000044502,0.3078338014858595,0.0,0.0,0.29698578215393034,0.31860237119660884,Bod1
ENSMUSG00000045948,0.30763008464152486,0.0,0.0,0.2967805892872724,0.31840017195690773,Mrps12
ENSMUSG00000056494,0.3070978281879992,0.0,0.0,0.29624448111897045,0.3178718759643986,Cngb3
ENSMUSG00000040478,0.3063431493112791,0.0,0.0,0.2954843526732636,0.3171228011014381,Prdm13
ENSMUSG00000036992,0.30566423033126644,0.0,0.0,0.2948005429372957,0.316448912072937,Nxt1
ENSMUSG00000024309,0.30527415473799296,0.0,0.0,0.2944076623736572,0.316061721534429,Pfdn6
ENSMUSG00000003429,0.305120940188529,0.0,0.0,0.29425334708785716,0.31590963919872495,Rps11
ENSMUSG00000061360,0.3036639821658579,0.0,0.0,0.29278595018327447,0.3144634199964904,Phf5a
ENSMUSG00000024944,0.3035101712430546,0.0,0.0,0.29263104021878156,0.3143107398442936,Arl2
ENSMUSG00000032959,0.3014196119527197,0.0,0.0,0.2905255996552039,0.31223549429396047,Pebp1
ENSMUSG00000005917,0.2985436847046218,0.0,0.0,0.28762937299630587,0.3093804650685698,Otx1
ENSMUSG00000045532,0.2981490329641774,0.0,0.0,0.2872319512257792,0.3089886658337431,C1ql1
ENSMUSG00000027967,0.29794547343126876,0.0,0.0,0.2870269643935639,0.3087865761716958,Neurog2
ENSMUSG00000039771,0.2950637929363686,0.0,0.0,0.28412518567935646,0.3059255988168864,Polr2j
ENSMUSG00000044533,0.2945413881892097,0.0,0.0,0.28359915888718357,0.30540692622760784,Rps2
ENSMUSG00000028675,0.2944106637240358,0.0,0.0,0.283467529086105,0.3052771346740567,Pnrc2
ENSMUSG00000061517,0.29428485657380615,0.0,0.0,0.28334085104433987,0.3051522249619222,Sox21
ENSMUSG00000019505,0.29407439093940463,0.0,0.0,0.28312892932959677,0.3049432598360145,Ubb
ENSMUSG00000024007,0.2937468738299127,0.0,0.0,0.28279914845941956,0.3046180756685991,Ppil1
ENSMUSG00000035278,0.29364047145548156,0.0,0.0,0.282692011200997,0.30451243066511924,Plekhj1
ENSMUSG00000062006,0.29340923362717886,0.0,0.0,0.28245917723579933,0.3042828378628621,Rpl34
ENSMUSG00000061477,0.29315472122466324,0.0,0.0,0.2822029095333408,0.30403013460125783,Rps7
ENSMUSG00000029623,0.29181955627485107,0.0,0.0,0.2808585619345747,0.3027044352800995,Pdap1
ENSMUSG00000004032,0.2913560553665056,0.0,0.0,0.28039188333793197,0.3022442105043863,Gstm5
ENSMUSG00000020460,0.2906580046066191,0.0,0.0,0.2796890566345511,0.301551084151053,Rps27a
ENSMUSG00000053565,0.29012068807297137,0.0,0.0,0.27914807188063917,0.3010175502804327,Eif3k
ENSMUSG00000030393,0.2896418161054195,0.0,0.0,0.27866593655960037,0.3005420437818034,Zik1
ENSMUSG00000041453,0.2884238871603419,0.0,0.0,0.27743973276116246,0.29933264991471004,Rpl21
ENSMUSG00000030357,0.2881225483038162,0.0,0.0,0.2771363520702866,0.2990334173901193,Fkbp4
ENSMUSG00000037070,0.2862315809725538,0.0,0.0,0.27523262178388674,0.29715561877010493,Rbmxl1
ENSMUSG00000035960,0.28571170206496166,0.0,0.0,0.27470924910603206,0.29663934549358734,Apex1
ENSMUSG00000036615,0.2853385199965263,0.0,0.0,0.2743335631415992,0.29626874769908446,Rfxap
ENSMUSG00000035530,0.2850228644693741,0.0,0.0,0.27401579231996886,0.2959552755070376,Eif1
ENSMUSG00000085301,0.28485936808410817,0.0,0.0,0.2738512012452933,0.2957929090724853,Gm12132
ENSMUSG00000046675,0.284750730900421,0.0,0.0,0.2737418370383213,0.29568502234909283,Tmem251
ENSMUSG00000016252,0.28369584947120846,0.0,0.0,0.2726799109193258,0.2946374134846977,Atp5e
ENSMUSG00000020808,0.28344317902991545,0.0,0.0,0.27242555708334854,0.2943864811000834,Fam64a
ENSMUSG00000032330,0.28280598168100807,0.0,0.0,0.27178412130109547,0.2937536601713471,Cox7a2
ENSMUSG00000025577,0.2806382213129587,0.0,0.0,0.2696020150099273,0.2916007166288367,Cbx2
ENSMUSG00000057176,0.27911344828848245,0.0,0.0,0.2680672191532841,0.29008629901520977,Ccdc189
ENSMUSG00000049792,0.27900446697447884,0.0,0.0,0.2679575236163815,0.2899780557373387,Bag5
ENSMUSG00000026095,0.2774115763999518,0.0,0.0,0.2663542265182189,0.2883959203906777,Asnsd1
ENSMUSG00000006019,0.27730008344849966,0.0,0.0,0.2662420074626946,0.28828517799570275,Dhx34
ENSMUSG00000019837,0.27700332212493317,0.0,0.0,0.2659433149252152,0.2879904129998585,Gtf3c6
ENSMUSG00000027168,0.2768137541068681,0.0,0.0,0.26575251437955155,0.2878021191252533,Pax6
ENSMUSG00000020219,0.2761702202715357,0.0,0.0,0.2651048028994994,0.28716290433645697,Timm13
ENSMUSG00000036975,0.27616058617006733,0.0,0.0,0.2650951063319629,0.2871533348194171,Tmem177
ENSMUSG00000059070,0.2757161336884502,0.0,0.0,0.2646477745204335,0.2867118594422217,Rpl18
ENSMUSG00000072980,0.27486567492218716,0.0,0.0,0.26379181944065205,0.28586708434031965,Oip5
ENSMUSG00000001948,0.27401197236943303,0.0,0.0,0.2629326171504318,0.285019069932454,Spa17
ENSMUSG00000020052,0.27398106079688916,0.0,0.0,0.26290150676848334,0.2849883639977421,Ascl1
ENSMUSG00000041571,0.2726300962513162,0.0,0.0,0.2615418759295503,0.28364636461299053,Selenow
ENSMUSG00000030603,0.272101003541688,0.0,0.0,0.2610094011383845,0.2831207712657275,Psmc4
ENSMUSG00000084786,0.2720854693491801,0.0,0.0,0.26099376774975713,0.283105339714681,Ubl5
ENSMUSG00000024844,0.27198836999723736,0.0,0.0,0.2608960484859088,0.2830088818129371,Banf1
ENSMUSG00000024791,0.26983974387877363,0.0,0.0,0.258733763048632,0.2808743927348085,Cdca5
ENSMUSG00000047407,0.2664502618265379,0.0,0.0,0.2553229595320783,0.2775069900832987,Tgif1
ENSMUSG00000055839,0.2662214461807081,0.0,0.0,0.2550927145052638,0.2772796551742963,Tceb2
ENSMUSG00000087679,0.26504652753002306,0.0,0.0,0.2539104761711503,0.27611232028320054,C330006A16Rik
ENSMUSG00000032291,0.2647450008147307,0.0,0.0,0.2536070763251797,0.27581273457112526,Crabp1
ENSMUSG00000031628,0.2646090630327652,0.0,0.0,0.25347029479334476,0.2756776711515842,Casp3
ENSMUSG00000047003,0.2633721881284215,0.0,0.0,0.2522257632150629,0.27444873184336743,Zfp41
ENSMUSG00000024925,0.26303823816637895,0.0,0.0,0.25188975231166527,0.2741169182485509,Rnaseh2c
ENSMUSG00000038274,0.2617981600460599,0.0,0.0,0.2506420446861224,0.27288475015584196,Fau
ENSMUSG00000034194,0.2614508894038849,0.0,0.0,0.25029264412522756,0.2725396881132479,R3hcc1
ENSMUSG00000018287,0.26057120565943254,0.0,0.0,0.24940757801336808,0.27166558628669357,Spag7
ENSMUSG00000049950,0.2605179235139307,0.0,0.0,0.24935397045871652,0.27161264164813637,Rpp38
ENSMUSG00000008683,0.260491668900752,0.0,0.0,0.24932755552634384,0.2715865533157682,Rps15a
ENSMUSG00000027867,0.26043279327973096,0.0,0.0,0.249268320452057,0.27152805051797524,Spag17
ENSMUSG00000044576,0.2597043704380261,0.0,0.0,0.2485354572815632,0.27080423354895633,Garem2
ENSMUSG00000036398,0.258944899504282,0.0,0.0,0.24777137037188332,0.27004955144211396,Ppp1r11
ENSMUSG00000028609,0.25872980511609894,0.0,0.0,0.24755497119087239,0.26983581084738834,Magoh
ENSMUSG00000030652,0.25853078749555675,0.0,0.0,0.24735474729447754,0.2696380448591183,Coq7
ENSMUSG00000054717,0.25843692525211287,0.0,0.0,0.24726031646903587,0.26954477259509974,Hmgb2
ENSMUSG00000037152,0.2582930335532626,0.0,0.0,0.24711555354086215,0.26940178493559075,Ndufc1
ENSMUSG00000032869,0.2580653138554427,0.0,0.0,0.24688645607514795,0.26917549494873677,Psmf1
ENSMUSG00000063445,0.2564992268179104,0.0,0.0,0.24531092762069687,0.2676192071729527,Nmral1
ENSMUSG00000049600,0.25592705590016773,0.0,0.0,0.24473532201569187,0.2670506019500411,Zbtb45
ENSMUSG00000014294,0.2558044626394903,0.0,0.0,0.24461199386557456,0.2669287716671201,Ndufa2
ENSMUSG00000027805,0.25571273360330443,0.0,0.0,0.24451971519344143,0.26683761328795125,Pfn2
ENSMUSG00000028690,0.2552675794682825,0.0,0.0,0.244071896595756,0.26639522568151075,Mmachc
ENSMUSG00000022706,0.25483514488816567,0.0,0.0,0.24363687825775143,0.2659654740916824,Mrpl40
ENSMUSG00000000247,0.2547864952753111,0.0,0.0,0.24358793824978464,0.2659171260428544,Lhx2
ENSMUSG00000024530,0.25460050928291195,0.0,0.0,0.243400842611429,0.2657322924043389,Slmo1
ENSMUSG00000021039,0.2536010937155919,0.0,0.0,0.24239547851571835,0.2647390551186956,Snw1
ENSMUSG00000109739,0.25347769992965347,0.0,0.0,0.2422713519582058,0.26461642250112116,Gm17949
ENSMUSG00000006941,0.2528582555528001,0.0,0.0,0.24164823456640064,0.26400079379253244,Eif1b
ENSMUSG00000037085,0.2526347941435303,0.0,0.0,0.24142345040474125,0.263778706637863,Trmt12
ENSMUSG00000059518,0.2524207327625823,0.0,0.0,0.24120812304195746,0.26356596059472803,Znhit1
ENSMUSG00000062591,0.2521379545115111,0.0,0.0,0.24092367410262178,0.26328491826222433,Tubb4a
ENSMUSG00000074890,0.2513972126198857,0.0,0.0,0.24017856495094447,0.2625487146657999,Lcmt2
ENSMUSG00000022033,0.25029892908947865,0.0,0.0,0.23907383049945483,0.26145713608099547,Pbk
ENSMUSG00000044018,0.25027582869236176,0.0,0.0,0.2390505947309787,0.2614341764037348,Mrpl50
ENSMUSG00000028964,0.24692408630112608,0.0,0.0,0.23567934693809267,0.2581027178624827,Park7
ENSMUSG00000030224,0.24667735737277496,0.0,0.0,0.2354311928690828,0.2578574715663145,Strap
ENSMUSG00000033751,0.2466721525014918,0.0,0.0,0.23542595794953117,0.25785229795638925,Gadd45gip1
ENSMUSG00000062997,0.24638096500120527,0.0,0.0,0.23513309043268815,0.25756285835737563,Rpl35
ENSMUSG00000072582,0.24612422166812303,0.0,0.0,0.23487486750418554,0.25730765450408444,Ptrh2
ENSMUSG00000015943,0.2456606914136548,0.0,0.0,0.23440866997549556,0.25684689971069985,Bola1
ENSMUSG00000039067,0.245501727063143,0.0,0.0,0.23424879209433214,0.25668888601354034,Psmd7
ENSMUSG00000078570,0.2448412397807451,0.0,0.0,0.23358451566553923,0.25603234223367816,1110065P20Rik
ENSMUSG00000030663,0.24335169770372614,0.0,0.0,0.2320864668101343,0.2545516557114592,1110004F10Rik
ENSMUSG00000022773,0.24321840657406005,0.0,0.0,0.23195241705945777,0.25441915445803565,Ypel1
ENSMUSG00000028445,0.24289153101487562,0.0,0.0,0.23162368291279367,0.25409421416615746,Enho
ENSMUSG00000021099,0.2427648751227897,0.0,0.0,0.23149630755748973,0.2539683074606904,Six6
ENSMUSG00000097347,0.24205612994435677,0.0,0.0,0.23078354351329405,0.2532637475980271,Gm17275
ENSMUSG00000023004,0.24184075168206898,0.0,0.0,0.23056694636778763,0.25304963884213877,Tuba1b
ENSMUSG00000040688,0.24166634694624878,0.0,0.0,0.2303915554475058,0.25287626129747603,Tbl3
ENSMUSG00000002797,0.24031261778373147,0.0,0.0,0.22903019643370198,0.25153048070698003,Ggct
ENSMUSG00000061787,0.23982119022375087,0.0,0.0,0.22853601002175614,0.25104192788679286,Rps17
ENSMUSG00000030056,0.23892732038059775,0.0,0.0,0.2276371369439679,0.2501532723233635,Isy1
ENSMUSG00000033214,0.2388765072921423,0.0,0.0,0.22758604001870433,0.25010275507864393,Slitrk5
ENSMUSG00000043284,0.2386366252697916,0.0,0.0,0.22734481887909083,0.24986426887095203,Tmem11
ENSMUSG00000109701,0.2383166777440308,0.0,0.0,0.22702308743508953,0.2495461809212879,Gm45390
ENSMUSG00000063632,0.23688248079192387,0.0,0.0,0.22558092418067288,0.24812028992738908,Sox11
ENSMUSG00000039982,0.23673597364337878,0.0,0.0,0.2254336060407743,0.24797462851397914,Dtx4
ENSMUSG00000043969,0.23635385847013402,0.0,0.0,0.22504937809823441,0.24759471676851164,Emx2
ENSMUSG00000030237,0.23499148568681139,0.0,0.0,0.22367950117472193,0.24624017183396785,Slco1a4
ENSMUSG00000047721,0.23468873964217596,0.0,0.0,0.22337509363143931,0.24593915932386137,Bola2
ENSMUSG00000018362,0.23435599080190933,0.0,0.0,0.2230405211800941,0.24560831331190905,Kpna2
ENSMUSG00000025066,0.23366034355511436,0.0,0.0,0.22234107009057152,0.24491663566330565,Sfr1
ENSMUSG00000028417,0.23233282273490152,0.0,0.0,0.2210063226356247,0.2435966583292932,Tal2
ENSMUSG00000059878,0.23199780465884468,0.0,0.0,0.22066948752411022,0.24326353736133186,Zfp422
ENSMUSG00000057130,0.23180957779977343,0.0,0.0,0.22048024096576443,0.24307637520916364,Txnl4a
ENSMUSG00000090553,0.2313193284265795,0.0,0.0,0.21998733972193096,0.2425888949978842,Snrpe
ENSMUSG00000012777,0.2301734432410199,0.0,0.0,0.2188352787497924,0.24144946012040241,Acpt
ENSMUSG00000012848,0.22987992671757043,0.0,0.0,0.21854018539467895,0.24115759083009652,Rps5
ENSMUSG00000032269,0.2298629403811081,0.0,0.0,0.21852310786757817,0.24114069975957195,Htr3a
ENSMUSG00000016833,0.22981204936890512,0.0,0.0,0.2184719436900796,0.24109009412292795,Mrps18c
ENSMUSG00000026955,0.22825822642303684,0.0,0.0,0.21690981037396234,0.23954495484451582,Sapcd2
ENSMUSG00000057841,0.2278625059145011,0.0,0.0,0.216511982703999,0.2391514367178847,Rpl32
ENSMUSG00000027566,0.22702588113509006,0.0,0.0,0.21567091541293718,0.23831945596423296,Psma7
ENSMUSG00000032118,0.22507035723555927,3.293232232192903e-309,9.022554060802476e-308,0.2137050733159763,0.23637472233889592,Fez1
ENSMUSG00000021811,0.22506907638327212,3.32078147726009e-309,9.07317343513686e-308,0.21370378573551754,0.23637344852447062,Dnajc9
ENSMUSG00000002477,0.2249913586899207,5.50453322951779e-309,1.4998728145825035e-307,0.21362565987383741,0.2362961577915665,Snrpd1
ENSMUSG00000070493,0.22493839704113386,7.766732870634313e-309,2.1105252365854113e-307,0.21357242015716751,0.2362434870181077,Chchd2
ENSMUSG00000030744,0.22486279172860948,1.2694418140797506e-308,3.440221718373308e-307,0.21349641800628513,0.2361682968290578,Rps3
ENSMUSG00000059291,0.22463079462286223,5.725955155118437e-308,1.5351086206751842e-306,0.21326320404928334,0.23593757269669818,Rpl11
ENSMUSG00000004393,0.22460769039108733,6.652119603978797e-308,1.7738985610610127e-306,0.2132399787041103,0.2359145951685702,Ddx56
ENSMUSG00000063229,0.224322945986215,4.214994532364049e-307,1.1210091841393746e-305,0.2129537427114683,0.23563141126442505,Ldha
ENSMUSG00000050334,0.22403657581518963,2.6918021219244664e-306,7.10238026892999e-305,0.2126658744045698,0.23534660856706932,C130071C03Rik
ENSMUSG00000001260,0.22401811580524622,3.033267728903768e-306,7.98228349711518e-305,0.21264731788942667,0.23532824953306114,Gabrg1
ENSMUSG00000020496,0.222503521581469,5.259404152547922e-302,1.3625399358932439e-300,0.21112483361555634,0.23382191261507415,Rnf187
ENSMUSG00000013822,0.22247050191675638,6.501104480349944e-302,1.6798719587467558e-300,0.21109164255482585,0.23378907236266558,Elof1
ENSMUSG00000097461,0.22228268315423183,2.1691201852147913e-301,5.5905159412752354e-300,0.21090284937576798,0.23360227362190608,Gm26735
ENSMUSG00000090862,0.22085574609537542,1.9750893349914444e-297,5.012917093886915e-296,0.20946853699669157,0.23218305880234108,Rps13
ENSMUSG00000016637,0.22071828444390942,4.7366466385497424e-297,1.1931099845213456e-295,0.2093303674434263,0.2320463385132532,Ift27
ENSMUSG00000031819,0.22045636757469333,2.5035283442078217e-296,6.274507128340405e-295,0.20906710300998332,0.23178583298316902,Emc8
ENSMUSG00000074476,0.22025784864079787,8.829998675774649e-296,2.2074996689436623e-294,0.20886756379455204,0.23158838268600052,Spc24
ENSMUSG00000047171,0.220147182457034,1.7818677052787077e-295,4.443560362291042e-294,0.20875632925728393,0.23147831181822776,Helt
ENSMUSG00000067795,0.2196831640361713,3.368823826994738e-294,8.318083523443797e-293,0.2082899309639012,0.23101678637258075,4930444P10Rik
ENSMUSG00000035478,0.2195344776628472,8.627735757226658e-294,2.1250580682824284e-292,0.2081404830993054,0.23086889774938074,Mbd3
ENSMUSG00000059534,0.21870796784968213,1.5866524592315509e-291,3.898408990740911e-290,0.20730975004743146,0.23004681287985476,Uqcr10
ENSMUSG00000052146,0.21848900058321807,6.292420280520584e-291,1.5347366537855083e-289,0.20708966667264425,0.22982901520226473,Rps10
ENSMUSG00000050796,0.21826059078975413,2.64382564007934e-290,6.432665790947299e-289,0.20686009387038026,0.2296018242234875,B3galt6
ENSMUSG00000039699,0.21811148555672882,6.742147729604451e-290,1.632481290461126e-288,0.20671023010593068,0.22945351396231134,Batf2
ENSMUSG00000095139,0.21710741791006688,3.6175083600922035e-287,8.552029220076132e-286,0.20570106847505173,0.2284547859036756,Pou3f2
ENSMUSG00000034168,0.21674004091063662,3.577556419802982e-286,8.358776681782669e-285,0.2053318337061926,0.22808935663097185,Irf2bpl
ENSMUSG00000067367,0.21635926855922155,3.828605530484115e-285,8.842045105044147e-284,0.2049491392744285,0.22771059965004226,Lyar
ENSMUSG00000109511,0.21633974619949978,4.32280935178972e-285,9.96039021149705e-284,0.20492951846285107,0.22769118052664772,Nup62
ENSMUSG00000062619,0.21593508836496764,5.3388231241880647e-284,1.2273156607328885e-282,0.20452282199157362,0.22728866053272573,2310039H08Rik
ENSMUSG00000031837,0.2156722867974364,2.723904852846688e-283,6.218960851248146e-282,0.20425869855915102,0.22702724528958698,Necab2
ENSMUSG00000079523,0.21522140317553468,4.4380671385690935e-282,1.0109492342981989e-280,0.20380555091023483,0.22657873634596817,Tmsb10
ENSMUSG00000028946,0.21399037700648044,8.743951808797155e-279,1.9345026125657424e-277,0.2025683682839292,0.22535416912070838,Hes3
ENSMUSG00000021175,0.2135266995922638,1.5034839304582914e-277,3.297113882583972e-276,0.2021023814361152,0.2248929152184274,Cdca7l
ENSMUSG00000054091,0.2134931147750717,1.8469824388236847e-277,4.041537065259704e-276,0.20206862954425142,0.22485950574181565,1810037I17Rik
ENSMUSG00000027305,0.2129544367100899,4.984710952118846e-276,1.0789417645278889e-274,0.20152727542127588,0.22432363637072836,Ndufaf1
ENSMUSG00000024177,0.21214794170226367,6.803954925404937e-274,1.4569496628276097e-272,0.20071678693827252,0.22352133361465099,Nme4
ENSMUSG00000049960,0.21195971902962554,2.136747065764389e-273,4.565698858470917e-272,0.20052763450639147,0.2233340871264411,Mrps16
ENSMUSG00000064023,0.21177240563822078,6.66579334760035e-273,1.4152427489597344e-271,0.20033939669345144,0.2231477443702336,Klk8
ENSMUSG00000052848,0.2115724995210394,2.2419535330701397e-272,4.7298597744095777e-271,0.20013850493874508,0.22294887322511558,C130026L21Rik
ENSMUSG00000025794,0.21138888320348823,6.823130279391503e-272,1.4334307309646014e-270,0.19995398414763876,0.2227662067082643,Rpl14
ENSMUSG00000020441,0.21037754983959828,3.074725541118724e-269,6.339640290966441e-268,0.19893768360455472,0.22176009039742295,2310033P09Rik
ENSMUSG00000014704,0.20986638922647385,6.663515839061311e-268,1.3654745571846948e-266,0.19842402177923096,0.22125155743096106,Hoxa2
ENSMUSG00000029581,0.20978867390449696,1.0628944368133649e-267,2.1691723200272752e-266,0.19834592673093798,0.22117424106623526,Fscn1
ENSMUSG00000031683,0.20963136018892653,2.733502400132303e-267,5.5558991872607784e-266,0.19818784480653817,0.2210177344939697,Lsm6
ENSMUSG00000019471,0.2093396973118459,1.5717402024378653e-266,3.1752327321977075e-265,0.19789475922947977,0.22072756652566003,Cdc37
ENSMUSG00000044627,0.2089371275132494,1.749695852389553e-265,3.527612605624099e-264,0.1974902291004307,0.2203270567742519,Swi5
ENSMUSG00000002043,0.20863651124762328,1.0544334445224143e-264,2.1046575738970347e-263,0.19718815151385777,0.22002797633014695,Trappc6a
ENSMUSG00000020089,0.20814796715312747,1.941066123585772e-263,3.8513216737812936e-262,0.19669723720251006,0.21954192359528013,Ppa1
ENSMUSG00000014226,0.20808783797208882,2.77656368922152e-263,5.498145919250534e-262,0.19663681669598748,0.21948210065565044,Cacybp
ENSMUSG00000020950,0.20788176629184876,9.46097986229627e-263,1.858738676286104e-261,0.19642974725959417,0.21927707786042538,Foxg1
ENSMUSG00000016526,0.20714824979443588,7.350888786945009e-261,1.4273570460087397e-259,0.1956926875172139,0.2185472867246683,Dyrk3
ENSMUSG00000031546,0.20651099560511882,3.1812423993748356e-259,6.141394593387713e-258,0.1950523655829999,0.21791325865180916,Gins4
ENSMUSG00000068859,0.20616245611933506,2.483981404382713e-258,4.767718626454344e-257,0.19470215235857521,0.21756647958503803,Sp9
ENSMUSG00000027170,0.2055427880949412,9.50296885337002e-257,1.8066480709828937e-255,0.19407951581127594,0.21694993429823656,Eif3m
ENSMUSG00000024212,0.20453209519614307,3.530990623712508e-254,6.649699856332407e-253,0.19306400099945065,0.2159443151296622,Mllt1
ENSMUSG00000060860,0.20452774449105174,3.6218396041043814e-254,6.807969180647333e-253,0.19305962959069603,0.21593998621299926,Ube2s
ENSMUSG00000030879,0.20409788597567285,4.4431210957997886e-253,8.320451490261776e-252,0.1926277277558334,0.21551227822672658,Mrpl17
