,Neural Crest/Mid-HindBrain_2_corr,Neural Crest/Mid-HindBrain_2_pval,Neural Crest/Mid-HindBrain_2_qval,Neural Crest/Mid-HindBrain_2_ci_low,Neural Crest/Mid-HindBrain_2_ci_high,gene_annotation
ENSMUSG00000024944,0.24546257902291022,0.0,0.0,0.23420941917294572,0.2566499719982715,Arl2
ENSMUSG00000071415,0.2453955258142868,0.0,0.0,0.23414198087108723,0.25658331954600044,Rpl23
ENSMUSG00000042380,0.24161127846783212,0.0,0.0,0.23033617573247936,0.25282151700618855,Smim12
ENSMUSG00000061983,0.2405637519089949,0.0,0.0,0.22928274265998905,0.25178014354739986,Rps12
ENSMUSG00000015943,0.23976995313288446,0.0,0.0,0.22848448562298884,0.2509909901921998,Bola1
ENSMUSG00000054091,0.23769866365701234,0.0,0.0,0.22640163449182668,0.24893175195013942,1810037I17Rik
ENSMUSG00000035242,0.23665276657375287,0.0,0.0,0.22534993860795235,0.2478919015437552,Oaz1
ENSMUSG00000024608,0.23357083131635356,0.0,0.0,0.222251069239358,0.2448276333795977,Rps14
ENSMUSG00000059534,0.23169965704169412,0.0,0.0,0.2203697251180045,0.24296707583082652,Uqcr10
ENSMUSG00000058546,0.23110441126610104,0.0,0.0,0.21977126184981952,0.24237518999757343,Rpl23a
ENSMUSG00000028044,0.22855351473314484,0.0,0.0,0.21720667351270617,0.2398385973118933,Cks1b
ENSMUSG00000039016,0.22842532088854617,0.0,0.0,0.2170777957281708,0.23971111823247546,Timm8b
ENSMUSG00000025508,0.22656509050298324,0.0,0.0,0.21520768515908406,0.23786121605861096,Rplp2
ENSMUSG00000044533,0.22568022796470594,0.0,0.0,0.21431815211241312,0.23698123761524534,Rps2
ENSMUSG00000093674,0.22497431905876192,6.149361897280134e-309,1.0602348098758854e-306,0.21360853077106273,0.23627921175251285,Rpl41
ENSMUSG00000038274,0.22453153723224553,1.090234799071392e-307,1.847855591646427e-305,0.2131634264380291,0.2358388595442694,Fau
ENSMUSG00000003429,0.22326806963933793,3.847873578379934e-304,6.30798947275399e-302,0.21189335757042102,0.2345822992804113,Rps11
ENSMUSG00000020392,0.22257873018131988,3.245007533329364e-302,5.233883118273168e-300,0.21120043270055858,0.2338967124726982,Cdkn2aipnl
ENSMUSG00000005732,0.21709238384395604,3.973491291135986e-287,5.1603783001766045e-285,0.20568595832023198,0.228439831606588,Ranbp1
ENSMUSG00000042462,0.21657339478097973,1.0101402459295513e-285,1.262675307411939e-283,0.20516434594316385,0.22792359295677833,Dctpp1
ENSMUSG00000085301,0.2159597138244357,4.582234252788515e-284,5.588090552181115e-282,0.20454757139972657,0.22731315600472665,Gm12132
ENSMUSG00000004032,0.21542241156670613,1.2800437679006e-282,1.5422214071091565e-280,0.20400756802285333,0.22677868667700532,Gstm5
ENSMUSG00000035960,0.21512158302534684,8.22488058759895e-282,9.563814636742964e-280,0.2037052301933292,0.22647944126946679,Apex1
ENSMUSG00000037085,0.21357504278268682,1.1179884063206668e-277,1.228558688264469e-275,0.20215096516745823,0.22494100597040828,Trmt12
ENSMUSG00000074890,0.21232164904204764,2.3640506061452725e-274,2.5419898990809385e-272,0.20089135309250486,0.22369413930641932,Lcmt2
ENSMUSG00000031628,0.21195724948870986,2.1690547267941004e-273,2.259432007077188e-271,0.2005251527724056,0.22333163038779413,Casp3
ENSMUSG00000062006,0.21126170678026213,1.4739760928865597e-271,1.4739760928865596e-269,0.1998261817429398,0.22263968766816636,Rpl34
ENSMUSG00000028684,0.21124476354385802,1.6331965622340306e-271,1.6170262992416144e-269,0.19980915513875136,0.2226228319835122,Urod
ENSMUSG00000016526,0.210823778443746,2.0826970408117613e-270,1.9835209912492963e-268,0.1993861008341041,0.22220402007935233,Dyrk3
ENSMUSG00000002043,0.2102272781743433,7.601745435417033e-269,7.171457957940598e-267,0.19878667597736316,0.2216105918537264,Trappc6a
ENSMUSG00000035530,0.20719997598940493,5.410993000505603e-261,4.547052941601346e-259,0.19574466315096245,0.21859875063207812,Eif1
ENSMUSG00000016252,0.2067738995181753,6.733322798811479e-260,5.5647295857946105e-258,0.19531653393317772,0.21817483277298247,Atp5e
ENSMUSG00000020460,0.20669636618379378,1.0646518814069764e-259,8.655706352902248e-258,0.19523862752915086,0.2180976917795638,Rps27a
ENSMUSG00000036781,0.20242693120445635,7.173229696644182e-249,4.782153131096121e-247,0.1909488723649844,0.2138496414340521,Rps27l
ENSMUSG00000012848,0.20059241192622076,2.700084800642174e-244,1.60719333371558e-242,0.18910575643019517,0.21202417813822982,Rps5
ENSMUSG00000084786,0.1974842479957379,1.1977766754933661e-236,6.14244448970957e-235,0.18598321219404385,0.2089311753635518,Ubl5
ENSMUSG00000042606,0.1969380597868604,2.561573416650211e-235,1.2744146351493587e-233,0.1854345209753384,0.2083876277194837,Hirip3
ENSMUSG00000063480,0.195482339869091,8.58495771730175e-232,4.011662484720444e-230,0.18397216498393304,0.20693891098176617,Nhp2l1
ENSMUSG00000013822,0.19372123185043924,1.4452377146774705e-227,6.17622954990372e-226,0.18220309684905145,0.2051862081457595,Elof1
ENSMUSG00000062619,0.19300387263475874,7.401753635706063e-226,3.0585758825231663e-224,0.18148251658035605,0.2044722515688748,2310039H08Rik
ENSMUSG00000057322,0.19073626396486767,1.6863294346641033e-220,6.10988925602936e-219,0.17920480736332894,0.20221531856218503,Rpl38
ENSMUSG00000049792,0.1905864083057818,3.78922360969444e-220,1.3436963154944823e-218,0.17905428856081718,0.2020661641125702,Bag5
ENSMUSG00000059291,0.19037774089753978,1.1685386228761693e-219,4.0857993806859065e-218,0.17884469865376793,0.20185847222062,Rpl11
ENSMUSG00000067288,0.18967993232609034,4.999829777201684e-218,1.7064265451200287e-216,0.17814381273978958,0.20116391839135722,Rps28
ENSMUSG00000061360,0.18934074280893054,3.0869262186445622e-217,1.0358812814243497e-215,0.1778031316212738,0.20082630676274915,Phf5a
ENSMUSG00000047721,0.18920405848627242,6.4219436829294034e-217,2.1335361072855163e-215,0.17766584700486307,0.20069025751581676,Bola2
ENSMUSG00000037070,0.18899725043959026,1.943320809154287e-216,6.392502661691734e-215,0.1774581315470407,0.20048440951808064,Rbmxl1
ENSMUSG00000028081,0.18859733356958458,1.6474449911380677e-215,5.314338681090541e-214,0.17705646287908958,0.20008634627404312,Rps3a1
ENSMUSG00000024007,0.18771880835190088,1.771874325742089e-213,5.385636248456198e-212,0.17617410286379223,0.19921187972767584,Ppil1
ENSMUSG00000041571,0.18526811042850833,7.259504261091389e-208,2.016528961414275e-206,0.17371280560226574,0.19677240695748827,Selenow
ENSMUSG00000006941,0.18104455356417365,2.2114866050806897e-198,5.154980431423519e-197,0.16947132048783387,0.1925678613312146,Eif1b
ENSMUSG00000057841,0.18063174589598405,1.8148773293062417e-197,4.172131791508602e-196,0.1690567835223248,0.19215688910928994,Rpl32
ENSMUSG00000053565,0.18036822314694853,6.937960685130669e-197,1.5555965661727957e-195,0.16879215898862587,0.1918945359344305,Eif3k
ENSMUSG00000024177,0.1791831763510848,2.810356556316327e-194,5.9541452464328965e-193,0.1676021781554122,0.19071472828583738,Nme4
ENSMUSG00000090137,0.1788561088704996,1.4626490655187555e-193,3.040850448063941e-192,0.16727375484529236,0.19038910091963301,Uba52
ENSMUSG00000028675,0.17849705750894432,8.911223333840208e-193,1.822336060090022e-191,0.16691321802766565,0.1900316275788778,Pnrc2
ENSMUSG00000090862,0.1774375471577953,1.8021489368450706e-190,3.4656710323943667e-189,0.1658493423608327,0.18897675591811428,Rps13
ENSMUSG00000030879,0.17738944912348806,2.2914744986114375e-190,4.373042936281369e-189,0.16580104679662655,0.18892886783205295,Mrpl17
ENSMUSG00000024844,0.1770086577867105,1.5309709571149041e-189,2.883184476675902e-188,0.1654186935810206,0.1885497367147112,Banf1
ENSMUSG00000043716,0.17624035977996386,6.972210414658424e-188,1.2676746208469862e-186,0.1646472548788755,0.1877847779523813,Rpl7
ENSMUSG00000057176,0.1733393397462432,1.0838829408478118e-181,1.771050556940869e-180,0.16173450375674472,0.18489624030716942,Ccdc189
ENSMUSG00000072980,0.17237296481198042,1.1826451997746117e-179,1.8478831246478308e-178,0.16076426590951198,0.18393397911172676,Oip5
ENSMUSG00000019158,0.1715902140632499,5.181945187842813e-178,7.827711764113011e-177,0.15997840269887395,0.18315454419238342,Tmem160
ENSMUSG00000030595,0.16984384024962915,2.2288740578172857e-174,3.1216723498841535e-173,0.1582251378083997,0.1814155158301764,Nfkbib
ENSMUSG00000071654,0.16928866932521822,3.1247695484280345e-173,4.262987105631697e-172,0.15766779156283076,0.18086266485828467,Uqcc3
ENSMUSG00000052146,0.16749045597011383,1.518445680029305e-169,1.9245192395808684e-168,0.15586258311126894,0.1790719156756351,Rps10
ENSMUSG00000073771,0.1651718400875523,7.455783796533751e-165,8.589612668817686e-164,0.15353506238960418,0.1767628108245105,Btbd19
ENSMUSG00000063457,0.16420414916402085,6.450876325055037e-163,7.183603925451043e-162,0.15256369315782153,0.1757990516583746,Rps15
ENSMUSG00000037894,0.16407973046393431,1.1423406365754338e-162,1.2678586421480951e-161,0.15243880315916075,0.1756751368626342,H2afz
ENSMUSG00000025794,0.1632596955510923,4.880609294762254e-161,5.30501010300245e-160,0.15161567125068703,0.17485841395629978,Rpl14
ENSMUSG00000059070,0.16173168994504225,5.054425182201281e-158,5.2107476105167846e-157,0.15008193796413868,0.17333653716978334,Rpl18
ENSMUSG00000004885,0.1615970567921823,9.287289596505256e-158,9.505925892021758e-157,0.1499468028310107,0.17320244137275384,Crabp2
ENSMUSG00000016833,0.1614359133046918,1.9223104787506385e-157,1.951584242386435e-156,0.14978505909165363,0.17304194048500743,Mrps18c
ENSMUSG00000028964,0.1610965328459843,8.873691149265428e-157,8.882573722988416e-156,0.14944441649642257,0.1727039113741226,Park7
ENSMUSG00000042660,0.15975417411018417,3.638497034062378e-154,3.4553628053773766e-153,0.14809709271069282,0.1713668708579702,Wdr55
ENSMUSG00000020018,0.1572316447685584,2.557512629005469e-149,2.21046899654751e-148,0.1455653502151893,0.16885421966724617,Snrpf
ENSMUSG00000020441,0.15667399305575877,2.939179768134007e-148,2.4782291468246265e-147,0.14500568238620204,0.16829873131244102,2310033P09Rik
ENSMUSG00000036615,0.15507057783200556,3.125318384766379e-145,2.5102958913786177e-144,0.14339651182448865,0.16670149525406763,Rfxap
ENSMUSG00000057130,0.15356710873943455,2.0084200685805513e-142,1.5437510135131064e-141,0.14188770221699007,0.16520376470489304,Txnl4a
ENSMUSG00000003970,0.15355342961017138,2.129458195980643e-142,1.6355285683415077e-141,0.1418739747468282,0.16519013754067619,Rpl8
ENSMUSG00000034566,0.1523502135788017,3.5837601217920983e-140,2.6526721848942254e-139,0.14066652422614712,0.16399147497037495,Atp5h
ENSMUSG00000024791,0.15205576117987676,1.2481804297724406e-139,9.144178972691871e-139,0.1403710408515621,0.1636981316638136,Cdca5
ENSMUSG00000031023,0.15126312882639717,3.544816118647902e-138,2.541086823403514e-137,0.13957564357144023,0.16290847463018038,Akip1
ENSMUSG00000072582,0.15112835539622876,6.250354960923735e-138,4.470926295367479e-137,0.13944040151352552,0.16277420561767802,Ptrh2
ENSMUSG00000032959,0.15036287896953962,1.5505093153126558e-136,1.0782401358224309e-135,0.1386722716799473,0.16201158596382967,Pebp1
ENSMUSG00000032058,0.14861470574631688,2.2246640674827784e-133,1.460711797427957e-132,0.136918091423179,0.1602698847793473,Ppp2r1b
ENSMUSG00000049760,0.14722296978784175,6.800235893248036e-131,4.2395485618753344e-130,0.13552162565932988,0.15888324937678439,2410015M20Rik
ENSMUSG00000090553,0.1470805355527398,1.2175303886842914e-130,7.543558789865498e-130,0.13537870998491502,0.15874133455225548,Snrpe
ENSMUSG00000029623,0.1463570542624868,2.324641036369495e-129,1.4020754139743638e-128,0.13465279078722955,0.1580204841195733,Pdap1
ENSMUSG00000016637,0.14394382550355286,3.896547158186765e-125,2.1792769341089293e-124,0.1322315210346175,0.15561594089848832,Ift27
ENSMUSG00000033307,0.14322119777216866,6.938104100769386e-124,3.805871695430272e-123,0.13150651266543448,0.15489588709006413,Mif
ENSMUSG00000039699,0.14279408349147013,3.778155812010526e-123,2.0533455500057207e-122,0.13107799718430244,0.15447028831256335,Batf2
ENSMUSG00000020153,0.14251568314486798,1.137097875132157e-122,6.11671799425582e-122,0.13079868586826432,0.15419287346387564,Ndufs7
ENSMUSG00000064326,0.1415524162855263,5.05705687513213e-121,2.6393825026785648e-120,0.12983228140061856,0.15323300222735992,Siva1
ENSMUSG00000036114,0.13976825290015363,5.314963518351e-118,2.6298681436669968e-117,0.1280423653503816,0.1514550699937397,Rpp25l
ENSMUSG00000070526,0.13655217676175244,1.1766473854696838e-112,5.333850342110988e-112,0.12481611257688244,0.14825003491129665,Peg12
ENSMUSG00000039771,0.13624413444740935,3.7651063260130073e-112,1.695230223328684e-111,0.1245071085472483,0.1479430372359067,Polr2j
ENSMUSG00000019505,0.1355612844009297,4.912089608722901e-111,2.1648698143335836e-110,0.12382213474403016,0.14726249484521844,Ubb
ENSMUSG00000029394,0.1347716309043956,9.417143527984604e-110,4.059113589648536e-109,0.12303003926602418,0.146475496127324,Cdk2ap1
ENSMUSG00000021811,0.1345158835385206,2.4414983972327697e-109,1.0478533893702873e-108,0.12277350421570028,0.14622060539598886,Dnajc9
ENSMUSG00000026955,0.1342401029642805,6.80584933515588e-109,2.8936434248111736e-108,0.12249687601446567,0.1459457468166965,Sapcd2
ENSMUSG00000025580,0.1341831235577852,8.409149282620104e-109,3.564709318618103e-108,0.12243972170602258,0.1458889576795927,Eif4a3
ENSMUSG00000045509,0.13330165736139665,2.191687940161749e-107,9.10169410366175e-107,0.12155555971514165,0.14501042510537354,Gpr150
ENSMUSG00000020267,0.13272180124496727,1.849150858086617e-106,7.569180753526882e-106,0.12097394038463985,0.144432488750195,Hint1
ENSMUSG00000014313,0.1327003143888313,2.0008380323705634e-106,8.183386635462427e-106,0.12095238834671684,0.1444110728782481,Cox6c
ENSMUSG00000026095,0.13256898282541235,3.2386557152851105e-106,1.3202836181349819e-105,0.12082065862112203,0.14428017494461604,Asnsd1
ENSMUSG00000030224,0.131656179674098,9.079999077838101e-105,3.618971334331646e-104,0.11990509952671982,0.14337037435730382,Strap
ENSMUSG00000008683,0.1316536822282374,9.162890244266997e-105,3.6491000574540015e-104,0.11990259456796759,0.14336788509935205,Rps15a
ENSMUSG00000029536,0.13140577598311,2.256352383956575e-104,8.95377930141498e-104,0.11965394330839689,0.14312079088050392,Gatc
ENSMUSG00000057388,0.13102600538924855,8.94266275335174e-104,3.5124362739009195e-103,0.11927303427694039,0.14274226140726357,Mrpl18
ENSMUSG00000022354,0.13095838238400132,1.1422727848443237e-103,4.477745138550857e-103,0.11920520892120835,0.14267485903991833,Ndufb9
ENSMUSG00000016344,0.13039224238691835,8.82054203437474e-103,3.413522459123351e-102,0.11863737914869292,0.14211056196071098,Ppdpf
ENSMUSG00000014769,0.1300914170672729,2.6035670382671735e-102,9.99833732053446e-102,0.11833565907453054,0.1418107127987704,Psmb1
ENSMUSG00000059518,0.12856931467959473,5.979946638338503e-100,2.205808424322576e-99,0.11680906272640491,0.14029351655944966,Znhit1
ENSMUSG00000015001,0.12807491100128487,3.446746509836832e-99,1.2579366824222014e-98,0.11631321129324176,0.13980069463125994,Oc90
ENSMUSG00000019732,0.12781147831019643,8.739652408939606e-99,3.175745788132124e-98,0.11604900959040115,0.13953810237038725,Calr3
ENSMUSG00000032398,0.12680677937451523,2.9832082696376057e-97,1.0541371977518042e-96,0.11504139302086881,0.13853659358853143,Snapc5
ENSMUSG00000051515,0.1264573854463706,1.0113906791888688e-96,3.5375679579883485e-96,0.11469099013059843,0.13818830344540692,Fam181b
ENSMUSG00000045948,0.1250211573581922,1.4742238118503137e-94,4.995675404440237e-94,0.11325064532959556,0.13675658212815,Mrps12
ENSMUSG00000030512,0.12498414798751649,1.6748587342968277e-94,5.67171938468279e-94,0.1132135305314435,0.1367196882419942,Snrpa1
ENSMUSG00000021550,0.12446891576497925,9.855446022056511e-94,3.2851486740188374e-93,0.1126968339943802,0.13620606037519334,2210016F16Rik
ENSMUSG00000032518,0.12423804488611005,2.175209261222353e-93,7.2146244153311885e-93,0.11246530903501267,0.13597590634636647,Rpsa
ENSMUSG00000020932,0.12402376700739491,4.529208942673383e-93,1.4933099052665292e-92,0.11225042522922472,0.13576229266307172,Gfap
ENSMUSG00000063200,0.12400020884865236,4.9091518958943965e-93,1.618046109391693e-92,0.11222680052077656,0.13573880746077355,Nol7
ENSMUSG00000026701,0.1231665564796619,8.405313653949222e-92,2.7316586460673457e-91,0.11139080172680295,0.1349077283075942,Prdx6
ENSMUSG00000019124,0.1228889174620359,2.155061177123967e-91,6.95854432393919e-91,0.11111238495700065,0.13463094260495545,Scrn1
ENSMUSG00000095028,0.12247583973166727,8.711034492561187e-91,2.7937891252601624e-90,0.11069815349015365,0.13421913106513178,Sirpb1b
ENSMUSG00000065990,0.1218138940964979,8.08602891940394e-90,2.5516026883571913e-89,0.11003436755661102,0.13355920600735074,Aurkaip1
ENSMUSG00000085111,0.1213026142329036,4.481612276959283e-89,1.3996290683820372e-88,0.10952167345809362,0.13304947968681452,Ascl4
ENSMUSG00000109739,0.12111688522644916,8.332800754798719e-89,2.5878263213660615e-88,0.10933543226471129,0.13286431348620664,Gm17949
ENSMUSG00000097347,0.12062261447213903,4.320515235181551e-88,1.3306175655009396e-87,0.10883980248429931,0.1323715365022258,Gm17275
ENSMUSG00000061787,0.11971263021263577,8.780548134672953e-87,2.647135403880902e-86,0.10792733149112012,0.131464287180858,Rps17
ENSMUSG00000037716,0.11923267052200992,4.2587117843523184e-86,1.2754452783325303e-85,0.10744606820249994,0.1309857620689103,Ccdc33
ENSMUSG00000018287,0.11882982037145842,1.5946489228824603e-85,4.729089332391638e-85,0.1070421281516476,0.13058411179247245,Spag7
ENSMUSG00000004393,0.11854072335594888,4.101179441258554e-85,1.2126491547186736e-84,0.10675225139014383,0.1302958734637074,Ddx56
ENSMUSG00000022706,0.11853835943891439,4.132939411387478e-85,1.221678809159763e-84,0.10674988110546536,0.13029351655987728,Mrpl40
ENSMUSG00000028690,0.11695504415829708,6.993974852411465e-83,2.001137296827315e-82,0.10516233097343135,0.1287148687705069,Mmachc
ENSMUSG00000021039,0.11661441928812202,2.0897830655299083e-82,5.947020675953069e-82,0.10482080289930473,0.1283752402455785,Snw1
ENSMUSG00000058773,0.11645525878782122,3.481255438731619e-82,9.86750407803747e-82,0.10466122132118778,0.12821654435226634,Hist1h1b
ENSMUSG00000027133,0.11567375260502481,4.2215594762539265e-81,1.1772335405058358e-80,0.10387765638450583,0.1274373107323686,Nop10
ENSMUSG00000001948,0.11376858741708466,1.721546386089813e-78,4.642789606498956e-78,0.10196753369915101,0.12553762477274175,Spa17
ENSMUSG00000059355,0.1135052385213907,3.91964311793095e-78,1.05140641575401e-77,0.10170350637943681,0.12527502647518846,Wdr83os
ENSMUSG00000024146,0.11341367033409992,5.215454188202166e-78,1.396373276627086e-77,0.10161170268909056,0.1251837188895379,Cript
ENSMUSG00000020163,0.11336165322695653,6.133562508773456e-78,1.6395515928290448e-77,0.10155955188933717,0.125131849733473,Uqcr11
ENSMUSG00000023004,0.11213364377021816,2.7576386055190902e-76,7.175744484827193e-76,0.10032840508528815,0.12390731438697915,Tuba1b
ENSMUSG00000020219,0.11066369874862696,2.4811936776610485e-74,6.273561763997594e-74,0.09885475214796417,0.12244148077124573,Timm13
ENSMUSG00000030751,0.11054038566196457,3.6090005479228416e-74,9.10214513978018e-74,0.09873113036055298,0.12231851025262298,Psma1
ENSMUSG00000020171,0.11045803372505314,4.634003485528582e-74,1.1672552860273506e-73,0.09864857246761892,0.12223638689086193,Yeats4
ENSMUSG00000092486,0.110087824669638,1.422323790063172e-73,3.557588269292576e-73,0.09827743955512244,0.12186720339151008,2610524H06Rik
ENSMUSG00000087679,0.11006887611317667,1.5061970087476552e-73,3.764551384023132e-73,0.09825844380089671,0.12184830723880734,C330006A16Rik
ENSMUSG00000097861,0.10876261833561915,7.632508361113262e-72,1.8579621132213395e-71,0.09694895309474426,0.12054564143809053,Gm26858
ENSMUSG00000060032,0.1084660444425888,1.8484804869460734e-71,4.472490895103008e-71,0.09665165089180668,0.12024987741794273,H2afj
ENSMUSG00000001525,0.10828257698321787,3.1909417814746514e-71,7.683462031000845e-71,0.09646773393859491,0.12006690991732523,Tubb5
ENSMUSG00000003813,0.10754353705655864,2.850027532006045e-70,6.774489023071178e-70,0.09572689154036036,0.11932987580701256,Rad23a
ENSMUSG00000030663,0.10745206004044157,3.7332683329201135e-70,8.850802116927723e-70,0.09563519232806172,0.1192386461637239,1110004F10Rik
ENSMUSG00000025066,0.10727534500923888,6.284690058786768e-70,1.4853911743764519e-69,0.09545804862688802,0.11906240844301867,Sfr1
ENSMUSG00000044927,0.10722641154065815,7.258570459097354e-70,1.7143529662487846e-69,0.09540899658930412,0.11901360701331254,H1fx
ENSMUSG00000014226,0.10685893787207332,2.1368555792563018e-69,5.018448988389623e-69,0.09504063434166547,0.11864712309194246,Cacybp
ENSMUSG00000074476,0.10669334785771806,3.4716945975519047e-69,8.12472407571239e-69,0.0948746449759642,0.11848197802513452,Spc24
ENSMUSG00000027867,0.10634330207560055,9.66017695152625e-69,2.2486445417891643e-68,0.09452375715584373,0.11813287068468041,Spag17
ENSMUSG00000020775,0.10634260504785195,9.679849089950563e-69,2.2526993460438825e-68,0.09452305845431885,0.11813217552269387,Mrpl38
ENSMUSG00000017188,0.10592666433524613,3.251091906415556e-68,7.501365727770087e-68,0.09410612101784495,0.11771734611430063,Coa3
ENSMUSG00000059305,0.10491935673893724,5.991262522907882e-67,1.3604138335394828e-66,0.09309641677757545,0.11671271277740697,Vpreb1
ENSMUSG00000041453,0.10450413140661848,1.9750071775557653e-66,4.459262085246704e-66,0.09268021059532172,0.11629858278483428,Rpl21
ENSMUSG00000025577,0.1044793997901443,2.120110254982889e-66,4.784721857329924e-66,0.09265542068792791,0.11627391627948594,Cbx2
ENSMUSG00000034278,0.1034011407208376,4.586692039605445e-65,1.0183596890775854e-64,0.09157463447830716,0.11519848180652445,Dnajc17
ENSMUSG00000097461,0.10277502544329736,2.693288949962294e-64,5.920617608182664e-64,0.09094706454681842,0.11457399400194206,Gm26735
ENSMUSG00000096944,0.10264964362294791,3.8340809844355415e-64,8.39702361900031e-64,0.0908213925558123,0.11444893696816821,Gm26722
ENSMUSG00000025134,0.10258143233132608,4.6454003841083e-64,1.0162766099558739e-63,0.09075302356128832,0.11438090221265662,Alyref
ENSMUSG00000007279,0.10242455734171209,7.219834935655833e-64,1.5729487877245822e-63,0.09059578630347034,0.11422443280769014,Scube2
ENSMUSG00000063445,0.1021748668261275,1.4545142697491276e-63,3.155813125947337e-63,0.0903455203990205,0.11397538663459865,Nmral1
ENSMUSG00000022476,0.10196803982708284,2.5948677703804935e-63,5.606888008600893e-63,0.09013821791745875,0.11376909224291712,Polr3h
ENSMUSG00000049600,0.10178285148572293,4.3528076139925847e-63,9.379029549650043e-63,0.08995260470934353,0.11358437992297306,Zbtb45
ENSMUSG00000036975,0.10076206104635646,7.40665847596833e-62,1.574879539861435e-61,0.08892948707999544,0.11256619875386341,Tmem177
ENSMUSG00000035048,0.10036384294519382,2.22001179087837e-61,4.7014226829275096e-61,0.08853036789459087,0.11216899182739365,Anapc13
ENSMUSG00000024742,0.0999987629501602,6.049574184937904e-61,1.2762814736155915e-60,0.0881644651385668,0.11180483554643844,Fen1
ENSMUSG00000034194,0.09982147661025141,9.830166410199107e-61,2.0673325783804643e-60,0.08798678041004457,0.111627996627157,R3hcc1
ENSMUSG00000002797,0.09888241316670214,1.2675747583067398e-59,2.630914815912702e-59,0.08704561931159299,0.11069129064418551,Ggct
ENSMUSG00000021901,0.09884694042300915,1.3954341215995471e-59,2.895091538588272e-59,0.08701006774398526,0.11065590654139434,Bap1
ENSMUSG00000031546,0.09871197051924399,2.0108045380261387e-59,4.162294634705318e-59,0.08687479819945988,0.11052127363289388,Gins4
ENSMUSG00000046675,0.09830660017848572,6.005722210570564e-59,1.2367632229346304e-58,0.0864685305379001,0.11011691282240912,Tmem251
ENSMUSG00000047604,0.09770061614300328,3.0564443874841576e-58,6.241462910933546e-58,0.08586121244869466,0.10951243063294772,Frat2
ENSMUSG00000075502,0.09767048779842395,3.313093777193758e-58,6.761415871823996e-58,0.08583101800715894,0.10948237672923508,Kbtbd6
ENSMUSG00000005161,0.09757598064716062,4.265845210574596e-58,8.695159418211569e-58,0.08573630366284266,0.10938810294534133,Prdx2
