,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000020609,0.7888474873608571,0.0,0.0,0.7842948012128483,0.7933152148092275,Apob
ENSMUSG00000074361,0.7423946119269401,0.0,0.0,0.736987610161901,0.7477066019873246,C5ar2
ENSMUSG00000063354,0.7190839697589277,0.0,0.0,0.7132682064072382,0.7248007201724812,Slc39a4
ENSMUSG00000032902,0.7142257138692124,0.0,0.0,0.7083264359267312,0.7200252298610825,Slc16a1
ENSMUSG00000029843,0.7138090537226668,0.0,0.0,0.7079026402136178,0.7196156423888724,Slc13a4
ENSMUSG00000035041,0.7107848181599365,0.0,0.0,0.7048267401718157,0.7166426211620095,Creb3l3
ENSMUSG00000035504,0.6982028054485019,0.0,0.0,0.6920321873749418,0.7042713946143819,Reep6
ENSMUSG00000038298,0.6940309689313177,0.0,0.0,0.687790734323029,0.7001686349928513,Pdzk1
ENSMUSG00000035539,0.6841431429706387,0.0,0.0,0.6777396090340054,0.6904429116466129,Ccdc180
ENSMUSG00000034918,0.6824832375689943,0.0,0.0,0.6760525245287066,0.6888099957142184,Cdhr2
ENSMUSG00000027219,0.6813638629217152,0.0,0.0,0.6749148594298087,0.6877087854532775,Slc28a2
ENSMUSG00000022780,0.6790638651368686,0.0,0.0,0.6725773761621522,0.6854460187038396,Mfi2
ENSMUSG00000044367,0.6787226101088201,0.0,0.0,0.672230570368374,0.6851102772127349,Slc16a13
ENSMUSG00000021728,0.6768266835025206,0.0,0.0,0.6703038569969398,0.6832449329984718,Emb
ENSMUSG00000024827,0.675330036200173,0.0,0.0,0.6687829686842551,0.6817723683142004,Gldc
ENSMUSG00000021278,0.6723087593738651,0.0,0.0,0.6657129235663302,0.6787995479127267,Amn
ENSMUSG00000040693,0.6718443425478635,0.0,0.0,0.6652410301008043,0.6783425607196454,Slco4c1
ENSMUSG00000028744,0.6696052992954915,0.0,0.0,0.6629660145521189,0.676139266611248,Pqlc2
ENSMUSG00000039878,0.6689689578901157,0.0,0.0,0.662319472110599,0.6755130638704342,Slc39a5
ENSMUSG00000032080,0.6679651962815472,0.0,0.0,0.6612996395723271,0.6745252757488219,Apoa4
ENSMUSG00000003585,0.6674375326250652,0.0,0.0,0.6607635375306922,0.6740059997149974,Sec14l2
ENSMUSG00000019278,0.6674162316272194,0.0,0.0,0.6607418960307623,0.6739850371767069,Dpep1
ENSMUSG00000054662,0.6673015712463664,0.0,0.0,0.6606254029640212,0.6738721984959856,Ano9
ENSMUSG00000001827,0.6670181276035801,0.0,0.0,0.6603374302506541,0.6735932568310888,Folr1
ENSMUSG00000022824,0.6667082056597295,0.0,0.0,0.660022558395125,0.6732882552802434,Muc13
ENSMUSG00000000278,0.6637251323946095,0.0,0.0,0.6569919611496263,0.6703524274657523,Scpep1
ENSMUSG00000044026,0.6627721922953697,0.0,0.0,0.6560238854162181,0.6694145361562219,Slc35g1
ENSMUSG00000028435,0.662334451844276,0.0,0.0,0.6555791997363639,0.6689837013864162,Aqp3
ENSMUSG00000028158,0.6620361776914143,0.0,0.0,0.6552761958233232,0.6686901301706683,Mttp
ENSMUSG00000026576,0.6607688085181912,0.0,0.0,0.6539887541207655,0.6674427206784778,Atp1b1
ENSMUSG00000003546,0.6601847440361692,0.0,0.0,0.6533954524744087,0.6668678419662809,Klc4
ENSMUSG00000021190,0.6585834364647948,0.0,0.0,0.65176886249692,0.6652916778697734,Lgmn
ENSMUSG00000036892,0.6583752026256412,0.0,0.0,0.6515573455429509,0.6650867092912515,Prodh2
ENSMUSG00000021477,0.6564205243430373,0.0,0.0,0.6495719005417742,0.663162632509897,Ctsl
ENSMUSG00000026958,0.6555905571932789,0.0,0.0,0.6487288979238345,0.662345631974558,Dpp7
ENSMUSG00000046312,0.6547192300326223,0.0,0.0,0.6478439038130885,0.6614879003102823,AI464131
ENSMUSG00000027690,0.6542832651522312,0.0,0.0,0.6474011076976033,0.661058731232672,Slc2a2
ENSMUSG00000075707,0.6542568406984923,0.0,0.0,0.6473742693422883,0.6610327185397455,Dio3
ENSMUSG00000034320,0.6540154101025479,0.0,0.0,0.6471290578689851,0.6607950492979705,Slc26a2
ENSMUSG00000024354,0.653634726853897,0.0,0.0,0.6467424158981182,0.6604202941202137,Slc23a1
ENSMUSG00000022949,0.653253503008764,0.0,0.0,0.6463552284188736,0.6600450033767382,Clic6
ENSMUSG00000032359,0.652476866368222,0.0,0.0,0.6455664535368594,0.6592804432787267,Ctsh
ENSMUSG00000029311,0.6516339688200662,0.0,0.0,0.6447103988227635,0.6584506366954026,Hsd17b11
ENSMUSG00000034707,0.6507108065955305,0.0,0.0,0.6437728464693743,0.6575417930033356,Gns
ENSMUSG00000046352,0.6505042864466877,0.0,0.0,0.643563109963259,0.6573384733248777,Gjb2
ENSMUSG00000000958,0.6501587826604479,0.0,0.0,0.6432122276109299,0.6569983216324216,Slc7a7
ENSMUSG00000020080,0.6489564323442379,0.0,0.0,0.6419911826716472,0.6558145748504084,Hkdc1
ENSMUSG00000064373,0.6457345452051183,0.0,0.0,0.6387193745243963,0.6526423725367768,Selenop
ENSMUSG00000036553,0.6437084573711844,0.0,0.0,0.6366620237180541,0.6506474050280695,Sh3tc1
ENSMUSG00000043085,0.6415423296891012,0.0,0.0,0.6344625831629163,0.6485144427119405,Tmem82
ENSMUSG00000006342,0.6408188325529292,0.0,0.0,0.6337279849063729,0.6478019985761551,Susd2
ENSMUSG00000030492,0.6364996855820554,0.0,0.0,0.6293428323104651,0.6435485818786738,Slc7a9
ENSMUSG00000018459,0.6361628770547146,0.0,0.0,0.6290008957972062,0.6432168807207871,Slc13a3
ENSMUSG00000025504,0.6354955307670676,0.0,0.0,0.6283233971964128,0.6425596462617807,Eps8l2
