,Neural Crest/Mid-HindBrain_1_corr,Neural Crest/Mid-HindBrain_1_pval,Neural Crest/Mid-HindBrain_1_qval,Neural Crest/Mid-HindBrain_1_ci_low,Neural Crest/Mid-HindBrain_1_ci_high,gene_annotation
ENSMUSG00000004872,0.32900785246694464,0.0,0.0,0.3183187139979069,0.33961334118284986,Pax3
ENSMUSG00000097258,0.3258168381769767,0.0,0.0,0.3151030627474966,0.33644758108186235,Gm26767
ENSMUSG00000028444,0.32467917462805224,0.0,0.0,0.3139566750870889,0.33531886307447034,Cntfr
ENSMUSG00000052848,0.32302168130867,0.0,0.0,0.31228652732512685,0.3336743480909828,C130026L21Rik
ENSMUSG00000053025,0.319868802446335,0.0,0.0,0.30910976038337434,0.33054597760041454,Sv2b
ENSMUSG00000020811,0.31944896931627026,0.0,0.0,0.30868676446205384,0.33012939027040394,Wscd1
ENSMUSG00000047992,0.31785898772981047,0.0,0.0,0.3070848434187835,0.32855166338159003,Fam69c
ENSMUSG00000061517,0.31768115003859576,0.0,0.0,0.306905674108663,0.3283751926542123,Sox21
ENSMUSG00000067261,0.31695540645394454,0.0,0.0,0.30617450419553704,0.32765501981637357,Foxd3
ENSMUSG00000086096,0.31514599992472975,0.0,0.0,0.3043516242601522,0.32585944799569316,Gm12688
ENSMUSG00000028876,0.31474378385094254,0.0,0.0,0.30394642390013615,0.3254602967627683,Epha10
ENSMUSG00000048794,0.31360572232964434,0.0,0.0,0.30279993957044016,0.3243308864489158,Cfap100
ENSMUSG00000041708,0.3118215648885894,0.0,0.0,0.3010026405008489,0.32256023009866686,Mpped1
ENSMUSG00000032118,0.31019210605722114,0.0,0.0,0.29936124665955227,0.32094303605528635,Fez1
ENSMUSG00000046844,0.3067004900399459,0.0,0.0,0.29584427206111474,0.31747749000401887,Vat1l
ENSMUSG00000040957,0.3055443293598016,0.0,0.0,0.29467977938639933,0.31632989828868774,Cables1
ENSMUSG00000041046,0.3045463772569074,0.0,0.0,0.2936746613816286,0.31533931719283664,Ramp3
ENSMUSG00000036030,0.30428594014270866,0.0,0.0,0.2934123581262942,0.31508079983181747,Prtg
ENSMUSG00000070509,0.3020525668259247,0.0,0.0,0.2911630489707439,0.3128638235491007,Rgma
ENSMUSG00000100252,0.3018594483525763,0.0,0.0,0.29096855819000306,0.3126721173837544,Mir124-2hg
ENSMUSG00000008489,0.30115231744676235,0.0,0.0,0.29025641006672176,0.31197015032761033,Elavl2
ENSMUSG00000110246,0.2998342187475409,0.0,0.0,0.288928991440219,0.31066164556655046,C130073E24Rik
ENSMUSG00000045532,0.29979351012685285,0.0,0.0,0.28888799564713885,0.3106212325951067,C1ql1
ENSMUSG00000037716,0.29740025823471955,0.0,0.0,0.28647793123504495,0.30824529306503495,Ccdc33
ENSMUSG00000070526,0.29721061893901485,0.0,0.0,0.28628696563946204,0.3080570198011732,Peg12
ENSMUSG00000074637,0.29669369734051043,0.0,0.0,0.28576643319999684,0.3075438174384104,Sox2
ENSMUSG00000031559,0.2962551980644747,0.0,0.0,0.285324875939624,0.30710846820320464,4930555F03Rik
ENSMUSG00000000247,0.29488982706325423,0.0,0.0,0.2839500128986185,0.3057528765047691,Lhx2
ENSMUSG00000049556,0.29407098959520794,0.0,0.0,0.283125504462399,0.3049398827330071,Lingo1
ENSMUSG00000004031,0.2939794653369573,0.0,0.0,0.28303334734590674,0.3048490106603808,Brinp2
ENSMUSG00000048814,0.2938080961979925,0.0,0.0,0.28286079379279516,0.30467886213529366,Lonrf2
ENSMUSG00000049532,0.29327410621475125,0.0,0.0,0.2823231176932655,0.30414867116209837,Sall2
ENSMUSG00000060534,0.2912597710739139,0.0,0.0,0.28029493958578566,0.3021486061348921,Dcc
ENSMUSG00000108986,0.29017262985506975,0.0,0.0,0.27920036796132547,0.3010691266946309,Gm45009
ENSMUSG00000030393,0.28987089227884155,0.0,0.0,0.278896573120844,0.3007695107046427,Zik1
ENSMUSG00000018973,0.2895780366658061,0.0,0.0,0.2786017229017666,0.30047871216941885,Hoxb1
ENSMUSG00000043391,0.28949512802362837,0.0,0.0,0.27851824995412056,0.30039638552644465,2510009E07Rik
ENSMUSG00000033569,0.28936371163953944,0.0,0.0,0.27838593944350887,0.3002658913217421,Adgrb3
ENSMUSG00000062257,0.28887317173237004,0.0,0.0,0.2778920656970325,0.2997787900426954,Opcml
ENSMUSG00000048388,0.2876532337923351,0.0,0.0,0.2766638619049849,0.29856737907210856,Fam171b
ENSMUSG00000034115,0.28764503509848366,0.0,0.0,0.27665560778124365,0.2985592375654888,Scn11a
ENSMUSG00000029348,0.2871057483040268,0.0,0.0,0.27611267852729354,0.2980237088960724,Asphd2
ENSMUSG00000039419,0.2848229727196447,0.0,0.0,0.2738145622835509,0.2957567651564702,Cntnap2
ENSMUSG00000086596,0.2847798943195834,0.0,0.0,0.2737711955973736,0.29571398433618556,Susd5
ENSMUSG00000024530,0.2845923852947407,0.0,0.0,0.2735824322598189,0.2955277700874618,Slmo1
ENSMUSG00000053117,0.2836985651674947,0.0,0.0,0.2726826447170648,0.2946401104921934,E330013P04Rik
ENSMUSG00000047632,0.28356446282421305,0.0,0.0,0.27254764872812665,0.2945069308018497,Fgfbp3
ENSMUSG00000050587,0.28330788153163955,0.0,0.0,0.27228935881037813,0.29425211365909854,Lrrc4c
ENSMUSG00000063887,0.2829569052796534,0.0,0.0,0.27193604791027287,0.29390354805877605,Nlgn1
ENSMUSG00000024325,0.2827003268885771,0.0,0.0,0.2716777646732296,0.29364873011317955,Ring1
ENSMUSG00000053441,0.28228452347382826,0.0,0.0,0.271259201806702,0.29323577632073106,Adamts19
ENSMUSG00000033904,0.28123105210187455,0.0,0.0,0.2701987578077103,0.29218950640347413,Ccp110
ENSMUSG00000096014,0.2804303118652745,0.0,0.0,0.2693927356039375,0.29139422242243446,Sox1
ENSMUSG00000086166,0.2796966462965628,0.0,0.0,0.2686542440912429,0.29066554275669254,Gm14342
ENSMUSG00000039830,0.2789738395721659,0.0,0.0,0.2679266955450511,0.2899476356973804,Olig2
ENSMUSG00000042873,0.27897186390255807,0.0,0.0,0.26792470693174375,0.28994567340325184,Lhfpl4
ENSMUSG00000021494,0.278371792164201,0.0,0.0,0.26732070814917247,0.28934965994007117,Ddx41
ENSMUSG00000051515,0.27831475576598796,0.0,0.0,0.26726329894007284,0.28929300883508424,Fam181b
ENSMUSG00000063239,0.27676497597656635,0.0,0.0,0.2657034192452555,0.28775366870996005,Grm4
ENSMUSG00000027168,0.27604751772235125,0.0,0.0,0.26498130493267347,0.28704102418820815,Pax6
ENSMUSG00000031837,0.27583483239476814,0.0,0.0,0.26476724173531296,0.286829763518484,Necab2
ENSMUSG00000061524,0.27433627695349655,0.0,0.0,0.26325900890529674,0.2853412157332007,Zic2
ENSMUSG00000055567,0.27315504794040385,0.0,0.0,0.2620701899002365,0.2841678377865799,Unc80
ENSMUSG00000068748,0.2726224707921513,0.0,0.0,0.2615342016787711,0.2836387896348035,Ptprz1
ENSMUSG00000096991,0.2709669711240722,0.0,0.0,0.25986814246230594,0.28199421691935267,Gm26789
ENSMUSG00000038848,0.2706295972491269,0.0,0.0,0.25952862476443916,0.2816590618966103,Ythdf1
ENSMUSG00000025938,0.27042615447698837,0.0,0.0,0.2593238905531665,0.28145695583313884,Slco5a1
ENSMUSG00000021239,0.27041070768784276,0.0,0.0,0.2593083457497439,0.2814416104962301,Vsx2
ENSMUSG00000026587,0.2698757251705734,0.0,0.0,0.2587699721656037,0.2809101381838333,Astn1
ENSMUSG00000025427,0.2695933081679034,0.0,0.0,0.25848576780307825,0.2806295714872075,Rnf165
ENSMUSG00000071192,0.2693327181834244,0.0,0.0,0.2582235303031604,0.28037068713209246,Wfikkn1
ENSMUSG00000034402,0.26767067920345544,0.0,0.0,0.2565510220116242,0.2787194888481981,Kcnh5
ENSMUSG00000063632,0.2672930992687284,0.0,0.0,0.2561710729542299,0.27834436258338263,Sox11
ENSMUSG00000030237,0.26691629074881745,0.0,0.0,0.25579190357804205,0.27796999935923933,Slco1a4
ENSMUSG00000032303,0.26686422037665763,0.0,0.0,0.2557395072333091,0.2779182666332669,Chrna3
ENSMUSG00000025255,0.26676734820607384,0.0,0.0,0.255642028794433,0.2778220224519615,Zfhx4
ENSMUSG00000041670,0.26653099749845105,0.0,0.0,0.25540419985023743,0.2775872029941835,Rims1
ENSMUSG00000034310,0.2657719452147609,0.0,0.0,0.2546404092412352,0.2768330594627307,Tmem132d
ENSMUSG00000033214,0.26482574389295005,0.0,0.0,0.2536883207770673,0.2758929580966724,Slitrk5
ENSMUSG00000054863,0.2646826594823594,0.0,0.0,0.25354434799217535,0.2757507942773261,Fam19a5
ENSMUSG00000001802,0.2644758758242855,0.0,0.0,0.25333628133946473,0.275545340189755,Lrp3
ENSMUSG00000006019,0.26436593637484807,0.0,0.0,0.25322566018747017,0.275436107213468,Dhx34
ENSMUSG00000034275,0.2643328005666588,0.0,0.0,0.2531923189709055,0.27540318428059607,Igsf9b
ENSMUSG00000021990,0.2640165084408436,0.0,0.0,0.2528740674869253,0.2750889228123244,Spata13
ENSMUSG00000040478,0.2638271928470532,0.0,0.0,0.2526835802794213,0.27490082152986833,Prdm13
ENSMUSG00000016637,0.26381494821784274,0.0,0.0,0.2526712599018567,0.2748886554111826,Ift27
ENSMUSG00000040204,0.2637632424907258,0.0,0.0,0.25261923434996403,0.2748372811734803,2810417H13Rik
ENSMUSG00000001773,0.2636897418949303,0.0,0.0,0.2525452792285593,0.27476425168685803,Folh1
ENSMUSG00000027805,0.2634714352823215,0.0,0.0,0.25232562338173137,0.27454734357823796,Pfn2
ENSMUSG00000097417,0.26344383382759834,0.0,0.0,0.2522978514192533,0.2745199188621908,Gm26669
ENSMUSG00000035653,0.2625406584213278,0.0,0.0,0.2513891067853,0.2736225167611315,Lrfn5
ENSMUSG00000036095,0.26230382555003173,0.0,0.0,0.2511508167911013,0.2733871945871212,Dgkb
ENSMUSG00000059991,0.26111073994840356,0.0,0.0,0.24995041124515818,0.2722016992020572,Nptx2
ENSMUSG00000032368,0.26109162799742897,0.0,0.0,0.24993118231570777,0.2721827085642111,Zic1
ENSMUSG00000054256,0.260967420841244,0.0,0.0,0.2498062151395666,0.27205928960254366,Msi1
ENSMUSG00000030495,0.260871510486693,0.0,0.0,0.24970971816675835,0.271963987626811,Slc7a10
ENSMUSG00000048915,0.26080750568926486,0.0,0.0,0.249645322018953,0.2719003887037324,Efna5
ENSMUSG00000027547,0.2602278269504636,0.0,0.0,0.24906210339372234,0.2713243814752646,Sall4
ENSMUSG00000050953,0.2600729926166195,0.0,0.0,0.24890632491353595,0.2711705264703183,Gja1
ENSMUSG00000037852,0.25957377040740837,0.0,0.0,0.2484040624895309,0.2706744579853052,Cpe
ENSMUSG00000079003,0.2590166513490185,0.0,0.0,0.24784355772140193,0.2701208514408454,Samd1
ENSMUSG00000029838,0.25894036681083016,0.0,0.0,0.24776681017097524,0.27004504728849954,Ptn
ENSMUSG00000042002,0.25874302067436084,0.0,0.0,0.24756826688442388,0.2698489432591352,Foxn4
ENSMUSG00000040867,0.2585471443512283,0.0,0.0,0.2473712032555216,0.2696542988810042,Begain
ENSMUSG00000056394,0.25811950549696033,0.0,0.0,0.24694097547795574,0.269229346465725,Lig1
ENSMUSG00000051219,0.257979981006455,0.0,0.0,0.24680060726041586,0.2690906975358913,3100002H09Rik
ENSMUSG00000007279,0.25708434460125085,0.0,0.0,0.2458995659685458,0.26820067056837155,Scube2
ENSMUSG00000035200,0.25686729639612,0.0,0.0,0.2456812108549222,0.2679849788956993,Chrnb4
ENSMUSG00000020020,0.2567102147247442,0.0,0.0,0.24552318405854626,0.26782887827598734,Usp44
ENSMUSG00000109511,0.2561407803201436,0.0,0.0,0.24495032847991893,0.2672629953733993,Nup62
ENSMUSG00000022454,0.25611055631155805,0.0,0.0,0.24491992310320768,0.26723295965436267,Nell2
ENSMUSG00000062867,0.25404258218324044,0.0,0.0,0.24283959175835085,0.26517781726509415,Impdh2
ENSMUSG00000060548,0.2535227225588233,0.0,0.0,0.2423166419108673,0.26466116744491164,Tnfrsf19
ENSMUSG00000036992,0.25287666739325354,0.0,0.0,0.24166675544713173,0.2640190923502068,Nxt1
ENSMUSG00000022685,0.2526046131900234,0.0,0.0,0.2413930908910023,0.26374871120219007,Parn
ENSMUSG00000021318,0.25247589318329616,0.0,0.0,0.24126360958169407,0.2636207821762281,Gli3
ENSMUSG00000030029,0.2520126715867316,0.0,0.0,0.24079765160694752,0.26316040381919475,Lrig1
ENSMUSG00000055421,0.2516742466185058,0.0,0.0,0.2404572307368894,0.26282405288309346,Pcdh9
ENSMUSG00000098051,0.2515303222334731,0.0,0.0,0.2403124583768033,0.26268100971508335,Gm27032
ENSMUSG00000022203,0.2515099875122539,0.0,0.0,0.24029200388751706,0.2626607994593255,Efs
ENSMUSG00000037892,0.2513754924436435,0.0,0.0,0.2401567169165562,0.2625271273663932,Pcdh18
ENSMUSG00000021448,0.25111424676931066,0.0,0.0,0.23989393428203432,0.26226747903187003,Shc3
ENSMUSG00000099957,0.2508951442665027,0.0,0.0,0.23967354402346105,0.26204971494683804,2610027F03Rik
ENSMUSG00000021848,0.2508798361874473,0.0,0.0,0.23965814601573696,0.26203450033683434,Otx2
ENSMUSG00000020829,0.2506110584456363,0.0,0.0,0.2393877902349982,0.2617673628120263,Slc46a1
ENSMUSG00000022883,0.2505632879705288,0.0,0.0,0.23933973947361892,0.2617198836774824,Robo1
ENSMUSG00000054477,0.25032717001069466,0.0,0.0,0.23910223693364113,0.2614852049508552,Kcnn2
ENSMUSG00000021852,0.2496468324259664,0.0,0.0,0.2384179174045318,0.2608090069183071,Slc35f4
ENSMUSG00000028766,0.24962916325324538,0.0,0.0,0.23840014496455753,0.2607914451087361,Alpl
ENSMUSG00000001504,0.2485633030489288,0.0,0.0,0.2373280692647128,0.2597320477235599,Irx2
ENSMUSG00000042804,0.24842603946731817,0.0,0.0,0.23719000722847378,0.2595956144825505,Gpr153
ENSMUSG00000043969,0.2483539283989369,0.0,0.0,0.23711747687586807,0.2595239394528153,Emx2
ENSMUSG00000061911,0.2483022240268157,0.0,0.0,0.23706547194978567,0.25947254764910643,Myt1l
ENSMUSG00000042514,0.24745350773084038,0.0,0.0,0.23621183132878468,0.25862895305492867,Klhl14
ENSMUSG00000048904,0.24704628432400497,0.0,0.0,0.2358022513367452,0.2582241810451427,Neurog1
ENSMUSG00000029168,0.24681801328569317,0.0,0.0,0.2355726610504527,0.25799728243270403,Dpysl5
ENSMUSG00000032482,0.24669237412434897,0.0,0.0,0.23544629631759778,0.2578723981210858,Cspg5
ENSMUSG00000027419,0.24666723354741418,0.0,0.0,0.23542101059841486,0.257847408545812,Pcsk2
ENSMUSG00000030268,0.24666185289957043,0.0,0.0,0.23541559888884966,0.2578420602137703,Bcat1
ENSMUSG00000022722,0.24593442834284873,0.0,0.0,0.23468398143280966,0.2571189982112976,Arl6
ENSMUSG00000017667,0.244987606902261,0.0,0.0,0.23373172157364802,0.25617783634677244,Zfp334
ENSMUSG00000062093,0.24487730017333828,0.0,0.0,0.23362078266165048,0.2560681875907058,Gm10110
ENSMUSG00000044147,0.2443638503290207,0.0,0.0,0.23310439402249428,0.25555779665315226,Arf6
ENSMUSG00000041859,0.24419034379245144,0.0,0.0,0.2329298958348382,0.25538532238117856,Mcm3
ENSMUSG00000021846,0.2436953296257503,0.0,0.0,0.23243205647278772,0.25489324934925084,Peli2
ENSMUSG00000037995,0.24367941459160436,0.0,0.0,0.2324160507046604,0.25487742877831154,Igsf9
ENSMUSG00000029088,0.24367523733492358,0.0,0.0,0.2324118496338275,0.2548732763146189,Kcnip4
ENSMUSG00000026824,0.24297591975708496,0.0,0.0,0.23170855123600845,0.2541781035268465,Kcnj3
ENSMUSG00000031561,0.24225687873510723,0.0,0.0,0.23098542940111835,0.25346331212437245,Tenm3
ENSMUSG00000043753,0.24185202478720236,0.0,0.0,0.2305782832427323,0.25306084552731894,Dmrta1
ENSMUSG00000026141,0.24141025359091367,0.0,0.0,0.23013401532095465,0.2526216749497707,Col19a1
ENSMUSG00000021556,0.24112395013613813,0.0,0.0,0.22984609629628563,0.25233705443916166,Golm1
ENSMUSG00000024868,0.24095784170576032,0.0,0.0,0.2296790514444513,0.25217192153515544,Dkk1
ENSMUSG00000055745,0.24080701474850574,0.0,0.0,0.2295273747892937,0.252021979793036,Ldoc1l
ENSMUSG00000047786,0.2406680806029693,0.0,0.0,0.229387658429892,0.25188386058632906,Lix1
ENSMUSG00000004885,0.24057651246554101,0.0,0.0,0.2292955750083636,0.25179282930557856,Crabp2
ENSMUSG00000028527,0.24042170563251306,0.0,0.0,0.22913989748550706,0.25163892964123524,Ak4
ENSMUSG00000025591,0.24023871024412904,0.0,0.0,0.22895587360897088,0.25145700587495223,Tma16
ENSMUSG00000048078,0.23977849427454317,0.0,0.0,0.22849307465402727,0.2509994814292915,Tenm4
ENSMUSG00000030307,0.2395531194946973,0.0,0.0,0.22826643680736944,0.25077542290094523,Slc6a11
ENSMUSG00000022673,0.23940241643014848,0.0,0.0,0.22811488984077982,0.25062559931345846,Mcm4
ENSMUSG00000034194,0.23935807691155997,0.0,0.0,0.2280703021353506,0.2505815184502847,R3hcc1
ENSMUSG00000057132,0.23916964319780326,0.0,0.0,0.22788081420737866,0.25039418344897835,Rpgrip1
ENSMUSG00000039774,0.2389272616394949,0.0,0.0,0.22763707787470727,0.2501532139242981,Galnt12
ENSMUSG00000043668,0.238461879791725,0.0,0.0,0.22716909877435387,0.24969053933637034,Tox3
ENSMUSG00000022034,0.23824614824381618,0.0,0.0,0.2269521650180396,0.24947606102160463,Esco2
ENSMUSG00000036980,0.2380895920160437,0.0,0.0,0.22679473705025757,0.24932041357433338,Taf6
ENSMUSG00000068859,0.2372438258743133,0.0,0.0,0.22594427170072756,0.24847954691727342,Sp9
ENSMUSG00000063445,0.23717449081410288,0.0,0.0,0.22587455216809452,0.24841061276087012,Nmral1
ENSMUSG00000048616,0.23708478145055897,0.0,0.0,0.2257843455256022,0.24832142193896184,Nog
ENSMUSG00000033222,0.23688078905807142,0.0,0.0,0.22557922307926617,0.24811860796223148,Ttf2
ENSMUSG00000091021,0.23591590345707622,0.0,0.0,0.22460900589347124,0.24715928292647726,Gm17300
ENSMUSG00000000202,0.23572306031619042,0.0,0.0,0.22441509986386454,0.24696754848369956,Btbd17
ENSMUSG00000031073,0.2355102994229395,0.0,0.0,0.22420116734065942,0.24675600977859685,Fgf15
ENSMUSG00000021377,0.23546668657025513,0.0,0.0,0.22415731445568518,0.2467126473241408,Dek
ENSMUSG00000027305,0.2348972989124408,0.0,0.0,0.2235847972580269,0.24614652460892908,Ndufaf1
ENSMUSG00000037993,0.23479960752660517,0.0,0.0,0.22348656971309813,0.24604939262670567,Dhx38
ENSMUSG00000021943,0.23458529063275496,0.0,0.0,0.22327107739004223,0.2458363021696768,Gdf10
ENSMUSG00000022610,0.23426051328700775,0.0,0.0,0.22294452089831962,0.2455133813023292,Mapk12
ENSMUSG00000025219,0.23423880786323045,0.0,0.0,0.22292269666172046,0.24549179986113884,Fgf8
ENSMUSG00000097743,0.23392624397637624,0.0,0.0,0.2226084230963611,0.24518102011970658,Gm16973
ENSMUSG00000038079,0.23386246283922343,0.0,0.0,0.22254429337473405,0.24511760276739614,Tmem237
ENSMUSG00000044681,0.23377571779397466,0.0,0.0,0.2224570743970413,0.24503135233034654,Cnpy1
ENSMUSG00000016619,0.23353030626414978,0.0,0.0,0.22221032304011493,0.24478733913796336,Nup50
ENSMUSG00000030310,0.23345643787373002,0.0,0.0,0.22213605164827815,0.24471389136517008,Slc6a1
ENSMUSG00000022283,0.2333533815836619,0.0,0.0,0.22203243333679726,0.2446114216771246,Pabpc1
ENSMUSG00000025786,0.2332484086198175,0.0,0.0,0.22192688816177,0.244507045966589,Zdhhc3
ENSMUSG00000032076,0.23297048771298914,0.0,0.0,0.22164745357968935,0.2442307050564527,Cadm1
ENSMUSG00000026234,0.23288930001632044,0.0,0.0,0.22156582405132774,0.24414997857145035,Ncl
ENSMUSG00000028883,0.23273591416770328,0.0,0.0,0.2214116038944704,0.2439974636523295,Sema3a
ENSMUSG00000045877,0.23231262767281488,0.0,0.0,0.22098601796517112,0.2435765777011307,4933415A04Rik
ENSMUSG00000037568,0.2320858275517003,0.0,0.0,0.22075798756446907,0.24335106206402488,Vash2
ENSMUSG00000038128,0.23194401221127126,0.0,0.0,0.22061540357454146,0.24321004927683285,Camk4
ENSMUSG00000021965,0.23192893184771682,0.0,0.0,0.2206002415027971,0.24319505422719442,Ska3
ENSMUSG00000021464,0.23165605981466147,0.0,0.0,0.22032589194460067,0.2429237249787647,Ror2
ENSMUSG00000097440,0.23130765919962845,0.0,0.0,0.21997560744397365,0.24257729161494024,Gm6277
ENSMUSG00000020297,0.23129721655891206,0.0,0.0,0.21996510838250438,0.2425669078944429,Nsg2
ENSMUSG00000020312,0.23113569180084764,0.0,0.0,0.21980271125344578,0.24240629417412793,Shc2
ENSMUSG00000039693,0.23094056869874355,0.0,0.0,0.2196065351584042,0.24221227078844296,Msantd3
ENSMUSG00000035934,0.2308634660497168,0.0,0.0,0.21952901667319127,0.24213560244247373,Pknox2
ENSMUSG00000038544,0.230851774275346,0.0,0.0,0.21951726185430243,0.2421239765131253,Inip
ENSMUSG00000042751,0.23067637627266482,0.0,0.0,0.2193409184635258,0.24194956591770372,Nmnat2
ENSMUSG00000027520,0.23064335137228092,0.0,0.0,0.21930771564312584,0.2419167268502933,Zdbf2
ENSMUSG00000029005,0.23024986943298037,0.0,0.0,0.2189121158594333,0.24152545706902276,Draxin
ENSMUSG00000004231,0.2302430599977937,0.0,0.0,0.21890526980651998,0.24151868588425246,Pax2
ENSMUSG00000085675,0.23021805063526682,0.0,0.0,0.2188801259657653,0.24149381699657352,Gm12022
ENSMUSG00000039716,0.2297282499862845,0.0,0.0,0.21838769463730692,0.2410067645186353,Dock3
ENSMUSG00000051166,0.2293934647271059,0.0,0.0,0.21805111459654083,0.2406738544023428,Eml5
ENSMUSG00000028152,0.22911993851837126,0.0,0.0,0.21777612401833005,0.24040185825250737,Tspan5
ENSMUSG00000036975,0.22899691074293738,0.0,0.0,0.2176524381798188,0.24027951809577933,Tmem177
ENSMUSG00000069171,0.22894297891589468,0.0,0.0,0.21759821799178175,0.240225887587935,Nr2f1
ENSMUSG00000037071,0.2288207835419579,0.0,0.0,0.2174753695265119,0.24010437466943613,Scd1
ENSMUSG00000109741,0.22871146975564283,0.0,0.0,0.21736547180102578,0.23999567109584533,Gm45455
ENSMUSG00000040452,0.22868457378966045,0.0,0.0,0.2173384322045969,0.23996892522546776,Cdh12
ENSMUSG00000054079,0.22864431156323423,0.0,0.0,0.2172979550014626,0.23992888765437173,Utp18
ENSMUSG00000049122,0.22841490180693674,0.0,0.0,0.21706732107604879,0.23970075722701303,Frmd3
ENSMUSG00000035764,0.22837776917994493,0.0,0.0,0.2170299904222285,0.23966383155703994,Fbxo45
ENSMUSG00000041375,0.22834044220956143,0.0,0.0,0.2169924644220434,0.2396267125939297,Ccdc9
ENSMUSG00000038932,0.2281464926936459,0.0,0.0,0.21679748129474863,0.23943384334475154,Tcfl5
ENSMUSG00000022146,0.22783662889845555,0.0,0.0,0.21648596802743858,0.23912570359115312,Osmr
ENSMUSG00000026156,0.2272423325853681,0.0,0.0,0.21588851461360142,0.2385347075023184,B3gat2
ENSMUSG00000044927,0.22721121046026763,0.0,0.0,0.21585722739163096,0.2385037579729692,H1fx
ENSMUSG00000045515,0.22707684463096428,0.0,0.0,0.2157221490451444,0.23837013704063828,Pou3f3
ENSMUSG00000060424,0.22676168625958454,0.0,0.0,0.21540532115219205,0.23805672416593185,Pantr1
ENSMUSG00000034780,0.22672857344428435,0.0,0.0,0.2153720330636893,0.23802379460856457,B3galt1
ENSMUSG00000032291,0.2266773551409706,0.0,0.0,0.21532054370294268,0.2379728597141575,Crabp1
ENSMUSG00000041605,0.2266166333144516,0.0,0.0,0.21525950060626522,0.2379124738023965,5730559C18Rik
ENSMUSG00000078570,0.22630675324769065,0.0,0.0,0.2149479823922853,0.23760430664049506,1110065P20Rik
ENSMUSG00000073434,0.22589254862192143,0.0,0.0,0.21453159172844877,0.23719238803645987,Wdr90
ENSMUSG00000027242,0.22587137835011095,0.0,0.0,0.21451030983771674,0.23717133449558378,Wdr76
