,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000095464,0.48094708473632775,0.0,0.0,0.47344003960523634,0.4883842658586684,Gm21987
ENSMUSG00000022748,0.47313008047904537,0.0,0.0,0.46555077869550193,0.48063998700609384,Cmss1
ENSMUSG00000078648,0.4667984738004024,0.0,0.0,0.45916152850899306,0.4743664275676289,Gm17546
ENSMUSG00000020900,0.45999915763860844,0.0,0.0,0.4523011904522938,0.46762859047475164,Myh10
ENSMUSG00000104063,0.4599019265560565,0.0,0.0,0.4522030933550223,0.4675322321202781,Pcdhgb7
ENSMUSG00000086940,0.45777027033034196,0.0,0.0,0.4500524977645394,0.4654196636772857,Gm12746
ENSMUSG00000069136,0.4570507337898506,0.0,0.0,0.4493265884858347,0.46470655050614773,A130006I12Rik
ENSMUSG00000097831,0.45386900092592214,0.0,0.0,0.4461167981497249,0.4615531022116296,4930540M05Rik
ENSMUSG00000096968,0.45230817177485494,0.0,0.0,0.444542278048724,0.4600060773220532,Gm26620
ENSMUSG00000097230,0.4512399726687533,0.0,0.0,0.44346473679910553,0.458947298627898,Gm26853
ENSMUSG00000037890,0.45000140022207946,0.0,0.0,0.44221536031372305,0.4577196217026264,Wdr19
ENSMUSG00000030768,0.44930427480514784,0.0,0.0,0.4415121671773178,0.45702861584020854,Disp1
ENSMUSG00000026970,0.44929567530108916,0.0,0.0,0.4415034928836841,0.45702009176669106,Rbms1
ENSMUSG00000029635,0.4484296107728324,0.0,0.0,0.440629903683513,0.4561616166555019,Cdk8
ENSMUSG00000087624,0.4476496263359203,0.0,0.0,0.4398431551120205,0.455388454989561,9230111E07Rik
ENSMUSG00000040187,0.44521387064494716,0.0,0.0,0.4373863533369747,0.45297393047917933,Arntl2
ENSMUSG00000015597,0.44353539433160477,0.0,0.0,0.4356934421909835,0.4513100182921747,Zfp318
ENSMUSG00000038883,0.4430015652232342,0.0,0.0,0.43515503380101045,0.45078080988367425,Prl3a1
ENSMUSG00000045871,0.44263182839964765,0.0,0.0,0.43478212859820525,0.45041427021003494,Slitrk6
ENSMUSG00000078958,0.44218810287949206,0.0,0.0,0.43433460422275116,0.4499743781638359,Atp6ap1l
ENSMUSG00000090487,0.4421823283820754,0.0,0.0,0.4343287803138423,0.4499686535290781,Gm2888
ENSMUSG00000086022,0.4407135753989268,0.0,0.0,0.4328474807588493,0.4485125624150444,Rad51ap2
ENSMUSG00000098178,0.4406678073490137,0.0,0.0,0.43280132242563885,0.44846718825856224,Gm42418
ENSMUSG00000105096,0.44052382381222677,0.0,0.0,0.43265611135002136,0.44832444362469387,Gbp10
ENSMUSG00000034021,0.44047031398556324,0.0,0.0,0.4326021454267039,0.44827139412065625,Pds5b
ENSMUSG00000002265,0.4402989877886066,0.0,0.0,0.4324293592920753,0.44810154140158265,Peg3
ENSMUSG00000075318,0.43989535183094075,0.0,0.0,0.4320222860790692,0.44770137465723425,Scn2a
ENSMUSG00000029913,0.4397112210645706,0.0,0.0,0.4318365883700856,0.44751882543906985,Prdm5
ENSMUSG00000096984,0.4389980206708324,0.0,0.0,0.43111732498117455,0.44681174477233965,Gm26523
ENSMUSG00000095224,0.4388717649880082,0.0,0.0,0.43098999702830515,0.44668657142901175,F930015N05Rik
ENSMUSG00000079427,0.438849361281227,0.0,0.0,0.43096740308308573,0.4466643597482926,Mthfsl
ENSMUSG00000073184,0.4387444199136557,0.0,0.0,0.4308615707498127,0.446560317723169,Gm10479
ENSMUSG00000108875,0.43856991792283384,0.0,0.0,0.4306855876947245,0.44638731073803245,Gm45064
ENSMUSG00000026586,0.43823802312500865,0.0,0.0,0.43035087763508917,0.446058257759739,Prrx1
ENSMUSG00000056870,0.4382331667116348,0.0,0.0,0.4303459800438131,0.44605344291327675,Gulp1
ENSMUSG00000042189,0.43737716179307634,0.0,0.0,0.429482724248288,0.44520475762249173,Tekt3
ENSMUSG00000068323,0.4371929124802577,0.0,0.0,0.42929691611973897,0.4450220819711005,Slc4a5
ENSMUSG00000005225,0.43648997160572917,0.0,0.0,0.4285880342509044,0.4443251388841124,Plekha8
ENSMUSG00000094622,0.43638419600828054,0.0,0.0,0.4284813655196296,0.4442202649876745,Gm3055
ENSMUSG00000054409,0.4359479951516525,0.0,0.0,0.42804148385588037,0.4437877803262718,Tmem74
ENSMUSG00000023968,0.4359459673066495,0.0,0.0,0.42803943890799845,0.44378576974888234,Crip3
ENSMUSG00000053774,0.43563935127227515,0.0,0.0,0.4277302378004237,0.4434817637194553,Ubxn7
ENSMUSG00000030775,0.4353343189234725,0.0,0.0,0.42742263556705556,0.44317932610426763,Trat1
ENSMUSG00000045114,0.43498835941315245,0.0,0.0,0.4270737635795835,0.4428363073098042,Prrt2
ENSMUSG00000090673,0.43459806889415653,0.0,0.0,0.42668019020928444,0.44244933157016014,Gm340
ENSMUSG00000109008,0.4345726705785383,0.0,0.0,0.426654578364699,0.4424241488638419,Gm44899
ENSMUSG00000002190,0.43431374630142205,0.0,0.0,0.4263934779815399,0.44216742191894753,Clgn
ENSMUSG00000111100,0.4327203210422072,0.0,0.0,0.42478668997533414,0.44058749075902404,RP23-133A3.5
ENSMUSG00000070720,0.4322118902174289,0.0,0.0,0.42427400587839686,0.44008335538071913,Tmem200b
ENSMUSG00000036940,0.43169217647833824,0.0,0.0,0.4237499497395694,0.439568027282519,Kdm1a
ENSMUSG00000030315,0.4316134499631854,0.0,0.0,0.4236705658991109,0.4394899646543985,Vgll4
ENSMUSG00000062496,0.4314126911299179,0.0,0.0,0.4234681313866546,0.43929089824696865,4930431F12Rik
ENSMUSG00000039801,0.43121679752061687,0.0,0.0,0.42327060347166034,0.43909665530317177,2410089E03Rik
ENSMUSG00000058388,0.4311118399356422,0.0,0.0,0.42316477055493984,0.4389925818230646,Phtf1
ENSMUSG00000067336,0.4311044555356665,0.0,0.0,0.4231573245782546,0.43898525961724316,Bmpr2
ENSMUSG00000030960,0.43105522633709004,0.0,0.0,0.42310768489683603,0.4389364450184777,Mettl10
ENSMUSG00000091814,0.43092274091074645,0.0,0.0,0.4229740950176331,0.43880507513044636,Gm8050
ENSMUSG00000087179,0.43070410594523656,0.0,0.0,0.4227536381769565,0.4385882803526985,Gm14230
ENSMUSG00000048636,0.4306375580329898,0.0,0.0,0.4226865359107965,0.43852229237297036,A730049H05Rik
ENSMUSG00000057047,0.43056590011813584,0.0,0.0,0.4226142811724307,0.43845123729101476,1700010B08Rik
ENSMUSG00000072898,0.43047529715995697,0.0,0.0,0.4225229237462068,0.4383613964026278,Gm10434
ENSMUSG00000026931,0.4304481343138262,0.0,0.0,0.42249553474138074,0.4383344619949833,1700019N19Rik
ENSMUSG00000079560,0.4301152106931554,0.0,0.0,0.4221598403682941,0.4380043370984176,Hoxa3
