,Cardiac_2_corr,Cardiac_2_pval,Cardiac_2_qval,Cardiac_2_ci_low,Cardiac_2_ci_high,gene_annotation
ENSMUSG00000045790,0.5807241920264918,0.0,0.0,0.5742453535970653,0.5871302968366243,Ccdc149
ENSMUSG00000111712,0.5806722003300214,0.0,0.0,0.5741927749169573,0.5870788920099271,RP23-100M12.7
ENSMUSG00000003746,0.580660456152562,0.0,0.0,0.574180898155725,0.5870672803907667,Man1a
ENSMUSG00000104713,0.5801506218445434,0.0,0.0,0.5736653107940904,0.5865631981180124,Gbp6
ENSMUSG00000100536,0.5801125254606192,0.0,0.0,0.5736267847307048,0.5865255313443226,Gm28873
ENSMUSG00000035506,0.5800444902373002,0.0,0.0,0.5735579822267225,0.5864582632804112,Slc12a8
ENSMUSG00000091144,0.579974107458608,0.0,0.0,0.573486805788657,0.5863886740388563,Phf11c
ENSMUSG00000021180,0.5799302816049557,0.0,0.0,0.573442485789738,0.5863453422560028,Rps6ka5
ENSMUSG00000084792,0.579420924591906,0.0,0.0,0.5729273884599304,0.585841724786834,1700056N10Rik
ENSMUSG00000101848,0.5793177356941345,0.0,0.0,0.5728230372758379,0.5857396980395768,4933417E11Rik
ENSMUSG00000100157,0.5792602698083053,0.0,0.0,0.5727649242041492,0.5856828792670087,2310034O05Rik
ENSMUSG00000111444,0.5792428834217338,0.0,0.0,0.5727473420234283,0.5856656886530491,RP23-9A12.3
ENSMUSG00000111160,0.5788001953121709,0.0,0.0,0.5722996706623795,0.5852279833134569,RP23-440L7.5
ENSMUSG00000106461,0.578748447225727,0.0,0.0,0.5722473403110084,0.5851768174440511,Gm20755
ENSMUSG00000066406,0.5786457654613815,0.0,0.0,0.5721435033372148,0.5850752907993314,Akap13
ENSMUSG00000026601,0.5785934077405865,0.0,0.0,0.5720905566521134,0.5850235219997053,Axdnd1
ENSMUSG00000025939,0.5784600985626029,0.0,0.0,0.5719557481434506,0.5848917120506857,Ube2w
ENSMUSG00000071573,0.5782655610850271,0.0,0.0,0.5717590233298954,0.5846993617815717,Rnls
ENSMUSG00000111422,0.5782626783065486,0.0,0.0,0.571756108143725,0.5846965114090822,1700027J07Rik
ENSMUSG00000107096,0.5782625212177627,0.0,0.0,0.571755949288979,0.5846963560861634,Gm43597
ENSMUSG00000087475,0.5781670656650103,0.0,0.0,0.57165942073467,0.5846019734816631,4933406I18Rik
ENSMUSG00000030616,0.5779336122201196,0.0,0.0,0.5714233438336392,0.5843711433877123,Sytl2
ENSMUSG00000102758,0.5778488676499323,0.0,0.0,0.571337647204534,0.5842873508470906,Naaladl2
ENSMUSG00000063760,0.5774915644274305,0.0,0.0,0.5709763314369548,0.5839340600976438,Rnf217
ENSMUSG00000057606,0.5771204118312553,0.0,0.0,0.5706010134386631,0.5835670729172864,Colq
ENSMUSG00000020590,0.5771134543421518,0.0,0.0,0.5705939778924785,0.5835601934863818,Snx13
ENSMUSG00000101606,0.5771091992163732,0.0,0.0,0.5705896750282972,0.583555986099705,Gm29051
ENSMUSG00000103092,0.5767208036952247,0.0,0.0,0.5701969235918886,0.5831719466075225,Pcdha5
ENSMUSG00000078864,0.5763238018880196,0.0,0.0,0.5697954724307163,0.5827793943724549,Gm14322
ENSMUSG00000040451,0.5762214714741607,0.0,0.0,0.5696919956651065,0.5826782103832797,Sgms1
ENSMUSG00000020700,0.5757263917085539,0.0,0.0,0.5691913727147335,0.582188674251888,Map3k3
ENSMUSG00000038473,0.5754704154130575,0.0,0.0,0.568932532268467,0.5819355624023034,Nos1ap
ENSMUSG00000020315,0.5749228788082432,0.0,0.0,0.5683788735567888,0.5813941486791722,Sptbn1
ENSMUSG00000078772,0.5749001642752166,0.0,0.0,0.5683559051764476,0.5813716880298269,Gm12353
ENSMUSG00000019820,0.5747758256472275,0.0,0.0,0.5682301771770959,0.581248738978228,Utrn
ENSMUSG00000054099,0.5747260466777583,0.0,0.0,0.5681798420584747,0.581199516242818,Slc25a40
ENSMUSG00000096169,0.5746128109687361,0.0,0.0,0.5680653414204695,0.5810875456619375,Gm4461
ENSMUSG00000034687,0.5745707315983094,0.0,0.0,0.5680227920560732,0.5810459363616187,Fras1
ENSMUSG00000034848,0.5745360721455713,0.0,0.0,0.5679877455103872,0.5810116640654076,Ttc21b
ENSMUSG00000042700,0.5744721020046786,0.0,0.0,0.5679230609834607,0.58094840842995,Sipa1l1
ENSMUSG00000099707,0.5743932627617138,0.0,0.0,0.5678433414151693,0.5808704496631333,Gm8883
ENSMUSG00000026131,0.5743216243043565,0.0,0.0,0.5677709031435869,0.5807996111605577,Dst
ENSMUSG00000020716,0.5742421645204714,0.0,0.0,0.5676905563422191,0.5807210385539666,Nf1
ENSMUSG00000053164,0.5738606068923418,0.0,0.0,0.5673047410869233,0.5803437393776563,Gpr21
ENSMUSG00000025006,0.5738102560821676,0.0,0.0,0.5672538286500193,0.5802939503101106,Sorbs1
ENSMUSG00000029279,0.5737991785196285,0.0,0.0,0.5672426275320387,0.5802829963287328,Brdt
ENSMUSG00000008307,0.5737607082313104,0.0,0.0,0.5672037281777834,0.5802449551962926,1700109H08Rik
ENSMUSG00000027695,0.5737444148191321,0.0,0.0,0.5671872530511134,0.5802288435369889,Pld1
ENSMUSG00000106237,0.5736350974172132,0.0,0.0,0.5670767166077462,0.5801207454385073,Gm8066
ENSMUSG00000085656,0.5736167655606599,0.0,0.0,0.5670581803485616,0.5801026180292803,Gm13180
ENSMUSG00000090326,0.5731705462478698,0.0,0.0,0.5666069876801031,0.5796613732274813,Dthd1
ENSMUSG00000074863,0.5731090937101231,0.0,0.0,0.5665448505289253,0.5796006054724144,Platr25
ENSMUSG00000097527,0.5729905965403556,0.0,0.0,0.5664250334494279,0.5794834285456623,1700112J16Rik
ENSMUSG00000018707,0.572934198904019,0.0,0.0,0.5663680077117038,0.5794276591725415,Dync1h1
ENSMUSG00000043153,0.5727323349185345,0.0,0.0,0.5661638960790214,0.5792280434304186,Ispd
ENSMUSG00000063296,0.5725937367275185,0.0,0.0,0.5660237551378754,0.579090988414176,Tmem117
ENSMUSG00000097021,0.572078265936755,0.0,0.0,0.5655025499231797,0.5785812537360876,4933433G15Rik
ENSMUSG00000057315,0.5718782152969655,0.0,0.0,0.5653002752079442,0.5783834278735654,Arhgap24
ENSMUSG00000005886,0.5716210190337891,0.0,0.0,0.5650402207115992,0.5781290907839851,Ncoa2
ENSMUSG00000040410,0.5716162467921475,0.0,0.0,0.5650353954481862,0.5781243715819695,Fbxl4
ENSMUSG00000066007,0.5715568398369146,0.0,0.0,0.5649753284923902,0.5780656248507984,Zfp600
ENSMUSG00000094845,0.5714999887954222,0.0,0.0,0.5649178459113978,0.5780094055648303,Tmem95
ENSMUSG00000026354,0.5712731754689607,0.0,0.0,0.564688513626254,0.577785112079747,Lct
ENSMUSG00000061298,0.5710427873305765,0.0,0.0,0.564455567868834,0.5775572824911204,Agbl4
ENSMUSG00000100642,0.5708976224562015,0.0,0.0,0.5643087920073845,0.5774137292079069,Gm28230
ENSMUSG00000098022,0.5708619851534976,0.0,0.0,0.5642727592785128,0.5773784874817569,Zfp82
ENSMUSG00000026004,0.5708081328605843,0.0,0.0,0.56421830949626,0.5773252329069944,Kansl1l
ENSMUSG00000052155,0.5705274665771757,0.0,0.0,0.5639345301579786,0.5770476809013507,Acvr2a
ENSMUSG00000079421,0.570520768462939,0.0,0.0,0.5639277577695616,0.5770410570911013,4930402F06Rik
ENSMUSG00000097876,0.5704959944323428,0.0,0.0,0.5639027090319159,0.5770165578780528,Gm16892
ENSMUSG00000026153,0.5702414341259907,0.0,0.0,0.5636453267341861,0.5767648207214743,Fam135a
ENSMUSG00000060480,0.5701943045486179,0.0,0.0,0.5635976748307209,0.5767182136892577,Olfr171
ENSMUSG00000074388,0.57017053757017,0.0,0.0,0.5635736444650575,0.5766947102090417,Gm5544
ENSMUSG00000030491,0.5701443181421108,0.0,0.0,0.5635471344845278,0.5766687814563485,Tdrd12
ENSMUSG00000015522,0.5701112420114534,0.0,0.0,0.5635136918377418,0.5766360719974878,Arnt
ENSMUSG00000063446,0.5698677021105696,0.0,0.0,0.5632674539404918,0.576395231260927,Plppr1
ENSMUSG00000074817,0.5694358584399877,0.0,0.0,0.5628308290793581,0.5759681709461276,Papolb
ENSMUSG00000029916,0.5692348011514121,0.0,0.0,0.5626275470270471,0.5757693394704577,Agk
ENSMUSG00000079484,0.5690021699679124,0.0,0.0,0.5623923427015317,0.5755392826754624,Phyhd1
ENSMUSG00000028649,0.5689692019274631,0.0,0.0,0.5623590100869176,0.5755066793886529,Macf1
ENSMUSG00000102761,0.5689616176502075,0.0,0.0,0.5623513419426408,0.5754991790198055,Gm37184
ENSMUSG00000074061,0.56880873707829,0.0,0.0,0.5621967710581203,0.5753479896026705,Fbxw19
ENSMUSG00000100962,0.5686950155320821,0.0,0.0,0.5620817924577673,0.5752355257468469,Gm29133
ENSMUSG00000055137,0.5686939181329519,0.0,0.0,0.5620806829294622,0.5752344404830717,Sugct
ENSMUSG00000042500,0.5685405995868348,0.0,0.0,0.5619256700401934,0.5750828171511875,Ago4
ENSMUSG00000039197,0.5685369162251709,0.0,0.0,0.5619219459789367,0.5750791745102298,Adk
ENSMUSG00000037393,0.568341661586836,0.0,0.0,0.5617245342430673,0.5748860781011709,Nmur2
ENSMUSG00000028475,0.5682838480765265,0.0,0.0,0.5616660821760995,0.5748289034873351,5430416O09Rik
ENSMUSG00000090700,0.5680543153020541,0.0,0.0,0.5614340148383669,0.5746019066465125,Cyp4f40
ENSMUSG00000054178,0.5680072952953384,0.0,0.0,0.5613864757524658,0.574555406003896,Gm9938
ENSMUSG00000003882,0.5678064563473655,0.0,0.0,0.5611834201270819,0.5743567849663289,Il7r
ENSMUSG00000031529,0.5677944558881399,0.0,0.0,0.5611712872429565,0.5743449170064988,Tnks
ENSMUSG00000057335,0.567772830732312,0.0,0.0,0.5611494234610225,0.5743235306112546,Cep170
ENSMUSG00000038954,0.567659190033612,0.0,0.0,0.5610345289284692,0.5742111444580376,Supt3
ENSMUSG00000073424,0.5676196307946254,0.0,0.0,0.560994533279749,0.5741720218784592,Cyp4f15
ENSMUSG00000034813,0.5673991683597652,0.0,0.0,0.5607716393132173,0.5739539923851437,Grip1
ENSMUSG00000111722,0.5671117859591192,0.0,0.0,0.560481088747214,0.5736697800346301,RP24-131G14.10
ENSMUSG00000101741,0.5667240374498944,0.0,0.0,0.5600890682019889,0.5732863061885837,Gm28055
ENSMUSG00000028556,0.5666523270568105,0.0,0.0,0.5600165680621305,0.5732153860387333,Dock7
ENSMUSG00000036879,0.5663823616554486,0.0,0.0,0.5597436304424986,0.5729483947542713,Phkb
ENSMUSG00000084869,0.5663576284482649,0.0,0.0,0.5597186250039653,0.5729239339547229,Gm13063
ENSMUSG00000049420,0.5659393040474573,0.0,0.0,0.5592956980574164,0.57251021514076,Tmem200a
ENSMUSG00000020728,0.5658019667793303,0.0,0.0,0.5591568505125785,0.5723743891722363,Cep112
ENSMUSG00000085654,0.5657879503999832,0.0,0.0,0.5591426800182372,0.5723605270129584,Gm12536
ENSMUSG00000053205,0.5657345752633939,0.0,0.0,0.5590887180388936,0.5723077391204084,Styx
ENSMUSG00000038608,0.5657122256905026,0.0,0.0,0.559066122756237,0.5722856354258538,Dock10
ENSMUSG00000025019,0.5654015644299095,0.0,0.0,0.5587520471280296,0.5719783909092069,Lcor
ENSMUSG00000022092,0.5650321285184795,0.0,0.0,0.5583785533604095,0.5716130157604148,Ppp3cc
ENSMUSG00000095681,0.5649885524491176,0.0,0.0,0.558334498832628,0.5715699184980628,Gm8281
ENSMUSG00000037876,0.5647054502360356,0.0,0.0,0.5580482891154263,0.5712899260834184,Jmjd1c
ENSMUSG00000096549,0.5646069306017526,0.0,0.0,0.5579486884405152,0.5711924883002244,Prickle4
ENSMUSG00000075297,0.564286164137233,0.0,0.0,0.5576244035844119,0.5708752429090818,H60b
ENSMUSG00000048410,0.5641770120427454,0.0,0.0,0.5575140546968766,0.5707672885352303,Zfp407
ENSMUSG00000091449,0.5641459898963695,0.0,0.0,0.5574826924525924,0.570736606751784,Gm10269
ENSMUSG00000109344,0.5641407548667337,0.0,0.0,0.5574774000328447,0.5707314291570432,A26c2
ENSMUSG00000109583,0.5641236555114567,0.0,0.0,0.5574601132260683,0.5707145173996654,Gm45325
ENSMUSG00000107499,0.5641135082825451,0.0,0.0,0.5574498547610001,0.5707044814938764,Ccdc142
ENSMUSG00000058317,0.5638733775063691,0.0,0.0,0.5572070922122533,0.5704669845675094,Ube2e2
ENSMUSG00000027365,0.5638402613539479,0.0,0.0,0.5571736132045902,0.5704342315596928,Trpm7
ENSMUSG00000025790,0.5638193304149831,0.0,0.0,0.5571524529355192,0.5704135301340861,Slco3a1
ENSMUSG00000097797,0.5638075060749485,0.0,0.0,0.5571404990457756,0.5704018354474073,Gm26901
ENSMUSG00000022801,0.5636451598504719,0.0,0.0,0.556976374404709,0.5702412690716121,Lrch3
ENSMUSG00000032965,0.5635297917003856,0.0,0.0,0.5568597427744458,0.5701271654296284,Ift57
ENSMUSG00000004698,0.5634819142285922,0.0,0.0,0.5568113410390068,0.5700798126505641,Hdac9
ENSMUSG00000039704,0.5634553039824579,0.0,0.0,0.5567844394273005,0.570053494009119,Lmbrd2
ENSMUSG00000003452,0.5634126668431425,0.0,0.0,0.5567413354671182,0.5700113240747471,Bicd1
ENSMUSG00000092541,0.5633620209655669,0.0,0.0,0.5566901351301559,0.5699612331142867,Gm20537
ENSMUSG00000035873,0.5633184981436232,0.0,0.0,0.5566461358708925,0.5699181871243236,Pawr
ENSMUSG00000079333,0.5632355177386994,0.0,0.0,0.5565622471965673,0.5698361157446113,Gm11096
ENSMUSG00000042200,0.5632040411970758,0.0,0.0,0.5565304261612561,0.5698049839845236,Cdrt4
ENSMUSG00000042446,0.5630897009532164,0.0,0.0,0.5564148346901414,0.5696918960188669,Zmym4
ENSMUSG00000021597,0.5630066757801517,0.0,0.0,0.5563309011330896,0.5696097799981381,Slf1
ENSMUSG00000028256,0.5628842207794136,0.0,0.0,0.5562071065925961,0.5694886656784348,Odf2l
ENSMUSG00000071252,0.5628219598166063,0.0,0.0,0.5561441646684623,0.569427086260896,2210408I21Rik
ENSMUSG00000041444,0.5628072858256438,0.0,0.0,0.5561293301961098,0.56941257288931,Arhgap32
ENSMUSG00000029798,0.5627421532014955,0.0,0.0,0.5560634853035393,0.5693481531477161,Herc6
ENSMUSG00000038122,0.5627171712429611,0.0,0.0,0.5560382301729713,0.5693234445974871,Tbc1d32
ENSMUSG00000035877,0.5625898802116246,0.0,0.0,0.5559095474346814,0.5691975464831676,Zhx3
ENSMUSG00000019990,0.5625802149094832,0.0,0.0,0.5558997764722811,0.5691879869335882,Pde7b
ENSMUSG00000064090,0.5625009436102361,0.0,0.0,0.5558196386556098,0.5691095829110512,Vrk2
ENSMUSG00000037627,0.5624600118420526,0.0,0.0,0.5557782595094096,0.5690690989145111,Rgs22
ENSMUSG00000049123,0.5623640195122172,0.0,0.0,0.5556812181278391,0.5689741565637266,Catsperg2
ENSMUSG00000097392,0.5622565526518245,0.0,0.0,0.5555725770323975,0.5688678649835173,D930016D06Rik
ENSMUSG00000038844,0.562148469246026,0.0,0.0,0.5554633128850675,0.5687609633778068,Kif16b
ENSMUSG00000095193,0.5620174776216194,0.0,0.0,0.555330890571036,0.5686314037359221,Gm20939
ENSMUSG00000063450,0.5620076764859091,0.0,0.0,0.555320982401023,0.5686217097316922,Syne2
ENSMUSG00000019854,0.5617985290328256,0.0,0.0,0.5551095513842872,0.5684148479305333,Reps1
ENSMUSG00000001998,0.5617484305817305,0.0,0.0,0.5550589060646488,0.5683652968523358,Ap4e1
ENSMUSG00000111058,0.5613224670095688,0.0,0.0,0.554628294730009,0.5679439853955055,RP23-449K22.2
ENSMUSG00000005232,0.5612451369178152,0.0,0.0,0.5545501212607407,0.5678674994838782,G6pc2
