,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000033940,0.8202947182516089,0.0,0.0,0.8170894670066561,0.8234492592624428,Brk1
ENSMUSG00000026254,0.819012802789919,0.0,0.0,0.8157870009734258,0.8221876483675763,Eif4e2
ENSMUSG00000000827,0.8106442615077354,0.0,0.0,0.8072851063387456,0.8139508918751761,Tpd52l2
ENSMUSG00000022407,0.8032519508375945,0.0,0.0,0.7997761582388413,0.8066738866235333,Adsl
ENSMUSG00000022403,0.7937049929955979,0.0,0.0,0.7900801756728003,0.7972743068357014,St13
ENSMUSG00000027710,0.7923534070615994,0.0,0.0,0.7887076384957433,0.7959434456733178,Acad9
ENSMUSG00000022285,0.7880429481785662,0.0,0.0,0.7843306049750673,0.7916988501189365,Ywhaz
ENSMUSG00000020265,0.7863338320107335,0.0,0.0,0.7825951939979233,0.7900157513250078,Sumo3
ENSMUSG00000026127,0.7851943605204564,0.0,0.0,0.7814382239837283,0.788893594839311,Imp4
ENSMUSG00000071078,0.783614588531161,0.0,0.0,0.7798342346303188,0.7873377876935631,Nr2c2ap
ENSMUSG00000025872,0.7831731030470689,0.0,0.0,0.7793859901993574,0.7869029909832116,Thoc3
ENSMUSG00000037351,0.7813426941411951,0.0,0.0,0.777527599900356,0.7851002743764959,Actr1b
ENSMUSG00000025139,0.7797016623103039,0.0,0.0,0.7758615383269893,0.7834840156280871,Tollip
ENSMUSG00000062937,0.7766562820164786,0.0,0.0,0.772769850463034,0.7804844729074006,Mtap
ENSMUSG00000016946,0.7762769114602732,0.0,0.0,0.7723847241769762,0.7801108001051248,Kctd5
ENSMUSG00000018861,0.7745893735707206,0.0,0.0,0.7706716179994552,0.7784485741459959,Fdxr
ENSMUSG00000056851,0.7727185278224276,0.0,0.0,0.7687724928101257,0.7766057265578837,Pcbp2
ENSMUSG00000038848,0.7712466216069204,0.0,0.0,0.7672783863833949,0.7751558014090778,Ythdf1
ENSMUSG00000001305,0.7694175870755456,0.0,0.0,0.7654218252290304,0.7733540238248073,Rrp15
ENSMUSG00000030007,0.7693626077277717,0.0,0.0,0.7653660194822016,0.7732998628150624,Cct7
ENSMUSG00000058655,0.7691422411607466,0.0,0.0,0.7651423411705358,0.7730827757091833,Eif4b
ENSMUSG00000071644,0.768417895640889,0.0,0.0,0.7644071167392171,0.772369203283191,Eef1g
ENSMUSG00000022312,0.7674805370503742,0.0,0.0,0.7634556954873779,0.7714457710964621,Eif3h
ENSMUSG00000030942,0.7658951663886934,0.0,0.0,0.761846580160844,0.7698839163847367,Thumpd1
ENSMUSG00000008301,0.7638920341767559,0.0,0.0,0.759813517768964,0.7679104284899291,Phax
ENSMUSG00000032312,0.7636043868967217,0.0,0.0,0.7595215791019504,0.7676270318329307,Csk
ENSMUSG00000104529,0.7635009548954813,0.0,0.0,0.7594166044089184,0.767525127883126,Rbakdn
ENSMUSG00000041560,0.7613237087892085,0.0,0.0,0.7572069339560235,0.7653800000911859,Gltscr2
ENSMUSG00000000561,0.7593818685207016,0.0,0.0,0.7552362545849471,0.7634667294343459,Wdr77
ENSMUSG00000004667,0.7589505897898582,0.0,0.0,0.7547985809200715,0.7630417862251005,Polr2e
ENSMUSG00000003464,0.7582261670048747,0.0,0.0,0.7540634248265979,0.7623279973132089,Pex19
ENSMUSG00000003099,0.7579817283846113,0.0,0.0,0.7538153668693304,0.7620871445797547,Ppp5c
ENSMUSG00000051695,0.7573852899388442,0.0,0.0,0.7532101021036219,0.7614994510498274,Pcbp1
