,Blood_2_corr,Blood_2_pval,Blood_2_qval,Blood_2_ci_low,Blood_2_ci_high,gene_annotation
ENSMUSG00000052187,0.6466252967354245,0.0,0.0,0.6409334741299435,0.6522460150801008,Hbb-y
ENSMUSG00000055609,0.4883702177729788,0.0,0.0,0.48093290365651536,0.4957372535835031,Hba-x
ENSMUSG00000069919,0.47811849109712634,0.0,0.0,0.47058516072755324,0.48558212325784494,Hba-a1
ENSMUSG00000052217,0.4246781594621507,0.0,0.0,0.4166778481070226,0.4326126913287532,Hbb-bh1
ENSMUSG00000069917,0.38602633781213463,0.0,0.0,0.3777233065775034,0.39426729074704003,Hba-a2
ENSMUSG00000052305,0.3735874786188503,0.0,0.0,0.36519327508295785,0.38192093718365083,Hbb-bs
ENSMUSG00000073940,0.360575407484593,0.0,0.0,0.35208908430114433,0.36900245056803205,Hbb-bt
ENSMUSG00000002020,0.33430216319169603,0.0,0.0,0.32563997405626094,0.3429082384023093,Ltbp2
ENSMUSG00000027078,0.29012188768746966,0.0,0.0,0.28119451263431233,0.29899905230203605,Ube2l6
ENSMUSG00000038489,0.28548798295086464,0.0,0.0,0.27653501163648736,0.2943914019133028,Polr2l
ENSMUSG00000016252,0.28387949353239456,0.0,0.0,0.27491773582953666,0.2927919289445709,Atp5e
ENSMUSG00000036390,0.2808286919833944,0.0,0.0,0.2718504085544871,0.289758091759491,Gadd45a
ENSMUSG00000061477,0.2619808206953574,0.0,0.0,0.2529044852751422,0.271011046844684,Rps7
ENSMUSG00000071711,0.2541463190841967,0.0,0.0,0.24503127396199317,0.26321643964383384,Mpst
ENSMUSG00000049960,0.25272836004812327,0.0,0.0,0.24360643736674223,0.261805574492204,Mrps16
ENSMUSG00000063856,0.25211622235291326,0.0,0.0,0.2429913427739536,0.2611964872611429,Gpx1
ENSMUSG00000027327,0.24550108884513624,0.0,0.0,0.23634472331294634,0.25461385762261557,1700037H04Rik
ENSMUSG00000070803,0.24147569273753983,0.0,0.0,0.23230058689909625,0.2506078272184403,Cited4
ENSMUSG00000036181,0.24110105594622314,0.0,0.0,0.23192422211485433,0.250234976851484,Hist1h1c
ENSMUSG00000045316,0.23542615830065358,0.0,0.0,0.2262234853090359,0.24458680812754094,Fahd1
ENSMUSG00000035692,0.23530572259829322,0.0,0.0,0.22610250806523902,0.24446693294348745,Isg15
ENSMUSG00000024661,0.22890762356226824,0.0,0.0,0.2196760479856439,0.23809820860338665,Fth1
ENSMUSG00000021102,0.22419859032657005,0.0,0.0,0.21494665266027296,0.23341029031429694,Glrx5
ENSMUSG00000026688,0.22363946040194765,0.0,0.0,0.21438513384920693,0.23285363904371242,Mgst3
ENSMUSG00000040466,0.22202330491785086,0.0,0.0,0.21276210772285778,0.23124461411854894,Blvrb
ENSMUSG00000023216,0.21524652239307893,0.0,0.0,0.20595707194489876,0.2244971818195996,Epb42
ENSMUSG00000061983,0.21372292744283003,0.0,0.0,0.20442724863419717,0.22298006341307966,Rps12
ENSMUSG00000057388,0.2113184538039359,0.0,0.0,0.2020130380314336,0.2205857195531984,Mrpl18
ENSMUSG00000038967,0.20950492183674085,0.0,0.0,0.20019223693973462,0.21877975390160648,Pdk2
ENSMUSG00000021361,0.19891068767083692,0.0,0.0,0.18955682358722176,0.20822845043715216,Tmem14c
ENSMUSG00000005161,0.19770348681323738,0.0,0.0,0.1883450696976064,0.20702600382635017,Prdx2
ENSMUSG00000006574,0.1901374184166682,0.0,0.0,0.1807511142730723,0.19948909092034947,Slc4a1
ENSMUSG00000049760,0.1896946792572436,0.0,0.0,0.18030677792244096,0.19904802356495852,2410015M20Rik
ENSMUSG00000022652,0.18860465754305464,0.0,0.0,0.17921284025982187,0.19796210167507958,Morc1
ENSMUSG00000110633,0.1839226639726948,6.123086773153636e-308,1.0625814705574501e-307,0.17451429053684034,0.19329745693428757,RP23-459B8.2
ENSMUSG00000058794,0.1835962595757332,7.876877036375393e-307,1.3629789625561255e-306,0.17418674790567595,0.19297224620465425,Nfe2
ENSMUSG00000097615,0.17237556077033406,5.4003428874677506e-270,8.466203854997011e-270,0.16292818633771297,0.18179132898636466,Gm2061
ENSMUSG00000032526,0.16864090550917754,2.729438713616456e-258,4.1442906182258026e-258,0.15918147461593665,0.17806937437680545,Deb1
ENSMUSG00000021606,0.16834995276265055,2.169041091639109e-257,3.2858824509115445e-257,0.15888959403712125,0.1777793997617597,Ndufs6
ENSMUSG00000019853,0.1653242106603158,3.969772658120657e-248,5.8792289963915056e-248,0.15585430102682463,0.17476373260272962,Hebp2
ENSMUSG00000026686,0.16501911239817435,3.332209141047955e-247,4.925787153411366e-247,0.15554824963185712,0.17445964040985526,Lmx1a
ENSMUSG00000111410,0.1614368495692776,1.716295229866028e-236,2.471030345609026e-236,0.1519549317429009,0.17088905547986105,RP23-276M23.6
ENSMUSG00000010048,0.16053899837364133,7.585309592693657e-234,1.0862956201575751e-233,0.15105434901102097,0.16999409229769974,Ifrd2
