,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000026295,0.6910256281448991,0.0,0.0,0.6847355066338521,0.6972128051722355,Spp2
ENSMUSG00000024990,0.6720074739352276,0.0,0.0,0.6654067871368409,0.6785030829416565,Rbp4
ENSMUSG00000028307,0.6708986839670932,0.0,0.0,0.6642801636844532,0.6774120150244156,Aldob
ENSMUSG00000061808,0.6548739208780662,0.0,0.0,0.6480010196620943,0.6616401787755645,Ttr
ENSMUSG00000032083,0.6523543117853784,0.0,0.0,0.6454419848656594,0.6591597931095657,Apoa1
ENSMUSG00000024650,0.6455599977005696,0.0,0.0,0.6385421297655708,0.6524705098191442,Slc22a6
ENSMUSG00000027463,0.6449287543039784,0.0,0.0,0.6379011380819184,0.651848969902757,Slc52a3
ENSMUSG00000005681,0.6357895147367633,0.0,0.0,0.6286218521921875,0.6428491769802153,Apoa2
ENSMUSG00000021953,0.6345117640045406,0.0,0.0,0.6273246842672272,0.6415907668685784,Tdh
ENSMUSG00000020258,0.6265360904764726,0.0,0.0,0.6192287106291082,0.633734955404162,Glyctk
ENSMUSG00000058135,0.6245895529406013,0.0,0.0,0.6172530485661072,0.6318174458698964,Gstm1
ENSMUSG00000032080,0.624108631935101,0.0,0.0,0.6167649461668537,0.6313436830342606,Apoa4
ENSMUSG00000006179,0.6198499115415113,0.0,0.0,0.6124428784894963,0.6271481150225365,Prss16
ENSMUSG00000021591,0.6136642518836555,0.0,0.0,0.6061659974728837,0.6210534278521005,Glrx
ENSMUSG00000040564,0.6120106282251555,0.0,0.0,0.6044881456562657,0.6194239726416131,Apoc1
ENSMUSG00000002985,0.6116594938206893,0.0,0.0,0.6041318751773392,0.6190779620013821,Apoe
ENSMUSG00000032359,0.6115442779600359,0.0,0.0,0.6040149746996426,0.618964426746598,Ctsh
ENSMUSG00000039878,0.6052621429891367,0.0,0.0,0.597641476527307,0.6127734572197551,Slc39a5
ENSMUSG00000033860,0.604780088683944,0.0,0.0,0.5971524513291252,0.6122983603262954,Fgg
ENSMUSG00000054932,0.6046523145003165,0.0,0.0,0.5970228303786795,0.6121724293764359,Afp
ENSMUSG00000076441,0.6007420915998317,0.0,0.0,0.593056284227989,0.6083184297546811,Ass1
ENSMUSG00000026956,0.5986528037671848,0.0,0.0,0.5909370549874206,0.606259036361124,Uap1l1
ENSMUSG00000072949,0.5946981185090638,0.0,0.0,0.5869259870073483,0.6023606571469066,Acot1
ENSMUSG00000029843,0.5941130897728991,0.0,0.0,0.5863326497936607,0.6017839268985543,Slc13a4
ENSMUSG00000028001,0.5933461396085268,0.0,0.0,0.5855548201804626,0.6010278436137486,Fga
ENSMUSG00000024391,0.5929636991660208,0.0,0.0,0.5851669600509748,0.6006508168136883,Apom
ENSMUSG00000019278,0.5918105174529078,0.0,0.0,0.5839974578229077,0.5995139382870577,Dpep1
ENSMUSG00000057137,0.589505589678459,0.0,0.0,0.5816600065342937,0.5972415034235392,Tmem140
ENSMUSG00000090231,0.5893360270021145,0.0,0.0,0.5814880563725555,0.5970743261930721,Cfb
ENSMUSG00000021477,0.5890594725348663,0.0,0.0,0.5812076094527945,0.5968016609141006,Ctsl
ENSMUSG00000020733,0.5872923947319755,0.0,0.0,0.5794157043920628,0.5950593913298012,Slc9a3r1
ENSMUSG00000020429,0.5872644886009265,0.0,0.0,0.579387406793549,0.5950318763907317,Igfbp1
ENSMUSG00000059994,0.5856949492616129,0.0,0.0,0.5777958805110623,0.593484309758638,Fcrl1
ENSMUSG00000002847,0.5842120021580376,0.0,0.0,0.5762922146830699,0.5920220701967538,Pla1a
ENSMUSG00000017950,0.5836556671863726,0.0,0.0,0.5757281208103848,0.5914734904980721,Hnf4a
ENSMUSG00000001313,0.5791529902185827,0.0,0.0,0.57116292514348,0.5870333142121826,Rnd2
ENSMUSG00000025533,0.5765753299746248,0.0,0.0,0.568549697105071,0.5844912204991578,Asl
ENSMUSG00000096145,0.5764851883304265,0.0,0.0,0.5684583145741775,0.5844023198162356,Vkorc1
ENSMUSG00000021278,0.5762081694054872,0.0,0.0,0.5681774834561097,0.5841291133637697,Amn
ENSMUSG00000072115,0.5748377370518566,0.0,0.0,0.5667882194275318,0.5827775151790371,Ang
ENSMUSG00000027690,0.5747601699020202,0.0,0.0,0.5667095877644072,0.582701012738913,Slc2a2
ENSMUSG00000023262,0.5715114056668067,0.0,0.0,0.5634163699480839,0.57949671561448,Acy1
ENSMUSG00000001249,0.5701206399389641,0.0,0.0,0.5620066526853603,0.5781249103710426,Hpn
ENSMUSG00000030538,0.5684832811678433,0.0,0.0,0.560347042546727,0.5765098159212104,Cib1
ENSMUSG00000031788,0.5678107466837603,0.0,0.0,0.5596653873862018,0.5758464081900417,Kifc3
ENSMUSG00000037366,0.5676238836695413,0.0,0.0,0.5594759921580529,0.5756620791561089,Pafah2
ENSMUSG00000016256,0.566510519615586,0.0,0.0,0.5583475583473843,0.574563796085588,Ctsz
ENSMUSG00000032114,0.5664040828039433,0.0,0.0,0.5582396824595309,0.5744587994863698,Slc37a4
ENSMUSG00000046312,0.5661908016700236,0.0,0.0,0.5580235184942334,0.5742484034936396,AI464131
ENSMUSG00000053644,0.5655109160864291,0.0,0.0,0.5573344505814402,0.5735777078963284,Aldh7a1
ENSMUSG00000001663,0.564476047327485,0.0,0.0,0.5562856268169737,0.5725568066560851,Gstt1
ENSMUSG00000028158,0.5641852139953554,0.0,0.0,0.5559908763505944,0.5722698941610678,Mttp
ENSMUSG00000029446,0.5634735837404354,0.0,0.0,0.5552696700828863,0.571567849323512,Psph
ENSMUSG00000072941,0.5620550818266811,0.0,0.0,0.5538321169863502,0.5701684187944634,Sod3
ENSMUSG00000074457,0.5615374282768923,0.0,0.0,0.5533075233022677,0.5696577132333344,S100a16
ENSMUSG00000027227,0.5597471853915483,0.0,0.0,0.551493329120928,0.5678914507903121,Sord
ENSMUSG00000030587,0.559337385340725,0.0,0.0,0.5510780574202443,0.5674871294931612,2200002D01Rik
ENSMUSG00000025497,0.5592136838137646,0.0,0.0,0.5509527050344608,0.5673650810009465,Cdhr5
ENSMUSG00000027984,0.5591779017497196,0.0,0.0,0.550916445510361,0.5673297770290964,Hadh
ENSMUSG00000007038,0.557451167830534,0.0,0.0,0.5491667078849819,0.5656260787753807,Neu1
ENSMUSG00000034427,0.557318325724844,0.0,0.0,0.5490320990534304,0.5654950059721586,Myo15b
ENSMUSG00000031827,0.556953500966138,0.0,0.0,0.5486624245403515,0.5651350381305045,Cotl1
ENSMUSG00000021190,0.556574964480942,0.0,0.0,0.5482788594526842,0.5647615378137096,Lgmn
ENSMUSG00000061322,0.5558238068498259,0.0,0.0,0.5475177335327571,0.5640203638889087,Dnaic1
ENSMUSG00000032554,0.5557540321427175,0.0,0.0,0.5474470335732237,0.5639515158935933,Trf
ENSMUSG00000060807,0.5551583109860866,0.0,0.0,0.5468434176423878,0.563363702159324,Serpina6
ENSMUSG00000055368,0.5548981429560949,0.0,0.0,0.5465798044563399,0.5631069849149469,Slc6a2
ENSMUSG00000034918,0.5537980543586417,0.0,0.0,0.54546516666263,0.5620214700275071,Cdhr2
ENSMUSG00000030800,0.5534027074395819,0.0,0.0,0.5450645982918383,0.5616313536500313,Prss8
ENSMUSG00000038298,0.5533280231746268,0.0,0.0,0.5449889280794512,0.5615576570662748,Pdzk1
ENSMUSG00000006519,0.5532734681295003,0.0,0.0,0.5449336529094861,0.5615038234157982,Cyba
ENSMUSG00000024197,0.5515432945500895,0.0,0.0,0.5431806786968846,0.5597964922005183,Plin3
ENSMUSG00000059481,0.5502295650315742,0.0,0.0,0.5418496852364589,0.5585000601973507,Plg
ENSMUSG00000030895,0.5497889217506878,0.0,0.0,0.5414032608006429,0.5580652096964036,Hpx
ENSMUSG00000003546,0.549387251170043,0.0,0.0,0.540996324498949,0.5576688155927461,Klc4
ENSMUSG00000015652,0.5473268066236227,0.0,0.0,0.5389089302169174,0.5556353783379749,Steap1
ENSMUSG00000028943,0.5471118910329966,0.0,0.0,0.5386912095758835,0.5554232740303472,Espn
ENSMUSG00000028885,0.546771686102135,0.0,0.0,0.5383465666336817,0.555087517065198,Smpdl3b
ENSMUSG00000034456,0.546735633960846,0.0,0.0,0.5383100443533304,0.5550519361241996,Uroc1
ENSMUSG00000023906,0.5447150122964417,0.0,0.0,0.5362631233037163,0.5530576752648888,Cldn6
ENSMUSG00000026879,0.5442627101793289,0.0,0.0,0.5358049478687973,0.5526112607356147,Gsn
ENSMUSG00000029175,0.543633639310809,0.0,0.0,0.53516771655314,0.5519903704779181,Slc35f6
ENSMUSG00000063354,0.5433978104565874,0.0,0.0,0.5349288309575938,0.5517576060189365,Slc39a4
ENSMUSG00000035285,0.5414443856844136,0.0,0.0,0.5329501385506651,0.5498295142662065,Nat14
ENSMUSG00000063796,0.5414158076186877,0.0,0.0,0.5329211915158938,0.5498013061523482,Slc22a8
ENSMUSG00000035041,0.5414118017231391,0.0,0.0,0.5329171339021475,0.5497973521128237,Creb3l3
ENSMUSG00000035540,0.5402792239831551,0.0,0.0,0.5317699496626784,0.5486794204353485,Gc
ENSMUSG00000055850,0.5400366445008612,0.0,0.0,0.5315242457693748,0.5484399739920491,Rnf181
ENSMUSG00000004626,0.5398502272059987,0.0,0.0,0.5313354284029393,0.5482559634361276,Stxbp2
ENSMUSG00000020766,0.5388337682902009,0.0,0.0,0.5303058977391024,0.5472526131871286,Galk1
ENSMUSG00000027249,0.5367362213195679,0.0,0.0,0.5281814556350537,0.5451820405431237,F2
ENSMUSG00000035504,0.5356655627767553,0.0,0.0,0.5270971101944059,0.5441251108792423,Reep6
ENSMUSG00000004748,0.5350923697491644,0.0,0.0,0.5265166011488775,0.5435592567766293,Mtfp1
ENSMUSG00000052396,0.5344522489623194,0.0,0.0,0.5258683195553531,0.5429273227336433,Mogat2
ENSMUSG00000036820,0.534057160397601,0.0,0.0,0.5254681990413331,0.5425372823138896,Amdhd2
ENSMUSG00000033831,0.5335962842074967,0.0,0.0,0.5250014578145115,0.542082290233156,Fgb
ENSMUSG00000047123,0.5334187712947962,0.0,0.0,0.5248216872798815,0.5419070423402126,Ticam1
ENSMUSG00000057228,0.5319884991037322,0.0,0.0,0.5233732527675029,0.540494993125206,Aadat
ENSMUSG00000038528,0.53141341400472,0.0,0.0,0.5227908789795817,0.539927221628244,Mfsd4b5
ENSMUSG00000044367,0.530915253340841,0.0,0.0,0.5222864110807743,0.5394353900230296,Slc16a13
ENSMUSG00000024644,0.5306711782820516,0.0,0.0,0.5220392479808506,0.5391944137802465,Cndp2
ENSMUSG00000050747,0.5305179718302173,0.0,0.0,0.5218841038993967,0.5390431517490709,Trim15
ENSMUSG00000020150,0.5296005562832774,0.0,0.0,0.5209550975836061,0.538137368081871,Gamt
ENSMUSG00000034371,0.5274864139337758,0.0,0.0,0.5188143228154122,0.5360499557902166,Tkfc
ENSMUSG00000071178,0.5269727256836153,0.0,0.0,0.5182941799198777,0.5355427465191487,Serpina1b
ENSMUSG00000034871,0.5264194542999421,0.0,0.0,0.5177339636988478,0.5349964464476916,Fam151a
ENSMUSG00000026664,0.526296453162605,0.0,0.0,0.5176094196243265,0.5348749941707895,Phyh
ENSMUSG00000015335,0.5247352736473734,0.0,0.0,0.5160286885216698,0.5333334426057397,Zdhhc12
ENSMUSG00000039886,0.5242249961455965,0.0,0.0,0.5155120333675524,0.5328295681904804,Tmem120a
ENSMUSG00000047719,0.5242190861877292,0.0,0.0,0.5155060495817783,0.5328237323564629,Ubiad1
ENSMUSG00000092035,0.5240441118309166,0.0,0.0,0.5153288898092093,0.5326509521914955,Peg10
ENSMUSG00000004610,0.52355379183585,0.0,0.0,0.5148324497247447,0.5321667770247095,Etfb
ENSMUSG00000022875,0.5226570484209517,0.0,0.0,0.5139245284442856,0.5312812572770187,Kng1
ENSMUSG00000037278,0.5226454095261303,0.0,0.0,0.5139127445997815,0.5312697639310716,Tmem97
ENSMUSG00000021576,0.5224594835696724,0.0,0.0,0.5137245035860676,0.5310861626200982,Pdcd6
ENSMUSG00000024164,0.5216620350165488,0.0,0.0,0.5129171351402724,0.5302986754344723,C3
ENSMUSG00000067235,0.5215261853663593,0.0,0.0,0.512779597125241,0.5301645212711789,H2-Q10
ENSMUSG00000029119,0.5212269253170266,0.0,0.0,0.5124766193999253,0.5298689946449138,Man2b2
ENSMUSG00000028607,0.5210214509743737,0.0,0.0,0.5122685937326988,0.5296660824851465,Cpt2
ENSMUSG00000027887,0.5208840382285896,0.0,0.0,0.5121294753396214,0.5295303826692437,Sypl2
ENSMUSG00000023914,0.520374151177095,0.0,0.0,0.511613263286613,0.5290268477892166,Mep1a
ENSMUSG00000028435,0.5192461741152888,0.0,0.0,0.5104713164662986,0.5279129014135003,Aqp3
ENSMUSG00000029260,0.5189751989498192,0.0,0.0,0.5101969899411243,0.5276452924128835,Ugt2b34
ENSMUSG00000064373,0.5186997889689812,0.0,0.0,0.5099181755820053,0.5273733019245725,Selenop
ENSMUSG00000014905,0.518568838421601,0.0,0.0,0.5097856069852279,0.5272439766366449,Dnajb9
ENSMUSG00000021939,0.5183611497715662,0.0,0.0,0.5095753529508785,0.5270388648373252,Ctsb
ENSMUSG00000029810,0.5168965136485619,0.0,0.0,0.5080926553321843,0.5255923721569962,Tmem176b
ENSMUSG00000029103,0.5168237319330833,0.0,0.0,0.5080189774531777,0.5255204907267259,Lrpap1
ENSMUSG00000034424,0.516662611313559,0.0,0.0,0.5078558734087784,0.5253613626731105,Gcsh
ENSMUSG00000030838,0.5157299482639857,0.0,0.0,0.5069117415093787,0.5244402218377419,Ush1c
ENSMUSG00000068417,0.5156192066994042,0.0,0.0,0.5067996395737758,0.5243308470315013,Pnp2
ENSMUSG00000024386,0.5154318062878052,0.0,0.0,0.5066099377783598,0.5241457588371844,Proc
ENSMUSG00000006342,0.514980147586172,0.0,0.0,0.5061527359606575,0.5236996694888663,Susd2
ENSMUSG00000017009,0.5131307717080513,0.0,0.0,0.50428071481486,0.5218730481829627,Sdc4
ENSMUSG00000022040,0.5121433906061843,0.0,0.0,0.5032812774728989,0.5208977829088253,Ephx2
ENSMUSG00000040813,0.5117188341478014,0.0,0.0,0.5028515443329848,0.5204784290162826,Tex264
ENSMUSG00000027761,0.5116015009615127,0.0,0.0,0.5027327812584086,0.5203625328996713,Aadac
ENSMUSG00000026638,0.5108533596583081,0.0,0.0,0.5019755305570119,0.5196235470679363,Irf6
ENSMUSG00000025075,0.5104132385385136,0.0,0.0,0.5015300568639252,0.5191888058542558,Habp2
ENSMUSG00000023467,0.50968073255055,0.0,0.0,0.5007886528811675,0.5184652437267846,Tulp2
ENSMUSG00000000805,0.5094376532267014,0.0,0.0,0.5005426236749508,0.5182251296090734,Car4
ENSMUSG00000052435,0.5088650161790529,0.0,0.0,0.49996304308561756,0.51765947240575,Cebpe
ENSMUSG00000025068,0.5084257414033045,0.0,0.0,0.4995184472640523,0.5172255467173659,Gsto1
ENSMUSG00000025196,0.5075683928796685,0.0,0.0,0.49865072697755425,0.5163786251695777,Cpn1
ENSMUSG00000032719,0.5074347785364705,0.0,0.0,0.4985154978462957,0.5162466342766718,Sbspon
ENSMUSG00000021876,0.5068916208688953,0.0,0.0,0.49796578034859057,0.5157100718116905,Rnase4
ENSMUSG00000072849,0.5044681415196645,0.0,0.0,0.495513119529872,0.513315934871163,Serpina1e
