,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000045107,-0.038989602713159495,1.5199128966559072e-10,2.5176625752127005e-10,-0.050905466275088074,-0.02706263986871542,Saysd1
ENSMUSG00000019338,-0.0389925746799319,1.5150543772643467e-10,2.510030446097327e-10,-0.05090843505340471,-0.027065614180481364,Zfp687
ENSMUSG00000028252,-0.03900096290072196,1.5014231770656527e-10,2.4878594483275107e-10,-0.05091681427380914,-0.02707400902103223,Ccnc
ENSMUSG00000053161,-0.03900735743583312,1.4911123686016762e-10,2.471183905538078e-10,-0.05092320194659084,-0.02708040860367052,Daw1
ENSMUSG00000046157,-0.03902095357339052,1.469418828436526e-10,2.4356353861039715e-10,-0.05093678349014059,-0.027094015476590082,Tmem229b
ENSMUSG00000029343,-0.039025883819842525,1.4616287379544196e-10,2.4231245655743033e-10,-0.0509417084434085,-0.027098949617002925,Crybb1
ENSMUSG00000028088,-0.03904496148679734,1.4318632817326838e-10,2.374172246282016e-10,-0.05096076562284332,-0.02711804235717641,Fmo5
ENSMUSG00000074194,-0.039046158702216234,1.430015238802629e-10,2.3715012252116567e-10,-0.05096196155228236,-0.0271192405188025,Zfp791
ENSMUSG00000078810,-0.0390635295177462,1.4034621509011642e-10,2.3278522987247706e-10,-0.050979313705237665,-0.027136625067038088,Gp6
ENSMUSG00000022422,-0.039068396263639615,1.3961096378300957e-10,2.3164254817157717e-10,-0.050984175221185514,-0.027141495661689358,Dscc1
ENSMUSG00000037913,-0.03909348498494071,1.358799599848711e-10,2.2552690453920514e-10,-0.05100923697246345,-0.027166604232832632,Tmem156
ENSMUSG00000018899,-0.039094122071561176,1.357864973143874e-10,2.254091920889565e-10,-0.05100987337402936,-0.027167241823702976,Irf1
ENSMUSG00000063296,-0.03910949819880398,1.33549729633572e-10,2.2176972705674527e-10,-0.05102523296450044,-0.027182630123992902,Tmem117
ENSMUSG00000073600,-0.03912087757334544,1.3191759559532117e-10,2.190958239417392e-10,-0.05103660009708238,-0.027194018511052583,Prob1
ENSMUSG00000071550,-0.03913204414146262,1.3033494083860236e-10,2.1653919395016177e-10,-0.05104775464917645,-0.027205193926154003,Cfap44
ENSMUSG00000041782,-0.03913519169653621,1.298921956494563e-10,2.1583947432611549e-10,-0.05105089881671936,-0.02720834397549301,Lad1
ENSMUSG00000035032,-0.03913683227775725,1.29662009301513e-10,2.1549278594235168e-10,-0.051052537632184494,-0.027209985856878924,Nek11
ENSMUSG00000032172,-0.039138717311172945,1.2939801656960723e-10,2.1508978818086308e-10,-0.05105442063666141,-0.02721187238426795,Olfm2
ENSMUSG00000072980,-0.039156164564830634,1.2697938552157528e-10,2.111396500192472e-10,-0.05107184910710339,-0.02722933346968707,Oip5
ENSMUSG00000030549,-0.03918710405915706,1.227985775128657e-10,2.042557842862038e-10,-0.051102755275005934,-0.02726029750999436,Rhcg
ENSMUSG00000021876,-0.039209037068561284,1.1991660582078602e-10,1.9949526837595412e-10,-0.05112466464548188,-0.027282247933909133,Rnase4
ENSMUSG00000073154,-0.039216886830830876,1.189013061949253e-10,1.978391118052002e-10,-0.05113250594465864,-0.027290103931577832,9330158H04Rik
ENSMUSG00000028385,-0.039232501376621466,1.169066150717946e-10,1.9455252965850326e-10,-0.0511481036515143,-0.02730573088504441,Snx30
ENSMUSG00000037709,-0.03929569068889514,1.0916318297557021e-10,1.817871490017822e-10,-0.05121122476022702,-0.02736897046852292,Fam13a
ENSMUSG00000038459,-0.03930764261590882,1.07756014096854e-10,1.795036050255772e-10,-0.05122316377618874,-0.027380931914807633,Abhd17c
ENSMUSG00000036019,-0.03931708659756677,1.0665667468955531e-10,1.7773150256549796e-10,-0.05123259755359029,-0.027390383420665812,Tmtc2
ENSMUSG00000058022,-0.039360234310145355,1.0177189954252709e-10,1.6967639136800114e-10,-0.051275698617857676,-0.027433565536977306,Adtrp
ENSMUSG00000047412,-0.039375525302995075,1.0009384029118774e-10,1.6690652041218565e-10,-0.05129097306849506,-0.0274488687327488,Zbtb44
ENSMUSG00000070877,-0.039418628719111774,9.550784962767775e-11,1.5931250980429983e-10,-0.05133402982415757,-0.027492006577481513,Ldlrad1
ENSMUSG00000071392,-0.03942486221954045,9.48618712573705e-11,1.5826138014242657e-10,-0.05134025657301031,-0.02749824506056088,Ect2l
ENSMUSG00000052681,-0.039454377024367,9.1860784478627e-11,1.5338250873038403e-10,-0.05136973939743467,-0.027527783470196677,Rap1b
ENSMUSG00000070291,-0.0394799028203494,8.934030977450109e-11,1.491989141190733e-10,-0.05139523751850766,-0.02755332969752787,Ddx43
ENSMUSG00000060445,-0.0395241262098497,8.513270343840182e-11,1.4219593024620312e-10,-0.051439412924513005,-0.027597588521173323,Sycp2
ENSMUSG00000074218,-0.03955662528294519,8.216473664868672e-11,1.3726150459185886e-10,-0.05147187670556919,-0.027630113664072673,Cox7a1
ENSMUSG00000030536,-0.039560842017839264,8.178713829956854e-11,1.3665353099343114e-10,-0.0514760888594971,-0.027634333783358733,Iqgap1
ENSMUSG00000024037,-0.039570241627592456,8.09515222414379e-11,1.3527995026978259e-10,-0.05148547825619944,-0.0276437409388592,Wdr4
ENSMUSG00000005672,-0.039572771950610396,8.072800876238151e-11,1.349289800474369e-10,-0.05148800582956065,-0.02764627329351149,Kit
ENSMUSG00000074657,-0.039577076245763516,8.034917879007782e-11,1.3436317523424384e-10,-0.0514923054469626,-0.027650581044999525,Kif5a
ENSMUSG00000047153,-0.039591253796096036,7.911363403176494e-11,1.323413081829457e-10,-0.051506467586526265,-0.02766476998299102,Khnyn
ENSMUSG00000026527,-0.039591264672994904,7.911269330124637e-11,1.323413081829457e-10,-0.051506478451600286,-0.027664780868628253,Rgs7
ENSMUSG00000035104,-0.03960389017117049,7.802807101090263e-11,1.3059091382577845e-10,-0.05151909022202536,-0.0276774165118759,Eva1a
ENSMUSG00000030244,-0.039625117515629076,7.623717333426541e-11,1.276363189925756e-10,-0.05154029447734796,-0.027698660921910787,Gys2
ENSMUSG00000034278,-0.03962985964759262,7.584261831577354e-11,1.269970166037735e-10,-0.05154503144979222,-0.02770340686775067,Dnajc17
ENSMUSG00000024511,-0.03967086182262901,7.251339042607101e-11,1.2146296553780738e-10,-0.05158598899141392,-0.02774444204135341,Rab27b
ENSMUSG00000022661,-0.03967411876110787,7.225515206345172e-11,1.2105068196255943e-10,-0.05158924238279454,-0.027747701602740905,Cd200
ENSMUSG00000040270,-0.03972761103251809,6.814028555872452e-11,1.142335047086748e-10,-0.05164267636013361,-0.02780123698934585,Bach2
ENSMUSG00000021696,-0.03975171802037791,6.636163633810597e-11,1.113263484953967e-10,-0.05166675705471185,-0.02782536342999272,Elovl7
ENSMUSG00000014773,-0.03975886405734242,6.584317220951064e-11,1.1049366036165572e-10,-0.05167389529489376,-0.027832515236018904,Dll1
ENSMUSG00000001420,-0.039770789786534984,6.498673720255264e-11,1.0909306228395609e-10,-0.05168580800964298,-0.027844450595681906,Tmem79
ENSMUSG00000061898,-0.03977238325537569,6.48731320390662e-11,1.0892063807767999e-10,-0.05168739973928835,-0.02784604535156558,Rbak
ENSMUSG00000026887,-0.03977278400982414,6.48445911313358e-11,1.0889100106017765e-10,-0.05168780005632289,-0.027846446429712495,Mrrf
ENSMUSG00000055639,-0.03979157318608877,6.352016111002223e-11,1.0668485238498863e-10,-0.0517065687203518,-0.027865250786731827,Dach1
ENSMUSG00000045518,-0.03979474944694584,6.329889928841462e-11,1.0633109237092998e-10,-0.05170974151283765,-0.027868429614689643,Onecut3
ENSMUSG00000037846,-0.039794939738588594,6.328566732239776e-11,1.0632672601209302e-10,-0.051709931596680615,-0.02786862006013656,Rtkn2
ENSMUSG00000075254,-0.03980910841265233,6.230800813612256e-11,1.0470174447340375e-10,-0.05172408479602961,-0.027882800188533525,Heg1
ENSMUSG00000015484,-0.03982480404660444,6.124222787925676e-11,1.029454158333447e-10,-0.05173976328196713,-0.027898508516857604,Fam163a
ENSMUSG00000017802,-0.03983433374236043,6.060385420093211e-11,1.0188946570432434e-10,-0.051749282563340326,-0.02790804592294946,Fam134c
ENSMUSG00000028917,-0.039853633537125385,5.933087623858079e-11,9.976606059959776e-11,-0.05176856125998588,-0.027927361339544605,Plekhm2
ENSMUSG00000055312,-0.03985795173087369,5.904965703763318e-11,9.930988401889199e-11,-0.05177287473196214,-0.027931683029787126,Them7
ENSMUSG00000022015,-0.03987218573449402,5.813187829884523e-11,9.779925689576922e-11,-0.051787093168121204,-0.02794592856201097,Tnfsf11
ENSMUSG00000020953,-0.039872698680124316,5.809906642800773e-11,9.776050215044208e-11,-0.05178760555266237,-0.02794644192318381,Coch
ENSMUSG00000030987,-0.03987517797567003,5.794072718620936e-11,9.75104799498643e-11,-0.05179008213612503,-0.027948923227321076,Stim1
ENSMUSG00000053870,-0.03988671321962849,5.72095661977973e-11,9.631240100639276e-11,-0.05180160475983832,-0.02796046781844477,Fpgt
