,Cardiomyocytes_1_corr,Cardiomyocytes_1_pval,Cardiomyocytes_1_qval,Cardiomyocytes_1_ci_low,Cardiomyocytes_1_ci_high,gene_annotation
ENSMUSG00000040752,0.773581145210061,0.0,0.0,0.7709333959038017,0.7762021571832092,Myh6
ENSMUSG00000035458,0.7089408951517143,0.0,0.0,0.7056626880695449,0.7121887517913079,Tnni3
ENSMUSG00000053093,0.7052651435597623,0.0,0.0,0.7019527567509033,0.7085470217527154,Myh7
ENSMUSG00000013936,0.7035335648028033,0.0,0.0,0.7002051388366023,0.7068314093472227,Myl2
ENSMUSG00000019787,0.7014113967986885,0.0,0.0,0.6980633681468155,0.7047287562855896,Trdn
ENSMUSG00000026418,0.6985309687286145,0.0,0.0,0.6951564291036877,0.7018747227031386,Tnni1
ENSMUSG00000061086,0.698026824623047,0.0,0.0,0.694647656289383,0.7013751872266702,Myl4
ENSMUSG00000006221,0.6928800690334354,0.0,0.0,0.6894538401063963,0.6962752924697991,Hspb7
ENSMUSG00000030470,0.6908123818667774,0.0,0.0,0.6873673457477188,0.6942263349149264,Csrp3
ENSMUSG00000061462,0.6858874524440763,0.0,0.0,0.6823978493345323,0.6893457938322757,Obscn
ENSMUSG00000091898,0.6851440629988502,0.0,0.0,0.6816477607797476,0.6886090772781452,Tnnc1
ENSMUSG00000021200,0.6843870554193203,0.0,0.0,0.6808839389217974,0.6878588574792122,Asb2
ENSMUSG00000026414,0.6833049463506173,0.0,0.0,0.6797921023735861,0.6867864383641704,Tnnt2
ENSMUSG00000031880,0.6794631549472343,0.0,0.0,0.6759159014522436,0.6829789265844874,Rrad
ENSMUSG00000021798,0.6776331556746208,0.0,0.0,0.6740695805519153,0.681165188888525,Ldb3
ENSMUSG00000017817,0.6696231739376401,0.0,0.0,0.6659886823416716,0.6732258745276982,Jph2
ENSMUSG00000002100,0.6624591063506204,0.0,0.0,0.6587619101703228,0.6661243075380809,Mybpc3
ENSMUSG00000060843,0.6607136657900762,0.0,0.0,0.6570012957329731,0.6643939938226088,Ctnna3
ENSMUSG00000038403,0.658842661216823,0.0,0.0,0.6551140706678372,0.6625391604803982,Hfe2
ENSMUSG00000061816,0.6518406025943521,0.0,0.0,0.6480517212498521,0.6555972188412832,Myl1
ENSMUSG00000060913,0.6514130050154412,0.0,0.0,0.6476204629783939,0.6551732718771613,Trim55
ENSMUSG00000040666,0.6468698122424531,0.0,0.0,0.6430385256679423,0.6506687203566727,Sh3bgr
ENSMUSG00000032845,0.6420202253071804,0.0,0.0,0.6381478838910482,0.645860085619487,Alpk2
ENSMUSG00000021702,0.6403700760762572,0.0,0.0,0.6364838363505193,0.6442238015530315,Thbs4
ENSMUSG00000039103,0.6384284841412837,0.0,0.0,0.6345259377692873,0.642298478418123,Nexn
ENSMUSG00000038663,0.6349218106233591,0.0,0.0,0.6309899400290294,0.6388210639160675,Fsd2
ENSMUSG00000020469,0.6332398872354917,0.0,0.0,0.6292940096849557,0.6371531176411507,Myl7
