,Erythroid3_6_corr,Erythroid3_6_pval,Erythroid3_6_qval,Erythroid3_6_ci_low,Erythroid3_6_ci_high,gene_annotation
ENSMUSG00000052217,0.5910876903712352,0.0,0.0,0.5868030413304717,0.5953392400121708,Hbb-bh1
ENSMUSG00000052187,0.5719805097571272,0.0,0.0,0.5675500681971404,0.5763778278780497,Hbb-y
ENSMUSG00000073400,0.5716154781747053,0.0,0.0,0.5671822984942712,0.5760155350180397,Trim10
ENSMUSG00000051839,0.557684240548853,0.0,0.0,0.5531478831008549,0.5621875272960651,Gypa
ENSMUSG00000055609,0.5559501107540937,0.0,0.0,0.5514010901491393,0.5604660710883351,Hba-x
ENSMUSG00000063856,0.5385655681829252,0.0,0.0,0.5338918042734342,0.5432064236455204,Gpx1
ENSMUSG00000069919,0.5377020682626658,0.0,0.0,0.5330222127610276,0.5423490250721548,Hba-a1
ENSMUSG00000073063,0.5374765403811521,0.0,0.0,0.5327950955130093,0.5421250891389909,Hbq1b
ENSMUSG00000052305,0.5342572821368081,0.0,0.0,0.5295532236533281,0.5389284829002147,Hbb-bs
ENSMUSG00000069917,0.5322271776509774,0.0,0.0,0.527508929385033,0.5369125938773516,Hba-a2
ENSMUSG00000073940,0.5275941295193685,0.0,0.0,0.5228437023610903,0.5323117874807908,Hbb-bt
ENSMUSG00000096982,0.5273424412423785,0.0,0.0,0.5225902741293724,0.5320618427403743,Redrum
ENSMUSG00000028332,0.5260136678426529,0.0,0.0,0.5212523286611415,0.5307422606050479,Hemgn
ENSMUSG00000040466,0.5236419169973371,0.0,0.0,0.5188642646031034,0.5283868584267806,Blvrb
ENSMUSG00000032028,0.5060044214335704,0.0,0.0,0.5011077948319358,0.5108686479778064,Nxpe2
ENSMUSG00000028494,0.5014069390557333,0.0,0.0,0.4964799773580241,0.5063015952092468,Plin2
ENSMUSG00000021061,0.5001712343878526,0.0,0.0,0.49523616702064843,0.505074022549251,Sptb
ENSMUSG00000026614,0.49377163163571186,0.0,0.0,0.48879490943087106,0.49871621732752497,Slc30a10
ENSMUSG00000001348,0.49270041123387215,0.0,0.0,0.48771676949705883,0.4976519413667708,Acp5
ENSMUSG00000023216,0.4903547573074466,0.0,0.0,0.48535601694208697,0.4953214416311605,Epb42
ENSMUSG00000027329,0.48248227054001985,0.0,0.0,0.4774333889213748,0.48749929274163284,Spef1
ENSMUSG00000025889,0.47452829791483714,0.0,0.0,0.46942958969350385,0.47959536106015405,Snca
ENSMUSG00000030000,0.4727513383989618,0.0,0.0,0.46764161314897335,0.47782946858563824,Add2
ENSMUSG00000035239,0.46513903536326734,0.0,0.0,0.45998258756958926,0.4702641110311427,Neu3
