,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000022510,-0.055808603019678125,1.5156882310575642e-62,3.2469756449390834e-62,-0.0623457756929868,-0.04926664201917153,Trp63
ENSMUSG00000004366,-0.0558135380057766,1.4785966861536355e-62,3.168195170674171e-62,-0.06235070685525506,-0.04927158040832895,Sst
ENSMUSG00000023393,-0.055820176746631124,1.4301225063196931e-62,3.0649860829826256e-62,-0.06235734045163664,-0.04927822372761916,Slc17a9
ENSMUSG00000053399,-0.055824207123109766,1.4014697613708863e-62,3.004222425232339e-62,-0.0623613677046264,-0.04928225688394635,Adamts18
ENSMUSG00000055312,-0.05584226858117526,1.2799329230585767e-62,2.744281567449779e-62,-0.06237941516268437,-0.04930033080205846,Them7
ENSMUSG00000027966,-0.055844259575360655,1.2671953691775434e-62,2.7175538691347706e-62,-0.06238140461332557,-0.04930232317003192,Col11a1
ENSMUSG00000023044,-0.05584752866967069,1.2465544485658059e-62,2.6738619660356197e-62,-0.062384671173114976,-0.04930559452013339,Csad
ENSMUSG00000048988,-0.05585515455576731,1.1996979115338577e-62,2.573906697133357e-62,-0.062392291146336785,-0.049313225668908424,Elfn1
ENSMUSG00000029664,-0.05586439811170121,1.1452487277525054e-62,2.4576152956062347e-62,-0.062401527534083276,-0.049322475604910265,Tfpi2
ENSMUSG00000040896,-0.05587760889551673,1.0716779730662326e-62,2.3002317515909692e-62,-0.06241472807126405,-0.04933569550899349,Kcnd3
ENSMUSG00000067279,-0.0558825917588134,1.0451684922312442e-62,2.243813851934831e-62,-0.06241970706912559,-0.04934068181288177,Ppp1r3c
ENSMUSG00000038408,-0.055892487313402156,9.944446816758604e-63,2.135376168511618e-62,-0.06242959494631501,-0.049350584201167905,1700018A04Rik
ENSMUSG00000047123,-0.05590019719054394,9.56630983263553e-63,2.0546198094148474e-62,-0.062437298840911176,-0.04935829940350772,Ticam1
ENSMUSG00000043671,-0.05590423580928921,9.373986327482526e-63,2.0137457201895868e-62,-0.062441334325544516,-0.049362340812031155,Dpy19l3
ENSMUSG00000104671,-0.05594947935440331,7.465711891252592e-63,1.6041495254088078e-62,-0.062486542745446745,-0.04940761562491197,Gm43062
ENSMUSG00000028411,-0.05595539447843314,7.246716832393163e-63,1.5574289345353886e-62,-0.06249245327523675,-0.04941353483886505,Aptx
ENSMUSG00000022322,-0.055961519359477074,7.026699874223035e-63,1.5104685886120024e-62,-0.06249857339864071,-0.04941966395534983,Shcbp1
ENSMUSG00000025979,-0.055965758345878774,6.87833778709292e-63,1.4788943855284713e-62,-0.06250280909202592,-0.04942390587335837,Mob4
ENSMUSG00000027171,-0.05597230597490993,6.655285868087223e-63,1.431552133380775e-62,-0.06250935163413061,-0.049430458031075944,Prrg4
ENSMUSG00000024697,-0.055978342502589436,6.456036806677134e-63,1.388992428286819e-62,-0.06251538347146628,-0.04943649873443601,Gna14
ENSMUSG00000028655,-0.055992872994789215,6.000463242050531e-63,1.291533198891634e-62,-0.06252990267160725,-0.04945103927985573,Mfsd2a
ENSMUSG00000051910,-0.0560255557320768,5.089447416395287e-63,1.0956829744661542e-62,-0.0625625600000992,-0.04948374463950066,Sox6
ENSMUSG00000074793,-0.056042361408720695,4.6760734262661274e-63,1.006906422537926e-62,-0.06257935260592508,-0.049500561954169874,Hspa12b
ENSMUSG00000046634,-0.056042858327932966,4.66437380778144e-63,1.0046034477237647e-62,-0.06257984913859607,-0.04950105921755794,Pkd1l1
ENSMUSG00000030750,-0.05608166222258175,3.835347961157755e-63,8.26227479784092e-63,-0.06261862283865494,-0.04953988999854523,Nsmce1
ENSMUSG00000010803,-0.05610800274845693,3.3579945825827537e-63,7.235497915498284e-63,-0.06264494285685474,-0.04956624878644188,Gabra1
ENSMUSG00000036278,-0.05612021587814158,3.157227887993496e-63,6.804370448261845e-63,-0.06265714647480189,-0.049578470386644,Macrod1
ENSMUSG00000036225,-0.0561337762897235,2.9482986455670256e-63,6.355461620105682e-63,-0.06267069632307631,-0.049592040205457086,Kctd1
ENSMUSG00000032850,-0.05615442985964855,2.6562548480004624e-63,5.727155774041532e-63,-0.06269133379962567,-0.04961270810797318,Rnft2
ENSMUSG00000045813,-0.05616961315657796,2.4601178423751374e-63,5.305408329469781e-63,-0.06270650526208096,-0.04962790194495869,Gm9801
ENSMUSG00000021662,-0.05617231688398143,2.4267368692512934e-63,5.234548898298735e-63,-0.06270920688177334,-0.04963060754957373,Arhgef28
ENSMUSG00000037143,-0.05618249124311147,2.3051165998346614e-63,4.973282847539722e-63,-0.06271937330854642,-0.049640788973673036,Cfap61
ENSMUSG00000001819,-0.05618796616997276,2.2422050859222827e-63,4.838595351580239e-63,-0.06272484396636377,-0.0496462677028293,Hoxd13
ENSMUSG00000041263,-0.056188554091656885,2.2355519408140437e-63,4.825279388763315e-63,-0.06272543142959586,-0.04964685603284396,Rusc1
ENSMUSG00000020941,-0.05619151605450437,2.202331268667237e-63,4.7546011845147605e-63,-0.06272839108268263,-0.049649820052939046,Map3k14
ENSMUSG00000031480,-0.05620373650794995,2.07039208094685e-63,4.4707235606712375e-63,-0.06274060200531177,-0.04966204899538625,Thsd1
ENSMUSG00000040136,-0.05620434771807579,2.0640039805647192e-63,4.4578919666624605e-63,-0.06274121273869922,-0.04966266063014389,Abcc8
ENSMUSG00000020650,-0.05621145968876064,1.9911011120949209e-63,4.3013633875457356e-63,-0.06274831916175092,-0.04966977754215622,Bcap29
ENSMUSG00000032018,-0.05621188216198583,1.9868521076314616e-63,4.2931117278121473e-63,-0.06274874130540854,-0.049670200308932565,Sc5d
ENSMUSG00000049516,-0.056212977077655386,1.9758820512081923e-63,4.270330778491879e-63,-0.06274983536693336,-0.049671295985403874,Spty2d1
ENSMUSG00000022311,-0.056226061183285644,1.849369156832995e-63,3.9986360147740434e-63,-0.06276290926442497,-0.049684389183738444,Csmd3
ENSMUSG00000084956,-0.05622765960905458,1.8344776832111134e-63,3.968154192539722e-63,-0.06276450644295818,-0.04968598872047589,Gm16194
ENSMUSG00000025997,-0.0562315739373776,1.7985131284711265e-63,3.8912010568393043e-63,-0.06276841771682837,-0.04968990576955211,Ikzf2
ENSMUSG00000074227,-0.0562342859979755,1.7740078121157752e-63,3.839012794018124e-63,-0.06277112766101665,-0.04969261971535456,Spint2
