,Cardiomyocytes_2_corr,Cardiomyocytes_2_pval,Cardiomyocytes_2_qval,Cardiomyocytes_2_ci_low,Cardiomyocytes_2_ci_high,gene_annotation
ENSMUSG00000045776,0.7831209146439637,0.0,0.0,0.7805709216024791,0.7856448415813396,Lrtm1
ENSMUSG00000051747,0.7779466558732614,0.0,0.0,0.7753434905178201,0.7805233865188652,Ttn
ENSMUSG00000055027,0.7737731612688558,0.0,0.0,0.7711273676403774,0.7763922307146551,Smyd1
ENSMUSG00000062209,0.763340551292801,0.0,0.0,0.7605892133915195,0.7660644717704915,Erbb4
ENSMUSG00000061816,0.7595908915621017,0.0,0.0,0.756801973377129,0.762352153673063,Myl1
ENSMUSG00000068614,0.7587412971000397,0.0,0.0,0.7559438900284716,0.7615109947917771,Actc1
ENSMUSG00000020469,0.7585616972747945,0.0,0.0,0.7557624969278144,0.7613331770095969,Myl7
ENSMUSG00000039103,0.7582174094723582,0.0,0.0,0.7554147726679644,0.7609923041678078,Nexn
ENSMUSG00000108322,0.7566408881992734,0.0,0.0,0.7538225357459587,0.7594314007007784,Gm45123
ENSMUSG00000028273,0.7559918837400433,0.0,0.0,0.7531670712632574,0.7587888162684824,Pdlim5
ENSMUSG00000038663,0.7559538875594722,0.0,0.0,0.7531286970522817,0.7587511957818023,Fsd2
ENSMUSG00000024049,0.7540149850990137,0.0,0.0,0.751170529645412,0.7568314397856505,Myom1
ENSMUSG00000021798,0.7538142496734787,0.0,0.0,0.750967802571154,0.75663268382602,Ldb3
ENSMUSG00000111765,0.7522747098672982,0.0,0.0,0.7494130056585587,0.755108308211346,RP24-279F18.1
ENSMUSG00000018845,0.751730193598305,0.0,0.0,0.7488631006942617,0.7545691479953257,Unc45b
ENSMUSG00000017817,0.7500988537622828,0.0,0.0,0.7472156402647937,0.7529538316468346,Jph2
ENSMUSG00000042717,0.7492556761515995,0.0,0.0,0.7463641444222281,0.7521189224819287,Ppp1r3a
ENSMUSG00000032845,0.748898376112156,0.0,0.0,0.7460033223528025,0.7517651234583987,Alpk2
ENSMUSG00000026414,0.7480485417097329,0.0,0.0,0.7451451176684655,0.750923609554479,Tnnt2
ENSMUSG00000061462,0.7449060095133012,0.0,0.0,0.7419717172217448,0.7478117639392549,Obscn
ENSMUSG00000015579,0.7444193670896698,0.0,0.0,0.7414803063971005,0.7473298621240495,Nkx2-5
ENSMUSG00000044086,0.7426958924180098,0.0,0.0,0.739739969490059,0.745623151990346,Lmod3
ENSMUSG00000091898,0.7409637397927941,0.0,0.0,0.7379909095694268,0.7439078096190811,Tnnc1
ENSMUSG00000039376,0.7389434952560269,0.0,0.0,0.7359509961728435,0.7419071222109104,Synpo2l
ENSMUSG00000074652,0.7381341790570778,0.0,0.0,0.7351338158104441,0.7411056258527197,Myh7b
ENSMUSG00000002100,0.7373155429039874,0.0,0.0,0.7343072338018406,0.7402948909760408,Mybpc3
