,train_elbo,val_elbo
0,1286.3984375,1287.94482421875
1,1153.430908203125,1115.2972412109375
2,1118.6629638671875,1109.859375
3,1113.6761474609375,1105.6724853515625
4,1108.1416015625,1098.3555908203125
5,1098.744873046875,1090.8922119140625
6,1085.259033203125,1074.6021728515625
7,1071.490966796875,1066.17529296875
8,1064.596923828125,1059.9742431640625
9,1059.175048828125,1057.6298828125
10,1055.331298828125,1053.091064453125
11,1051.8897705078125,1051.749267578125
12,1049.0386962890625,1048.3958740234375
13,1046.372802734375,1046.46826171875
14,1043.8818359375,1043.2825927734375
15,1041.50390625,1041.9334716796875
16,1039.15673828125,1042.1484375
17,1037.070068359375,1039.1673583984375
18,1034.9361572265625,1038.8570556640625
19,1033.10986328125,1039.2615966796875
20,1031.7462158203125,1036.598388671875
21,1029.9521484375,1034.8372802734375
22,1028.44287109375,1034.1966552734375
23,1026.9368896484375,1033.55322265625
24,1025.9652099609375,1032.7178955078125
25,1024.62744140625,1031.0550537109375
26,1023.466796875,1032.08935546875
27,1022.1705322265625,1030.373291015625
28,1021.4397583007812,1029.3955078125
29,1020.2258911132812,1029.1129150390625
30,1019.660888671875,1028.030029296875
31,1018.5567626953125,1026.8389892578125
32,1017.8208618164062,1026.6856689453125
33,1017.0518798828125,1025.89892578125
34,1016.0323486328125,1025.6092529296875
35,1015.3442993164062,1025.78466796875
36,1014.8245849609375,1025.1610107421875
37,1014.2889404296875,1024.0374755859375
38,1013.6998291015625,1024.329833984375
39,1013.0184936523438,1024.353759765625
40,1012.475341796875,1023.3307495117188
41,1011.94091796875,1023.2077026367188
42,1011.3935546875,1022.0095825195312
43,1010.862548828125,1021.6998901367188
44,1010.458984375,1022.0442504882812
45,1009.9393920898438,1021.25244140625
46,1009.6307373046875,1021.1350708007812
47,1009.3507080078125,1020.9988403320312
48,1008.8641967773438,1020.3792724609375
49,1008.5225830078125,1020.1982421875
50,1008.0386962890625,1019.873046875
51,1007.736572265625,1020.0792846679688
52,1007.5031127929688,1020.06103515625
53,1007.2056884765625,1019.4718017578125
54,1006.9627075195312,1019.5040283203125
55,1006.6190185546875,1019.5611572265625
56,1006.4400634765625,1018.6061401367188
57,1006.0848999023438,1018.7011108398438
58,1005.8432006835938,1018.8668823242188
59,1005.7328491210938,1017.7833862304688
60,1005.416015625,1018.1643676757812
61,1005.3042602539062,1018.1982421875
62,1005.0693969726562,1017.9872436523438
63,1004.8153686523438,1017.4926147460938
64,1004.6298217773438,1017.5601196289062
65,1004.4462280273438,1017.3626098632812
66,1004.4790649414062,1017.0742797851562
67,1004.2101440429688,1017.2725219726562
68,1003.9191284179688,1017.1158447265625
69,1003.6641235351562,1017.049072265625
70,1003.634765625,1017.2543334960938
71,1003.492431640625,1016.808349609375
72,1003.4127197265625,1016.71630859375
73,1003.190185546875,1016.6513061523438
74,1002.9888916015625,1016.9423217773438
75,1002.9124145507812,1016.18359375
76,1002.6669921875,1016.7947387695312
77,1002.8114013671875,1016.3147583007812
78,1002.5247802734375,1016.2719116210938
79,1002.3681640625,1015.9522094726562
80,1002.3798217773438,1016.2952880859375
81,1002.2913208007812,1016.1265258789062
82,1002.107666015625,1015.7689208984375
83,1001.9550170898438,1015.4384765625
84,1001.8512573242188,1015.9674682617188
85,1001.8275146484375,1015.6734008789062
86,1001.7217407226562,1015.3739624023438
87,1001.5647583007812,1015.0020141601562
88,1001.5840454101562,1015.2673950195312
89,1001.4743041992188,1015.6104125976562
90,1001.4102172851562,1015.5267333984375
91,1001.28515625,1015.4749145507812
92,1001.2520141601562,1015.0894165039062
93,1001.0608520507812,1015.7416381835938
94,1001.1092529296875,1015.359375
95,1001.0140991210938,1015.3292236328125
96,1001.0363159179688,1015.302734375
97,1000.8629760742188,1014.9976196289062
98,1000.858154296875,1015.3258666992188
99,1000.79736328125,1015.3909301757812
100,1000.7492065429688,1015.1891479492188
101,1000.5933227539062,1015.3036499023438
102,1000.5315551757812,1014.830810546875
103,1000.4970092773438,1015.38525390625
104,1000.4130859375,1014.9216918945312
105,1000.447998046875,1014.846435546875
106,1000.330322265625,1014.9132690429688
107,1000.2960815429688,1015.0081787109375
108,1000.2203369140625,1015.1547241210938
109,1000.1051635742188,1015.044677734375
110,1000.197021484375,1015.2633056640625
111,1000.0873413085938,1015.2880249023438
112,1000.0554809570312,1014.9682006835938
113,1000.0296630859375,1014.65576171875
114,999.9843139648438,1014.851318359375
115,999.9553833007812,1014.8372192382812
116,999.7738037109375,1014.7393188476562
117,999.8350219726562,1014.5426635742188
118,999.7963256835938,1015.00830078125
119,999.6876220703125,1014.5366821289062
120,999.8290405273438,1014.7933349609375
121,999.7413330078125,1014.5385131835938
122,999.6892700195312,1015.1465454101562
123,999.553955078125,1014.493896484375
124,999.4971923828125,1014.40966796875
125,999.4464721679688,1014.23388671875
126,999.4448852539062,1014.6060180664062
127,999.4205932617188,1014.6896362304688
128,999.3780517578125,1014.796630859375
129,999.2703857421875,1014.3331909179688
130,999.2379760742188,1014.1836547851562
131,999.3580932617188,1014.8428344726562
132,999.289306640625,1014.2593994140625
133,999.222412109375,1014.4699096679688
134,999.2044067382812,1014.460693359375
135,999.1820068359375,1014.2428588867188
136,999.1038818359375,1014.5546875
137,999.1318969726562,1014.5562133789062
138,999.0650024414062,1014.2539672851562
139,998.9833374023438,1014.6939697265625
140,998.9805297851562,1014.807861328125
141,998.9330444335938,1014.118896484375
142,998.953369140625,1014.064208984375
143,998.8860473632812,1014.1036987304688
144,998.91015625,1014.40966796875
145,998.775634765625,1014.6165161132812
146,998.828857421875,1014.5407104492188
147,998.8179321289062,1014.3386840820312
148,998.7849731445312,1014.6233520507812
149,998.69384765625,1014.3226318359375
150,998.817138671875,1014.2747802734375
151,998.7640380859375,1014.266845703125
152,998.7417602539062,1014.1307983398438
153,998.7056884765625,1014.3892211914062
154,998.630126953125,1014.26513671875
155,998.6536865234375,1014.3766479492188
156,998.5716552734375,1014.7887573242188
157,998.5927734375,1014.34423828125
158,998.59130859375,1014.5123291015625
159,998.518798828125,1014.5750732421875
160,998.5220947265625,1014.787841796875
161,998.6142578125,1014.4217529296875
162,998.5671997070312,1014.78564453125
163,998.5103759765625,1014.521240234375
164,998.4912109375,1014.2333984375
165,998.4447021484375,1014.7401123046875
166,998.4578857421875,1014.29150390625
167,998.4276733398438,1014.4678344726562
168,998.3742065429688,1014.3363037109375
169,998.3281860351562,1014.1947021484375
170,998.3651123046875,1014.3484497070312
171,998.3215942382812,1014.555419921875
172,998.3005981445312,1014.5264892578125
173,998.2998657226562,1014.2946166992188
174,998.251708984375,1014.7376098632812
175,998.25048828125,1014.5077514648438
176,998.2152709960938,1014.3128662109375
177,998.2470092773438,1014.2485961914062
178,998.1992797851562,1014.63525390625
179,998.1917114257812,1014.6820678710938
180,998.2100830078125,1014.3401489257812
181,998.1776123046875,1014.2071533203125
182,998.1798095703125,1014.754150390625
183,998.1561889648438,1014.8781127929688
184,998.223876953125,1014.5485229492188
185,998.17138671875,1014.1216430664062
186,998.1604614257812,1014.2587890625
187,998.1408081054688,1014.2140502929688
188,998.0425415039062,1014.4468994140625
189,998.1588134765625,1014.3887939453125
190,998.05322265625,1014.880859375
191,998.0995483398438,1014.2010498046875
192,998.1148071289062,1014.5768432617188
193,998.074951171875,1014.0987548828125
194,998.0123291015625,1014.6976318359375
195,997.9966430664062,1013.8491821289062
196,997.9443969726562,1014.8543090820312
197,997.9507446289062,1014.063720703125
198,997.9346923828125,1014.6201171875
199,997.8948364257812,1014.0902709960938
200,997.9163208007812,1014.7212524414062
201,997.9274291992188,1014.56884765625
202,997.9241333007812,1014.7415161132812
203,997.9808959960938,1014.7931518554688
204,997.9197998046875,1014.6392822265625
205,997.8580932617188,1014.705078125
206,997.8964233398438,1014.1651611328125
207,997.8956298828125,1014.2681274414062
208,997.7978515625,1014.6066284179688
209,997.8820190429688,1014.0655517578125
210,997.8250122070312,1014.3636474609375
211,997.7402954101562,1014.4645385742188
212,997.8528442382812,1014.6837768554688
213,997.7872314453125,1014.2645263671875
214,997.7713012695312,1014.176025390625
215,997.8019409179688,1015.1005249023438
216,997.7636108398438,1014.5093383789062
217,997.7477416992188,1014.316162109375
218,997.7867431640625,1014.6307983398438
219,997.73193359375,1014.6446533203125
220,997.7619018554688,1014.2225952148438
221,997.7276000976562,1014.7887573242188
222,997.7020263671875,1014.564697265625
223,997.7034301757812,1014.545166015625
224,997.6586303710938,1014.7390747070312
225,997.7064208984375,1014.5706176757812
226,997.758056640625,1014.5263671875
227,997.667724609375,1014.4075317382812
228,997.6719970703125,1014.7992553710938
229,997.699951171875,1014.2968139648438
230,997.5951538085938,1014.9872436523438
231,997.6309204101562,1014.4033203125
232,997.613525390625,1014.7119750976562
233,997.6068115234375,1014.49169921875
234,997.6030883789062,1014.6785278320312
235,997.6658935546875,1014.9095458984375
236,997.5831909179688,1014.8502197265625
237,997.598876953125,1014.607421875
238,997.567626953125,1014.7816162109375
239,997.5996704101562,1014.6296997070312
240,997.5610961914062,1014.5838623046875
241,997.5364379882812,1014.41650390625
242,997.5419311523438,1014.5551147460938
243,997.513916015625,1014.8089599609375
244,997.5626831054688,1014.4356079101562
245,997.5261840820312,1014.5009765625
246,997.4896850585938,1014.5521240234375
247,997.5199584960938,1015.0616455078125
248,997.4939575195312,1014.6632690429688
249,997.4917602539062,1014.446533203125
250,997.4486083984375,1014.7177124023438
251,997.4496459960938,1014.6322021484375
252,997.4583740234375,1014.6593017578125
253,997.4746704101562,1015.0613403320312
254,997.4422607421875,1015.0604858398438
255,997.4425048828125,1014.724365234375
256,997.4689331054688,1014.8408813476562
257,997.4729614257812,1014.7095947265625
258,997.4984741210938,1014.4806518554688
259,997.43798828125,1014.7256469726562
260,997.4262084960938,1014.6241455078125
261,997.39990234375,1014.8959350585938
262,997.3792114257812,1014.8101196289062
263,997.45458984375,1014.8966674804688
264,997.40966796875,1014.8103637695312
265,997.4154663085938,1014.9537963867188
266,997.3778686523438,1014.9673461914062
267,997.3872680664062,1014.7118530273438
268,997.3388671875,1014.7197265625
269,997.3469848632812,1014.8722534179688
270,997.3441772460938,1014.92578125
271,997.3753662109375,1014.6773071289062
272,997.3848876953125,1014.9255981445312
273,997.3349609375,1014.887939453125
274,997.3313598632812,1014.849609375
275,997.29345703125,1015.0439453125
276,997.3247680664062,1014.7811279296875
277,997.3067626953125,1014.8082275390625
278,997.3302001953125,1014.8031005859375
279,997.2546997070312,1015.0073852539062
280,997.3363647460938,1014.6337280273438
281,997.276611328125,1014.9037475585938
282,997.3787841796875,1014.7078857421875
283,997.2874755859375,1014.823974609375
284,997.3175048828125,1014.8219604492188
285,997.2674560546875,1014.4757690429688
286,997.243896484375,1015.190185546875
287,997.2884521484375,1014.7943115234375
288,997.261962890625,1015.0096435546875
289,997.2806396484375,1014.6736450195312
290,997.264404296875,1014.7904663085938
291,997.2362670898438,1014.7716674804688
292,997.261962890625,1015.0589599609375
293,997.229248046875,1014.6940307617188
294,997.2091674804688,1015.056396484375
295,997.2504272460938,1014.9226684570312
296,997.2174682617188,1014.8729248046875
297,997.1925659179688,1014.9120483398438
298,997.2407836914062,1015.2525024414062
299,997.2594604492188,1014.8886108398438
300,997.1856689453125,1014.9498901367188
301,997.174560546875,1014.9014892578125
302,997.1964721679688,1014.976806640625
303,997.1590576171875,1014.986572265625
304,997.2444458007812,1014.686279296875
305,997.2489624023438,1014.9454956054688
306,997.1471557617188,1014.857666015625
307,997.1866455078125,1014.803955078125
308,997.1812744140625,1015.1517333984375
309,997.1498413085938,1014.9164428710938
310,997.105224609375,1015.2562255859375
311,997.1998291015625,1014.8250732421875
312,997.1282348632812,1014.990966796875
313,997.1387939453125,1015.1838989257812
314,997.1577758789062,1014.8334350585938
315,997.1575317382812,1015.0284423828125
316,997.135009765625,1014.9906005859375
317,997.0997314453125,1014.8106689453125
318,997.1558227539062,1015.154541015625
319,997.1266479492188,1015.1692504882812
320,997.1622924804688,1014.9324340820312
321,997.139892578125,1015.0904541015625
322,997.109375,1014.8353881835938
323,997.0967407226562,1015.0707397460938
324,997.1299438476562,1015.0530395507812
325,997.0587158203125,1014.984130859375
326,997.0855712890625,1015.2833862304688
327,997.0625610351562,1015.0679321289062
328,997.1006469726562,1014.9854736328125
329,997.0997314453125,1015.1171264648438
330,997.126708984375,1015.002197265625
331,997.0753173828125,1014.9180908203125
332,997.0607299804688,1015.065673828125
333,997.0361328125,1014.9119262695312
334,997.0232543945312,1015.0484008789062
335,997.0799560546875,1015.3826293945312
336,997.1011352539062,1015.0228271484375
337,997.0040283203125,1015.1712646484375
338,996.9735717773438,1015.1304931640625
339,997.0682983398438,1015.1577758789062
340,997.0680541992188,1015.2767333984375
341,997.0712280273438,1014.7728271484375
342,997.0426635742188,1015.2977294921875
343,997.0231323242188,1015.0134887695312
344,997.0283813476562,1015.170654296875
345,996.97412109375,1015.2448120117188
346,997.05712890625,1015.2349853515625
347,996.984619140625,1015.2937622070312
348,996.9988403320312,1015.3814697265625
349,996.9888916015625,1015.5202026367188
350,996.9768676757812,1015.36572265625
351,996.9807739257812,1015.2821044921875
352,997.022705078125,1015.505859375
353,997.0029907226562,1015.2799682617188
354,997.0037231445312,1015.3244018554688
355,996.9944458007812,1014.9960327148438
356,996.9896850585938,1015.2115478515625
357,996.9805908203125,1015.07763671875
358,996.943115234375,1015.1624145507812
359,997.001708984375,1015.127685546875
360,996.9387817382812,1015.4259643554688
361,996.9031982421875,1015.4161987304688
362,996.9776611328125,1015.2743530273438
363,996.9954833984375,1015.45654296875
364,996.9548950195312,1015.4803466796875
365,996.9254760742188,1015.1098022460938
366,996.9100341796875,1015.2206420898438
367,996.906494140625,1015.6446533203125
368,996.9264526367188,1015.4247436523438
369,996.9379272460938,1015.5088500976562
370,996.90478515625,1015.2808227539062
371,996.895263671875,1015.153076171875
372,996.9273071289062,1015.5755615234375
373,996.920654296875,1015.435546875
374,996.890625,1015.2505493164062
375,996.89453125,1015.4428100585938
376,996.8674926757812,1015.329833984375
377,996.8914794921875,1015.2510375976562
378,996.9102783203125,1015.1304931640625
379,996.9093627929688,1015.18212890625
380,996.8970947265625,1015.3969116210938
381,996.9132080078125,1015.2366333007812
382,996.8989868164062,1015.3296508789062
383,996.9286499023438,1015.2417602539062
384,996.8935546875,1015.4376220703125
385,996.8607788085938,1015.5620727539062
386,996.8779907226562,1015.3622436523438
387,996.9259643554688,1015.3657836914062
388,996.8938598632812,1015.41015625
389,996.871337890625,1015.3392944335938
390,996.9096069335938,1015.49658203125
391,996.857421875,1015.2344970703125
392,996.8904418945312,1015.2033081054688
393,996.8656005859375,1015.7146606445312
394,996.8732299804688,1015.7305297851562
395,996.8478393554688,1015.1796875
396,996.9991455078125,1015.4035034179688
397,996.8216552734375,1015.5296020507812
398,996.843505859375,1015.6200561523438
399,996.8623657226562,1015.5762329101562
400,996.864501953125,1015.5504760742188
401,996.8704833984375,1015.4929809570312
402,996.826904296875,1015.5894775390625
403,996.8347778320312,1015.5737915039062
404,996.81884765625,1015.5365600585938
405,996.8409423828125,1015.4110107421875
406,996.8181762695312,1015.686767578125
407,996.9150390625,1015.6519165039062
408,996.8148193359375,1015.346435546875
409,996.8753051757812,1015.7796020507812
410,996.7925415039062,1015.5921630859375
411,996.8115844726562,1015.15966796875
412,996.8165893554688,1015.546630859375
413,996.819091796875,1015.2976684570312
414,996.7784423828125,1015.7537231445312
415,996.814208984375,1015.646240234375
416,996.7886352539062,1015.718017578125
417,996.8223876953125,1015.2860107421875
418,996.7747802734375,1015.4614868164062
419,996.7982177734375,1015.3931274414062
420,996.814697265625,1015.3690795898438
421,996.8042602539062,1015.5625
422,996.8057861328125,1015.8184814453125
423,996.7802734375,1015.7245483398438
424,996.787109375,1015.4971923828125
425,996.78173828125,1015.37744140625
426,996.7623291015625,1015.478271484375
427,996.7708129882812,1015.5437622070312
428,996.7548828125,1015.8436279296875
429,996.8110961914062,1015.3477172851562
430,996.7650756835938,1015.63916015625
431,996.77490234375,1015.506103515625
432,996.7605590820312,1015.6441650390625
433,996.7565307617188,1015.5282592773438
434,996.768310546875,1015.4849853515625
435,996.7465209960938,1015.60009765625
436,996.7784423828125,1015.425048828125
437,996.7266235351562,1015.6187744140625
438,996.7994995117188,1015.5308837890625
439,996.74853515625,1015.7002563476562
440,996.7830810546875,1015.5820922851562
441,996.7501831054688,1015.4777221679688
442,996.7392578125,1015.63671875
443,996.7332153320312,1015.4484252929688
444,996.7186279296875,1015.6995239257812
445,996.7125244140625,1015.7796020507812
446,996.7518310546875,1015.815673828125
447,996.7222900390625,1015.78466796875
448,996.7448120117188,1015.7020874023438
449,996.7365112304688,1015.6768798828125
450,996.7421264648438,1015.330322265625
451,996.7177124023438,1015.7300415039062
452,996.7347412109375,1015.6370849609375
453,996.7406005859375,1015.6568603515625
454,996.70849609375,1015.4933471679688
455,996.6981201171875,1015.806884765625
456,996.7548217773438,1015.6386108398438
457,996.690185546875,1015.6993408203125
458,996.6970825195312,1015.8390502929688
459,996.7188720703125,1015.6212158203125
460,996.7180786132812,1015.7194213867188
461,996.6813354492188,1015.59619140625
462,996.6685791015625,1015.86083984375
463,996.661376953125,1015.89013671875
464,996.7275390625,1015.6925048828125
465,996.6560668945312,1015.7240600585938
466,996.626953125,1015.797607421875
467,996.6817626953125,1015.5098876953125
468,996.7191772460938,1015.6851806640625
469,996.6871948242188,1015.713623046875
470,996.66748046875,1015.8715209960938
471,996.7053833007812,1015.6220092773438
472,996.66796875,1015.8914794921875
473,996.6622314453125,1015.7874755859375
474,996.6904296875,1015.9347534179688
475,996.693603515625,1015.6455078125
476,996.6979370117188,1015.6209106445312
477,996.6918334960938,1015.778076171875
478,996.6846923828125,1015.7230834960938
479,996.6605224609375,1015.9088745117188
480,996.6369018554688,1016.0814208984375
481,996.6324462890625,1015.8534545898438
482,996.6902465820312,1015.8724975585938
483,996.69189453125,1015.68017578125
484,996.6358032226562,1015.9185180664062
485,996.6456909179688,1015.9349975585938
486,996.6493530273438,1015.6626586914062
487,996.64013671875,1015.8841552734375
488,996.6325073242188,1015.9132690429688
489,996.6466064453125,1015.8494873046875
