,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000028101,0.008191107692309022,0.17875610791425056,0.1865735392070249,-0.003748819946113215,0.020128700151528067,Pias3
ENSMUSG00000000384,0.008172139138774799,0.17976434593270219,0.1876062888047403,-0.003767789501521724,0.020109738006835125,Tbrg4
ENSMUSG00000056515,0.008133408926609565,0.18183609157402947,0.18974860855058903,-0.0038065217326403097,0.020071020853646638,Rab31
ENSMUSG00000041354,0.008128222840928774,0.18211484344259454,0.1900196613549609,-0.003811708085945018,0.020065836513881916,Rgl2
ENSMUSG00000027843,0.00805468673211333,0.1861015735697067,0.19411867484062448,-0.0038852479204067292,0.01999232509219841,Ptpn22
ENSMUSG00000025429,0.008046726243772973,0.1865369877497559,0.1945525529304922,-0.0038932088043116993,0.01998436726856628,Pstpip2
ENSMUSG00000098685,0.00804179083945924,0.18680731685345242,0.19481417963651312,-0.003898144453110579,0.01997943351557911,Gm27224
ENSMUSG00000041135,0.00800391773099631,0.18889139377882336,0.1969054454068835,-0.003936019418333542,0.01994157305965078,Ripk2
ENSMUSG00000018334,0.007993112396356512,0.18948911980320804,0.19750794225892018,-0.003946825276432724,0.01993077132854745,Ksr1
ENSMUSG00000008958,0.007972793724971266,0.19061687423435048,0.1986627141577389,-0.00396714492459486,0.01991045942581162,Vps72
ENSMUSG00000020184,0.007966919202771058,0.19094384890221716,0.19898275208651225,-0.0039730197273627876,0.019904586858722928,Mdm2
ENSMUSG00000020950,0.007956438910857495,0.1915282045365736,0.19957091230235866,-0.003983500517769286,0.01989411005273073,Foxg1
ENSMUSG00000058638,0.007944081808132265,0.1922188952771844,0.20026973877597873,-0.003995858204887701,0.019881757056817752,Zfp110
ENSMUSG00000029299,0.007933464874590672,0.19281378160656482,0.20086861298735786,-0.004006475637613605,0.01987114364884219,Abcg3
ENSMUSG00000070291,0.007925435342447388,0.193264588702022,0.2013172798979396,-0.004014505545499541,0.019863116781279465,Ddx43
ENSMUSG00000055407,0.0079125313690525,0.19399068560301724,0.2020525836923417,-0.0040274101195113465,0.01985021708681272,Map6
ENSMUSG00000052837,0.007747369866301503,0.2034616189084344,0.21176271743175937,-0.004192578958537293,0.01968511000025094,Junb
ENSMUSG00000022026,0.007647690906298027,0.20933803258582628,0.21777930535203563,-0.004292262030924553,0.019585463566673154,Olfm4
ENSMUSG00000040367,0.007629875341028952,0.21040114031224422,0.21884870013755378,-0.004310078306202129,0.01956765378985228,Lrrd1
ENSMUSG00000066900,0.007623661393684618,0.2107728623518531,0.21921254534774115,-0.004316292499409549,0.01956144185969705,Suds3
ENSMUSG00000040969,0.007550184971630672,0.215204324494228,0.2237516370287253,-0.004389771758736238,0.019487989219884844,Arhgef38
ENSMUSG00000041594,0.007438183623873804,0.22208779217187424,0.23076453883195577,-0.004501777183334557,0.019376023875872363,Tmtc4
ENSMUSG00000102758,0.00734371800857539,0.2280149658460553,0.23687405552260055,-0.004596246004276514,0.019281588394540205,Naaladl2
ENSMUSG00000021099,0.007288424294374699,0.23153617434163454,0.24048210878856932,-0.004651541495961346,0.01922631221987525,Six6
ENSMUSG00000058400,0.007247735821279915,0.2341518400058994,0.2431230817214198,-0.0046922312304029925,0.01918563660682653,Qrfpr
ENSMUSG00000075122,0.007215826491990358,0.2362177335171699,0.2452172049384095,-0.004724141521223251,0.019153737335189217,Cd80
ENSMUSG00000026201,0.007025251792034847,0.24882449028572495,0.2581434695359736,-0.004914721457514254,0.018963222197340385,Stk16
ENSMUSG00000024921,0.007024489138951837,0.24887586822260233,0.2581699877827825,-0.004915484129809879,0.01896245978087495,Smarca2
ENSMUSG00000049728,0.006974181723347607,0.252281340265578,0.26164835123996893,-0.004965792782070618,0.018912167942777322,Zfp668
ENSMUSG00000021974,0.0069408343733433405,0.25455655338654626,0.26398066305770634,-0.004999140918508238,0.018878830885363296,Fgf9
