,Blood_1_corr,Blood_1_pval,Blood_1_qval,Blood_1_ci_low,Blood_1_ci_high,gene_annotation
ENSMUSG00000052187,0.3592893681490217,0.0,0.0,0.3488462729956792,0.36964324932070236,Hbb-y
ENSMUSG00000055609,0.34153614292241413,0.0,0.0,0.3309461111894046,0.3520401575301143,Hba-x
ENSMUSG00000069917,0.3350983202270576,0.0,0.0,0.32445688748578433,0.34565494110666756,Hba-a2
ENSMUSG00000069919,0.32715951822126726,0.0,0.0,0.3164560792856448,0.3377796642268876,Hba-a1
ENSMUSG00000073940,0.2875389490825903,0.0,0.0,0.2765488046831749,0.29845389137366796,Hbb-bt
ENSMUSG00000052217,0.2541836819699362,0.0,0.0,0.24298153141387135,0.2653180447466145,Hbb-bh1
ENSMUSG00000052305,0.23853078723192855,0.0,0.0,0.2272383904515925,0.24975904624557832,Hbb-bs
ENSMUSG00000063856,0.21998936266625638,4.84630129954411e-295,1.7949264072385593e-292,0.2085976994538588,0.23132134049897177,Gpx1
ENSMUSG00000027078,0.17585644687479687,4.668047186125692e-187,1.643678586663976e-185,0.16426177790534222,0.18740252839579588,Ube2l6
ENSMUSG00000073063,0.16501794191492686,1.5183877321788473e-164,3.632506536313032e-163,0.15338057772775504,0.17660953943112123,Hbq1b
ENSMUSG00000073400,0.15525163316968407,1.4281864227708251e-145,2.4413443124287607e-144,0.14357821395512757,0.16688185590652055,Trim10
ENSMUSG00000051839,0.14562192422621528,4.5817533029944967e-128,5.7129093553547345e-127,0.13391519645880065,0.15728801456648803,Gypa
ENSMUSG00000058794,0.14500982264284815,5.417416012118534e-127,6.655302226189844e-126,0.1333010528934663,0.15667811842509025,Nfe2
ENSMUSG00000054191,0.14258110509431227,8.778858872576132e-123,1.004446095260427e-121,0.1308643217213614,0.15425806399434583,Klf1
ENSMUSG00000032126,0.13572635674772499,2.643291393026046e-111,2.4339699751621048e-110,0.12398771946300952,0.1474270103540955,Hmbs
ENSMUSG00000021102,0.12949851937214338,2.1813633291485746e-101,1.7243978886549996e-100,0.11774100425978688,0.14121973271999658,Glrx5
ENSMUSG00000005161,0.128483015573074,8.122705122927937e-100,6.214770560771183e-99,0.11672251048912946,0.14020749396894686,Prdx2
ENSMUSG00000028332,0.1268056491299632,2.995030629049459e-97,2.1861537438317216e-96,0.11504025950773326,0.13853546691926014,Hemgn
ENSMUSG00000018659,0.11930270978803227,3.3836464933445494e-86,1.9880414179462688e-85,0.10751629735496569,0.1310555923318876,Pnpo
ENSMUSG00000091694,0.11855683905783461,3.891050942089198e-85,2.240098412256303e-84,0.1067684105061978,0.13031194135042945,Apol11b
ENSMUSG00000070803,0.11442986433959954,2.162220970104818e-79,1.1249848959962632e-78,0.10263052149366152,0.12619700965145333,Cited4
ENSMUSG00000032596,0.11015408741380893,1.1639851578234393e-73,5.4646274971957836e-73,0.098343867416656,0.12193328281358667,Uba7
ENSMUSG00000039956,0.10833621334464649,2.720473832020429e-71,1.2226848683237883e-70,0.09652150162523485,0.12012040019957637,Mrap
ENSMUSG00000030054,0.09725552069389795,1.0032715700592938e-57,3.479956885394706e-57,0.08541514274124215,0.10906843272479133,Gp9
ENSMUSG00000023216,0.0954178026368608,1.2803664556358101e-55,4.2835946993503186e-55,0.08357345240425304,0.1072351963063781,Epb42
ENSMUSG00000027495,0.09513439177862326,2.6820749020803685e-55,8.925374050184255e-55,0.08328943614654125,0.1069524694496703,Fam210b
ENSMUSG00000024661,0.09425998026961722,2.589172049175793e-54,8.450300421592013e-54,0.0824131689172566,0.10608015625516895,Fth1
ENSMUSG00000024184,0.0906269215609879,2.544457828084748e-50,7.7058080802082e-50,0.07877259609618839,0.1024556209115899,Pdia2
ENSMUSG00000030000,0.09053962261647427,3.159165091230577e-50,9.555853270509912e-50,0.07868512048469664,0.1023685229109349,Add2
ENSMUSG00000032028,0.08952971790677773,3.8024422356616665e-49,1.124317633253006e-48,0.07767318530047644,0.10136092960470822,Nxpe2
ENSMUSG00000000869,0.08938069171154597,5.476027230661475e-49,1.6148709025837436e-48,0.0775238615475099,0.10121224243564797,Il4
ENSMUSG00000024014,0.0868689582369843,2.3338209554461593e-46,6.563051055810346e-46,0.07500719297892042,0.09870614348328634,Pim1
ENSMUSG00000026815,0.0853449378128733,8.446518930204516e-45,2.3103169940384345e-44,0.07348025178961197,0.09718546866835462,Gfi1b
ENSMUSG00000028393,0.08524451416161057,1.0675845957043234e-44,2.912123828980697e-44,0.07337963763118853,0.09708526353085267,Alad
ENSMUSG00000055401,0.08511041292707038,1.4589894449374156e-44,3.9700393059521516e-44,0.0732452823785355,0.09695145371547398,Fbxo6
ENSMUSG00000000253,0.08442386821064496,7.163884533351434e-44,1.9211275230226425e-43,0.07255744393732354,0.09626639424317375,Gmpr
ENSMUSG00000040466,0.08143981011980166,6.214581462772589e-41,1.5583203266731668e-40,0.06956789383921003,0.09328866137967534,Blvrb
ENSMUSG00000028927,0.08049347026534386,5.046457162819165e-40,1.24296974453674e-39,0.06861985682797819,0.0923442831838261,Padi2
ENSMUSG00000033685,0.07824288678153905,6.655479281731184e-38,1.56599512511322e-37,0.0663653233084343,0.09009827926608617,Ucp2
