,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000111375,0.8936548912539779,0.0,0.0,0.8912245600275877,0.896033907478434,Btbd8
ENSMUSG00000097546,0.8910769617488716,0.0,0.0,0.8885911825312492,0.8935104050251054,Gm26749
ENSMUSG00000070345,0.8854738562288876,0.0,0.0,0.8828681263695488,0.8880250660497363,Hsf5
ENSMUSG00000062232,0.8829997521770725,0.0,0.0,0.8803413032843944,0.8856027317789477,Rapgef2
ENSMUSG00000026601,0.8717583374396684,0.0,0.0,0.8688622526006127,0.8745947560221453,Axdnd1
ENSMUSG00000052331,0.8685995417709614,0.0,0.0,0.8656372425071758,0.8715010294755203,Ankrd44
ENSMUSG00000090165,0.8654172366235224,0.0,0.0,0.8623884786819733,0.868384044174142,Ugt1a10
ENSMUSG00000074220,0.8651363676792626,0.0,0.0,0.8621017561019992,0.8681089290737358,Zfp382
ENSMUSG00000044244,0.8633501379521049,0.0,0.0,0.8602783447403544,0.8663592490703974,Il20rb
ENSMUSG00000028028,0.8621976355244737,0.0,0.0,0.8591018938691306,0.8652302898702009,Alpk1
ENSMUSG00000106317,0.8607725909109595,0.0,0.0,0.8576472827486707,0.8638343134315568,Gm43848
ENSMUSG00000020700,0.8592347680692303,0.0,0.0,0.856077609607817,0.8623278064739187,Map3k3
ENSMUSG00000030691,0.8576655006710475,0.0,0.0,0.8544759006891658,0.86079043883781,Fchsd2
ENSMUSG00000078864,0.8574563570913997,0.0,0.0,0.8542624380564213,0.8605855423816429,Gm14322
ENSMUSG00000098183,0.8573275119655446,0.0,0.0,0.854130932668158,0.860459313237137,Gm27010
ENSMUSG00000035517,0.857066052752759,0.0,0.0,0.8538640763693317,0.8602031613278132,Tdrd7
ENSMUSG00000003847,0.8569187563171643,0.0,0.0,0.8537137401566618,0.8600588541332618,Nfat5
ENSMUSG00000046108,0.8564081768332864,0.0,0.0,0.8531926279083233,0.8595586324849995,Il17c
ENSMUSG00000101365,0.8560892586806452,0.0,0.0,0.8528671340374003,0.8592461809804183,Gm19325
ENSMUSG00000021224,0.8547824764999894,0.0,0.0,0.8515334336955248,0.8579658715958965,Numb
ENSMUSG00000039286,0.8539319214876078,0.0,0.0,0.8506653808497638,0.8571325258808715,Fndc3b
ENSMUSG00000029238,0.8534219964348577,0.0,0.0,0.8501449740299407,0.856632910118842,Clock
ENSMUSG00000039163,0.8524754258237958,0.0,0.0,0.8491789631536503,0.855705460612654,Cmc1
ENSMUSG00000020590,0.8524114600866886,0.0,0.0,0.849113684511117,0.8556427862604549,Snx13
ENSMUSG00000021180,0.8522715336661038,0.0,0.0,0.8489708864329797,0.8555056844416329,Rps6ka5
ENSMUSG00000042167,0.8512385603417734,0.0,0.0,0.8479167286978903,0.8544935490330143,Papd4
ENSMUSG00000030276,0.8505914546582273,0.0,0.0,0.8472563654322388,0.8538594846617443,Ttll3
ENSMUSG00000020376,0.8503388308890844,0.0,0.0,0.8469985688296853,0.8536119494617934,Rnf130
ENSMUSG00000048410,0.8502110301060762,0.0,0.0,0.8468681517410896,0.8534867223910018,Zfp407
ENSMUSG00000097797,0.8489395193447121,0.0,0.0,0.8455706328304218,0.8522407973041162,Gm26901
ENSMUSG00000042628,0.8487859117923472,0.0,0.0,0.8454138860029025,0.8520902781479932,Zfyve1
ENSMUSG00000015882,0.8484371669943822,0.0,0.0,0.845058016069252,0.8517485430993514,Lcorl
ENSMUSG00000098107,0.8481543948439307,0.0,0.0,0.8447694688551005,0.851471452583691,Gm27007
ENSMUSG00000098061,0.8472871605522387,0.0,0.0,0.8438845352877046,0.8506216317539346,Gm26945
ENSMUSG00000026153,0.8464154003889163,0.0,0.0,0.8429950021389021,0.8497673583695876,Fam135a
ENSMUSG00000075596,0.8457492628423252,0.0,0.0,0.8423152963402538,0.8491145711181208,B130006D01Rik
ENSMUSG00000106237,0.8456201840274135,0.0,0.0,0.8421835896410559,0.8489880780278236,Gm8066
ENSMUSG00000078435,0.8451702687080009,0.0,0.0,0.8417245178106848,0.8485471724566311,AU041133
ENSMUSG00000084792,0.8450041357009815,0.0,0.0,0.8415550049854055,0.848384365149159,1700056N10Rik
ENSMUSG00000053164,0.8446201268247472,0.0,0.0,0.8411631864131344,0.8480080410287272,Gpr21
ENSMUSG00000019726,0.8442376608861939,0.0,0.0,0.840772945765335,0.8476332255730117,Lyst
ENSMUSG00000071573,0.8441099874349173,0.0,0.0,0.8406426777891443,0.8475081052248657,Rnls
ENSMUSG00000109667,0.8428145537218751,0.0,0.0,0.8393209415165251,0.8462385551175362,Gm45622
ENSMUSG00000074519,0.8425430484935312,0.0,0.0,0.8390439288658985,0.8459724698113299,Zfp971
ENSMUSG00000025019,0.8423614952699078,0.0,0.0,0.8388586938882878,0.8457945398903846,Lcor
ENSMUSG00000026226,0.8420771467078071,0.0,0.0,0.8385685805952559,0.8455158646082699,Spata3
ENSMUSG00000078772,0.8418945915444218,0.0,0.0,0.8383823254548076,0.8453369507707564,Gm12353
ENSMUSG00000022637,0.841599878557752,0.0,0.0,0.8380816410384521,0.8450481146298975,Cblb
ENSMUSG00000040506,0.8412315507094378,0.0,0.0,0.8377058531924283,0.8446871287456164,Ambra1
ENSMUSG00000074158,0.84062860642301,0.0,0.0,0.8370907042659284,0.8440961963022353,Zfp976
ENSMUSG00000037876,0.8399731811398586,0.0,0.0,0.8364220221846013,0.8434538188320635,Jmjd1c
ENSMUSG00000085654,0.8396969607372017,0.0,0.0,0.8361402180443656,0.8431830942778588,Gm12536
ENSMUSG00000063568,0.8396396417106067,0.0,0.0,0.8360817405608897,0.8431269154838377,Jazf1
ENSMUSG00000070709,0.8393331604856417,0.0,0.0,0.8357690665118377,0.8428265297188193,Zfp974
ENSMUSG00000031605,0.8388283061458279,0.0,0.0,0.8352540160188721,0.8423317114421678,Klhl2
ENSMUSG00000097246,0.8388097049780939,0.0,0.0,0.8352350392975227,0.8423134799365825,Gm26890
