,Blood_3_corr,Blood_3_pval,Blood_3_qval,Blood_3_ci_low,Blood_3_ci_high,gene_annotation
ENSMUSG00000052187,0.6277595887920293,0.0,0.0,0.6204705625541198,0.6349401628592395,Hbb-y
ENSMUSG00000052305,0.5705305496931732,0.0,0.0,0.5624221432539076,0.5785292364768913,Hbb-bs
ENSMUSG00000069919,0.5501099498940679,0.0,0.0,0.5417285003038362,0.5583820179925705,Hba-a1
ENSMUSG00000069917,0.5260151796263597,0.0,0.0,0.5173246191512644,0.5345972611675694,Hba-a2
ENSMUSG00000055609,0.45349997365791855,0.0,0.0,0.44396429756142114,0.4629329423088012,Hba-x
ENSMUSG00000005131,0.4528846955603826,0.0,0.0,0.4433423952576073,0.46232435576250397,4930550C14Rik
ENSMUSG00000036751,0.43813165706689133,0.0,0.0,0.42843327320199137,0.4477291025257659,Cox6b1
ENSMUSG00000016252,0.4313155085403303,0.0,0.0,0.42154679457362776,0.44098412573619716,Atp5e
ENSMUSG00000021550,0.40274122561271664,0.0,0.0,0.39268993513860645,0.41269631434338705,2210016F16Rik
ENSMUSG00000002416,0.3902374430540819,0.0,0.0,0.38006872246848894,0.40031184558972865,Ndufb2
ENSMUSG00000073940,0.38296369302640804,0.0,0.0,0.3727284022121001,0.39310580980773613,Hbb-bt
ENSMUSG00000049960,0.3787761287969269,0.0,0.0,0.3685030938055612,0.3889566641384491,Mrps16
ENSMUSG00000061983,0.37098406918826593,0.0,0.0,0.36064193083190915,0.3812349929046705,Rps12
ENSMUSG00000006717,0.36444326591490145,0.0,0.0,0.3540442550544446,0.3747521705756189,Acot13
ENSMUSG00000043866,0.3642210379553128,0.0,0.0,0.35382011299474764,0.3745318948472591,Taf10
ENSMUSG00000030432,0.3628895848826667,0.0,0.0,0.3524772168330241,0.373212113965613,Rpl28
ENSMUSG00000018287,0.36050659945999414,0.0,0.0,0.3500738580446351,0.37084991469129275,Spag7
ENSMUSG00000038695,0.3598497497529476,0.0,0.0,0.3494114167397065,0.3701987709787745,Josd2
ENSMUSG00000033307,0.3570170099987757,0.0,0.0,0.34655468211586304,0.36739052247905984,Mif
ENSMUSG00000061787,0.35218885117379783,0.0,0.0,0.3416860733623338,0.3626036709001981,Rps17
ENSMUSG00000052217,0.34906471115249216,0.0,0.0,0.3385360599102862,0.3595059665464675,Hbb-bh1
ENSMUSG00000035745,0.34867139554293874,0.0,0.0,0.33813950367304213,0.35911596276186436,Grin3b
ENSMUSG00000007892,0.3474920002711439,0.0,0.0,0.3369504134841532,0.35794647645180017,Rplp1
ENSMUSG00000062006,0.3468333238149261,0.0,0.0,0.3362863371812326,0.35729331974333406,Rpl34
ENSMUSG00000038059,0.3424035943328751,0.0,0.0,0.33182056510265695,0.35290044587791375,Smim3
ENSMUSG00000053565,0.3225111116634416,0.0,0.0,0.31177207300934695,0.3331677631936724,Eif3k
ENSMUSG00000033751,0.3188497788941358,0.0,0.0,0.30808306744289976,0.3295348250831362,Gadd45gip1
ENSMUSG00000022354,0.31320612001317355,0.0,0.0,0.3023973872102794,0.32393431453777416,Ndufb9
ENSMUSG00000061477,0.31273973410459127,0.0,0.0,0.3019275631075624,0.323471460723595,Rps7
ENSMUSG00000018770,0.30190601172754516,0.0,0.0,0.29101545236377524,0.3127183403134907,Atp5g3
ENSMUSG00000060126,0.2940330845220672,0.0,0.0,0.2830873372644119,0.304902247788701,Tpt1
ENSMUSG00000038292,0.29290050194058104,0.0,0.0,0.2819469385311126,0.30377772084670696,Ccdc155
ENSMUSG00000037216,0.2899744110009919,0.0,0.0,0.2790007973921121,0.3008723018052985,Lipt1
ENSMUSG00000034892,0.28556536596799387,0.0,0.0,0.27456193075453406,0.29649402316168866,Rps29
ENSMUSG00000019853,0.284965153366314,0.0,0.0,0.27395769473881404,0.29589796332715174,Hebp2
ENSMUSG00000063856,0.2845561535438381,0.0,0.0,0.2735459582399727,0.29549178842608703,Gpx1
ENSMUSG00000097457,0.2833650219878114,0.0,0.0,0.2723468796386241,0.2943088613751379,2310031A07Rik
ENSMUSG00000052146,0.28110938040211975,0.0,0.0,0.2700762825218448,0.29206866475293025,Rps10
ENSMUSG00000008036,0.2810625871963239,0.0,0.0,0.2700291803633165,0.29202219067909435,Ap2s1
ENSMUSG00000040952,0.2803533714955877,0.0,0.0,0.2693152885225403,0.2913178055274381,Rps19
ENSMUSG00000031897,0.27532437201277155,0.0,0.0,0.2642534788153334,0.2863227180563458,Psmb10
ENSMUSG00000052962,0.2742295543393509,0.0,0.0,0.2631515991620644,0.2852352038090451,Mrpl35
ENSMUSG00000044709,0.2726755529957999,0.0,0.0,0.2615876235587806,0.2836915204026879,Gemin7
ENSMUSG00000040824,0.2708722956147464,0.0,0.0,0.2597728650659095,0.28190016434686,Snrpd2
ENSMUSG00000047675,0.26750515923597784,0.0,0.0,0.25638446306720375,0.2785550449126655,Rps8
ENSMUSG00000003429,0.2595709080874547,0.0,0.0,0.24840118275564335,0.2706716137304174,Rps11
ENSMUSG00000006333,0.2549501424608912,0.0,0.0,0.2437525624908845,0.26607975860711036,Rps9
ENSMUSG00000057841,0.2543778587356801,0.0,0.0,0.24317686476306374,0.265511020305252,Rpl32
ENSMUSG00000061518,0.25392554827958397,0.0,0.0,0.2427218615972708,0.26506150652945404,Cox5b
ENSMUSG00000022452,0.25343477255785596,0.0,0.0,0.24222816974906575,0.26457375984715203,Smdt1
ENSMUSG00000041037,0.2532461239157667,0.0,0.0,0.24203840172499333,0.2643862740172992,Irgq
ENSMUSG00000022899,0.25272631056221073,0.0,0.0,0.24151550839816727,0.26386966038696474,Slc15a2
ENSMUSG00000028081,0.24808752746164295,0.0,0.0,0.23684952805713458,0.259259148312206,Rps3a1
ENSMUSG00000020163,0.2477562201197412,0.0,0.0,0.23651629809029523,0.2589298406376401,Uqcr11
ENSMUSG00000037446,0.24612931904849397,0.0,0.0,0.23487999424498487,0.2573127213348131,Tulp1
ENSMUSG00000096199,0.24584092771417518,0.0,0.0,0.2345899427878463,0.25702605742192813,Ptrhd1
