,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000026276,0.7937273397594063,0.0,0.0,0.7892674740179438,0.7981034689330522,Sept2
ENSMUSG00000062737,0.7636587444182161,0.0,0.0,0.7586362391059454,0.7685904893635072,Prl3d2
ENSMUSG00000044864,0.760538927452923,0.0,0.0,0.7554593154553687,0.7655271187533158,Ankrd50
ENSMUSG00000063166,0.7543178160905181,0.0,0.0,0.7491250427089303,0.7594178897899525,Gm5449
ENSMUSG00000040007,0.747096239673434,0.0,0.0,0.7417732973164016,0.7523250602927487,Bahd1
ENSMUSG00000031516,0.7457835533872087,0.0,0.0,0.7404370872398325,0.751035646484241,Dctn6
ENSMUSG00000020327,0.7453839893194875,0.0,0.0,0.7400303712359466,0.750643158293139,Fgf22
ENSMUSG00000032547,0.744667213093359,0.0,0.0,0.7393007749948193,0.7499390661492531,Ryk
ENSMUSG00000045767,0.7418615854517687,0.0,0.0,0.7364450880316472,0.7471829720463958,B230219D22Rik
ENSMUSG00000027654,0.7415165523877074,0.0,0.0,0.7360939120550322,0.7468440179253094,Fam83d
ENSMUSG00000072623,0.7394996633408144,0.0,0.0,0.7340411730487979,0.7448626079233095,Zfp9
ENSMUSG00000110970,0.7384391667936319,0.0,0.0,0.7329618663143086,0.74382072859898,Olfr156
ENSMUSG00000042506,0.7351971776386125,0.0,0.0,0.7296625445036063,0.7406354910002906,Usp22
ENSMUSG00000028849,0.7347010610896161,0.0,0.0,0.72915767716098,0.7401480374879656,Map7d1
ENSMUSG00000074247,0.7344903835329661,0.0,0.0,0.728943285375696,0.7399410369872587,Dda1
ENSMUSG00000085561,0.7339659953777138,0.0,0.0,0.7284096570235693,0.7394257967461328,1700046C09Rik
ENSMUSG00000092066,0.7307102766688512,0.0,0.0,0.7250967204309521,0.7362267306912234,1700121N20Rik
ENSMUSG00000036955,0.7297500264761367,0.0,0.0,0.7241196438636622,0.7352831426958611,Kif1bp
ENSMUSG00000031072,0.7283862224143348,0.0,0.0,0.722731980834495,0.7339429664054226,Oraov1
ENSMUSG00000058594,0.727814088088756,0.0,0.0,0.7221498509218465,0.7333807313674243,Fbxo18
ENSMUSG00000036580,0.7275806393065923,0.0,0.0,0.721912325930713,0.7331513196181153,Spg20
ENSMUSG00000022507,0.7255904034155908,0.0,0.0,0.7198873931065427,0.73119544942186,1810013L24Rik
ENSMUSG00000029681,0.7237047941595621,0.0,0.0,0.7179690004872482,0.7293423142402038,Bcl7b
ENSMUSG00000040220,0.723692332858834,0.0,0.0,0.7179563228230971,0.729330067273577,Gas8
ENSMUSG00000017670,0.7230837582660393,0.0,0.0,0.717337186285074,0.7287319557535845,Elmo2
ENSMUSG00000096953,0.7226375051308104,0.0,0.0,0.7168831940965263,0.7282933694620761,Gm26571
ENSMUSG00000031667,0.7224658086930594,0.0,0.0,0.716708521348544,0.7281246216174195,Aktip
ENSMUSG00000001472,0.7222930692313863,0.0,0.0,0.7165327882250853,0.7279548479687883,Tcf25
ENSMUSG00000027122,0.7222854043217896,0.0,0.0,0.7165249904956907,0.7279473146441211,Arl14ep
ENSMUSG00000003031,0.722213198244304,0.0,0.0,0.7164515332808112,0.7278763480747081,Cdkn1b
ENSMUSG00000032657,0.7215632186415365,0.0,0.0,0.7157902970283838,0.7272375207275094,Fam189b
ENSMUSG00000021910,0.721458742243091,0.0,0.0,0.71568401222471,0.7271348360028626,Nisch
ENSMUSG00000005986,0.7206977670899454,0.0,0.0,0.7149098732520883,0.726386903208732,Ankrd13d
ENSMUSG00000069237,0.7180689642874205,0.0,0.0,0.7122357049612057,0.7238030517959807,Fam8a1
ENSMUSG00000021916,0.7163401379082941,0.0,0.0,0.7104771363577299,0.7221036999395495,Glt8d1
