,Forebrain/Midbrain/Hindbrain_1_corr,Forebrain/Midbrain/Hindbrain_1_pval,Forebrain/Midbrain/Hindbrain_1_qval,Forebrain/Midbrain/Hindbrain_1_ci_low,Forebrain/Midbrain/Hindbrain_1_ci_high,gene_annotation
ENSMUSG00000008333,0.5703022452145515,0.0,0.0,0.5658592295280286,0.5747121405547021,Snrpb2
ENSMUSG00000045257,0.5697977051508976,0.0,0.0,0.5653509165853283,0.5742113744621399,Morn2
ENSMUSG00000075408,0.567950095967182,0.0,0.0,0.5634895200715283,0.5723775572464164,6030408B16Rik
ENSMUSG00000105851,0.5679388688785829,0.0,0.0,0.563478209341976,0.5723664138300166,9130604C24Rik
ENSMUSG00000020946,0.5677120835855487,0.0,0.0,0.5632497348738825,0.5721413183511237,Gosr2
ENSMUSG00000052033,0.5675956808182452,0.0,0.0,0.5631324653636295,0.5720257826606493,Pfdn4
ENSMUSG00000006728,0.5664889024605249,0.0,0.0,0.5620174548390848,0.5709272398426294,Cdk4
ENSMUSG00000026374,0.5663445305031051,0.0,0.0,0.5618720102478504,0.5707839409854293,Tsn
ENSMUSG00000048814,0.566212802732683,0.0,0.0,0.5617393040268149,0.5706531920964962,Lonrf2
ENSMUSG00000036309,0.5651614347022317,0.0,0.0,0.5606801348713003,0.5696096288118373,Skp1a
ENSMUSG00000097259,0.5639276022938569,0.0,0.0,0.5594371661593424,0.5683849373675519,Gm26766
ENSMUSG00000041124,0.5631774351047044,0.0,0.0,0.5586814539914169,0.5676403182075231,Msantd4
ENSMUSG00000030079,0.5624838956247334,0.0,0.0,0.557982794746662,0.5669519014580283,Ruvbl1
ENSMUSG00000024177,0.5623763423503934,0.0,0.0,0.5578744480768043,0.5668451420516396,Nme4
ENSMUSG00000033430,0.5616441138098666,0.0,0.0,0.5571368221350549,0.5661183142179468,Terf2ip
ENSMUSG00000059278,0.5607546167036943,0.0,0.0,0.5562407779378731,0.5652353684275482,Naa38
ENSMUSG00000031988,0.5597557055369989,0.0,0.0,0.5552345268559155,0.5642438021936564,Vps26b
ENSMUSG00000017837,0.5594717741882086,0.0,0.0,0.5549485116192797,0.5639619562115676,Nkiras2
ENSMUSG00000022407,0.5567718978732601,0.0,0.0,0.552228873241872,0.5612818571834359,Adsl
ENSMUSG00000046204,0.5562270429789544,0.0,0.0,0.5516800419431814,0.560740982020384,Pnma2
ENSMUSG00000098041,0.5556927104642237,0.0,0.0,0.5511418136417602,0.560210548637781,Gm26981
ENSMUSG00000000439,0.5550918064571517,0.0,0.0,0.5505365330033161,0.5596140251221938,Mkrn2
ENSMUSG00000029153,0.555082306221088,0.0,0.0,0.5505269636115788,0.5596045941036631,Ociad2
ENSMUSG00000097397,0.5537599866477841,0.0,0.0,0.5491950300724464,0.5582918973584937,Gm16861
ENSMUSG00000057469,0.5532553508601413,0.0,0.0,0.5486867314286541,0.5577909279410017,E2f6
ENSMUSG00000035805,0.5531620730434924,0.0,0.0,0.548592776932731,0.5576983274611306,Mlc1
ENSMUSG00000042774,0.5527004185294359,0.0,0.0,0.5481277750679378,0.557240023588538,Olfr1353
ENSMUSG00000091007,0.5524622318470159,0.0,0.0,0.5478878624540877,0.5570035645591621,D630036H23Rik
ENSMUSG00000051234,0.552392192136577,0.0,0.0,0.5478173153700336,0.5569340327316653,Rnf7
ENSMUSG00000029126,0.552326042950854,0.0,0.0,0.5477506870537294,0.5568683631588437,Nsg1
ENSMUSG00000022390,0.5516310335901278,0.0,0.0,0.5470506471219686,0.5561783895121575,Zc3h7b
ENSMUSG00000026238,0.551391380163885,0.0,0.0,0.5468092605374775,0.5559404710494893,Ptma
ENSMUSG00000063445,0.5502882115343517,0.0,0.0,0.5456981236864359,0.5548452791625027,Nmral1
ENSMUSG00000031517,0.5502568484315209,0.0,0.0,0.545666534282891,0.5548141426076982,Gpm6a
ENSMUSG00000039001,0.5501314483714812,0.0,0.0,0.5455402295280942,0.5546896482340448,Rps21
ENSMUSG00000047733,0.5501209958755102,0.0,0.0,0.5455297016323389,0.5546792712207154,Tmem262
ENSMUSG00000090000,0.5491576999232294,0.0,0.0,0.5445594630998862,0.5537229256178353,Ier3ip1
ENSMUSG00000029401,0.5489652866609362,0.0,0.0,0.5443656645685854,0.553531899207958,Rilpl2
ENSMUSG00000014177,0.5482591157745695,0.0,0.0,0.5436544138504047,0.5528308140545464,Tvp23b
ENSMUSG00000004394,0.5482517427879802,0.0,0.0,0.5436469878612102,0.5528234941329199,Tmed4
ENSMUSG00000109407,0.5482420904382037,0.0,0.0,0.5436372661241313,0.5528139112521047,Gm44994
ENSMUSG00000105516,0.5482219155511069,0.0,0.0,0.5436169462109518,0.552793881561855,Gm43536
ENSMUSG00000097627,0.5480793551594821,0.0,0.0,0.5434733611855138,0.5526523470139898,4930519A11Rik
ENSMUSG00000001289,0.5474051521886739,0.0,0.0,0.5427943161221476,0.5519829919357729,Pfdn5
ENSMUSG00000096201,0.5457406531171203,0.0,0.0,0.5411178885125311,0.5503304362715096,Gm10715
ENSMUSG00000086072,0.5453158008180904,0.0,0.0,0.5406899974195005,0.5499086266869281,Gm11861
ENSMUSG00000062200,0.5448976990513407,0.0,0.0,0.5402689074794347,0.5494935170012741,Vmn2r7
ENSMUSG00000040681,0.5448957452169586,0.0,0.0,0.5402669396864401,0.5494915771438814,Hmgn1
ENSMUSG00000040771,0.5435103531782424,0.0,0.0,0.5388716628534199,0.548116083200089,Oard1
ENSMUSG00000028882,0.5431950709105111,0.0,0.0,0.5385541345968637,0.5478030500233833,Ppp1r8
ENSMUSG00000049728,0.5430873031196903,0.0,0.0,0.5384455993986326,0.5476960507067425,Zfp668
ENSMUSG00000022229,0.5429202824690216,0.0,0.0,0.5382773897091037,0.5475302207546702,Atp12a
ENSMUSG00000045761,0.5428746887423411,0.0,0.0,0.5382314714598112,0.5474849520050398,Fam179a
ENSMUSG00000074991,0.5426270230896492,0.0,0.0,0.537982043478083,0.5472390511600764,Gabrr3
ENSMUSG00000099115,0.542462180250382,0.0,0.0,0.5378160281077915,0.5470753825111445,Gm17190
ENSMUSG00000022972,0.5424015895487754,0.0,0.0,0.5377550065136515,0.5470152233138917,1110004E09Rik
ENSMUSG00000040018,0.5421045513656627,0.0,0.0,0.5374558566392019,0.5467202998363625,Cox15
ENSMUSG00000025381,0.541890739086164,0.0,0.0,0.5372405250586453,0.5465080090429086,Cnpy2
ENSMUSG00000110552,0.5415228883906872,0.0,0.0,0.5368700619190518,0.546142774580616,RP23-83G5.1
ENSMUSG00000051437,0.5409158862739116,0.0,0.0,0.5362587528485474,0.5455400857527563,Ubqlnl
ENSMUSG00000028795,0.5405517161718596,0.0,0.0,0.5358920011402728,0.5451785011071164,Ccdc28b
ENSMUSG00000018666,0.5403270146252133,0.0,0.0,0.5356657075589508,0.5449553939892734,Cbx1
ENSMUSG00000028137,0.5385530306083668,0.0,0.0,0.5338791781813598,0.5431939747286291,Celf3
ENSMUSG00000111021,0.5379374272246754,0.0,0.0,0.5332592310914245,0.5425827219864455,Olfr50
ENSMUSG00000051509,0.5376473882752938,0.0,0.0,0.5329671473645099,0.5422947311186087,Olfr414
ENSMUSG00000072568,0.5373201656702076,0.0,0.0,0.5326376191758033,0.5419698178527752,Fam84b
ENSMUSG00000111028,0.5365157976819904,0.0,0.0,0.5318275897110746,0.541171120699286,RP24-87K15.4
ENSMUSG00000062397,0.5362807558882061,0.0,0.0,0.5315908952149866,0.540937734376195,Zfp706
ENSMUSG00000031023,0.5361246038016276,0.0,0.0,0.5314336455460354,0.540782681719652,Akip1
ENSMUSG00000110760,0.5360137556599583,0.0,0.0,0.5313220184565417,0.5406726138415103,RP24-264F17.6
ENSMUSG00000027199,0.5357786438529066,0.0,0.0,0.5310852550200156,0.5404391564658299,Gatm
ENSMUSG00000099370,0.5344595424170719,0.0,0.0,0.5297569006615604,0.5391293239561633,Platr10
ENSMUSG00000032589,0.5342026874654049,0.0,0.0,0.5294982466676336,0.5388742712188583,Bsn
ENSMUSG00000110012,0.5340649445650869,0.0,0.0,0.5293595393601737,0.5387374944342744,Olfr644
ENSMUSG00000045106,0.5336724491059492,0.0,0.0,0.5289642972230671,0.5383477505503966,Ccdc73
ENSMUSG00000107022,0.5333713567313059,0.0,0.0,0.528661099192398,0.5380487676173825,Gm36669
ENSMUSG00000087537,0.5333505926312891,0.0,0.0,0.5286401899252602,0.5380281489464722,Gm13799
ENSMUSG00000050936,0.5332610326485296,0.0,0.0,0.5285500038713098,0.5379392161662631,Gm42743
ENSMUSG00000049299,0.5327937109886479,0.0,0.0,0.5280794171133995,0.5374751655436385,Trappc1
ENSMUSG00000020248,0.5319487525673751,0.0,0.0,0.5272285624597488,0.5366361142458899,Nfyb
ENSMUSG00000018547,0.531821777904941,0.0,0.0,0.5271007025692909,0.5365100264650859,Pip4k2b
ENSMUSG00000050875,0.5313358784349392,0.0,0.0,0.5266114175326978,0.5360275189304855,A730017C20Rik
ENSMUSG00000002031,0.5312817762550753,0.0,0.0,0.5265569385826508,0.535973794233945,Ift46
ENSMUSG00000105602,0.5309593902572854,0.0,0.0,0.5262323082778291,0.5356536568093206,Gm10636
ENSMUSG00000028138,0.5301105029158851,0.0,0.0,0.5253775179534744,0.5348106838204648,Adh5
ENSMUSG00000103793,0.5301070215391729,0.0,0.0,0.5253740123876751,0.5348072266798739,Pcdhga6
ENSMUSG00000006720,0.530053962633566,0.0,0.0,0.5253205848413376,0.5347545371322474,Zfp184
ENSMUSG00000062905,0.5297818709805796,0.0,0.0,0.5250466033463189,0.5344843390115318,Vmn1r32
ENSMUSG00000024743,0.529359128371333,0.0,0.0,0.5246209264795666,0.534064536433407,Syt7
ENSMUSG00000026739,0.5289928285365076,0.0,0.0,0.5242520860724929,0.5337007822130834,Bmi1
ENSMUSG00000094910,0.5288959719043642,0.0,0.0,0.5241545579621557,0.5336045983985295,D430019H16Rik
ENSMUSG00000003131,0.5288070946179259,0.0,0.0,0.5240650646253714,0.5335163383937436,Pafah1b2
ENSMUSG00000038607,0.5286693954859706,0.0,0.0,0.5239264112426607,0.5333795954244883,Gng10
ENSMUSG00000018848,0.5286663828963075,0.0,0.0,0.5239233777786536,0.5333766037510568,Rars
ENSMUSG00000044294,0.5286287268492512,0.0,0.0,0.5238854608216205,0.5333392091377618,Krt84
ENSMUSG00000056851,0.5285417616043242,0.0,0.0,0.5237978930866097,0.5332528475940584,Pcbp2
ENSMUSG00000070844,0.5280190064882591,0.0,0.0,0.5232715184666572,0.5327337193056266,Vmn2r42
ENSMUSG00000063229,0.5277912710271794,0.0,0.0,0.5230422073210085,0.5325075627429723,Ldha
ENSMUSG00000025933,0.5277405003736451,0.0,0.0,0.5229910854828557,0.532457143992471,Tmem14a
ENSMUSG00000004843,0.5273499567846742,0.0,0.0,0.522597841615454,0.5320693062316786,Chmp2b
ENSMUSG00000109823,0.5270706242498616,0.0,0.0,0.522316578972811,0.53179190779958,Gm45388
ENSMUSG00000026097,0.5270434335316334,0.0,0.0,0.5222892004297494,0.5317649052961885,Ormdl1
ENSMUSG00000109313,0.5264017142133915,0.0,0.0,0.5216430511637303,0.5311276251884587,Gm44693
ENSMUSG00000025786,0.5262920971383113,0.0,0.0,0.5215326779206566,0.5310187658748095,Zdhhc3
ENSMUSG00000092086,0.5259889300221219,0.0,0.0,0.5212274203058224,0.530717693681227,Gm6793
ENSMUSG00000010803,0.5257302684874772,0.0,0.0,0.5209669761254253,0.5304608185865864,Gabra1
ENSMUSG00000031832,0.5253674730757569,0.0,0.0,0.5206016818915898,0.5301005273493544,Taf1c
ENSMUSG00000063975,0.5253552965155869,0.0,0.0,0.520589421493318,0.5300884348075482,Slco1a5
ENSMUSG00000019578,0.5253495873690521,0.0,0.0,0.5205836730388209,0.5300827650535079,Ubxn6
ENSMUSG00000105809,0.5249053467996502,0.0,0.0,0.5201363751599394,0.529641588398316,Gm42626
ENSMUSG00000036111,0.5243959549507171,0.0,0.0,0.5196234808433661,0.5291357066562223,Lmo1
ENSMUSG00000072949,0.5240754893177461,0.0,0.0,0.5193008135209798,0.5288174475546072,Acot1
ENSMUSG00000052479,0.5237041934647695,0.0,0.0,0.5189269684629674,0.5284487065513601,A330008L17Rik
ENSMUSG00000037031,0.5236736615246516,0.0,0.0,0.518896226981096,0.5284183846188223,Tspan15
ENSMUSG00000000730,0.5233403870311208,0.0,0.0,0.5185606660168736,0.5280874016971536,Dnmt3l
ENSMUSG00000020358,0.5229159969177027,0.0,0.0,0.5181333664539551,0.5276659275724882,Hnrnpab
ENSMUSG00000038080,0.521923034874274,0.0,0.0,0.5171336063860656,0.5266797790436142,Kdm1b
ENSMUSG00000061165,0.5218577348470965,0.0,0.0,0.5170678597593316,0.5266149266439842,Olfr160
ENSMUSG00000028675,0.5215779687594834,0.0,0.0,0.5167861809369678,0.5263370777083682,Pnrc2
ENSMUSG00000045515,0.5213820504902017,0.0,0.0,0.5165889238103332,0.5261425014023586,Pou3f3
ENSMUSG00000075012,0.521024087780503,0.0,0.0,0.5162285161853803,0.5257869893094338,Fjx1
ENSMUSG00000022234,0.5209754351627062,0.0,0.0,0.516179531397244,0.5257386696395623,Cct5
ENSMUSG00000100832,0.5209322626976814,0.0,0.0,0.5161360642032868,0.5256957925940031,Gm29260
ENSMUSG00000037503,0.5207942201076986,0.0,0.0,0.5159970793926618,0.5255586944359845,Fam168b
ENSMUSG00000091086,0.520602166781959,0.0,0.0,0.5158037156118723,0.5253679546503464,Rpl6l
ENSMUSG00000107598,0.5205224407963951,0.0,0.0,0.5157234457682895,0.5252887738063936,Gm35216
ENSMUSG00000027479,0.5203368081117016,0.0,0.0,0.5155365470999127,0.525104410100699,Mapre1
ENSMUSG00000029840,0.520210706337185,0.0,0.0,0.5154095855930292,0.5249791700985728,Mtpn
ENSMUSG00000022832,0.5199140338525156,0.0,0.0,0.5151108912960725,0.5246845242424831,Ropn1
ENSMUSG00000037935,0.5196090974053469,0.0,0.0,0.5148038779338037,0.5243816696854944,Smarce1
ENSMUSG00000108603,0.5190266189326853,0.0,0.0,0.5142174356393372,0.5238031646071899,5330411O13Rik
ENSMUSG00000034892,0.5188971947805573,0.0,0.0,0.5140871313540686,0.5236746227275327,Rps29
ENSMUSG00000026558,0.5186007537486085,0.0,0.0,0.5137886752477226,0.5233802016869465,Uck2
ENSMUSG00000025777,0.5183796031290506,0.0,0.0,0.5135660221031108,0.52316055727592,Gdap1
ENSMUSG00000099449,0.5181908798039517,0.0,0.0,0.5133760170806889,0.5229731188018673,Gm28401
ENSMUSG00000074947,0.5175835408146605,0.0,0.0,0.5127645566078531,0.5223699115099286,Olfr1312
ENSMUSG00000052373,0.5174167625168851,0.0,0.0,0.5125966473858474,0.5222042669584044,Mpp3
ENSMUSG00000091985,0.5171720177608308,0.0,0.0,0.5123502436821874,0.5219611853046859,Gm17354
ENSMUSG00000022010,0.5169250732290372,0.0,0.0,0.5121016260967425,0.5217159180348305,Tsc22d1
ENSMUSG00000053046,0.5160356659840281,0.0,0.0,0.5112061997992733,0.5208325451338879,Brsk2
ENSMUSG00000026181,0.5157578172855123,0.0,0.0,0.5109264729123606,0.5205565794440603,Ppm1f
ENSMUSG00000011171,0.515324399597833,0.0,0.0,0.5104901274713041,0.5201260970700049,Vipr2
ENSMUSG00000055717,0.5151804134311138,0.0,0.0,0.5103451692233474,0.5199830855071851,Slain1
ENSMUSG00000062844,0.5150960327781932,0.0,0.0,0.5102602190263855,0.5198992758792323,Olfr1458
ENSMUSG00000044676,0.5148088208642538,0.0,0.0,0.509971069225602,0.5196140069070561,Zfp612
ENSMUSG00000023947,0.5147722865796749,0.0,0.0,0.5099342885139262,0.5195777196941485,Nfkbie
ENSMUSG00000008601,0.5145157207136388,0.0,0.0,0.5096759925859345,0.5193228884266541,Rab25
ENSMUSG00000021643,0.5144398173629939,0.0,0.0,0.5095995775748848,0.5192474980818865,Serf1
ENSMUSG00000105012,0.5144219784426924,0.0,0.0,0.5095816184144623,0.5192297797181431,Gm42813
ENSMUSG00000057841,0.5141799638495514,0.0,0.0,0.5093379729810349,0.5189894002666354,Rpl32
ENSMUSG00000087045,0.5139213372903122,0.0,0.0,0.5090776044980619,0.5187325202449126,4930515B02Rik
ENSMUSG00000027808,0.5138650261011629,0.0,0.0,0.5090209141544908,0.5186765892171054,Serp1
ENSMUSG00000018862,0.5133745174140677,0.0,0.0,0.5085271045523284,0.5181893902516123,Otop3
ENSMUSG00000111059,0.5133024992039796,0.0,0.0,0.5084546019587364,0.5181178577234062,RP23-456L15.4
ENSMUSG00000078153,0.5129655457410875,0.0,0.0,0.5081153831113606,0.517783175738013,Psme2b
ENSMUSG00000103408,0.5124254296313855,0.0,0.0,0.5075716388657956,0.5172466975936449,Gm37933
ENSMUSG00000006699,0.5118201663771802,0.0,0.0,0.5069623144548652,0.5166455066029564,Cdc42
ENSMUSG00000022773,0.5117555394819154,0.0,0.0,0.5068972542170563,0.5165813142418849,Ypel1
ENSMUSG00000109850,0.5117210022642594,0.0,0.0,0.5068624854397831,0.5165470092211272,Rnf170
ENSMUSG00000020333,0.511349342808517,0.0,0.0,0.5064883351414575,0.516177847485774,Acsl6
ENSMUSG00000051036,0.5112405916499774,0.0,0.0,0.5063788554844256,0.5160698268451388,Ttc24
ENSMUSG00000049011,0.5109008148479579,0.0,0.0,0.5060368036071599,0.5157323314478314,Olfr729
ENSMUSG00000021414,0.5108818557383373,0.0,0.0,0.5060177175963259,0.5157134995934978,Fam217a
ENSMUSG00000022456,0.5108290344360391,0.0,0.0,0.5059645427641847,0.515661032808014,Sept3
ENSMUSG00000058443,0.5104349775272143,0.0,0.0,0.5055678496226692,0.515269619518096,Rpl10-ps3
ENSMUSG00000068391,0.5102436102625824,0.0,0.0,0.5053752028572607,0.515079535356002,Chrac1
ENSMUSG00000110363,0.5097746045001561,0.0,0.0,0.5049030633273422,0.5146136722291157,Gm45576
ENSMUSG00000000394,0.5095894127093812,0.0,0.0,0.504716634938714,0.5144297205537841,Gcg
ENSMUSG00000038879,0.5094154763566319,0.0,0.0,0.5045415375589557,0.5142569485400635,Nipal2
ENSMUSG00000069390,0.5088507687152505,0.0,0.0,0.5039730632518306,0.5136960183721911,Olfr707
ENSMUSG00000110925,0.5088423603130706,0.0,0.0,0.5039645987965587,0.5136876661846624,RP23-301M11.2
ENSMUSG00000074704,0.5087561850765747,0.0,0.0,0.5038778491424449,0.5136020670226278,Rad21l
ENSMUSG00000050621,0.5084193040126136,0.0,0.0,0.50353872347725,0.5132674370556437,Rps27rt
ENSMUSG00000045662,0.5082281906806556,0.0,0.0,0.5033463374469067,0.5130776001203675,Henmt1
ENSMUSG00000085301,0.5078609426762163,0.0,0.0,0.5029766451531039,0.5127128035389329,Gm12132
ENSMUSG00000107538,0.5078551132259974,0.0,0.0,0.5029707769182735,0.5127070129868454,Gm44127
ENSMUSG00000021179,0.5078084166305386,0.0,0.0,0.50292376965637,0.5126606279675001,Nrde2
ENSMUSG00000095279,0.5070898766184886,0.0,0.0,0.50220045293317,0.5119468787361163,Gm10067
ENSMUSG00000030393,0.5065501380549141,0.0,0.0,0.501657130794664,0.5114107344048626,Zik1
ENSMUSG00000066607,0.5065327336425354,0.0,0.0,0.501639610890557,0.5113934458291393,6030419C18Rik
ENSMUSG00000079434,0.5064910771164955,0.0,0.0,0.50159767795757,0.5113520665359321,Neu2
ENSMUSG00000020604,0.5062292054824159,0.0,0.0,0.5013340692318974,0.511091937195728,Arsg
ENSMUSG00000021451,0.5056581452637439,0.0,0.0,0.5007592241106145,0.510524673286379,Sema4d
ENSMUSG00000038055,0.5056291591610363,0.0,0.0,0.5007300460075447,0.5104958797652918,Dexi
ENSMUSG00000028076,0.5054536942580139,0.0,0.0,0.5005534190843689,0.5103215804057021,Cd1d1
ENSMUSG00000000581,0.5048480177497251,0.0,0.0,0.49994373460476743,0.5097199240922458,C1d
ENSMUSG00000097811,0.5042011385991384,0.0,0.0,0.4992925801988885,0.509077333357621,2810425M01Rik
ENSMUSG00000021209,0.5037616203725058,0.0,0.0,0.49885016033874185,0.5086407257686125,Ppp4r4
ENSMUSG00000004360,0.5034331804501277,0.0,0.0,0.4985195537762384,0.5083144592476944,9330159F19Rik
ENSMUSG00000101922,0.5028964050563937,0.0,0.0,0.49797924047966236,0.5077812328673365,Gm29345
ENSMUSG00000014602,0.5027228440845269,0.0,0.0,0.49780453637896926,0.5076088186327887,Kif1a
ENSMUSG00000021266,0.502670580354257,0.0,0.0,0.4977519285010206,0.507556900138341,Wars
ENSMUSG00000046088,0.5025128274387761,0.0,0.0,0.4975931370292038,0.5074001890679488,Gm9805
ENSMUSG00000040390,0.5021400348062555,0.0,0.0,0.49721789145029577,0.507029857179266,Map3k10
ENSMUSG00000062542,0.50210925848058,0.0,0.0,0.4971869127010873,0.5069992839224616,Syt9
ENSMUSG00000048834,0.5020278662243249,0.0,0.0,0.4971049851682442,0.5069184286506646,Vstm2a
ENSMUSG00000043487,0.5018852399461761,0.0,0.0,0.49696142111932345,0.5067767431401846,Acot6
ENSMUSG00000021263,0.5018241557055092,0.0,0.0,0.49689993533092974,0.5067160617323736,Degs2
ENSMUSG00000111193,0.501656819335282,0.0,0.0,0.49673149919961374,0.5065498286487162,RP23-417K23.4
ENSMUSG00000016344,0.5015000659492763,0.0,0.0,0.4965737159421248,0.5063941084432905,Ppdpf
ENSMUSG00000037361,0.5014776812868741,0.0,0.0,0.496551184238808,0.506371871294867,Sf3b6
ENSMUSG00000047171,0.501408782669513,0.0,0.0,0.4964818330801999,0.5063034266756299,Helt
ENSMUSG00000038628,0.5012371766029831,0.0,0.0,0.4963091001407671,0.5061329511159945,Polr3k
ENSMUSG00000002396,0.5012123449013607,0.0,0.0,0.4962841054109561,0.5061082829690372,Ocel1
ENSMUSG00000055102,0.5009087455563365,0.0,0.0,0.495978513498168,0.5058066826415266,Zfp819
ENSMUSG00000019777,0.5007588689649921,0.0,0.0,0.4958276536946686,0.505657792455149,Hdac2
ENSMUSG00000066878,0.500746354192794,0.0,0.0,0.495815056837215,0.5056453600350704,Gm10184
ENSMUSG00000036422,0.50062399825591,0.0,0.0,0.495691898468612,0.505523809141149,Pcdh8
ENSMUSG00000031556,0.5002755810191801,0.0,0.0,0.4953411973370933,0.5051776832561087,Tm2d2
ENSMUSG00000048310,0.5002738738491542,0.0,0.0,0.4953394789804306,0.505175987309334,Pskh1
ENSMUSG00000054057,0.499980123090674,0.0,0.0,0.49504380392534864,0.5048841671588693,A930004D18Rik
ENSMUSG00000055515,0.4999713805857735,0.0,0.0,0.495035004167741,0.5048754820948554,Vmn2r81
ENSMUSG00000046380,0.4998406114426629,0.0,0.0,0.4949033787676507,0.5047455720258417,Jrk
ENSMUSG00000075113,0.4996799538914096,0.0,0.0,0.4947416695647145,0.504585969593307,Olfr1209
ENSMUSG00000047654,0.499517107714748,0.0,0.0,0.49457775775879564,0.5044241925669665,Tssk6
ENSMUSG00000068962,0.4991462196226034,0.0,0.0,0.4942044439686276,0.5040557382177238,Zfp114
ENSMUSG00000030804,0.49887108239415745,0.0,0.0,0.49392750845350647,0.5037824052668229,Gm21974
ENSMUSG00000079169,0.49877698679198895,0.0,0.0,0.4938327980761455,0.5036889264931711,Gm15130
ENSMUSG00000073724,0.4987679586116798,0.0,0.0,0.4938237109162367,0.5036799574895916,Pramel4
ENSMUSG00000017667,0.49852788065340997,0.0,0.0,0.4935820649647934,0.5034414527742892,Zfp334
ENSMUSG00000109696,0.4984865002663479,0.0,0.0,0.49354041439198937,0.503400343479335,Gm45611
ENSMUSG00000067608,0.4984382678818654,0.0,0.0,0.49349186711152143,0.5033524270478414,Pcna-ps2
ENSMUSG00000049969,0.49824109069396016,0.0,0.0,0.4932934029284879,0.5031565411823914,Plekhf2
ENSMUSG00000039512,0.4980826547968329,0.0,0.0,0.4931339332777273,0.5029991425232414,Uhrf1bp1
ENSMUSG00000031796,0.4980684463815411,0.0,0.0,0.49311963217241594,0.5029850271107578,Cfap20
ENSMUSG00000033594,0.4978496703786144,0.0,0.0,0.49289942929999075,0.5027676828000934,Spata2l
ENSMUSG00000053961,0.4978327729579831,0.0,0.0,0.49288242169980406,0.5027508959320213,Ang5
ENSMUSG00000102362,0.49738657802152647,0.0,0.0,0.4924333187200592,0.5023076189149792,4930509J09Rik
ENSMUSG00000029815,0.49734514273886044,0.0,0.0,0.4923916135197755,0.5022664544696595,Malsu1
ENSMUSG00000106464,0.49726041982699676,0.0,0.0,0.4923063387769293,0.5021822852707237,C130083M11Rik
