,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000019920,0.13083954551746238,0.0,0.0,0.12438630944224498,0.1372817133756472,Lims1
ENSMUSG00000022108,0.13083865921327,0.0,0.0,0.12438542165286073,0.13728082862901098,Itm2b
ENSMUSG00000024896,0.13079521399916283,0.0,0.0,0.12434190364968908,0.13723745975121376,Minpp1
ENSMUSG00000018293,0.13075472385898146,0.0,0.0,0.12430134569378995,0.13719704073283254,Pfn1
ENSMUSG00000057691,0.13074385882808182,0.0,0.0,0.12429046246904647,0.13718619478294203,Zfp746
ENSMUSG00000009291,0.13074130113332355,0.0,0.0,0.12428790049157183,0.13718364157974547,Pttg1ip
ENSMUSG00000010760,0.13073828746624766,0.0,0.0,0.12428488177838992,0.13718063320485333,Phlda2
ENSMUSG00000015653,0.13073048200329215,0.0,0.0,0.12427706324646598,0.1371728414482157,Steap2
ENSMUSG00000027340,0.13070964635220086,0.0,0.0,0.12425619271341645,0.13715204238042292,Slc23a2
ENSMUSG00000097743,0.13069742386558142,0.0,0.0,0.12424394976720593,0.13713984135143836,Gm16973
ENSMUSG00000042396,0.13068582721412092,0.0,0.0,0.12423233370557542,0.13712826505709758,Rbm7
ENSMUSG00000044029,0.13065938139450672,0.0,0.0,0.12420584362826081,0.13710186565470842,Olfr178
ENSMUSG00000035247,0.13064574990813588,0.0,0.0,0.12419218933287017,0.13708825809050182,Hectd1
ENSMUSG00000035033,0.13058524923288936,0.0,0.0,0.1241315874537651,0.1370278635597383,Tbr1
ENSMUSG00000108657,0.1305448644226013,0.0,0.0,0.12409113511567647,0.13698754957530482,Gm45097
ENSMUSG00000058427,0.1305106921776018,0.0,0.0,0.12405690574771783,0.13695343724405085,Cxcl2
ENSMUSG00000024512,0.13050480937923994,0.0,0.0,0.12405101311711068,0.13694756475837985,Dynap
ENSMUSG00000097362,0.13048660412245322,0.0,0.0,0.12403277743575847,0.1369293914129888,Gm26544
ENSMUSG00000043068,0.13046743039472686,0.0,0.0,0.12401357166967458,0.1369102512895697,Fam89a
ENSMUSG00000034683,0.13043551953326593,0.0,0.0,0.12398160749745198,0.1368783963451377,Ppp1r1c
ENSMUSG00000057654,0.13040986372667857,0.0,0.0,0.12395590883960407,0.13685278548525656,Olfr328
ENSMUSG00000042417,0.1303444318319624,0.0,0.0,0.1238903676973561,0.1367874681824423,Ccno
ENSMUSG00000059610,0.13033802069626366,0.0,0.0,0.12388394586041525,0.1367810682716523,Olfr222
ENSMUSG00000045594,0.13033131511833407,0.0,0.0,0.12387722909034933,0.1367743744335788,Glb1
ENSMUSG00000019731,0.13030631112906604,0.0,0.0,0.12385218337267344,0.13674941421510178,Slc35e1
ENSMUSG00000041729,0.13030274812073397,0.0,0.0,0.12384861441881301,0.13674585744333617,Coro2b
ENSMUSG00000086221,0.13024434284625996,0.0,0.0,0.12379011170830302,0.13668755437575267,4930412B13Rik
ENSMUSG00000107768,0.1302441652288874,0.0,0.0,0.12378993379468434,0.13668737706913528,Gm44275
ENSMUSG00000046991,0.13024270499171367,0.0,0.0,0.12378847112201231,0.13668591938674274,Wdr27
ENSMUSG00000023930,0.13022967949233633,0.0,0.0,0.12377542389892478,0.13667291667510062,Crisp2
ENSMUSG00000021716,0.1302081589105804,0.0,0.0,0.12375386743039159,0.136651433738117,Srek1ip1
ENSMUSG00000025129,0.1301954748686185,0.0,0.0,0.12374116223993144,0.13663877188081475,Ppp1r27
