,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000043460,0.3515098633988608,0.0,0.0,0.34574712531520996,0.3572460859841886,Elfn2
ENSMUSG00000041707,0.3361054329075933,0.0,0.0,0.3302736393004292,0.34191156662049865,1810011H11Rik
ENSMUSG00000031070,0.32838531407767285,0.0,0.0,0.3225200913582761,0.33422532130976573,Mrgprf
ENSMUSG00000042842,0.31428908530568905,0.0,0.0,0.30836485439996203,0.320188938076143,Serpinb6b
ENSMUSG00000038963,0.30173986930091173,0.0,0.0,0.29576531323437183,0.30769081986628866,Slco4a1
ENSMUSG00000074649,0.2930020456873422,0.0,0.0,0.2869936764229998,0.2989873619755816,BC029722
ENSMUSG00000024256,0.29189461992214255,0.0,0.0,0.2858820371337376,0.29788422059306774,Adcyap1
ENSMUSG00000001815,0.2892824818931654,0.0,0.0,0.2832600245655503,0.2952821249719107,Evx2
ENSMUSG00000109561,0.28803654200275586,0.0,0.0,0.2820094064213556,0.2940409437650023,Ankrd31
ENSMUSG00000102897,0.2825456755610667,0.0,0.0,0.27649816690383117,0.28857080759097686,Gm37853
ENSMUSG00000032584,0.28050937205743287,0.0,0.0,0.27445440909499547,0.2865420919808819,Mst1r
ENSMUSG00000034394,0.2795781665872905,0.0,0.0,0.27351981298431716,0.2856143384418773,Lif
ENSMUSG00000096175,0.2792215792654083,0.0,0.0,0.2731619303104379,0.28525906997522654,Gm21761
ENSMUSG00000087215,0.27723918731838054,0.0,0.0,0.27117236763809566,0.283283979749733,Gm14618
ENSMUSG00000040659,0.2745595472724303,0.0,0.0,0.2684831171710251,0.280614128088677,Efhd2
ENSMUSG00000105331,0.2743241616074817,0.0,0.0,0.2682468918303318,0.28037959778100036,Gm29865
ENSMUSG00000094954,0.2732994499447,0.0,0.0,0.26721853329726947,0.27935860134674406,Gm8011
ENSMUSG00000029286,0.2701630307571893,0.0,0.0,0.2640710379063272,0.2762334685109241,Enam
ENSMUSG00000043903,0.26884385001978484,0.0,0.0,0.2627472372702758,0.2749189964716303,Gm22
ENSMUSG00000034031,0.26583877518330007,0.0,0.0,0.25973172406406114,0.271924563188907,Ccdc182
ENSMUSG00000026430,0.2649770925096978,0.0,0.0,0.25886707023770805,0.27106591015886267,Rassf5
ENSMUSG00000109605,0.2615547617371786,0.0,0.0,0.2554330356627971,0.2676555164955286,Gm45303
ENSMUSG00000103707,0.25746238795086984,0.0,0.0,0.2513268694102283,0.2635772162354023,Pcdha6
ENSMUSG00000027832,0.256105570935782,0.0,0.0,0.24996552828208096,0.26222501701136475,Ptx3
ENSMUSG00000101859,0.2558042140566353,0.0,0.0,0.24966316986585196,0.2619246825088098,Gm29233
ENSMUSG00000078763,0.25350131819031574,0.0,0.0,0.24735266003603132,0.25962956025151873,Slfn1
ENSMUSG00000004837,0.2525082177939655,0.0,0.0,0.24635629777472517,0.25863979078024346,Grap
ENSMUSG00000047330,0.2513724557568717,0.0,0.0,0.24521682123635652,0.25750782238282816,Kcne4
ENSMUSG00000036744,0.24946483273642928,0.0,0.0,0.24330299762116475,0.2556065332542103,Olfr701
ENSMUSG00000042540,0.2488271542487645,0.0,0.0,0.24266325710382966,0.25497096145936105,Acot5
ENSMUSG00000078906,0.24723159249349613,0.0,0.0,0.24106255934746107,0.2533806476873283,Gm14444
ENSMUSG00000064354,0.24416543202470262,0.0,0.0,0.23798662334235754,0.2503244788593686,mt-Co2
ENSMUSG00000097474,0.2436706084662027,0.0,0.0,0.237490233801343,0.24983125627026845,Gm26584
ENSMUSG00000008874,0.2423800424875448,0.0,0.0,0.2361955987182656,0.24854485079130872,Clec3a
ENSMUSG00000107441,0.24133950236629415,0.0,0.0,0.23515179380188897,0.24750764930598448,Gm31747
ENSMUSG00000103400,0.24119651607592238,0.0,0.0,0.23500835999360517,0.24736512069094982,Gm15853
ENSMUSG00000072145,0.2407117077368758,0.0,0.0,0.23452203630940197,0.24688186215570054,BC061237
ENSMUSG00000042345,0.24013730629699173,0.0,0.0,0.2339458434969225,0.24630929295285442,Ubash3a
ENSMUSG00000070691,0.23905767347340287,0.0,0.0,0.23286285541671523,0.24523309230446938,Runx3
ENSMUSG00000020267,0.23875656496620834,0.0,0.0,0.23256081387193508,0.2449329383130659,Hint1
ENSMUSG00000087378,0.2385577416016626,0.0,0.0,0.23236137507337717,0.24473474457082067,Gm12414
ENSMUSG00000049353,0.23854387623959422,0.0,0.0,0.23234746681216994,0.24472092309752272,Rd3
ENSMUSG00000025163,0.23853744669644353,0.0,0.0,0.23234101737700785,0.24471451390529608,Cd7
ENSMUSG00000038530,0.23799908739025333,0.0,0.0,0.23180099440341312,0.24417785671029324,Rgs4
ENSMUSG00000085035,0.23639400757511292,0.0,0.0,0.23019097715660716,0.24257782915530535,Gm12031
ENSMUSG00000069515,0.23586461811261072,0.0,0.0,0.22965996667102007,0.24205009865783758,Lyz1
ENSMUSG00000097581,0.23567080066167556,0.0,0.0,0.22946555666289223,0.24185688766375413,Gm21936
ENSMUSG00000019909,0.23495526245401285,0.0,0.0,0.22874783513170036,0.24114358413415646,Fam162b
ENSMUSG00000108903,0.23442862740929546,0.0,0.0,0.22821959747523973,0.24061858953773854,Gm45029
ENSMUSG00000058470,0.2336761104278456,0.0,0.0,0.22746479684050605,0.2398684103330587,Gm8369
ENSMUSG00000100154,0.23349245575112443,0.0,0.0,0.22728058596241166,0.23968532507713833,Gm29052
ENSMUSG00000049241,0.23196875396005476,0.0,0.0,0.22575228675766493,0.2381663305320355,Hcar1
ENSMUSG00000108627,0.2305523560090082,0.0,0.0,0.22433164259923918,0.2367542811353771,Gm45079
ENSMUSG00000097257,0.2281706830881916,0.0,0.0,0.22194288928871295,0.23437986123846297,Gm26768
ENSMUSG00000072878,0.2280253191430707,0.0,0.0,0.22179709561688576,0.23423493757838176,1700123L14Rik
ENSMUSG00000097069,0.22788502505645739,0.0,0.0,0.22165638705521631,0.23409506815927442,Gm16998
ENSMUSG00000036123,0.2277805464341513,0.0,0.0,0.2215515999370714,0.23399090562474684,Slc9a3
ENSMUSG00000110980,0.22665014258170754,0.0,0.0,0.22041786751950027,0.23286391256020408,RP24-175C20.18
ENSMUSG00000046093,0.22656969929238233,0.0,0.0,0.22033718800024385,0.2327837113577644,Hpcal4
ENSMUSG00000085405,0.22654782166229684,0.0,0.0,0.22031524613901407,0.23276189955183132,4930441J16Rik
ENSMUSG00000086070,0.22629208043222038,0.0,0.0,0.22005875453894064,0.23250692731756656,8430436N08Rik
ENSMUSG00000028339,0.226141404449709,0.0,0.0,0.21990763686172682,0.23235670400717448,Col15a1
ENSMUSG00000034159,0.2260097327887318,0.0,0.0,0.2197755794606701,0.23222542768131488,2310007B03Rik
ENSMUSG00000097159,0.22500860280204382,0.0,0.0,0.2187715240756482,0.23122729611234027,Gm26517
ENSMUSG00000028392,0.22451093263040858,0.0,0.0,0.21827240457848635,0.23073111160814805,Bspry
ENSMUSG00000020591,0.2229684990416739,0.0,0.0,0.2167254998152052,0.22919326201090764,Ntsr2
ENSMUSG00000045954,0.2222380292689078,0.0,0.0,0.21599292351078836,0.22846495229363709,Sdpr
ENSMUSG00000100387,0.22110968314326512,0.0,0.0,0.2148613372746581,0.22733992907626982,Gm28514
ENSMUSG00000097671,0.21892464295079117,0.0,0.0,0.21267007031269108,0.22516127640370986,1700015O11Rik
ENSMUSG00000032572,0.21819899738960147,0.0,0.0,0.21194237077421343,0.2244377383242128,Col6a4
ENSMUSG00000042293,0.21768374579550742,0.0,0.0,0.21142566494601664,0.22392397899156966,Gm5617
ENSMUSG00000068289,0.21747966166510685,0.0,0.0,0.2112210057804564,0.22372048496669786,Cma2
ENSMUSG00000034586,0.21720466519318005,0.0,0.0,0.210945235335998,0.22344628278151282,Hid1
ENSMUSG00000030789,0.21635911856791964,0.0,0.0,0.2100973151770159,0.22260317220427023,Itgax
ENSMUSG00000078924,0.21627176790122962,0.0,0.0,0.21000971984512232,0.2225160726654895,Gm12169
ENSMUSG00000043953,0.21590190472602716,0.0,0.0,0.20963882181418525,0.2221472717200696,Ccrl2
ENSMUSG00000108795,0.21551487312257295,0.0,0.0,0.2092507092485342,0.22176134973984693,Gm45121
ENSMUSG00000027827,0.21521324178812393,0.0,0.0,0.20894823683946848,0.22146058182842288,Kcnab1
ENSMUSG00000024925,0.21491597593912376,0.0,0.0,0.20865014326145265,0.22116416574329256,Rnaseh2c
ENSMUSG00000062037,0.21350599608988313,0.0,0.0,0.20723625321732628,0.2197582007371466,Olfr285
ENSMUSG00000063522,0.21267911330249067,0.0,0.0,0.20640708948002462,0.21893366037266768,2010109I03Rik
ENSMUSG00000038374,0.21227484861232596,0.0,0.0,0.20600171290731722,0.21853053764667174,Rbm8a
ENSMUSG00000068706,0.21139283606230824,0.0,0.0,0.20511728195862117,0.2176510091886535,Gm10250
ENSMUSG00000040533,0.21133761910166426,0.0,0.0,0.20506191393895237,0.21759594740248608,Matn1
ENSMUSG00000038253,0.21083057484748993,0.0,0.0,0.2045534844234907,0.21709032621636146,Hoxa5
ENSMUSG00000070645,0.21059374794641583,0.0,0.0,0.2043160116640966,0.21685416284173545,Ren1
ENSMUSG00000021415,0.2104331791267,0.0,0.0,0.20415500537225784,0.21669404347661692,4933417A18Rik
ENSMUSG00000102679,0.2099775171023024,0.0,0.0,0.20369810373950648,0.21623965507967474,Gm20557
ENSMUSG00000022479,0.20773849367907998,0.0,0.0,0.20145302889358066,0.2140068505677485,Vdr
ENSMUSG00000052981,0.2069486704879183,0.0,0.0,0.20066108679928893,0.21321920549050255,Ube2ql1
ENSMUSG00000031891,0.20657507619260287,0.0,0.0,0.20028649310433622,0.2128466386253601,Hsd11b2
ENSMUSG00000022157,0.20570605146771018,0.0,0.0,0.19941515076959976,0.21197999677021753,Mcpt8
ENSMUSG00000028927,0.20537151589906455,0.0,0.0,0.1990797256769347,0.2116463758691334,Padi2
ENSMUSG00000023041,0.20525914670350986,0.0,0.0,0.19896705802447717,0.21153431357876326,Krt6b
ENSMUSG00000038467,0.2045984679348364,0.0,0.0,0.198304627831441,0.21087543593347483,Chmp4b
ENSMUSG00000083649,0.20422578724755988,0.0,0.0,0.19793096172387198,0.2105037687214454,Rasl2-9
ENSMUSG00000100908,0.20370988813340055,0.0,0.0,0.19741370151890694,0.209989269558524,Gm28888
ENSMUSG00000010797,0.20332345567000182,0.0,0.0,0.19702625183160985,0.20960388344564096,Wnt2
ENSMUSG00000040035,0.2031806222935489,0.0,0.0,0.1968830429661926,0.20946143632791855,Disp2
ENSMUSG00000110013,0.20284492106859608,0.0,0.0,0.1965464602876907,0.20912664187711644,1190028D05Rik
ENSMUSG00000021640,0.2024985288256714,0.0,0.0,0.19619916007580038,0.20878118374251387,Naip1
ENSMUSG00000105650,0.20223298971253753,0.0,0.0,0.19593292599739515,0.2085163596411879,Gm42889
ENSMUSG00000071656,0.20179497821116194,0.0,0.0,0.19549377016794173,0.20807952555109568,Lrrn4cl
ENSMUSG00000100969,0.20164188638927802,0.0,0.0,0.19534027898159728,0.20792684466148348,1700030N03Rik
ENSMUSG00000087312,0.2007415096819164,0.0,0.0,0.19443755974457472,0.2070288785667036,Gm13833
ENSMUSG00000028031,0.19991492702254585,0.0,0.0,0.19360883594804518,0.20620449962139395,Dkk2
ENSMUSG00000101894,0.19959067324219568,0.0,0.0,0.19328374469490622,0.20588110788092362,1700016P04Rik
ENSMUSG00000028007,0.19924824490943216,0.0,0.0,0.19294043345209386,0.2055395884140592,Snx7
ENSMUSG00000042312,0.19919759852989488,0.0,0.0,0.19288965661809446,0.2054890763289721,S100a13
ENSMUSG00000009549,0.19887435382190585,0.0,0.0,0.1925655800953755,0.2051666879502094,Srp14
ENSMUSG00000041559,0.19879113603963863,0.0,0.0,0.19248214838919334,0.20508369040473284,Fmod
ENSMUSG00000031725,0.19798692208148216,0.0,0.0,0.1916758717771484,0.20428160014447833,Ces1f
ENSMUSG00000046182,0.19796693605585927,0.0,0.0,0.19165583459969712,0.20426166678857005,Gsg1l
ENSMUSG00000038421,0.1978592135394853,0.0,0.0,0.19154783647109588,0.20415422806636904,Fcrla
ENSMUSG00000004366,0.19775167624197743,0.0,0.0,0.1914400241876905,0.20404697392381888,Sst
ENSMUSG00000018925,0.19759676518344285,0.0,0.0,0.1912847172705456,0.20389247049377351,Heatr9
ENSMUSG00000049972,0.19741107437337665,0.0,0.0,0.1910985523640097,0.20370726789187565,Skint9
ENSMUSG00000025144,0.19655189849147783,0.0,0.0,0.1902371887890371,0.20285034504240745,Stra13
ENSMUSG00000038700,0.19652625374670837,0.0,0.0,0.1902114788952688,0.2028247673980439,Hoxb5
ENSMUSG00000079598,0.19613778003181817,0.0,0.0,0.18982201934463144,0.20243730908751495,Clec2l
ENSMUSG00000039508,0.1960961116308008,0.0,0.0,0.18978024531909637,0.20239574948350708,Fam26d
ENSMUSG00000085676,0.19603928175917623,0.0,0.0,0.1897232714272624,0.2023390679592105,4930555O08Rik
ENSMUSG00000041141,0.19591699925805797,0.0,0.0,0.1896006791778652,0.20221710451826755,Pnmal1
ENSMUSG00000102674,0.1953408597514346,0.0,0.0,0.1890230829280368,0.2016424656486067,8030442B05Rik
ENSMUSG00000024737,0.19532723000079408,0.0,0.0,0.18900941876810903,0.20162887134605528,Slc15a3
ENSMUSG00000001435,0.19530346982579397,0.0,0.0,0.1889855986146857,0.20160517296042302,Col18a1
ENSMUSG00000033849,0.19527792503442207,0.0,0.0,0.1889599893482311,0.2015796945911612,B3galt2
ENSMUSG00000068008,0.1947748038420844,0.0,0.0,0.18845560002891765,0.20107787988716355,Bpifb3
ENSMUSG00000020884,0.19444003000000049,0.0,0.0,0.1881199842298123,0.2007439735416346,Asgr1
ENSMUSG00000097558,0.19376463209064723,0.0,0.0,0.18744289218572838,0.2000703213266181,Gm26902
ENSMUSG00000063651,0.19372703832787516,0.0,0.0,0.18740520430111984,0.2000328245569177,Cnfn
ENSMUSG00000062421,0.1933262721672452,0.0,0.0,0.18700343591684035,0.19963309123735842,Arf2
ENSMUSG00000086943,0.1929839517075699,0.0,0.0,0.18666026106770595,0.19929165133217255,4732414G09Rik
ENSMUSG00000074811,0.19268547043183976,0.0,0.0,0.18636103607912552,0.19899393659303585,Hps6
ENSMUSG00000028646,0.19226970041340785,0.0,0.0,0.18594423205997498,0.19857923238246683,Rragc
ENSMUSG00000040154,0.19216569227084848,0.0,0.0,0.18583996560996924,0.19847549050684649,Wfdc5
ENSMUSG00000021786,0.19202432111968104,0.0,0.0,0.18569824358758155,0.19833448104741408,Oxsm
ENSMUSG00000041669,0.19184704725336948,0.0,0.0,0.18552053011449762,0.19815766035917542,Prima1
ENSMUSG00000021508,0.19103356335247398,0.0,0.0,0.18470503422917414,0.19734625075930365,Cxcl14
ENSMUSG00000073412,0.19019532207399176,0.0,0.0,0.18386472885044863,0.19651013786247626,Lst1
ENSMUSG00000047749,0.18987338932677303,0.0,0.0,0.1835420058295459,0.19618902009504977,Zc3hav1l
ENSMUSG00000090215,0.1894461612024939,0.0,0.0,0.1831137310621061,0.19576287141641827,Trim34b
ENSMUSG00000075256,0.18892856157999677,0.0,0.0,0.18259486662015204,0.19524657637848666,Cerkl
ENSMUSG00000085353,0.18880536250691937,0.0,0.0,0.18247136701451439,0.19512368730671512,1700092C17Rik
ENSMUSG00000101705,0.18843629595581093,0.0,0.0,0.18210140135643865,0.19475554823687788,Gm28380
ENSMUSG00000036106,0.18789925351348247,0.0,0.0,0.18156305379412277,0.1942198522267082,Prr5
ENSMUSG00000001656,0.1878307315841025,0.0,0.0,0.1814943656160225,0.19415150181913582,Hoxc11
ENSMUSG00000027919,0.1876981783580285,0.0,0.0,0.18136149096321935,0.19401928022168255,Lce1g
ENSMUSG00000020052,0.18767630881286176,0.0,0.0,0.1813395684090899,0.19399746536882065,Ascl1
ENSMUSG00000037610,0.18761162659525202,0.0,0.0,0.18127472944696932,0.19393294487471108,Kcnmb2
ENSMUSG00000027863,0.18760616218534265,0.0,0.0,0.18126925179767128,0.1939274941248383,Cd2
ENSMUSG00000036446,0.18760470724163752,0.0,0.0,0.18126779332893725,0.19392604281816356,Lum
ENSMUSG00000021789,0.18757653896711535,0.0,0.0,0.18123955681398152,0.19389794495250637,Sftpa1
ENSMUSG00000030272,0.1875563372808581,0.0,0.0,0.18121930619357302,0.19387779375560052,Camk1
ENSMUSG00000045838,0.18728734984947723,0.0,0.0,0.18094966771133095,0.19360947808648865,A430105I19Rik
ENSMUSG00000000093,0.18693306560956502,0.0,0.0,0.18059452742400242,0.1932560771837329,Tbx2
ENSMUSG00000027875,0.18689056150218447,0.0,0.0,0.18055192072613677,0.19321367894165034,Hmgcs2
ENSMUSG00000044258,0.18673475556236974,0.0,0.0,0.18039573892710772,0.1930582608669168,Ctla2a
ENSMUSG00000029437,0.1865340783051144,0.0,0.0,0.1801945780360959,0.19285808271036214,Il31
ENSMUSG00000041556,0.18651060025355148,0.0,0.0,0.18017104343689458,0.1928346630162322,Fbxo2
ENSMUSG00000059734,0.18648898852859921,0.0,0.0,0.18014937966582695,0.19281310500337176,Ndufs8
ENSMUSG00000078920,0.1860146557875368,0.0,0.0,0.17967390616879028,0.19233994959434608,Ifi47
ENSMUSG00000028458,0.18581762536466137,0.0,0.0,0.17947640276457277,0.1921434073522948,Tesk1
ENSMUSG00000028821,0.18566536005223666,0.0,0.0,0.1793237722818445,0.19199151895890082,Syf2
ENSMUSG00000020473,0.18524518128358788,0.0,0.0,0.17890258740299125,0.19157237873279756,Aebp1
ENSMUSG00000062727,0.18523171446700532,0.0,0.0,0.17888908837881587,0.19155894516355054,Hist1h2bk
ENSMUSG00000044502,0.18511535547538288,0.0,0.0,0.1787724511994239,0.19144287334423726,Bod1
ENSMUSG00000028876,0.18477512148606293,0.0,0.0,0.17843140481111533,0.1911034780321447,Epha10
ENSMUSG00000085272,0.1844081104404318,0.0,0.0,0.17806351913805404,0.190737369972712,Sbk3
ENSMUSG00000062028,0.1843338294828529,0.0,0.0,0.17798906137664303,0.19066327156018098,Irgc1
ENSMUSG00000002741,0.18410517099451654,0.0,0.0,0.17775985909049993,0.1904351745460863,Ykt6
ENSMUSG00000103459,0.18406353253696947,0.0,0.0,0.1777181216820706,0.190393638258816,Gm38096
ENSMUSG00000014603,0.18399508877682907,0.0,0.0,0.17764951531972417,0.19032536239316142,Alx3
ENSMUSG00000053706,0.18382281521697968,0.0,0.0,0.1774768327616734,0.19015351115419893,B430305J03Rik
ENSMUSG00000098847,0.1835529251057899,0.0,0.0,0.1772063026844659,0.18988428188650003,Gm27235
ENSMUSG00000058145,0.18286967591038342,0.0,0.0,0.17652143764937203,0.18920270141467543,Adamts17
ENSMUSG00000039043,0.18272712800831337,0.0,0.0,0.17637855340580055,0.18906050089296272,Arpin
ENSMUSG00000020889,0.18253196043556155,0.0,0.0,0.17618292576945185,0.18886580850062057,Nr1d1
ENSMUSG00000111034,0.18212531783681085,0.0,0.0,0.17577532621344175,0.18846015436738653,RP24-167A12.2
ENSMUSG00000040966,0.1819000329452271,0.0,0.0,0.17554951209324593,0.188235416167065,Slc22a2
ENSMUSG00000030303,0.18150188877900458,0.0,0.0,0.17515043425963725,0.1878382365414827,Far2
ENSMUSG00000030748,0.1812957842200978,0.0,0.0,0.17494384719540307,0.1876326304756871,Il4ra
ENSMUSG00000045132,0.18112541525799689,0.0,0.0,0.17477307980977155,0.18746267315584897,Olfr620
ENSMUSG00000027380,0.18109988222590098,0.0,0.0,0.17474748709925403,0.1874372017834873,Acoxl
ENSMUSG00000039462,0.18079835237801456,0.0,0.0,0.1744452531341022,0.18713639945559316,Col10a1
ENSMUSG00000028879,0.18058137046034778,0.0,0.0,0.17422776527187564,0.18691994032842182,Stx12
ENSMUSG00000083138,0.18048291569542785,0.0,0.0,0.17412908114087694,0.1868217225748116,Cyp4a29
ENSMUSG00000096719,0.18040391091338778,0.0,0.0,0.17404989239689128,0.18674290789026723,Mrgpra2b
ENSMUSG00000092035,0.18001274457826325,0.0,0.0,0.17365781644509024,0.18635268155854973,Peg10
ENSMUSG00000047793,0.17995290791637425,0.0,0.0,0.17359784081691296,0.1862929885124582,Sned1
ENSMUSG00000018822,0.17987002228879842,0.0,0.0,0.17351476277137948,0.18621030174388062,Sfrp5
ENSMUSG00000024621,0.17985901615705593,0.0,0.0,0.17350373109584125,0.18619932201126815,Csf1r
ENSMUSG00000061904,0.17966764430492205,0.0,0.0,0.17331191534956342,0.18600840892741388,Slc25a3
ENSMUSG00000020773,0.17955402895259415,0.0,0.0,0.173198036690299,0.18589506571424005,Trim47
ENSMUSG00000027833,0.1793676156382617,0.0,0.0,0.17301119172578158,0.18570909854406237,Shox2
ENSMUSG00000041598,0.17933148965318282,0.0,0.0,0.17297498214193935,0.18567305896697953,Cdc42ep4
ENSMUSG00000027848,0.17907930970481858,0.0,0.0,0.1727222191052104,0.1854214817203884,Olfml3
ENSMUSG00000049115,0.17872158521521964,0.0,0.0,0.17236366892428112,0.185064610754388,Agtr1a
ENSMUSG00000063903,0.1787085761928341,0.0,0.0,0.17235062990652164,0.18505163273974845,Klk1
ENSMUSG00000028369,0.17867346987549332,0.0,0.0,0.17231544265439316,0.1850166100892736,Svep1
ENSMUSG00000086921,0.17852943070501118,0.0,0.0,0.17217107158306547,0.18487291403038472,Gm13189
ENSMUSG00000004707,0.1784191755318287,0.0,0.0,0.172060562540046,0.18476292130962887,Ly9
ENSMUSG00000025969,0.1782617150851747,0.0,0.0,0.17190273980778256,0.1846058354077142,Nrp2
ENSMUSG00000047108,0.17824114933217977,0.0,0.0,0.1718821267611242,0.1845853185497041,Dnajb7
ENSMUSG00000101972,0.17821606734884482,0.0,0.0,0.17185698710599484,0.18456029619118702,Hist1h3i
ENSMUSG00000086069,0.17806294892313632,0.0,0.0,0.17170351678988274,0.18440754157979447,Gm13708
ENSMUSG00000030218,0.17768740313844267,0.0,0.0,0.17132710924839428,0.18403288680619365,Mgp
ENSMUSG00000048442,0.17756030139189632,0.0,0.0,0.17119971626476999,0.1839060862006404,Smim5
ENSMUSG00000073947,0.17744794344007478,0.0,0.0,0.1710871010364622,0.18379399428160026,Olfr615
ENSMUSG00000074995,0.17730354231933515,0.0,0.0,0.17094236951106373,0.18364993482070574,Olfr201
ENSMUSG00000044951,0.1772702369817446,0.0,0.0,0.17090898800638538,0.18361670824642182,Mylk4
ENSMUSG00000070423,0.17710964121886813,0.0,0.0,0.17074802517668208,0.1834564920705637,Olfr558
ENSMUSG00000046095,0.17708560371792803,0.0,0.0,0.17072393276347464,0.18343251135607927,Krt32
ENSMUSG00000097800,0.17684247800856362,0.0,0.0,0.17048025207519268,0.18318995958495526,B230344G16Rik
ENSMUSG00000104206,0.1761926291171875,0.0,0.0,0.1698289236046778,0.18254164097542588,Gm32250
ENSMUSG00000101791,0.17617808801096393,0.0,0.0,0.16981434945478605,0.1825271340478411,2210011K15Rik
ENSMUSG00000109432,0.17559516931916527,0.0,0.0,0.16923010841266267,0.18194558322049112,Gm44785
ENSMUSG00000041857,0.17558719302341042,0.0,0.0,0.16922211405371498,0.18193762561092988,Oosp1
ENSMUSG00000020392,0.17516970673512364,0.0,0.0,0.16880368349133584,0.18152111621318767,Cdkn2aipnl
ENSMUSG00000028849,0.1751165789295879,0.0,0.0,0.1687504356854484,0.18146811255978781,Map7d1
ENSMUSG00000059430,0.17461454601656917,0.0,0.0,0.16824727065979442,0.18096725100441335,Actg2
ENSMUSG00000001506,0.17458114711043116,0.0,0.0,0.1682137965549433,0.18093392990866078,Col1a1
ENSMUSG00000053268,0.17452758118175263,0.0,0.0,0.16816011005151346,0.18088048874360332,Dspp
ENSMUSG00000090665,0.17433262017420298,0.0,0.0,0.16796471051350834,0.18068598151469428,Gad1-ps
ENSMUSG00000090808,0.17430564561536038,0.0,0.0,0.16793767531955117,0.18065906970095538,Gm1758
ENSMUSG00000087194,0.17405928683421254,0.0,0.0,0.16769076320083479,0.1804132835309472,Skint6
ENSMUSG00000079069,0.17400994289961538,0.0,0.0,0.16764130853264914,0.18036405419095555,8430423G03Rik
ENSMUSG00000026368,0.1739933985797235,0.0,0.0,0.16762472709253412,0.18034754828587987,F13b
ENSMUSG00000005686,0.17385038531721111,0.0,0.0,0.16748139310367507,0.18020486694152724,Ampd3
ENSMUSG00000092124,0.17369897662238593,0.0,0.0,0.16732964514804677,0.18005380935832202,B930094E09Rik
ENSMUSG00000086733,0.17362990551687232,0.0,0.0,0.16726041937544667,0.17998489832680004,Gm11685
ENSMUSG00000052301,0.17349583986823333,0.0,0.0,0.16712605370031097,0.1798511432005743,Doc2a
ENSMUSG00000108062,0.1733846119045625,0.0,0.0,0.1670145769983504,0.17974017268438375,Gm44028
ENSMUSG00000028364,0.17328137575123614,0.0,0.0,0.16691111012449367,0.17963717533600781,Tnc
ENSMUSG00000101211,0.17307427625340782,0.0,0.0,0.1667035482069428,0.17943055447873218,Gm28818
ENSMUSG00000076435,0.17279165992685322,0.0,0.0,0.16642030175476116,0.17914859041958742,Acsf2
ENSMUSG00000018819,0.17264009317580745,0.0,0.0,0.16626839750135133,0.17899737304845034,Lsp1
ENSMUSG00000057594,0.172456871460896,0.0,0.0,0.1660847681999015,0.1788145732810006,Arl16
ENSMUSG00000028843,0.17243345010978092,0.0,0.0,0.16606129477858997,0.17879120583606367,Sh3bgrl3
ENSMUSG00000042254,0.17215829901703636,0.0,0.0,0.16578553251244327,0.17851668748926006,Cilp
ENSMUSG00000073154,0.1721132091729859,0.0,0.0,0.16574034260859533,0.1784717012408065,9330158H04Rik
ENSMUSG00000042845,0.17208370463856665,0.0,0.0,0.16571077261454492,0.17844226447976624,Wfdc12
ENSMUSG00000022871,0.17190969755190277,0.0,0.0,0.165536379703705,0.17826865686450014,Fetub
ENSMUSG00000079298,0.17190430124928985,0.0,0.0,0.16553097144229625,0.1782632729439532,Klrb1b
ENSMUSG00000069378,0.17159329581565103,0.0,0.0,0.1652192774343388,0.177952980483356,Prdm6
ENSMUSG00000034271,0.17136232996433606,0.0,0.0,0.1649878010423778,0.17772254329776238,Jdp2
ENSMUSG00000028874,0.1713072615994659,0.0,0.0,0.16493261105479504,0.17766760087779906,Fgr
ENSMUSG00000027636,0.17124677714737643,0.0,0.0,0.16487199306415018,0.17760725471186511,Sla2
ENSMUSG00000067297,0.17121031766890069,0.0,0.0,0.16483545311310963,0.1775708785679206,Ifit1bl2
