,Erythroid3_1_corr,Erythroid3_1_pval,Erythroid3_1_qval,Erythroid3_1_ci_low,Erythroid3_1_ci_high,gene_annotation
ENSMUSG00000052187,0.7202376440886278,0.0,0.0,0.7170656073285891,0.723379847595803,Hbb-y
ENSMUSG00000055609,0.7121126825778429,0.0,0.0,0.7088641134846103,0.7153310416902798,Hba-x
ENSMUSG00000069919,0.6959849275834442,0.0,0.0,0.6925870465129104,0.6993519225332028,Hba-a1
ENSMUSG00000069917,0.673724431626714,0.0,0.0,0.6701261440036033,0.6772910529977676,Hba-a2
ENSMUSG00000027078,0.6336935619568435,0.0,0.0,0.6297514588807113,0.6376030258466769,Ube2l6
ENSMUSG00000063856,0.5847823379163289,0.0,0.0,0.580449041856676,0.5890825145002417,Gpx1
ENSMUSG00000024588,0.5557047922443513,0.0,0.0,0.5511539834675845,0.5602225422956627,Fech
ENSMUSG00000034248,0.5523977354071115,0.0,0.0,0.5478228987941202,0.5569395358082863,Slc25a37
ENSMUSG00000034853,0.5487917168519599,0.0,0.0,0.5441908455742688,0.5533595800216677,Acot11
ENSMUSG00000027495,0.5462297280762908,0.0,0.0,0.5416104645877863,0.5508160056645011,Fam210b
ENSMUSG00000052305,0.5355798546137744,0.0,0.0,0.5308850698844798,0.5402417655040641,Hbb-bs
ENSMUSG00000070803,0.5317370103421386,0.0,0.0,0.5270153441522726,0.5364258508629022,Cited4
ENSMUSG00000073940,0.5267618475889283,0.0,0.0,0.5220056699572163,0.5314852679340003,Hbb-bt
ENSMUSG00000040767,0.5066178987336959,0.0,0.0,0.5017253411561585,0.5114780440587811,Snrnp25
ENSMUSG00000024661,0.4956102559909858,0.0,0.0,0.4906454457909836,0.5005428876068323,Fth1
ENSMUSG00000060032,0.49392678855083644,0.0,0.0,0.4889510698401298,0.49887036716489225,H2afj
ENSMUSG00000021361,0.49040418624831883,0.0,0.0,0.48540576329799456,0.4953705519717645,Tmem14c
ENSMUSG00000019838,0.4866487535356146,0.0,0.0,0.48162630671564854,0.4916392349361519,Slc16a10
ENSMUSG00000026688,0.48204214791213257,0.0,0.0,0.47699048730471144,0.4870619605532135,Mgst3
ENSMUSG00000022867,0.47158781424636614,0.0,0.0,0.4664708978785372,0.4766731687161878,Usp25
ENSMUSG00000043190,0.47012268504856175,0.0,0.0,0.4649967390035212,0.4752171114267538,Rfesd
ENSMUSG00000052217,0.46356545104056934,0.0,0.0,0.4583994406489518,0.46870013713462266,Hbb-bh1
ENSMUSG00000046404,0.4633130624321427,0.0,0.0,0.4581455213376696,0.46844928695547877,Yod1
ENSMUSG00000042444,0.46273804487839354,0.0,0.0,0.45756701952960355,0.4678777713160857,Fam63b
ENSMUSG00000062729,0.45411642517195405,0.0,0.0,0.4488936829433066,0.4593081426966846,Ppox
ENSMUSG00000027327,0.4532269090481168,0.0,0.0,0.4479988870463124,0.4584239356343282,1700037H04Rik
ENSMUSG00000039910,0.45262553579881426,0.0,0.0,0.44739395024624673,0.4578261458416251,Cited2
ENSMUSG00000045316,0.4525488529046006,0.0,0.0,0.44731681329719314,0.4577499195465828,Fahd1
ENSMUSG00000030979,0.4523423636490014,0.0,0.0,0.4471091017641759,0.45754465942652767,Uros
ENSMUSG00000040466,0.45123607191529985,0.0,0.0,0.44599627114004253,0.4564449434960263,Blvrb
ENSMUSG00000059895,0.4469017541961459,0.0,0.0,0.441636490901367,0.45213623565703887,Ptp4a3
ENSMUSG00000024942,0.4437435195755968,0.0,0.0,0.4384598594147101,0.44899650801096086,Capn1
ENSMUSG00000073400,0.44179059911132196,0.0,0.0,0.43649562914896844,0.4470549665792403,Trim10
ENSMUSG00000030000,0.4416182845584869,0.0,0.0,0.4363223191070803,0.4468836536658436,Add2
ENSMUSG00000049516,0.43987798196426836,0.0,0.0,0.43457198452805157,0.44515344555175684,Spty2d1
ENSMUSG00000001542,0.439746031527443,0.0,0.0,0.4344392750968063,0.4450222588758641,Ell2
ENSMUSG00000068264,0.4386572698293574,0.0,0.0,0.43334425950759503,0.4439397905495897,Ap5s1
ENSMUSG00000034449,0.43031085559572824,0.0,0.0,0.4249504241710759,0.43564110894662605,Dhrs11
ENSMUSG00000038695,0.419161447303537,0.0,0.0,0.41373910722792184,0.424554049552326,Josd2
ENSMUSG00000028243,0.4183030807758089,0.0,0.0,0.41287604267672756,0.42370041606625636,Ubxn2b
ENSMUSG00000042066,0.4179625735725476,0.0,0.0,0.4125336745047817,0.42336178376722744,Tmcc2
ENSMUSG00000005951,0.41666870392494626,0.0,0.0,0.41123274747794075,0.4220750246796195,Shpk
ENSMUSG00000079557,0.4098141292137403,0.0,0.0,0.40434115405700327,0.41525775639772317,March2
ENSMUSG00000024190,0.40890704583412635,0.0,0.0,0.4034292184567728,0.41435556406196705,Dusp1
ENSMUSG00000000253,0.4083680133196236,0.0,0.0,0.40288730767441444,0.4138194329682779,Gmpr
ENSMUSG00000069814,0.407938492560129,0.0,0.0,0.40245549615714055,0.4133922214595519,Ccdc92b
ENSMUSG00000024997,0.4077584619504507,0.0,0.0,0.4022745061180885,0.41321315804201464,Prdx3
ENSMUSG00000097615,0.4069475666235911,0.0,0.0,0.40145929463516994,0.41240661392088795,Gm2061
ENSMUSG00000020300,0.40488542630306684,0.0,0.0,0.399386217327757,0.41035550034189544,Cpeb4
ENSMUSG00000022747,0.40246038188101185,0.0,0.0,0.39694838313397235,0.4079433523788361,St3gal6
ENSMUSG00000025915,0.39930192748606075,0.0,0.0,0.39377338753926133,0.4048015799679372,Sgk3
ENSMUSG00000021339,0.3991695628220323,0.0,0.0,0.39364033254577335,0.4046699115783852,Mrs2
ENSMUSG00000002416,0.39716773744925804,0.0,0.0,0.39162809517761016,0.4026785885504708,Ndufb2
ENSMUSG00000057863,0.3949115029877656,0.0,0.0,0.3893601889907385,0.400434128631191,Rpl36
ENSMUSG00000026774,0.39260671200909814,0.0,0.0,0.38704354459479606,0.3981412971711867,4931423N10Rik
ENSMUSG00000029752,0.39205796820526406,0.0,0.0,0.38649198898228554,0.397595390596497,Asns
ENSMUSG00000033685,0.39092320422624566,0.0,0.0,0.38535142300741765,0.3964664813743734,Ucp2
ENSMUSG00000063882,0.38917989249025803,0.0,0.0,0.38359923096597287,0.39473213150558617,Uqcrh
ENSMUSG00000053897,0.3881422342954785,0.0,0.0,0.3825563060896289,0.39369978882989115,Slc39a8
ENSMUSG00000006574,0.38794902484585814,0.0,0.0,0.38236211756860805,0.3935075675689497,Slc4a1
ENSMUSG00000053769,0.3870395733742465,0.0,0.0,0.3814480641626104,0.3926027610478302,Lysmd1
ENSMUSG00000024014,0.3865879851446003,0.0,0.0,0.3809941949046051,0.3921534752676408,Pim1
ENSMUSG00000033159,0.3861051603852259,0.0,0.0,0.380508934319368,0.3916731092819637,Cnppd1
ENSMUSG00000024309,0.3855195619681884,0.0,0.0,0.3799203857242352,0.3910904889378795,Pfdn6
