,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000028410,0.7370390996514328,0.0,0.0,0.7340281093475611,0.740021113929051,Dnaja1
ENSMUSG00000049796,0.6745209005877468,0.0,0.0,0.6709296697482565,0.678080490080012,Crh
ENSMUSG00000038172,0.6720014776411605,0.0,0.0,0.6683879533527526,0.6755832825571573,Ttc39b
ENSMUSG00000095432,0.6679879877404526,0.0,0.0,0.6643391238404398,0.6716050125185773,Zfp748
ENSMUSG00000038028,0.6671099237860723,0.0,0.0,0.6634533568995505,0.6707346260941085,Tigar
ENSMUSG00000071291,0.6665239469084756,0.0,0.0,0.6628622451281182,0.6701537672696571,Zfp58
ENSMUSG00000089665,0.6619713886788362,0.0,0.0,0.6582699484792155,0.6656408206390259,Fcor
ENSMUSG00000061584,0.6614114791059021,0.0,0.0,0.6577051705861543,0.665085764279123,Lyg2
ENSMUSG00000018446,0.6596480828008501,0.0,0.0,0.6559264690722603,0.663337626303413,C1qbp
ENSMUSG00000042487,0.6487972436326549,0.0,0.0,0.6449823607752635,0.6525797910030876,Leo1
ENSMUSG00000029530,0.6487869354207738,0.0,0.0,0.6449719647023736,0.6525695704190798,Ccr9
ENSMUSG00000109819,0.6458977192142581,0.0,0.0,0.6420581782113052,0.6497048605544866,B930018H19Rik
ENSMUSG00000043702,0.6439116958773273,0.0,0.0,0.6400553297918808,0.6477356199619341,Pde12
ENSMUSG00000034652,0.6434959719582034,0.0,0.0,0.6396360905992985,0.6473234026199928,Cd300a
ENSMUSG00000071235,0.641496316412721,0.0,0.0,0.6376195584770719,0.6453405826235306,Vrtn
ENSMUSG00000100838,0.640630309619452,0.0,0.0,0.6367462592964797,0.6444818508606837,Gm29094
ENSMUSG00000097117,0.6397045346508268,0.0,0.0,0.6358126996698975,0.6435638422695918,Gm26730
ENSMUSG00000029644,0.639204421343753,0.0,0.0,0.6353083857464623,0.6430679198214173,Pdx1
ENSMUSG00000099170,0.6362055225512715,0.0,0.0,0.6322843679197764,0.640094083282718,5730403I07Rik
ENSMUSG00000038167,0.6361945371375525,0.0,0.0,0.6322732907109259,0.6400831894615754,Plekhg6
ENSMUSG00000098923,0.6353670944738191,0.0,0.0,0.6314389384681267,0.6392626412339822,Tmem185b
ENSMUSG00000047751,0.6347597013639272,0.0,0.0,0.6308264790969939,0.6386603034124974,Utf1
ENSMUSG00000090527,0.6346546500563358,0.0,0.0,0.630720552054393,0.6385561259543854,Gm5538
ENSMUSG00000027193,0.6338000370543629,0.0,0.0,0.6298588202238957,0.6377086165761254,Api5
ENSMUSG00000053338,0.6301864832951958,0.0,0.0,0.6262152732184577,0.6341249944112982,Tarm1
ENSMUSG00000030738,0.6286800573684556,0.0,0.0,0.6246963948714763,0.6326309964596286,Eif3c
ENSMUSG00000036931,0.6283065793708805,0.0,0.0,0.6243198342926055,0.6322605950968628,Nfkbid
ENSMUSG00000014778,0.6276592838366952,0.0,0.0,0.6236672005532736,0.631618627568815,Fhod1
ENSMUSG00000046434,0.6275597117852328,0.0,0.0,0.6235668078313337,0.6315198746309949,Hnrnpa1
ENSMUSG00000020850,0.6258183075088946,0.0,0.0,0.6218110722337423,0.6297927749676179,Prpf8
ENSMUSG00000018844,0.6242973982572253,0.0,0.0,0.6202776792311188,0.6282843269422399,Fndc8
ENSMUSG00000093485,0.624101667048546,0.0,0.0,0.6200803436756168,0.6280901972358046,Gm20708
ENSMUSG00000038760,0.6218351536875324,0.0,0.0,0.6177952894820115,0.6258421926662643,Trhr
ENSMUSG00000020361,0.6215842593432316,0.0,0.0,0.6175423469328999,0.6255933430814653,Hspa4
ENSMUSG00000039013,0.6204486918431352,0.0,0.0,0.6163975195520925,0.6244670201209102,Siglecf
ENSMUSG00000044056,0.6188734856657317,0.0,0.0,0.6148094968557312,0.6229046098658189,Efcab9
ENSMUSG00000054766,0.6188546803964136,0.0,0.0,0.6147905387781327,0.6228859571636862,Set
ENSMUSG00000064194,0.6179189222150381,0.0,0.0,0.6138471827231999,0.6219577850015541,Zfp936
ENSMUSG00000051316,0.6171510512483552,0.0,0.0,0.6130730857269289,0.6211961305457001,Taf7
ENSMUSG00000041781,0.6157472681753947,0.0,0.0,0.6116579407821526,0.6198036924284583,Cpsf2
ENSMUSG00000078185,0.614011766005462,0.0,0.0,0.6099084280637598,0.6180821807596052,Chml
ENSMUSG00000002307,0.612802708159014,0.0,0.0,0.608689633243268,0.6168828464855471,Daxx
ENSMUSG00000038354,0.6115958155386175,0.0,0.0,0.6074730404454717,0.6156856411262583,Ankrd35
ENSMUSG00000018583,0.6089526017298481,0.0,0.0,0.6048086498572934,0.6130635774147488,G3bp1
ENSMUSG00000027547,0.6065541844753836,0.0,0.0,0.6023910973512574,0.6106842731023452,Sall4
