,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000020357,0.6093084833887844,0.0,0.0,0.605167377348265,0.6134166167059262,Flt4
ENSMUSG00000026890,0.589973298189011,0.0,0.0,0.5856800130067102,0.5942334795441365,Lhx6
ENSMUSG00000046280,0.5841164404427641,0.0,0.0,0.5797780376601634,0.5884217223326234,She
ENSMUSG00000026712,0.5651029326006819,0.0,0.0,0.5606211991162844,0.5695515605747052,Mrc1
ENSMUSG00000074874,0.5633621950382993,0.0,0.0,0.5588675789142082,0.5678237123854466,Ctla2b
ENSMUSG00000005952,0.5595543205797091,0.0,0.0,0.5550316637421219,0.5640438964393818,Trpv1
ENSMUSG00000040181,0.5407178926055711,0.0,0.0,0.5360593553825765,0.5453434979707412,Fmo1
ENSMUSG00000043251,0.5357321581719474,0.0,0.0,0.5310384428700513,0.5403929978096705,Exoc3l
ENSMUSG00000002699,0.5337280735952501,0.0,0.0,0.5290203108475814,0.5384029852078569,Lcp2
ENSMUSG00000030787,0.5278348402315147,0.0,0.0,0.5230860779242141,0.5325508299324848,Lyve1
ENSMUSG00000004709,0.5221967280523087,0.0,0.0,0.5174091720197583,0.5269515954698583,Cd244
ENSMUSG00000034923,0.5221832386831579,0.0,0.0,0.5173955903406252,0.5269381986219578,Ly6g6f
ENSMUSG00000040732,0.5199200304873864,0.0,0.0,0.5151169287862419,0.5246904799244697,Erg
ENSMUSG00000030220,0.5184651461900561,0.0,0.0,0.5136521462775283,0.5232455177971582,Arhgdib
ENSMUSG00000034911,0.5179256659685004,0.0,0.0,0.5131090028673952,0.5227097097923081,Ushbp1
ENSMUSG00000110874,0.5121259595220456,0.0,0.0,0.507270158784236,0.5169492429397965,RP24-295B16.1
ENSMUSG00000033191,0.5116702056113913,0.0,0.0,0.5068113482423576,0.5164965540506895,Tie1
ENSMUSG00000022372,0.5097626433837544,0.0,0.0,0.5048910223281696,0.5146017912224053,Sla
ENSMUSG00000020120,0.5073607754586434,0.0,0.0,0.5024731518514941,0.5122159721778253,Plek
ENSMUSG00000024440,0.5058436912974031,0.0,0.0,0.500945999442,0.5107089863067562,Pcdh12
ENSMUSG00000054435,0.49853090392541033,0.0,0.0,0.4935851079775901,0.5034444562392911,Gimap4
ENSMUSG00000107481,0.49532239365302944,0.0,0.0,0.49035571550519413,0.5002568997464888,4833403J16Rik
ENSMUSG00000028581,0.49099652761556134,0.0,0.0,0.48600191098819745,0.49595907286072854,Laptm5
ENSMUSG00000034845,0.4906146674071248,0.0,0.0,0.48561759645410235,0.4955796760931691,Plvap
ENSMUSG00000015053,0.48866395489560954,0.0,0.0,0.4836543762884633,0.49364151837617143,Gata2
ENSMUSG00000035459,0.4885644080071708,0.0,0.0,0.4835541924732178,0.4935426108459468,Stab2
ENSMUSG00000045826,0.4883789948298224,0.0,0.0,0.4833675933242178,0.49335838817558403,Ptprcap
ENSMUSG00000050675,0.48647833189351686,0.0,0.0,0.48145479930085894,0.49146990331724494,Gp1ba
ENSMUSG00000030798,0.48293591555801724,0.0,0.0,0.477889900995267,0.4879500589517414,Cd37
ENSMUSG00000004054,0.4772052572444848,0.0,0.0,0.4721232249363531,0.4822555705950657,Map3k11
ENSMUSG00000018008,0.47655394286933955,0.0,0.0,0.47146784451213325,0.481608340082471,Cyth4
ENSMUSG00000002111,0.47336036986777325,0.0,0.0,0.4682544158619319,0.4784347115820802,Spi1
ENSMUSG00000056071,0.4718267037939412,0.0,0.0,0.4667112624116037,0.47691057644199775,S100a9
ENSMUSG00000043740,0.469810357374088,0.0,0.0,0.4646824901108123,0.4749067140405484,B430306N03Rik
ENSMUSG00000032484,0.4666388449747692,0.0,0.0,0.46149154196909636,0.4717547308223065,Ngp
