,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000047109,0.401403447134242,0.0,0.0,0.39588589840890354,0.40689201449195156,Cldn14
ENSMUSG00000049969,0.4011862559151283,0.0,0.0,0.3956675685455221,0.40667597157957847,Plekhf2
ENSMUSG00000096883,0.40011229612875115,0.0,0.0,0.3945879875976591,0.4056076808768892,Shisa8
ENSMUSG00000050621,0.3994752269442515,0.0,0.0,0.3939475911668487,0.40497396747863357,Rps27rt
ENSMUSG00000096201,0.3977229774047655,0.0,0.0,0.39218621776499674,0.40323092073161,Gm10715
ENSMUSG00000107859,0.3974393371434969,0.0,0.0,0.3919011044230513,0.4029487663869691,Gm30731
ENSMUSG00000109716,0.3972295465616789,0.0,0.0,0.3916902249819421,0.40274007416899854,Gm45681
ENSMUSG00000022787,0.39576008515297634,0.0,0.0,0.390213153058917,0.40127829010134175,Wdr53
ENSMUSG00000086987,0.39557934299961917,0.0,0.0,0.3900314767924284,0.40109849031124073,Gm12484
ENSMUSG00000042774,0.3936609359351799,0.0,0.0,0.38810318162285207,0.3991900593299178,Olfr1353
ENSMUSG00000089682,0.39292037303523175,0.0,0.0,0.3873588146341923,0.3984533346811766,Bcl2l2
ENSMUSG00000035296,0.3922232833342086,0.0,0.0,0.3866581507806113,0.3977598513914434,Sgcg
ENSMUSG00000097055,0.3921869427155701,0.0,0.0,0.3866216240107631,0.3977236986084245,Gm4419
ENSMUSG00000063672,0.3913515710420457,0.0,0.0,0.3857819780426545,0.39689264002316504,Nkx6-3
ENSMUSG00000001285,0.39073415580786003,0.0,0.0,0.38516140964756446,0.39627840671257464,Myg1
ENSMUSG00000031517,0.3907114054300681,0.0,0.0,0.3851385431790827,0.39625577348678376,Gpm6a
ENSMUSG00000101832,0.39067696615288455,0.0,0.0,0.3851039281780814,0.3962215115402183,Gm28982
ENSMUSG00000109407,0.3903445193993716,0.0,0.0,0.3847697859463195,0.3958907757879025,Gm44994
ENSMUSG00000059920,0.3891076529520006,0.0,0.0,0.3835266243116371,0.39466026247636915,4930453N24Rik
ENSMUSG00000019837,0.3880338871875754,0.0,0.0,0.38244740988178505,0.3935919959337531,Gtf3c6
ENSMUSG00000032121,0.3870457519202949,0.0,0.0,0.381454273935959,0.39260890807378146,Tmem218
