,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000101849,0.3283802228189761,0.0,0.0,0.32251497831345943,0.334220252133627,Gm28386
ENSMUSG00000044518,0.32834884713472423,0.0,0.0,0.32248346837636355,0.33418901252916255,Foxe3
ENSMUSG00000075379,0.32834381507840626,0.0,0.0,0.322478414789681,0.33418400229623124,Olfr358
ENSMUSG00000091756,0.3282608383117405,0.0,0.0,0.3223950830433992,0.3341013853416281,Gm3095
ENSMUSG00000111829,0.32817124479412835,0.0,0.0,0.32230510634139,0.33401218022751983,RP24-115M13.2
ENSMUSG00000095909,0.3281662938760645,0.0,0.0,0.32230013425173115,0.33400725076949744,Gm10324
ENSMUSG00000022652,0.3280829165570603,0.0,0.0,0.32221640043518784,0.3339242348063178,Morc1
ENSMUSG00000094531,0.32802530609360686,0.0,0.0,0.3221585436995167,0.33386687397265524,Olfr671
ENSMUSG00000087100,0.32801945780362574,0.0,0.0,0.32215267041181644,0.33386105102126656,Gm14641
ENSMUSG00000080907,0.3279587072474793,0.0,0.0,0.32209166021240293,0.3338005636496361,4930455H04Rik
ENSMUSG00000100372,0.3279473818873632,0.0,0.0,0.32208028645394643,0.3337892873481033,1700003I22Rik
ENSMUSG00000062148,0.32793441152662145,0.0,0.0,0.3220672606671197,0.3337763731696158,Ear6
ENSMUSG00000060621,0.32786570559364747,0.0,0.0,0.32199826117096647,0.33370796480583753,Nkpd1
ENSMUSG00000110730,0.32785984448998307,0.0,0.0,0.3219923750271651,0.33370212908408886,RP23-242K3.2
ENSMUSG00000033055,0.3278297186317369,0.0,0.0,0.321962120470689,0.33367213368089393,Ankrd54
ENSMUSG00000097169,0.3277842030910944,0.0,0.0,0.32191641050953623,0.3336268152153404,Gm26661
ENSMUSG00000056379,0.3277502780092608,0.0,0.0,0.321882340533854,0.333593037006178,Taar1
ENSMUSG00000022615,0.3277013121624806,0.0,0.0,0.32183316558099323,0.33354428312196,Tymp
ENSMUSG00000049280,0.32768805688865255,0.0,0.0,0.32181985370665867,0.3335310852219705,Olfr509
ENSMUSG00000087357,0.32766209874448504,0.0,0.0,0.3217937847269819,0.3335052394278347,Gm12498
ENSMUSG00000096597,0.32762655501081867,0.0,0.0,0.32175808924390076,0.3334698495175595,Gm21886
ENSMUSG00000069708,0.3275580440749894,0.0,0.0,0.3216892858564794,0.3334016350315378,Taar3
ENSMUSG00000090594,0.32754721858325264,0.0,0.0,0.32167841415980064,0.3333908563765783,Gm3327
ENSMUSG00000049008,0.32752441746816635,0.0,0.0,0.3216555157309455,0.3333681539061242,BB014433
ENSMUSG00000108456,0.32752218045164927,0.0,0.0,0.3216532691673481,0.33336592656726305,4732496C06Rik
ENSMUSG00000047995,0.3275197600325814,0.0,0.0,0.32165083841855374,0.33336351661920355,Cypt4
ENSMUSG00000092244,0.32746617870532185,0.0,0.0,0.3215970284397725,0.3333101670713075,Esp34
ENSMUSG00000028707,0.32737996381894374,0.0,0.0,0.32151044572186865,0.3332243250503192,Dmbx1
ENSMUSG00000073977,0.3272986101306722,0.0,0.0,0.32142874503213414,0.33314332311469413,Olfr549
ENSMUSG00000096465,0.3272408278640557,0.0,0.0,0.32137071635735426,0.3330857906314958,Olfr488
ENSMUSG00000060105,0.32723066869087336,0.0,0.0,0.32136051386569314,0.33307567537028177,Olfr504
ENSMUSG00000085261,0.3272277643469733,0.0,0.0,0.32135759713798856,0.33307278357985853,Gm13814
ENSMUSG00000105966,0.32722461579157286,0.0,0.0,0.3213544351576183,0.3330696486333687,Gm43242
ENSMUSG00000090538,0.3271664379488431,0.0,0.0,0.3212960092768145,0.33301172222780406,Gm4775
