,train_elbo,val_elbo
0,3134.48974609375,3103.828125
1,2935.180908203125,2932.758056640625
2,2930.697021484375,2930.1533203125
3,2928.771484375,2928.629150390625
4,2927.7275390625,2928.240234375
5,2927.044189453125,2927.700927734375
6,2926.5859375,2927.2236328125
7,2926.263671875,2926.96484375
8,2926.012451171875,2926.782470703125
9,2925.813232421875,2926.539306640625
10,2925.6572265625,2926.4345703125
11,2925.51416015625,2926.422119140625
12,2925.3955078125,2926.114013671875
13,2925.29443359375,2926.033935546875
14,2925.2021484375,2925.954345703125
15,2925.11279296875,2926.0205078125
16,2925.04296875,2925.957763671875
17,2924.96630859375,2925.82177734375
18,2924.9072265625,2925.736328125
19,2924.853515625,2925.6728515625
20,2924.79248046875,2925.70166015625
21,2924.745361328125,2925.619873046875
22,2924.7099609375,2925.7216796875
23,2924.663330078125,2925.558349609375
24,2924.647216796875,2925.7509765625
25,2924.613037109375,2925.458984375
26,2924.568603515625,2925.4677734375
27,2924.545654296875,2925.417236328125
28,2924.51318359375,2925.52490234375
29,2924.494873046875,2925.417236328125
30,2924.471923828125,2925.4189453125
31,2924.45556640625,2925.442138671875
32,2924.442138671875,2925.3818359375
33,2924.421630859375,2925.434326171875
34,2924.399169921875,2925.3408203125
35,2924.391357421875,2925.312255859375
36,2924.384033203125,2925.515625
37,2924.35546875,2925.330322265625
38,2924.356689453125,2925.298828125
39,2924.32958984375,2925.3525390625
40,2924.319580078125,2925.326416015625
41,2924.311279296875,2925.36376953125
42,2924.294677734375,2925.394287109375
43,2924.281005859375,2925.3359375
44,2924.27734375,2925.296875
45,2924.271240234375,2925.196533203125
46,2924.25341796875,2925.276123046875
47,2924.26220703125,2925.277099609375
48,2924.2470703125,2925.24755859375
49,2924.219482421875,2925.23779296875
50,2924.231689453125,2925.2099609375
51,2924.219482421875,2925.23681640625
52,2924.2099609375,2925.207763671875
53,2924.2001953125,2925.32666015625
54,2924.19970703125,2925.233642578125
55,2924.17919921875,2925.227783203125
56,2924.190673828125,2925.239990234375
57,2924.18359375,2925.181396484375
58,2924.176025390625,2925.193359375
59,2924.169677734375,2925.131591796875
60,2924.15966796875,2925.20166015625
61,2924.15576171875,2925.176025390625
62,2924.156494140625,2925.27587890625
63,2924.146484375,2925.160400390625
64,2924.135986328125,2925.22900390625
65,2924.126953125,2925.18017578125
66,2924.11572265625,2925.084716796875
67,2924.116455078125,2925.330810546875
68,2924.120849609375,2925.3720703125
69,2924.115966796875,2925.193603515625
70,2924.096435546875,2925.1162109375
71,2924.092041015625,2925.180908203125
72,2924.08544921875,2925.17626953125
73,2924.09814453125,2925.124755859375
74,2924.09033203125,2925.116455078125
75,2924.07666015625,2925.16064453125
76,2924.065673828125,2925.067626953125
77,2924.0615234375,2925.218994140625
78,2924.07275390625,2925.181640625
79,2924.054931640625,2925.13623046875
80,2924.045654296875,2925.0732421875
81,2924.050537109375,2925.128662109375
82,2924.041259765625,2925.115478515625
83,2924.03076171875,2925.201171875
84,2924.0419921875,2925.10986328125
85,2924.03369140625,2925.04052734375
86,2924.032470703125,2925.11572265625
87,2924.03173828125,2925.089599609375
88,2924.01611328125,2925.183349609375
89,2924.007568359375,2925.054931640625
