,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000045031,0.14595277562855238,1.200059748334552e-128,6.6963333957068e-126,0.13424715533123016,0.15761767018462616,Cetn4
ENSMUSG00000078572,0.14585167104509805,1.8078031733021809e-128,9.863374113536698e-126,0.13414571203823175,0.15751693129564812,Ndufaf8
ENSMUSG00000032199,0.14328523380598493,5.378846871252419e-124,2.870901051804117e-121,0.13157075915465372,0.1549596955352369,Polr2m
ENSMUSG00000063457,0.1428901426646668,2.581928606811544e-123,1.3487555564773836e-120,0.13117437110973457,0.15456600702263115,Rps15
ENSMUSG00000036309,0.14202297366593997,7.94815518361688e-122,4.065481376420034e-119,0.1303043687257404,0.15370190359440297,Skp1a
ENSMUSG00000079478,0.14165839275556982,3.3354367327700493e-121,1.6712580135300051e-118,0.12993860197320783,0.1533386061976498,Sssca1
ENSMUSG00000042532,0.1393441233107628,2.7407847877504066e-117,1.3458349621769596e-114,0.12761687948045228,0.15103241054264194,Golga7b
ENSMUSG00000001100,0.13774893267324637,1.2498524229387577e-114,6.016936605488702e-112,0.12601662639258024,0.1494427109678212,Poldip2
ENSMUSG00000032112,0.13639623968117282,2.1208148546760317e-112,9.824574775850176e-110,0.12465968837255959,0.14809462692928285,Trappc4
ENSMUSG00000030744,0.1362427740336653,3.7844730555534702e-112,1.720673749258311e-109,0.12450574389131025,0.14794168143062322,Rps3
ENSMUSG00000025967,0.13568626388099003,3.0728464604153898e-111,1.3717186599294301e-108,0.12394750209091353,0.14738705279200343,Eef1b2
ENSMUSG00000028609,0.13490018641236506,5.829580529951372e-110,2.5558546637743944e-107,0.12315899130882903,0.14660362044728334,Magoh
ENSMUSG00000001864,0.1334222317755141,1.4049407199161287e-107,6.051597290417683e-105,0.12167650178238135,0.14513059932379915,Aif1l
ENSMUSG00000022706,0.13334211761498346,1.887969472784526e-107,7.991970085483738e-105,0.12159614330045337,0.14505075110679932,Mrpl40
ENSMUSG00000032348,0.1331253386048255,4.196192691830815e-107,1.7461851350818674e-104,0.1213787039588141,0.14483469094227833,Gsta4
ENSMUSG00000106718,0.13304763499157546,5.585252283541063e-107,2.285485234425003e-104,0.12130076392672495,0.14475724472465043,Gm20052
ENSMUSG00000059291,0.13297451999573068,7.308486284695248e-107,2.9416058239645527e-104,0.12122742660550932,0.14468437179347607,Rpl11
ENSMUSG00000032398,0.1327692476070691,1.5536222871956945e-106,6.15234425729495e-104,0.12102153071762284,0.14447977832916947,Snapc5
ENSMUSG00000007721,0.13182945009025496,4.831458866985831e-105,1.8828885413053353e-102,0.12007889154543691,0.14354307634227811,Ccdc124
ENSMUSG00000022205,0.13133609813569966,2.905830303151798e-104,1.1147491500466084e-101,0.11958405632868141,0.14305134100258948,Sub1
ENSMUSG00000022428,0.13058336106300436,4.4285668526595084e-103,1.672771897946096e-100,0.11882906740291417,0.14230105935252063,Cby1
ENSMUSG00000006412,0.13004199411521114,3.1094926923885036e-102,1.1567312815685232e-99,0.11828608932979208,0.1417614500151397,Pfdn2
ENSMUSG00000025208,0.12980673899038336,7.233841340796605e-102,2.650824964167735e-99,0.11805013626949583,0.14152695650232247,Mrpl43
ENSMUSG00000062456,0.12968873791415672,1.10415617578154e-101,3.986653298204172e-99,0.11793178561737164,0.14140933694599228,Rpl9-ps6
ENSMUSG00000015671,0.1295388072816808,1.888589550374572e-101,6.7200942957676075e-99,0.11778141130009985,0.1412598905903968,Psma2
ENSMUSG00000101447,0.1292876365265316,4.634686238572016e-101,1.6255830932774306e-98,0.11752949847186024,0.14100952992124013,Gm28826
ENSMUSG00000062328,0.12918315765448135,6.729254097442139e-101,2.3269950225408367e-98,0.11742471136716569,0.1409053875771013,Rpl17
ENSMUSG00000109324,0.1291069690138089,8.830322528826276e-101,3.0111399823297605e-98,0.11734829812052447,0.14082944417754406,Prmt1
ENSMUSG00000028234,0.12860538778506994,5.261071933621494e-100,1.7694498371818482e-97,0.1168452416937084,0.1403294740285205,Rps20
ENSMUSG00000008683,0.1285136966560103,7.284939205582606e-100,2.417024694263029e-97,0.11675328154471872,0.14023807676510722,Rps15a
ENSMUSG00000005732,0.12807744490611378,3.4160037174926645e-99,1.1182629769583988e-96,0.11631575260311873,0.13980322044415502,Ranbp1
ENSMUSG00000038880,0.1275292864545485,2.362622856444903e-98,7.533391736550034e-96,0.11576599580783808,0.139256808962689,Mrps34
ENSMUSG00000029614,0.1267669113743932,3.429758318862386e-97,1.0659167879077127e-94,0.11500140974396533,0.1384968516837305,Rpl6
ENSMUSG00000021868,0.12663884232859413,5.367007450438582e-97,1.647134586539601e-94,0.11487297064939335,0.13836918744172053,Ppif
ENSMUSG00000033938,0.12597802312855177,5.369329934592286e-96,1.6275035623964174e-93,0.11421024829865392,0.13771045078000457,Ndufb7
ENSMUSG00000020460,0.1256939156637877,1.4396696792917716e-95,4.310581703167265e-93,0.1139253258274541,0.13742723547514965,Rps27a
ENSMUSG00000090223,0.1256748013612168,1.5383141593236845e-95,4.550444486712663e-93,0.11390615676203736,0.1374081811268122,Pcp4
ENSMUSG00000030357,0.1253296517085707,5.0814439128040335e-95,1.4852334636567218e-92,0.1135600197566387,0.13706411258203607,Fkbp4
ENSMUSG00000093674,0.12526124438769465,6.43670434425342e-95,1.8592231183542346e-92,0.11349141708552882,0.1369959191963285,Rpl41
ENSMUSG00000046364,0.12498653106198077,1.6611562220944748e-94,4.7424078563794816e-92,0.11321592039351054,0.13672206388126276,Rpl27a
ENSMUSG00000029430,0.12494748169987929,1.9004762720956805e-94,5.3632751071831204e-92,0.11317675982605416,0.1366831363362111,Ran
ENSMUSG00000026051,0.12467882707484532,4.7917143618281794e-94,1.3071796779067272e-91,0.1129073411136617,0.13641531881446958,1500015O10Rik
ENSMUSG00000017837,0.12450736755799688,8.636695020942355e-94,2.303720049931287e-91,0.1127353948493881,0.1362443926529875,Nkiras2
ENSMUSG00000009013,0.1245043643666419,8.726212310345784e-94,2.303720049931287e-91,0.11273238313871357,0.13624139879736716,Dynll1
ENSMUSG00000048758,0.12449188858592657,9.108099431317053e-94,2.378958055720173e-91,0.1127198719695744,0.13622896179662689,Rpl29
ENSMUSG00000028044,0.1244783082171913,9.542771983307445e-94,2.466254081412257e-91,0.11270625308341735,0.1362154236371855,Cks1b
ENSMUSG00000000740,0.12273919089321088,3.5774989658753506e-91,9.055129341254806e-89,0.11096223972531483,0.13448167545561193,Rpl13
ENSMUSG00000074754,0.12218642191022586,2.311124724537745e-90,5.790074922127623e-88,0.1104079297552912,0.13393059796797005,Gm561
ENSMUSG00000057863,0.12161182734788395,1.5923739825840412e-89,3.9490874768084222e-87,0.10983174112845356,0.13335775398879654,Rpl36
ENSMUSG00000036781,0.1212988178065152,4.538834948886782e-89,1.1143747566506826e-86,0.10951786655397701,0.13304569477276762,Rps27l
ENSMUSG00000033475,0.12096156398421914,1.398686665415429e-88,3.366721079341139e-86,0.10917968332650792,0.132709462276969,Tomm6
ENSMUSG00000057841,0.12089712719582807,1.7335937659344691e-88,4.132348945749814e-86,0.1091150692733463,0.13264522031880882,Rpl32
ENSMUSG00000003235,0.12058525253388784,4.8914790029771094e-88,1.1547653123182114e-85,0.10880233805538066,0.13233428724201307,Eif2b5
ENSMUSG00000023004,0.12018081897919011,1.8699896879396067e-87,4.331319511159738e-85,0.10839679720731729,0.1319310712748088,Tuba1b
ENSMUSG00000019837,0.1194684307970272,1.9623865107999762e-86,4.461158667885279e-84,0.10768246812567774,0.1312208183510608,Gtf3c6
ENSMUSG00000028861,0.11881305907985946,1.6845287007087474e-85,3.692727558910818e-83,0.10702532159714326,0.13056740034014896,Mrps15
ENSMUSG00000041396,0.11838188128801701,6.884535109633692e-85,1.482711456243214e-82,0.10659298174996,0.13013750234861388,Mettl18
ENSMUSG00000003429,0.11832088240134131,8.39815190319301e-85,1.7929689176277807e-82,0.10653181882679875,0.1300766841588917,Rps11
ENSMUSG00000092118,0.11809178636726754,1.7698163146944798e-84,3.7138914665281085e-82,0.10630210751088758,0.1298482659857836,Fancf
ENSMUSG00000049086,0.1179780844984247,2.560732202360104e-84,5.283285464902964e-82,0.1061881007408946,0.1297349000804616,Bmyc
ENSMUSG00000044533,0.11753653564081033,1.0712409591953975e-83,2.173645291749207e-81,0.10574537077198164,0.12929465298620205,Rps2
ENSMUSG00000030879,0.11737217122797984,1.8223499308457738e-83,3.667404549354544e-81,0.10558056789014139,0.12913077196454043,Mrpl17
ENSMUSG00000028998,0.11679801051320188,1.1589331935682122e-82,2.3133437210151827e-80,0.10500488059090642,0.12855829479962477,Tomm7
ENSMUSG00000022313,0.11636054586969106,4.714956318108501e-82,9.260928601775993e-80,0.1045662581171451,0.1281221076256984,Utp23
ENSMUSG00000039754,0.1159582164550195,1.7055698920117462e-81,3.297256062100188e-79,0.10416286791438716,0.12772094906316986,Alkbh4
ENSMUSG00000037152,0.11576739767417603,3.1333528064441636e-81,5.963571946032334e-79,0.10397154737453712,0.12753068425428804,Ndufc1
ENSMUSG00000018882,0.11552380349391278,6.800667976349728e-81,1.2649242436010494e-78,0.10372731393059365,0.1272877960018499,Mrpl45
ENSMUSG00000022956,0.1152621111875367,1.560571625217086e-80,2.859339891218649e-78,0.10346493645075186,0.12702686049904124,Atp5o
ENSMUSG00000022193,0.11456050875982743,1.433029947822622e-79,2.587040535216251e-77,0.10276150516052239,0.12632727904215593,Psmb5
ENSMUSG00000021807,0.11411604822046255,5.796402259047873e-79,1.0312555671314737e-76,0.10231589215468148,0.12588409271856082,2700060E02Rik
ENSMUSG00000057666,0.11399388636774029,8.502426257992644e-79,1.4910826391873957e-76,0.10219341437141481,0.12576228026645123,Gapdh
ENSMUSG00000024309,0.11378265691487811,1.647420230241214e-78,2.8484127811888934e-76,0.10198163948874701,0.12555165412318695,Pfdn6
ENSMUSG00000049305,0.11351568173446525,3.793960174717255e-78,6.424090359286763e-76,0.10171397646404771,0.12528543995437447,Ccdc71
ENSMUSG00000020372,0.11345354453813863,4.605618959546496e-78,7.745010732519559e-76,0.10165167942037989,0.12522347963671784,Rack1
ENSMUSG00000067367,0.11328190115589631,7.863510000675314e-78,1.3044925509228397e-75,0.10147959496816451,0.125052324374475,Lyar
ENSMUSG00000050936,0.11315016267033565,1.1849116968593596e-77,1.9524799987443622e-75,0.10134751843483537,0.1249209600520507,Gm42743
ENSMUSG00000035754,0.11281599336869885,3.3452071565574023e-77,5.333215981025801e-75,0.10101249350366359,0.12458773800564787,Wdr18
ENSMUSG00000030045,0.11272721414775697,4.404943987544066e-77,6.977431276269801e-75,0.10092348741651147,0.1244992099968679,Mrpl19
ENSMUSG00000078193,0.1123310405898793,1.5000380934307907e-76,2.3608291839687675e-74,0.10052630378050946,0.12410415517840988,Gm2000
ENSMUSG00000005575,0.11218584640010959,2.347754129930082e-76,3.671468751467731e-74,0.1003807403479701,0.12395937006239344,Ube2m
ENSMUSG00000037070,0.11202073534057445,3.904593355212497e-76,6.0674415226061545e-74,0.100215210009251,0.12379472358171707,Rbmxl1
ENSMUSG00000026974,0.11199650850341396,4.206916099667602e-76,6.4961134640905e-74,0.1001909217060038,0.12377056485792924,Zmynd19
ENSMUSG00000047324,0.11126454360064982,3.972903643150504e-75,5.984216579547925e-73,0.0994571063638993,0.1230406512817148,4931429P17Rik
ENSMUSG00000038374,0.11064805527340356,2.602042654584772e-74,3.848515135865381e-72,0.09883906949083411,0.12242588077416788,Rbm8a
ENSMUSG00000021737,0.11049717345037599,4.114968478467396e-74,6.049742879241408e-72,0.09868781005819081,0.1222754180004951,Psmd6
ENSMUSG00000060036,0.11035600578478137,6.314668495229301e-74,9.066534555255545e-72,0.09854628958857928,0.12213464191455618,Rpl3
ENSMUSG00000036615,0.10986679105776681,2.7732372053880436e-73,3.868665901516321e-71,0.09805585591990774,0.12164678053474984,Rfxap
ENSMUSG00000029535,0.10981178847384025,3.273825781780273e-73,4.541184779337247e-71,0.09800071664869371,0.12159192975219037,Triap1
ENSMUSG00000068327,0.10964948067087883,5.339586064920534e-73,7.365029048647694e-71,0.09783800591625293,0.12143006948234347,Tlx2
ENSMUSG00000063229,0.10955341582966027,7.130159866415679e-73,9.725538057790985e-71,0.09774170289132482,0.12133426922663951,Ldha
ENSMUSG00000044927,0.10939527718165051,1.1470911457777699e-72,1.5306185766921632e-70,0.09758317263524104,0.12117656565221567,H1fx
ENSMUSG00000028138,0.10939276890868627,1.1557683128818094e-72,1.5338607361013074e-70,0.09758065815572152,0.12117406427526074,Adh5
ENSMUSG00000035530,0.10919152183428854,2.114520767981037e-72,2.7762413847845145e-70,0.09737891360020791,0.12097337000300272,Eif1
ENSMUSG00000026078,0.10890199617814228,5.032244053105879e-72,6.50271873641345e-70,0.097088673941932,0.1206846379502688,Pdcl3
ENSMUSG00000044528,0.10888169985307458,5.347122236964109e-72,6.873431683871351e-70,0.09706832763925517,0.12066439718360482,Tram1l1
ENSMUSG00000058546,0.10868882190964682,9.513825962542271e-72,1.2102769690794705e-69,0.09687497524652855,0.12047204672813393,Rpl23a
ENSMUSG00000028840,0.10862012728267842,1.1677987831365085e-71,1.4779276146168846e-69,0.09680611185696446,0.12040353975546564,Zfp593
ENSMUSG00000078519,0.10853873404771294,1.4885405528196888e-71,1.8646248802463775e-69,0.09672451880904293,0.12032236871853864,2310026L22Rik
ENSMUSG00000003970,0.10841767890642283,2.1348136998677666e-71,2.62069729795767e-69,0.09660316678214638,0.12020164375818287,Rpl8
ENSMUSG00000063445,0.10653044383590848,5.59193846159583e-69,6.506790194744114e-67,0.09471134872186117,0.11831951109709836,Nmral1
ENSMUSG00000022407,0.10623545048439684,1.3231829297764247e-68,1.5180741725173262e-66,0.09441564671855562,0.11802530764670817,Adsl
ENSMUSG00000036578,0.10620131237186074,1.4616356702508355e-68,1.6691199523720239e-66,0.09438142673191906,0.11799126081187453,Fxyd7
ENSMUSG00000046010,0.10614935548037534,1.7005517804321248e-68,1.9329605237578483e-66,0.09432934528481285,0.11793944278833596,Zfp830
ENSMUSG00000039001,0.10591552081636439,3.358123350250359e-68,3.782047912630588e-66,0.09409495085264255,0.11770623231190736,Rps21
ENSMUSG00000078348,0.10587069608367668,3.825316344936049e-68,4.2690530409486313e-66,0.09405001896536531,0.11766152708376655,Sf3b5
ENSMUSG00000061461,0.10546108513578605,1.25452216608831e-67,1.387433703684693e-65,0.09363943106333544,0.11725300596145974,Smim20
ENSMUSG00000020224,0.10535106027285168,1.7245696256098753e-67,1.8902514932131097e-65,0.09352914446760857,0.11714327315467578,Llph
ENSMUSG00000069085,0.1053146711922851,1.9158284755373878e-67,2.0905520325063977e-65,0.09349266888667299,0.11710698060395618,Dytn
ENSMUSG00000038845,0.10438076725752522,2.812402369855676e-66,2.9135064550504878e-64,0.09255655583021451,0.11617554327281532,Phb
ENSMUSG00000004096,0.10428244600489334,3.7264148054982374e-66,3.8441569875879295e-64,0.09245800321773626,0.11607748049676783,Cwc15
ENSMUSG00000097446,0.10397549530864411,8.955183889177332e-66,9.010970280618108e-64,0.09215033172607924,0.11577133526319276,Gm26629
ENSMUSG00000047215,0.10369295907744724,2.002426217708268e-65,1.9786623281532537e-63,0.09186713402630883,0.11548953844832081,Rpl9
ENSMUSG00000029610,0.10358062616892928,2.7557268932306015e-65,2.695562019227001e-63,0.09175453865757108,0.11537749899501948,Aimp2
ENSMUSG00000030079,0.10344438760820632,4.057160516373861e-65,3.891070507734806e-63,0.09161798218804747,0.11524161593716259,Ruvbl1
ENSMUSG00000022437,0.10305114700844666,1.235468665910083e-64,1.1666625648240136e-62,0.09122382646738865,0.11484939898866339,Samm50
ENSMUSG00000031839,0.10297230248574127,1.5437205118660497e-64,1.4330708250605718e-62,0.09114479890943805,0.11477075926476427,Hsbp1
ENSMUSG00000035242,0.10266068838619101,3.716704338797476e-64,3.3548722399321925e-62,0.09083246286477677,0.11445995313629621,Oaz1
ENSMUSG00000022234,0.10202808542174448,2.1937325320254707e-63,1.9585644045923402e-61,0.09019840144763909,0.11382898331692143,Cct5
ENSMUSG00000033307,0.10180548125557905,4.086385950711975e-63,3.608954959060446e-61,0.08997528635327805,0.11360695156739864,Mif
ENSMUSG00000020089,0.10174367548044247,4.85557802541803e-63,4.227452187236293e-61,0.08991333893016461,0.11354530451396246,Ppa1
ENSMUSG00000036114,0.10135657587258637,1.4266107589959057e-62,1.2161856720440096e-60,0.08952535424004891,0.11315919693897342,Rpp25l
ENSMUSG00000055839,0.10112300976194577,2.7279913627307693e-62,2.28592641425822e-60,0.08929125583005407,0.11292622767155008,Tceb2
ENSMUSG00000073775,0.10104853702999834,3.3532974396027794e-62,2.781424281659711e-60,0.08921661364890812,0.11285194497064592,Kti12
ENSMUSG00000021040,0.10096249398524679,4.255418955544215e-62,3.4826348732173857e-60,0.08913037499428425,0.11276612131646363,Slirp
ENSMUSG00000017404,0.10093613135906619,4.577479955399592e-62,3.733763716444212e-60,0.08910395247093127,0.11273982587385079,Rpl19
ENSMUSG00000029153,0.10067117855688061,9.519043017235108e-62,7.662673578988732e-60,0.08883839860781585,0.11247554736985015,Ociad2
ENSMUSG00000030652,0.10065554687542708,9.93861936464785e-62,7.948305623479935e-60,0.08882273151752755,0.1124599554184598,Coq7
ENSMUSG00000028610,0.10037724583900377,2.1396419904195637e-61,1.6730092404070422e-59,0.08854380105455185,0.11218236074927643,Dmrtb1
ENSMUSG00000040681,0.10026324863787138,2.9273771916522572e-61,2.2744609116913363e-59,0.08842954656457365,0.11206865235714553,Hmgn1
ENSMUSG00000027088,0.0999439421867717,7.030085518084161e-61,5.310851065846226e-59,0.08810952110438477,0.11175015321502693,Phospho2
ENSMUSG00000006442,0.09992674692824004,7.36911215887549e-61,5.532918707177707e-59,0.08809228719517212,0.1117330013627881,Srm
ENSMUSG00000060803,0.09982184648201264,9.820224142953878e-61,7.350797047494012e-59,0.08798715111217835,0.1116283655662448,Gstp1
ENSMUSG00000030595,0.0997736988654897,1.1202497163254574e-60,8.334657889461403e-59,0.08793889543045627,0.11158033933201247,Nfkbib
ENSMUSG00000020849,0.09968422966634939,1.430601037686517e-60,1.0611515612471107e-58,0.0878492255691603,0.11149109554225667,Ywhae
ENSMUSG00000060938,0.09951905003741814,2.2456315519480708e-60,1.6409150554591973e-58,0.08768367597811992,0.11132633156779417,Rpl26
ENSMUSG00000032399,0.09948642887182832,2.4545487131203826e-60,1.7882516321819474e-58,0.08765098182637435,0.11129379241264957,Rpl4
ENSMUSG00000029581,0.09946801827190062,2.5808904927810763e-60,1.87473441948997e-58,0.08763253004607473,0.11127542808626525,Fscn1
ENSMUSG00000076437,0.09836681570813498,5.106267286590698e-59,3.581973554867852e-57,0.08652887911061849,0.1101769786391406,Selenoh
ENSMUSG00000010376,0.0981231640781396,9.83883495849821e-59,6.80052733643353e-57,0.08628468968050582,0.10993393226465122,Nedd8
ENSMUSG00000029632,0.09799401741099353,1.391971841597342e-58,9.493247959693872e-57,0.08615525853113017,0.1098051058382618,Ndufa4
ENSMUSG00000025381,0.09790196607671221,1.7820155320246924e-58,1.205290505296701e-56,0.08606300467155888,0.10971328251843408,Cnpy2
ENSMUSG00000030725,0.0978616596804604,1.9854281430403012e-58,1.339182191426524e-56,0.08602260965973636,0.10967307589910613,Lipt2
ENSMUSG00000024613,0.09763712122131855,3.622445202933376e-58,2.3780287332197928e-56,0.08579757825429313,0.10944909256879139,Tcof1
ENSMUSG00000040888,0.09737381270259932,7.319185429347222e-58,4.741441706103773e-56,0.0855336932132652,0.1091864335024118,Gfer
ENSMUSG00000025134,0.09717516299455987,1.2426766839642882e-57,7.986962812746388e-56,0.08533460965476548,0.10898827267359532,Alyref
ENSMUSG00000032518,0.0971033969346789,1.5041627662583714e-57,9.567410424138739e-56,0.08526268709047387,0.10891668299994627,Rpsa
ENSMUSG00000009216,0.09690434426904365,2.5527271327958684e-57,1.6111711199075618e-55,0.08506320098492057,0.10871811892356648,Fam163b
ENSMUSG00000020180,0.09687977495472723,2.724736264954894e-57,1.715326276337758e-55,0.08503857823640197,0.1086936098510581,Snrpd3
ENSMUSG00000073702,0.09682841514103935,3.1224917352427054e-57,1.955699415399972e-55,0.08498710677031499,0.10864237592074465,Rpl31
ENSMUSG00000053329,0.09679575408975503,3.4049973907940724e-57,2.127213637118984e-55,0.0849543747492184,0.10860979488934999,D10Jhu81e
ENSMUSG00000063524,0.09675564610312305,3.786964078559795e-57,2.3598360928121853e-55,0.08491417964615149,0.1085697851329493,Eno1
ENSMUSG00000021024,0.09670338409166755,4.3493936911172466e-57,2.696624088492693e-55,0.0848618041769765,0.10851765106125093,Psma6
ENSMUSG00000052146,0.09650531999237075,7.345809989973073e-57,4.4422247998477555e-55,0.08466331068623689,0.10832007124194504,Rps10
ENSMUSG00000020116,0.09600716430588292,2.731562737117324e-56,1.6006044945514212e-54,0.08416407918189436,0.10782312945338789,Pno1
ENSMUSG00000024767,0.09594872941605055,3.185080676793757e-56,1.8619071613485793e-54,0.08410551848558699,0.10776483656983825,Otub1
ENSMUSG00000045948,0.09568153797565036,6.421256263551848e-56,3.6921471611879383e-54,0.08383775284181019,0.10749829341298925,Mrps12
ENSMUSG00000030612,0.09566200084367456,6.758514436441218e-56,3.8769870664370276e-54,0.08381817379098584,0.10747880361708914,Mrpl46
ENSMUSG00000047675,0.09557486322748197,8.490801289094592e-56,4.825605399302093e-54,0.08373084932376931,0.1073918770140706,Rps8
ENSMUSG00000024914,0.09534941429701244,1.530787491649085e-55,8.600433522876049e-54,0.0835049178025879,0.1071669731941845,Drap1
ENSMUSG00000067148,0.09482598747819125,5.981703916532294e-55,3.206611234906133e-53,0.08298037524397368,0.10664480730003705,Polr1c
