,Pharyngeal Mesoderm/Neural Crest_2_corr,Pharyngeal Mesoderm/Neural Crest_2_pval,Pharyngeal Mesoderm/Neural Crest_2_qval,Pharyngeal Mesoderm/Neural Crest_2_ci_low,Pharyngeal Mesoderm/Neural Crest_2_ci_high,gene_annotation
ENSMUSG00000087102,-0.1491952264725742,2.0105266324346453e-134,1.0447079339584214e-133,-0.16084826436665597,-0.13750059878621976,Gm13661
ENSMUSG00000070855,-0.14920384336947345,1.9399100536655794e-134,1.0082275960541344e-133,-0.1608568494215091,-0.13750924523247585,Olfr1116
ENSMUSG00000051502,-0.1492105533464896,1.8866402709327433e-134,9.80749352782992e-134,-0.16086353460190495,-0.13751597822080838,Ufsp1
ENSMUSG00000049414,-0.14921582660353647,1.8458032719387924e-134,9.597238867564852e-134,-0.16086878837095842,-0.13752126956281666,Gm5417
ENSMUSG00000032393,-0.14922079715697678,1.8081187210969647e-134,9.40328973530453e-134,-0.1608737405544805,-0.13752625716368871,Dpp8
ENSMUSG00000074619,-0.14922169027000973,1.801429392797236e-134,9.370486112702911e-134,-0.1608746303667296,-0.1375271533398807,1700034I23Rik
ENSMUSG00000096069,-0.14922348309419559,1.7880757989344895e-134,9.302995765085735e-134,-0.16087641656490517,-0.13752895231307247,Olfr61
ENSMUSG00000024622,-0.14922729500472412,1.7600108432994896e-134,9.15892035283787e-134,-0.16088021438692823,-0.13753277729790025,Hmgxb3
ENSMUSG00000029711,-0.14922804131321338,1.754567887254741e-134,9.13253143266449e-134,-0.16088095793708276,-0.13753352616616005,Epo
ENSMUSG00000024206,-0.1492320677950274,1.7254906563725241e-134,8.983088760656958e-134,-0.16088496953690753,-0.13753756645867263,Rfx2
ENSMUSG00000048920,-0.14923853985414862,1.6797573996798721e-134,8.746851257039284e-134,-0.1608914176743106,-0.1375440607175566,Fkrp
ENSMUSG00000031809,-0.14924211437138327,1.655019734112985e-134,8.619865191332628e-134,-0.16089497897915764,-0.13754764749614773,1700018B08Rik
ENSMUSG00000049528,-0.1492557373224185,1.5640300586898585e-134,8.147690643104903e-134,-0.16090855157327993,-0.13756131717962236,Olfr429
ENSMUSG00000029423,-0.14927013347954413,1.4732979359754266e-134,7.676657666398276e-134,-0.1609228945105651,-0.13757576272644992,Piwil1
ENSMUSG00000042793,-0.1492868637152065,1.3744365035861062e-134,7.163057744862254e-134,-0.1609395628915614,-0.13759255036571816,Lgr6
