,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000007589,-0.06612169231671063,1.1610348873899802e-40,2.347116389888744e-40,-0.07579334729333652,-0.05643759687133053,Tinf2
ENSMUSG00000042726,-0.06612187492939321,1.160458577187842e-40,2.346144514749333e-40,-0.0757935296542725,-0.05643777970170379,Trafd1
ENSMUSG00000086352,-0.06613234022866506,1.127901927987935e-40,2.280511252240779e-40,-0.07580398052518668,-0.05644825747763453,4930401G09Rik
ENSMUSG00000017049,-0.06613283184347142,1.1263950956152939e-40,2.2776521485378598e-40,-0.07580447146215852,-0.05644874967859319,Ccdc70
ENSMUSG00000024780,-0.06613645893302886,1.1153395188516998e-40,2.2554827334525107e-40,-0.07580809355056928,-0.05645238109287472,Cdc37l1
ENSMUSG00000043003,-0.06614504278288481,1.089603443462309e-40,2.203619748260841e-40,-0.07581666556372268,-0.056460975178619234,Rasef
ENSMUSG00000093846,-0.06615578213748366,1.058234857635444e-40,2.1407087603745092e-40,-0.07582739010727192,-0.05647172734147842,Gm4425
ENSMUSG00000020908,-0.06616559185441136,1.0303672319943894e-40,2.0846787210487228e-40,-0.07583718629329299,-0.056481548759899816,Myh3
ENSMUSG00000046518,-0.06617199193061299,1.012580416163842e-40,2.049198349625342e-40,-0.0758435775406256,-0.05648795647142492,Ferd3l
ENSMUSG00000054027,-0.06617274021129428,1.0105208664251082e-40,2.045198937636572e-40,-0.075844324789006,-0.05648870564486095,Nt5dc3
ENSMUSG00000028152,-0.06617789461193337,9.964467519366072e-41,2.016880515543906e-40,-0.07584947207852591,-0.05649386619538132,Tspan5
ENSMUSG00000103088,-0.06618319013192536,9.82190307918545e-41,1.988188345289481e-40,-0.07585476029217068,-0.05649916803416752,Pcdhgb6
ENSMUSG00000090298,-0.0661881325250146,9.690676136648935e-41,1.961786613679128e-40,-0.07585969586563891,-0.056504116325180716,Sult3a2
ENSMUSG00000026035,-0.06618837502903388,9.68428240614764e-41,1.9606539262450474e-40,-0.07585993803503371,-0.056504359118600446,Ppil3
ENSMUSG00000034593,-0.0661960766712054,9.483392749002873e-41,1.9202990414310807e-40,-0.07586762904933171,-0.05651206995238538,Myo5a
ENSMUSG00000051335,-0.06619743791466413,9.448319527243821e-41,1.9133548419077062e-40,-0.0758689884142242,-0.0565134328205559,Gfod1
ENSMUSG00000086267,-0.0661990333416679,9.407376590561728e-41,1.905220737865805e-40,-0.07587058163943403,-0.05651503015182713,Gm12496
