,Cardiac_1_corr,Cardiac_1_pval,Cardiac_1_qval,Cardiac_1_ci_low,Cardiac_1_ci_high,gene_annotation
ENSMUSG00000028834,0.3646066108443054,0.0,0.0,0.3561484711135076,0.3730050091340679,Trim63
ENSMUSG00000055027,0.36437597328443205,0.0,0.0,0.3559162124810188,0.3727760188610826,Smyd1
ENSMUSG00000051456,0.3639921952841536,0.0,0.0,0.3555297393526475,0.3723949796578166,Hspb3
ENSMUSG00000073680,0.3638962146674224,0.0,0.0,0.3554330851526017,0.37229968355524345,Tmem88b
ENSMUSG00000062694,0.3631906632327499,0.0,0.0,0.3547225877768471,0.37159915853064135,Cav3
ENSMUSG00000011148,0.3597628972343279,0.0,0.0,0.3512709321854962,0.3681956759757014,Adssl1
ENSMUSG00000024803,0.35841910076027544,0.0,0.0,0.34991783318992886,0.3668613377356853,Ankrd1
ENSMUSG00000035923,0.3552246373532138,0.0,0.0,0.34670139828131014,0.36368921892939393,Myf6
ENSMUSG00000052374,0.3549680135268574,0.0,0.0,0.34644301809558675,0.36343438161376546,Actn2
ENSMUSG00000040694,0.35479163539875824,0.0,0.0,0.3462654335678104,0.36325923062381027,Apobec2
ENSMUSG00000001508,0.352278924204313,0.0,0.0,0.3437356021655102,0.3607639364367548,Sgca
ENSMUSG00000061462,0.35061342304942555,0.0,0.0,0.3420588215538902,0.3591099128571235,Obscn
ENSMUSG00000097201,0.3500872220707709,0.0,0.0,0.3415290682511732,0.3585873270258695,Gm26700
ENSMUSG00000038530,0.34962050522859106,0.0,0.0,0.34105920520610006,0.35812381220005995,Rgs4
ENSMUSG00000020218,0.3468660893177849,0.0,0.0,0.33828630851355457,0.35538820821917283,Wif1
ENSMUSG00000050503,0.3463137306060243,0.0,0.0,0.33773026167936565,0.35483960439678464,Fbxl22
ENSMUSG00000039405,0.34617928034585305,0.0,0.0,0.3375949145957724,0.3547060672299887,Prss23
ENSMUSG00000059325,0.34430037571145716,0.0,0.0,0.3357035142466456,0.3528398864194711,Hopx
ENSMUSG00000039824,0.34068270913636184,0.0,0.0,0.3320619834846832,0.3492465271099814,Myl6b
ENSMUSG00000022427,0.33926822285443764,0.0,0.0,0.33063823632209466,0.3478414763275137,Tomm22
ENSMUSG00000030235,0.33708477887147814,0.0,0.0,0.3284405740771635,0.3456725216631337,Slco1c1
ENSMUSG00000038132,0.3363003390443894,0.0,0.0,0.3276510489470862,0.3448932649662739,Rbm24
ENSMUSG00000049709,0.3362425318641715,0.0,0.0,0.3275928674970562,0.3448358392742719,Nlrp10
ENSMUSG00000031097,0.33619708297463613,0.0,0.0,0.32754712439693046,0.34479069027144077,Tnni2
ENSMUSG00000004951,0.332615575901472,0.0,0.0,0.32394256015496,0.3412326901286589,Hspb1
ENSMUSG00000038763,0.33170183119464813,0.0,0.0,0.32302297321964996,0.34032490317389447,Alpk3
ENSMUSG00000038216,0.32821176715040984,0.0,0.0,0.319510745514901,0.33685744691703046,Pnmt
ENSMUSG00000047746,0.32568091024883516,0.0,0.0,0.3169639659340715,0.3343428375959154,Fbxo40
ENSMUSG00000022215,0.3253973182658327,0.0,0.0,0.3166785975872427,0.3340610585308301,Fitm1
ENSMUSG00000031448,0.3242300565682069,0.0,0.0,0.3155040410114825,0.3329012424797094,Adprhl1
ENSMUSG00000020836,0.32178708036369913,0.0,0.0,0.31304588380524767,0.33047376444081694,Coro6
ENSMUSG00000090066,0.31856557897311466,0.0,0.0,0.309804542581802,0.32727252444648,1110002E22Rik
ENSMUSG00000041324,0.31830290638432834,0.0,0.0,0.3095402612848409,0.32701149510480226,Inhba
ENSMUSG00000027022,0.31781672997946553,0.0,0.0,0.30905111091991805,0.3265283566532255,Xirp2
ENSMUSG00000057123,0.3142458742828942,0.0,0.0,0.305458554274798,0.32297967452256376,Gja5
ENSMUSG00000037349,0.31390743671563975,0.0,0.0,0.3051180729193912,0.32264332577355365,Nudt22
ENSMUSG00000038086,0.31272161621754907,0.0,0.0,0.3039251091080852,0.32146480668685584,Hspb2
ENSMUSG00000044938,0.3119417035389642,0.0,0.0,0.30314051331888,0.3206896813717654,Klhl31
ENSMUSG00000027983,0.3116146111057779,0.0,0.0,0.3028114603583483,0.32036459325324707,Cyp2u1
ENSMUSG00000049537,0.3113831646177672,0.0,0.0,0.3025786278938086,0.3201345637479616,Tecrl
ENSMUSG00000040734,0.31100880678564785,0.0,0.0,0.30220203051013156,0.31976249565902837,Ppp1r13l
ENSMUSG00000020321,0.31027809448925864,0.0,0.0,0.3014669547335786,0.3190362449545863,Mdh1
ENSMUSG00000044086,0.30852785906356384,0.0,0.0,0.2997063102891156,0.3172966543123975,Lmod3
ENSMUSG00000029272,0.30561750502514534,0.0,0.0,0.2967787807882143,0.3144038701438242,Sult1e1
ENSMUSG00000028927,0.3040603310849474,0.0,0.0,0.2952124854042392,0.3128560298805859,Padi2
ENSMUSG00000027568,0.3031636087297625,0.0,0.0,0.2943105319047833,0.3119646612669427,Ntsr1
ENSMUSG00000031972,0.3028424620266268,0.0,0.0,0.2939875155866269,0.31164542815232843,Acta1
ENSMUSG00000039103,0.30061217623211833,0.0,0.0,0.2917443015683137,0.3094283769417447,Nexn
ENSMUSG00000070283,0.2996604269556764,0.0,0.0,0.29078706501363455,0.3084822461960794,Ndufaf3
ENSMUSG00000006356,0.29843946422938933,0.0,0.0,0.28955908887840137,0.30726846570809563,Crip2
ENSMUSG00000056749,0.29768653557847596,0.0,0.0,0.28880184985412566,0.3065199517937716,Nfil3
ENSMUSG00000051920,0.2973979411946505,0.0,0.0,0.2885116062692988,0.3062330466636826,Rspo2
ENSMUSG00000042372,0.2967456231595961,0.0,0.0,0.28785556651621375,0.3055845409824194,Dmrt3
ENSMUSG00000005716,0.2940572195338108,0.0,0.0,0.2851519125940485,0.30291176269825587,Pvalb
ENSMUSG00000049892,0.29365886421546517,0.0,0.0,0.28475130961137235,0.3025157108222277,Rasd1
ENSMUSG00000062200,0.2933028792884103,0.0,0.0,0.28439331872149154,0.3021617817479588,Vmn2r7
ENSMUSG00000053702,0.29307993902251234,0.0,0.0,0.2841691234601,0.3019401277432638,Nebl
ENSMUSG00000079465,0.2922866235424716,0.0,0.0,0.2833713500801029,0.3011513815536148,Col4a3
ENSMUSG00000049134,0.29019221562277303,0.0,0.0,0.28126523228223727,0.29906897859118103,Nrap
ENSMUSG00000023089,0.29017590010707384,0.0,0.0,0.2812488258837204,0.29905275626265526,Ndufa5
ENSMUSG00000032034,0.2890029909113334,0.0,0.0,0.2800693968683157,0.2978865327739852,Kcnj5
ENSMUSG00000042717,0.2889393936021561,0.0,0.0,0.28000544681324857,0.29782329721831985,Ppp1r3a
ENSMUSG00000039376,0.2885050422600368,0.0,0.0,0.2795686884380633,0.2973914144641474,Synpo2l
ENSMUSG00000020067,0.2882877828499132,0.0,0.0,0.2793502264349653,0.2971753884594647,Mypn
ENSMUSG00000031633,0.28782478886373186,0.0,0.0,0.2788846727316921,0.29671501990520877,Slc25a4
ENSMUSG00000038462,0.28759697930129435,0.0,0.0,0.2786556052395857,0.2964885006321671,Uqcrfs1
ENSMUSG00000032845,0.2875860047985161,0.0,0.0,0.27864457016296146,0.2964775882625603,Alpk2
ENSMUSG00000030046,0.28743987204337357,0.0,0.0,0.2784976310520653,0.2963322826303631,Bmp10
ENSMUSG00000024033,0.28554558372109595,0.0,0.0,0.2765929279920158,0.294448678875137,Rsph1
ENSMUSG00000029883,0.28525583725234366,0.0,0.0,0.2763015947084932,0.29416056059631485,1700074P13Rik
ENSMUSG00000022803,0.28372068826363145,0.0,0.0,0.2747580658360739,0.29263401115956916,Popdc2
ENSMUSG00000028415,0.2834486527597308,0.0,0.0,0.274484550196079,0.2923634947971809,Spink4
ENSMUSG00000049999,0.2829402157133844,0.0,0.0,0.2739733506496698,0.29185789321615296,Ppp1r3d
ENSMUSG00000023829,0.28215084655385725,0.0,0.0,0.2731797026362788,0.2910729163562703,Slc22a1
ENSMUSG00000070366,0.28103120913836355,0.0,0.0,0.27205401706117466,0.2899594883530663,Plpp4
ENSMUSG00000096257,0.2801578761208145,0.0,0.0,0.271175983450004,0.28909098198587213,Ccer2
ENSMUSG00000024411,0.27950536520039876,0.0,0.0,0.27051997023670943,0.2884420676998079,Aqp4
ENSMUSG00000046714,0.27937861798898117,0.0,0.0,0.2703925436890401,0.2883160181656934,Foxc2
ENSMUSG00000041911,0.2792754670361634,0.0,0.0,0.270288840102932,0.2882134347764586,Dlx1
ENSMUSG00000062327,0.27893887611754553,0.0,0.0,0.26995044734212675,0.287878694442354,T
ENSMUSG00000035296,0.2776047759699733,0.0,0.0,0.26860922731539716,0.2865519077193549,Sgcg
ENSMUSG00000062209,0.2770145342530553,0.0,0.0,0.2680158467023661,0.2859648907071385,Erbb4
ENSMUSG00000060969,0.2769719085674938,0.0,0.0,0.2679729945984099,0.2859224976410785,Irx1
ENSMUSG00000078815,0.2765697662091283,0.0,0.0,0.2675687178996078,0.28552254815415506,Cacng6
ENSMUSG00000038242,0.2763855397350476,0.0,0.0,0.26738351471577515,0.28533932522055666,Aox4
ENSMUSG00000001225,0.2758827093155533,0.0,0.0,0.2668780218354771,0.284839230548159,Slc26a3
ENSMUSG00000024063,0.2746155416951044,0.0,0.0,0.2656041666044367,0.2835789355752973,Lbh
ENSMUSG00000050211,0.27333261916599566,0.0,0.0,0.26431450537039325,0.282302939597998,Pla2g4e
ENSMUSG00000043857,0.27210773975053665,0.0,0.0,0.26308322222346714,0.2810846437381331,Mgat5b
ENSMUSG00000071317,0.2711974988206253,0.0,0.0,0.26216824154822915,0.2801792764856048,Bves
ENSMUSG00000005583,0.2710580604746913,0.0,0.0,0.2620280785622355,0.2800405833190897,Mef2c
ENSMUSG00000016349,0.27032284706744714,0.0,0.0,0.26128905066154434,0.2793092928014439,Eef1a2
ENSMUSG00000041907,0.26981219131494455,0.0,0.0,0.26077575171634537,0.27880135562766156,Gpr45
ENSMUSG00000025330,0.2694623009298364,0.0,0.0,0.26042405322185724,0.2784533250508841,Padi4
ENSMUSG00000030310,0.268663339730325,0.0,0.0,0.2596209722661114,0.2776586018002975,Slc6a1
ENSMUSG00000015365,0.2678950336198184,0.0,0.0,0.2588487162647579,0.2768943594218255,Mov10l1
ENSMUSG00000038370,0.26581034279659654,0.0,0.0,0.25675336622774764,0.27482063760622044,Pcp4l1
ENSMUSG00000030541,0.2657682620886945,0.0,0.0,0.2567110712340061,0.27477877745104795,Idh2
ENSMUSG00000024907,0.26485231698902156,0.0,0.0,0.25579047050035836,0.27386762452498065,Gal
ENSMUSG00000006542,0.2647342519870351,0.0,0.0,0.2556718065845614,0.2737501760550624,Prkag3
ENSMUSG00000027833,0.26248138033344043,0.0,0.0,0.25340755900185896,0.2715090173149321,Shox2
ENSMUSG00000036564,0.2618598709591893,0.0,0.0,0.25278292879843217,0.270890722001541,Ndrg4
ENSMUSG00000058441,0.26060874762436753,0.0,0.0,0.2515255460554074,0.26964604610155085,Panx2
ENSMUSG00000039891,0.2601736366665802,0.0,0.0,0.2510882654099063,0.2692131703311734,Txlnb
ENSMUSG00000052981,0.257342069452792,0.0,0.0,0.24824266912775544,0.26639605979748465,Ube2ql1
ENSMUSG00000050541,0.2565144479915176,0.0,0.0,0.24741097685308708,0.26557263457655644,Adra1b
ENSMUSG00000105168,0.25627925735143087,0.0,0.0,0.24717463183094004,0.26533863399830804,Gm43565
ENSMUSG00000055301,0.25390695914017325,0.0,0.0,0.24479075028262703,0.2629782799115938,Adh7
ENSMUSG00000028148,0.2536667632148011,0.0,0.0,0.24454938768537357,0.26273928727851936,Them5
ENSMUSG00000050875,0.2510849126783336,0.0,0.0,0.2419550680096982,0.2601703005562496,A730017C20Rik
ENSMUSG00000096146,0.2509629828497232,0.0,0.0,0.24183255254451294,0.2600489750501129,Kcnj11
ENSMUSG00000020083,0.2506831624294121,0.0,0.0,0.24155138922993752,0.2597705404228853,2010107G23Rik
ENSMUSG00000025716,0.2502097148488648,0.0,0.0,0.24107567300515914,0.2592994341207234,Myo3a
ENSMUSG00000015605,0.24996213138991286,0.0,0.0,0.24082690493503006,0.25905307328139404,Srf
ENSMUSG00000024175,0.24952570067602567,0.0,0.0,0.24038838895631642,0.25861879487446576,Tekt4
ENSMUSG00000068196,0.2494478514872641,0.0,0.0,0.2403101681963088,0.25854132922138856,Col8a1
ENSMUSG00000030246,0.2492527529048346,0.0,0.0,0.24011413893705316,0.25834719130750516,Ldhb
ENSMUSG00000021490,0.249198580435419,0.0,0.0,0.2400597081814525,0.2582932854538987,Slc34a1
ENSMUSG00000109419,0.24873717998844447,0.0,0.0,0.23959611017554636,0.25783415354492983,Gm45163
ENSMUSG00000022956,0.24857542676322952,0.0,0.0,0.2394335875385971,0.2576731946288124,Atp5o
ENSMUSG00000032010,0.24837902346987764,0.0,0.0,0.23923625070217203,0.25747775511921267,Usp2
ENSMUSG00000025393,0.24792774677740406,0.0,0.0,0.23878283186525906,0.25702869009645557,Atp5b
ENSMUSG00000029019,0.24786106191201585,0.0,0.0,0.23871583079472244,0.25696233171477795,Nppb
ENSMUSG00000042155,0.24756876611864348,0.0,0.0,0.23842215002543415,0.2566714659654687,Klhl23
ENSMUSG00000021835,0.24688144812974275,0.0,0.0,0.23773158193105237,0.2559875041518378,Bmp4
ENSMUSG00000040723,0.24650102543388105,0.0,0.0,0.23734936431528517,0.25560893514117455,Rcsd1
ENSMUSG00000004939,0.2455607186988535,0.0,0.0,0.23640463315904853,0.2546731982533986,Nmrk2
ENSMUSG00000017400,0.24522380734997884,0.0,0.0,0.23606614075515014,0.2543379201255617,Stac2
ENSMUSG00000022332,0.2451577561759169,0.0,0.0,0.23599977987719314,0.25427218888619735,Khdrbs3
ENSMUSG00000024049,0.24476996877879179,0.0,0.0,0.23561017592686204,0.253886278131915,Myom1
ENSMUSG00000039639,0.24259321724604854,0.0,0.0,0.233423282254134,0.2517200068106008,Kcne1
ENSMUSG00000042244,0.2425322166693851,0.0,0.0,0.2333619987936431,0.25165929861059544,Pglyrp3
ENSMUSG00000025813,0.24194543241342553,0.0,0.0,0.23277249710744236,0.2510753231517034,Homer2
ENSMUSG00000107053,0.24168006822076135,0.0,0.0,0.23250590621201464,0.25081122701207836,1700021F13Rik
ENSMUSG00000002930,0.24113328456576585,0.0,0.0,0.231956599279231,0.2502670518980431,Ppp1r17
ENSMUSG00000021604,0.24112429451306217,0.0,0.0,0.2319475677884574,0.25025810468596427,Irx4
ENSMUSG00000070570,0.24043315536179535,0.0,0.0,0.2312532476888946,0.24957025437498478,Slc17a7
ENSMUSG00000025791,0.2400587968005837,0.0,0.0,0.2308771700572458,0.2491976733787707,Pgm2
ENSMUSG00000078695,0.23830017429396613,0.0,0.0,0.22911050859591234,0.24744736512597665,Cisd3
ENSMUSG00000026347,0.23751486230688218,0.0,0.0,0.22832162637077585,0.24666574658186022,Tmem163
ENSMUSG00000027890,0.23703422330652074,0.0,0.0,0.22783880821225716,0.24618736222742582,Gstm4
ENSMUSG00000107585,0.23601925781501729,0.0,0.0,0.2268192558483306,0.24517714321970172,3300002P13Rik
ENSMUSG00000024107,0.23560385929062388,0.0,0.0,0.22640198585338278,0.24476368157013104,Lhcgr
ENSMUSG00000039954,0.23495603365090054,0.0,0.0,0.225751248343677,0.24411886989214093,Stk32a
ENSMUSG00000098519,0.23444295838845097,0.0,0.0,0.22523587272113332,0.24360817592538211,Gm27166
ENSMUSG00000028949,0.23330339255849863,0.0,0.0,0.22409121610649052,0.24247388089219424,Smarcd3
ENSMUSG00000029632,0.23296990835911693,0.0,0.0,0.22375624693972546,0.2421419344042331,Ndufa4
ENSMUSG00000074623,0.23287979132314252,0.0,0.0,0.223665728996353,0.24205223253365787,Gm826
ENSMUSG00000048703,0.23270119807981124,0.0,0.0,0.22348634170746448,0.24187446159861442,Speer4b
ENSMUSG00000026163,0.2307401467534611,0.0,0.0,0.2215166123869785,0.2399223991586939,Sphkap
ENSMUSG00000009863,0.229990360161291,0.0,0.0,0.22076352774740035,0.23917602974653238,Sdhb
ENSMUSG00000060284,0.22958870127482742,0.0,0.0,0.220360106630249,0.23877619697013314,Sp7
ENSMUSG00000021373,0.22928370590389374,0.0,0.0,0.22005377523721478,0.23847258615547406,Cap2
ENSMUSG00000054763,0.22878512704947881,0.0,0.0,0.21955301629487028,0.23797626678032668,Defb42
ENSMUSG00000050592,0.22870024905082625,0.0,0.0,0.21946776764289566,0.23789177295699368,Fam78a
ENSMUSG00000059852,0.22834450631403694,0.0,0.0,0.21911047294857103,0.2375376388717783,Kcng2
ENSMUSG00000028780,0.22798176344761562,0.0,0.0,0.2187461501360412,0.23717653379483675,Sema3c
ENSMUSG00000033044,0.22788890214772353,0.0,0.0,0.21865288478770925,0.2370840913566181,Dhrs7c
ENSMUSG00000085272,0.2278109754345475,0.0,0.0,0.21857461913813456,0.23700651601242856,Sbk3
ENSMUSG00000029044,0.22669872939175872,0.0,0.0,0.217457548416532,0.23589927226916121,4930584F24Rik
ENSMUSG00000028833,0.226689632502645,0.0,0.0,0.21744841216691813,0.2358902161945931,Ncdn
ENSMUSG00000038770,0.22650679389305445,0.0,0.0,0.21726478279296763,0.2357081975787675,Kpna7
ENSMUSG00000024747,0.22594888119654247,0.0,0.0,0.2167044612060079,0.2351527830161791,Aldh1a7
ENSMUSG00000040659,0.22545630770568598,0.0,0.0,0.2162097660012496,0.234662410097351,Efhd2
ENSMUSG00000104015,0.22501388914249218,0.0,0.0,0.2157654458088579,0.23422196404484308,Gm10745
ENSMUSG00000020061,0.22441497791899284,0.0,0.0,0.2151639664119196,0.23362571702806134,Mybpc1
ENSMUSG00000108322,0.22375287269091834,0.0,0.0,0.21449903019842304,0.2329665490578249,Gm45123
ENSMUSG00000032532,0.22371752074997145,0.0,0.0,0.21446352734322158,0.23293135370849108,Cck
ENSMUSG00000036570,0.2236304457816851,0.0,0.0,0.2143760807640229,0.23284466433630688,Fxyd1
ENSMUSG00000059991,0.22335562873661516,0.0,0.0,0.21410009185184078,0.2325710633095687,Nptx2
ENSMUSG00000109697,0.22297547989554836,0.0,0.0,0.2137183244266018,0.23219259415767993,Gm45357
ENSMUSG00000013833,0.2227697399239682,0.0,0.0,0.21351170964195418,0.23198776208498595,Med16
ENSMUSG00000021795,0.22237122902884462,0.0,0.0,0.21311150662122574,0.2315910074319032,Sftpd
ENSMUSG00000006360,0.2206975491851958,0.0,0.0,0.21143075405788136,0.22992467002272282,Crip1
ENSMUSG00000039873,0.22066400642689393,0.0,0.0,0.21139707011311012,0.22989127386351316,Neurl2
ENSMUSG00000097624,0.22049858892135296,0.0,0.0,0.21123095666258088,0.22972657899965082,Gm5091
ENSMUSG00000000889,0.22046495306192881,0.0,0.0,0.2111971793557709,0.2296930900169326,Dbh
ENSMUSG00000061461,0.21979792085830646,0.0,0.0,0.21052734668310952,0.22902896600946424,Smim20
ENSMUSG00000047143,0.21972189382525337,0.0,0.0,0.21045100101065742,0.2289532699013823,Dmrta2
ENSMUSG00000062151,0.21962339838178846,0.0,0.0,0.21035209292784873,0.22885520301575213,Unc13c
ENSMUSG00000022442,0.21943354784160354,0.0,0.0,0.21016144755841876,0.22866617799461075,Ttll1
ENSMUSG00000030996,0.2193690903336815,0.0,0.0,0.21009672035270938,0.22860200060622723,Art1
ENSMUSG00000110862,0.21936861845487465,0.0,0.0,0.2100962464998059,0.22860153077781617,RP23-442M18.4
ENSMUSG00000064294,0.21919371453545092,0.0,0.0,0.20992061117296662,0.22842738655020864,Aox3
ENSMUSG00000025221,0.21893653114636535,0.0,0.0,0.20966235338991832,0.22817131915902916,Kcnip2
ENSMUSG00000025218,0.2189093639740894,0.0,0.0,0.2096350728012507,0.2281442697988726,Poll
ENSMUSG00000002944,0.21854953384263226,0.0,0.0,0.20927374182792216,0.2277859987481234,Cd36
ENSMUSG00000021799,0.21851922863272114,0.0,0.0,0.20924331033143984,0.22775582473117498,Opn4
ENSMUSG00000015568,0.21803946329929094,0.0,0.0,0.20876154813418302,0.2272781339655231,Lpl
ENSMUSG00000024906,0.21735061120919322,0.0,0.0,0.20806983680023705,0.22659225278688758,Mus81
ENSMUSG00000027202,0.21705312327264173,0.0,0.0,0.20777111693959077,0.2262960450354252,Slc12a1
ENSMUSG00000026173,0.2170366638578153,0.0,0.0,0.20775458941540217,0.22627965640078168,Plcd4
ENSMUSG00000105258,0.21699752910631281,0.0,0.0,0.20771529274485676,0.22624068991887059,Gm42784
ENSMUSG00000021622,0.21692314377589664,0.0,0.0,0.20764059972961518,0.22616662434511556,Ckmt2
ENSMUSG00000045776,0.21571107481743607,0.0,0.0,0.20642353246374787,0.22495975058953727,Lrtm1
ENSMUSG00000052730,0.21494933426291163,0.0,0.0,0.20565866536357458,0.22420126050617215,Gm5111
ENSMUSG00000032940,0.21461899919543692,0.0,0.0,0.205326977972205,0.22387233154789704,Rbm11
ENSMUSG00000027952,0.2143931312753464,0.0,0.0,0.20510018662397134,0.22364742384715292,Pmvk
ENSMUSG00000042895,0.2143016803158637,0.0,0.0,0.20500836206436154,0.2235563613876006,Abra
ENSMUSG00000041205,0.21377636132866645,0.0,0.0,0.20448090018608697,0.22303327091930464,Map6d1
ENSMUSG00000004610,0.21363889219295668,0.0,0.0,0.20434287117481179,0.22289638407789436,Etfb
ENSMUSG00000078591,0.21299579772777494,0.0,0.0,0.2036971624647648,0.22225600879541818,Hs3st4
