,Mid-Hind Gut_corr,Mid-Hind Gut_pval,Mid-Hind Gut_qval,Mid-Hind Gut_ci_low,Mid-Hind Gut_ci_high,gene_annotation
ENSMUSG00000040842,0.8426618635401372,0.0,0.0,0.8398204505027335,0.8454571068124183,Szrd1
ENSMUSG00000026374,0.8408815982553419,0.0,0.0,0.838010861259556,0.8437057867537642,Tsn
ENSMUSG00000040731,0.8403670844318901,0.0,0.0,0.8374878842914599,0.8431996271808901,Eif4h
ENSMUSG00000038965,0.8374053772768169,0.0,0.0,0.8344775631095811,0.8402859121241508,Ube2l3
ENSMUSG00000037503,0.8368111694247102,0.0,0.0,0.8338736228633257,0.8397013128927373,Fam168b
ENSMUSG00000025132,0.8338527065946666,0.0,0.0,0.8308668087362807,0.8367905900941663,Arhgdia
ENSMUSG00000038429,0.8326438972563431,0.0,0.0,0.829638293533658,0.8356012392441571,Usp5
ENSMUSG00000015165,0.829157615903943,0.0,0.0,0.8260953422569387,0.8321709220887453,Hnrnpl
ENSMUSG00000024949,0.8216897918869631,0.0,0.0,0.8185069424491279,0.8248222005479098,Sf1
ENSMUSG00000031819,0.8215704741417388,0.0,0.0,0.8183857072084533,0.8247047771811463,Emc8
ENSMUSG00000021218,0.8196138257807764,0.0,0.0,0.8163976549763656,0.8227791554948948,Gdi2
ENSMUSG00000001910,0.8195702635820661,0.0,0.0,0.8163533944793009,0.8227362832372805,Nacc1
ENSMUSG00000024740,0.819354944458941,0.0,0.0,0.8161346243638143,0.8225243738241816,Ddb1
ENSMUSG00000024454,0.8178826536191542,0.0,0.0,0.8146387613566033,0.8210753740286424,Hdac3
ENSMUSG00000022774,0.8169611525559589,0.0,0.0,0.8137025285259217,0.8201684298021864,Ncbp2
ENSMUSG00000031068,0.8168358299016031,0.0,0.0,0.8135752036809901,0.8200450856088949,Glrx3
ENSMUSG00000030120,0.8153461270671659,0.0,0.0,0.81206172487768,0.8185788777856843,Mlf2
ENSMUSG00000074748,0.8141123192071638,0.0,0.0,0.81080825863539,0.8173644971656326,Atxn7l3b
ENSMUSG00000076432,0.8127223704901275,0.0,0.0,0.8093962000290726,0.8159963996272511,Ywhaq
ENSMUSG00000034432,0.8117570399344474,0.0,0.0,0.8084155366081547,0.8150462233080575,Cops8
ENSMUSG00000007656,0.8113678648695606,0.0,0.0,0.8080201853128254,0.8146631527017252,Arpp19
ENSMUSG00000003131,0.8108649972517692,0.0,0.0,0.8075093416220493,0.8141681686241335,Pafah1b2
ENSMUSG00000003033,0.8100516874790696,0.0,0.0,0.8066831424521681,0.8133675990833721,Ap1m1
ENSMUSG00000039615,0.8099476444622041,0.0,0.0,0.8065774515033307,0.8132651849602963,Stub1
ENSMUSG00000017221,0.8096978341361103,0.0,0.0,0.8063236853241585,0.8130192848166398,Psmd3
ENSMUSG00000057177,0.8087840134350734,0.0,0.0,0.805395404465535,0.8121197576953579,Gsk3a
ENSMUSG00000028847,0.8085443566785027,0.0,0.0,0.8051519581687044,0.8118838469194835,Trappc3
ENSMUSG00000017418,0.8063460832671239,0.0,0.0,0.8029189781899302,0.809719882976267,Arl5b
ENSMUSG00000024735,0.8052066474997667,0.0,0.0,0.8017615907405966,0.8085981948010504,Prpf19
ENSMUSG00000024050,0.803476938034586,0.0,0.0,0.800004679283774,0.806895379776028,Wiz
ENSMUSG00000029466,0.80331073024627,0.0,0.0,0.7998358607916913,0.8067317532825002,Anapc7
ENSMUSG00000035585,0.8030133088541884,0.0,0.0,0.7995337690343006,0.8064389496924796,Tsen34
ENSMUSG00000063015,0.8028509922250373,0.0,0.0,0.7993689043130352,0.8062791525032206,Ccni
ENSMUSG00000006498,0.8025916672508625,0.0,0.0,0.7991055094704709,0.8060238516710159,Ptbp1
ENSMUSG00000052488,0.8022654179590445,0.0,0.0,0.7987741418952606,0.8057026632224288,Cherp
ENSMUSG00000007564,0.8018492599036642,0.0,0.0,0.798351458118788,0.8052929577589756,Ppp2r1a
ENSMUSG00000028452,0.8013654234232589,0.0,0.0,0.7978600389934486,0.8048166190995445,Vcp
ENSMUSG00000002833,0.8007521940653065,0.0,0.0,0.7972372058501817,0.8042128863240409,Hdgfrp2
ENSMUSG00000017715,0.7999113079487254,0.0,0.0,0.7963831627819388,0.8033850107130845,Pgs1
ENSMUSG00000023944,0.7994156929113544,0.0,0.0,0.7958797996785814,0.8028970577274261,Hsp90ab1
ENSMUSG00000024213,0.7987143275203278,0.0,0.0,0.7951674780309639,0.8022065272511032,Nudt3
ENSMUSG00000016946,0.7982363765970457,0.0,0.0,0.794682066489101,0.8017359545123005,Kctd5
ENSMUSG00000020257,0.7978969620709151,0.0,0.0,0.7943373566011133,0.8014017769334146,Wdr82
ENSMUSG00000001017,0.797684442944455,0.0,0.0,0.7941215230331894,0.8011925357260834,Chtop
ENSMUSG00000038612,0.7972919671245426,0.0,0.0,0.7937229285353744,0.8008061112427802,Mcl1
ENSMUSG00000020402,0.7969551189489277,0.0,0.0,0.7933808313581591,0.8004744543831617,Vdac1
ENSMUSG00000062580,0.7967374850154362,0.0,0.0,0.7931598073025387,0.8002601733562887,Timm17a
ENSMUSG00000042487,0.7963204257650707,0.0,0.0,0.7927362540802371,0.7998495368800861,Leo1
ENSMUSG00000022757,0.7958758027745921,0.0,0.0,0.7922847117382141,0.7994117575108429,Tfg
ENSMUSG00000024012,0.7958616349216376,0.0,0.0,0.792270323465702,0.7993978076672436,Mtch1
ENSMUSG00000020888,0.7955105796869172,0.0,0.0,0.7919138078857745,0.7990521531148638,Dvl2
ENSMUSG00000056851,0.7954233277180839,0.0,0.0,0.7918251991723047,0.7989662430791901,Pcbp2
ENSMUSG00000034868,0.7939559784862754,0.0,0.0,0.790335055748275,0.7975214399775755,Myl12b
ENSMUSG00000024560,0.7937619799493825,0.0,0.0,0.7901380467929175,0.7973304192079775,Cxxc1
ENSMUSG00000024826,0.7936934645841002,0.0,0.0,0.7900684684030753,0.7972629553437848,Dpf2
ENSMUSG00000095253,0.7927225144430076,0.0,0.0,0.7890824638877568,0.7963068967286414,Zfp799
ENSMUSG00000032435,0.7927195461598147,0.0,0.0,0.7890794496107255,0.7963039739427447,Dync1li1
ENSMUSG00000003345,0.7925266959149107,0.0,0.0,0.788883611508076,0.7961140793120621,Csnk1g2
ENSMUSG00000079562,0.7917839475015694,0.0,0.0,0.7881293624949374,0.7953827076271581,Maea
ENSMUSG00000036285,0.7916715938057823,0.0,0.0,0.7880152700878557,0.7952720739480955,Noa1
ENSMUSG00000029580,0.7910274367476582,0.0,0.0,0.7873611493296653,0.7946377736272062,Actb
ENSMUSG00000068823,0.7909975352348154,0.0,0.0,0.7873307855063425,0.7946083294687134,Csde1
ENSMUSG00000018326,0.7906780503185561,0.0,0.0,0.7870063621100432,0.7942937301284122,Ywhab
ENSMUSG00000032563,0.7895697728607964,0.0,0.0,0.7858809690476172,0.7932023854627833,Mrpl3
ENSMUSG00000020780,0.7894361344951063,0.0,0.0,0.7857452684981111,0.7930707873113274,Srp68
ENSMUSG00000032324,0.7891621630685135,0.0,0.0,0.7854670705083121,0.7928009974581783,Tspan3
ENSMUSG00000019432,0.7890636307107588,0.0,0.0,0.785367018454791,0.7927039686322864,Ddx39b
ENSMUSG00000000902,0.7887886967304208,0.0,0.0,0.7850878451018795,0.7924332289684548,Smarcb1
ENSMUSG00000037017,0.7881810197039253,0.0,0.0,0.7844708032721526,0.7918348173991594,Zscan21
ENSMUSG00000020114,0.7876930123429261,0.0,0.0,0.783975280634302,0.7913542457721239,Cand1
ENSMUSG00000031568,0.7876742747774665,0.0,0.0,0.7839562546061771,0.7913357936194367,Rwdd4a
ENSMUSG00000052997,0.7872786725980334,0.0,0.0,0.7835545638069942,0.7909462157412098,Uba2
ENSMUSG00000074247,0.7872470999926255,0.0,0.0,0.7835225054092132,0.7909151238009989,Dda1
ENSMUSG00000021546,0.7868732498947282,0.0,0.0,0.7831429045685903,0.7905469638027586,Hnrnpk
ENSMUSG00000051469,0.7864107853201406,0.0,0.0,0.7826733299873511,0.7900915343899425,Zfp24
ENSMUSG00000003344,0.7862693663982605,0.0,0.0,0.7825297377170184,0.7899522659674776,Btbd2
ENSMUSG00000003731,0.78613619693173,0.0,0.0,0.7823945220446598,0.7898211212069026,Kpna6
ENSMUSG00000024604,0.7859870126200696,0.0,0.0,0.7822430458711649,0.7896742046904227,Rbm22
ENSMUSG00000021326,0.7846896638142334,0.0,0.0,0.7809257850535135,0.7883965594418878,Trim27
ENSMUSG00000007836,0.7846728604816817,0.0,0.0,0.7809087240391138,0.7883800111010993,Hnrnpa0
ENSMUSG00000056820,0.7845363164720675,0.0,0.0,0.7807700863130612,0.7882455389575896,Tsnax
ENSMUSG00000022031,0.7844119822094038,0.0,0.0,0.7806438458763862,0.7881230909868853,Elp3
ENSMUSG00000030435,0.7842751648584021,0.0,0.0,0.7805049313279439,0.7879883489710162,U2af2
ENSMUSG00000018669,0.7839030568912294,0.0,0.0,0.7801271214070801,0.787621883581885,Cdk5rap3
ENSMUSG00000038406,0.7833974650361928,0.0,0.0,0.7796137865865237,0.7871239542144917,Scaf1
ENSMUSG00000006699,0.783208929731968,0.0,0.0,0.7794223652303723,0.7869382750101115,Cdc42
ENSMUSG00000007815,0.7827347514042595,0.0,0.0,0.7789409314229081,0.7864712769702852,Rhoa
ENSMUSG00000030942,0.7823195949734455,0.0,0.0,0.7785194262877101,0.7860624035751158,Thumpd1
ENSMUSG00000036398,0.7821950076253271,0.0,0.0,0.7783929343789072,0.7859397011104972,Ppp1r11
ENSMUSG00000094721,0.7819560831799225,0.0,0.0,0.7781503583709183,0.7857043905307355,Olfr1462
ENSMUSG00000035529,0.7819229474419523,0.0,0.0,0.7781167162979792,0.785671755903652,Prdm4
ENSMUSG00000022570,0.7816412113674155,0.0,0.0,0.7778306760007633,0.7853942796734427,Tsta3
ENSMUSG00000045767,0.7814066907519278,0.0,0.0,0.7775925737007361,0.7851633038550587,B230219D22Rik
ENSMUSG00000022403,0.7813073745939115,0.0,0.0,0.7774917410797706,0.785065488553375,St13
ENSMUSG00000029813,0.7811543523235704,0.0,0.0,0.7773363826893833,0.7849147783741485,1600015I10Rik
ENSMUSG00000041837,0.7807598743712933,0.0,0.0,0.7769358845728488,0.7845262587373012,Pdcd7
ENSMUSG00000058655,0.7805108044781572,0.0,0.0,0.7766830151951327,0.7842809493489006,Eif4b
ENSMUSG00000026270,0.7803419567893252,0.0,0.0,0.7765115924884607,0.7841146502841974,Capn10
ENSMUSG00000024429,0.7800944712625878,0.0,0.0,0.7762603336992627,0.783870899379388,Gnl1
ENSMUSG00000022451,0.7800093431689081,0.0,0.0,0.7761739079904774,0.7837870556220767,Twf1
ENSMUSG00000105888,0.7797407729266039,0.0,0.0,0.7759012448526752,0.7835225364242476,BC037156
ENSMUSG00000054455,0.779568102529363,0.0,0.0,0.7757259437901276,0.7833524698189479,Vapb
ENSMUSG00000062421,0.7793118104232588,0.0,0.0,0.7754657481197966,0.7831000414379237,Arf2
ENSMUSG00000027940,0.7792054001890705,0.0,0.0,0.7753577175437655,0.7829952350217683,Tpm3
ENSMUSG00000001175,0.7789132450972159,0.0,0.0,0.7750611148730255,0.7827074821932175,Calm1
ENSMUSG00000040843,0.7788918387171723,0.0,0.0,0.7750393826829344,0.7826863983058859,Tiprl
ENSMUSG00000001847,0.7785086133885187,0.0,0.0,0.7746503261181827,0.7823089448935703,Rac1
ENSMUSG00000026484,0.777126045820492,0.0,0.0,0.7732467453903101,0.7809471775537474,Rnf2
ENSMUSG00000062929,0.7770897030273479,0.0,0.0,0.7732098507485353,0.7809113810347509,Cfl2
ENSMUSG00000005078,0.7767213301073833,0.0,0.0,0.7728358857372536,0.7805485437684556,Jkamp
ENSMUSG00000015971,0.7765472684411848,0.0,0.0,0.7726591826637863,0.780377096883483,Actr8
ENSMUSG00000024269,0.7760377343031211,0.0,0.0,0.7721419197455448,0.7798752137359916,Tpgs2
ENSMUSG00000062400,0.7759435593891856,0.0,0.0,0.7720463169210557,0.7797824523801248,Krtap6-5
ENSMUSG00000020697,0.7759293870230851,0.0,0.0,0.7720319296842166,0.7797684927255355,Lig3
ENSMUSG00000068921,0.7758868979444835,0.0,0.0,0.7719887964421499,0.779726641338045,Dap3
ENSMUSG00000022516,0.7753842247355668,0.0,0.0,0.7714785050885761,0.7792315098221886,Nudt16l1
ENSMUSG00000069565,0.7752961403699221,0.0,0.0,0.7713890862985875,0.7791447465070118,Dazap1
ENSMUSG00000022400,0.7749998476526557,0.0,0.0,0.7710883060599446,0.778852896374966,Rbx1
ENSMUSG00000039536,0.774861706748245,0.0,0.0,0.7709480735298072,0.7787168261720162,Stau1
ENSMUSG00000035478,0.7748468612435657,0.0,0.0,0.7709330032682371,0.7787022031765702,Mbd3
ENSMUSG00000015994,0.7742864278751391,0.0,0.0,0.7703640882969769,0.778150166701152,Fnta
ENSMUSG00000030868,0.7737894792305523,0.0,0.0,0.7698596240521512,0.7776606587734136,Dctn5
ENSMUSG00000022109,0.7736341467470449,0.0,0.0,0.7697019434059805,0.7775076510905378,Med4
ENSMUSG00000018921,0.7735675419070027,0.0,0.0,0.7696343318468887,0.7774420429586503,Pelp1
ENSMUSG00000017670,0.7733589430708185,0.0,0.0,0.7694225806510901,0.7772365651542636,Elmo2
ENSMUSG00000022312,0.7733563502438341,0.0,0.0,0.7694199486465744,0.7772340111156545,Eif3h
ENSMUSG00000002968,0.7733516277699687,0.0,0.0,0.769415154816626,0.7772293592890933,Med25
ENSMUSG00000031843,0.7730771958470426,0.0,0.0,0.7691365770178767,0.7769590320871026,Mphosph6
ENSMUSG00000059119,0.7730438103472705,0.0,0.0,0.7691026872615434,0.7769261458417761,Nap1l4
ENSMUSG00000042688,0.7728948505853257,0.0,0.0,0.7689514778725945,0.7767794134002489,Mapk6
ENSMUSG00000028426,0.7728641867936864,0.0,0.0,0.7689203510435825,0.7767492080565216,Rad23b
ENSMUSG00000009894,0.7724626149773074,0.0,0.0,0.7685127170335094,0.7763536384064847,Snap47
ENSMUSG00000029265,0.7721082263417219,0.0,0.0,0.7681529811526552,0.7760045441591384,Dr1
ENSMUSG00000018565,0.7720400684304,0.0,0.0,0.7680837951169399,0.7759374042190729,Elp5
ENSMUSG00000024392,0.7714726084656497,0.0,0.0,0.7675077789182854,0.7753784161144543,Bag6
ENSMUSG00000042492,0.7712621323736908,0.0,0.0,0.7672941308686854,0.7751710807567618,Tbc1d10b
ENSMUSG00000002524,0.7711663703680043,0.0,0.0,0.7671969259833802,0.7750767474375677,Puf60
ENSMUSG00000026816,0.7709496219563872,0.0,0.0,0.7669769124210556,0.774863232081448,Gtf3c5
ENSMUSG00000037424,0.770489284385276,0.0,0.0,0.7665096433115564,0.7744097580200633,Taar9
ENSMUSG00000024474,0.77039824529421,0.0,0.0,0.7664172338973221,0.774320075820345,Ik
ENSMUSG00000033883,0.7700896006453322,0.0,0.0,0.7661039447461363,0.7740160301905162,D3Ertd254e
ENSMUSG00000068922,0.7700420248292027,0.0,0.0,0.7660556531748837,0.7739691631259247,Msto1
ENSMUSG00000032977,0.7697527992431217,0.0,0.0,0.7657620772982358,0.7736842452963444,Fam207a
ENSMUSG00000040028,0.7696912778170989,0.0,0.0,0.7656996307326324,0.7736236399718623,Elavl1
ENSMUSG00000011958,0.7695199458348186,0.0,0.0,0.7655257227112481,0.7734548588759163,Bnip2
ENSMUSG00000034157,0.7693196285353084,0.0,0.0,0.7653223943078483,0.773257523304753,Cipc
ENSMUSG00000006932,0.7692082546113235,0.0,0.0,0.7652093465926858,0.7731478068546516,Ctnnb1
ENSMUSG00000036980,0.7688548943792819,0.0,0.0,0.7648506774929597,0.7727997037914143,Taf6
ENSMUSG00000025940,0.7687989265102338,0.0,0.0,0.7647938689929847,0.7727445683748208,Tmem70
ENSMUSG00000031730,0.7681206690535904,0.0,0.0,0.7641054291380567,0.7720763944210693,Dhodh
ENSMUSG00000064354,0.768118638914943,0.0,0.0,0.7641033685355071,0.7720743944509151,mt-Co2
ENSMUSG00000032309,0.7679410619095052,0.0,0.0,0.763923127157923,0.7718994559919815,Fbxo22
ENSMUSG00000001783,0.7679236363021672,0.0,0.0,0.7639054401298874,0.7718822892725541,Rtcb
ENSMUSG00000022544,0.7678311505884723,0.0,0.0,0.7638115670373464,0.7717911774994646,Eef2kmt
ENSMUSG00000075205,0.7677208874570659,0.0,0.0,0.763699650070149,0.7716825521922691,Olfr1037
ENSMUSG00000097299,0.7676935241451464,0.0,0.0,0.763671876373576,0.7716555952931485,Gm26654
ENSMUSG00000103942,0.7674668775676914,0.0,0.0,0.7634418312083234,0.7714323144302183,Gm34732
ENSMUSG00000011096,0.7673122813797709,0.0,0.0,0.7632849174211737,0.7712800134442336,Akt1s1
ENSMUSG00000021096,0.7671756941599872,0.0,0.0,0.763146282975509,0.7711454536794088,Ppm1a
ENSMUSG00000066632,0.7668657925745463,0.0,0.0,0.7628317378320123,0.7708401508541267,Pgk1-rs7
ENSMUSG00000025786,0.7667053989857029,0.0,0.0,0.7626689416592167,0.770682136696301,Zdhhc3
ENSMUSG00000026917,0.7666807883612027,0.0,0.0,0.7626439624300059,0.7706578911259289,Wdr5
ENSMUSG00000027349,0.7666066613787835,0.0,0.0,0.7625687252862238,0.7705848636137304,Fam98b
ENSMUSG00000020265,0.7664120548140259,0.0,0.0,0.7623712047197319,0.770393143005837,Sumo3
ENSMUSG00000020211,0.7663552480199901,0.0,0.0,0.7623135474535153,0.7703371785037266,Sf3a2
ENSMUSG00000057649,0.7663389304196423,0.0,0.0,0.7622969855691584,0.7703211028381499,Brd9
ENSMUSG00000031988,0.7660997156649315,0.0,0.0,0.7620541902374293,0.7700854342473659,Vps26b
ENSMUSG00000066629,0.7660124116122796,0.0,0.0,0.76196557969721,0.7699994241352281,Rpl36-ps3
ENSMUSG00000069588,0.7660005677455292,0.0,0.0,0.761953558601051,0.7699877557962345,Gm11733
ENSMUSG00000002307,0.7658867854115874,0.0,0.0,0.7618380737916086,0.7698756595964752,Daxx
ENSMUSG00000078429,0.765846787824428,0.0,0.0,0.7617974777991131,0.769836254672905,Ctdsp2
ENSMUSG00000010205,0.7656978476513223,0.0,0.0,0.7616463096064446,0.7696895211508702,Raver1
ENSMUSG00000013465,0.7654544536079111,0.0,0.0,0.7613992755422767,0.7694497322498522,Nelfb
ENSMUSG00000020935,0.765454119219652,0.0,0.0,0.761398936153965,0.7694494028137634,Dcakd
ENSMUSG00000077450,0.7653727194093561,0.0,0.0,0.7613163192518192,0.769369208442224,Rab11b
ENSMUSG00000033953,0.7653613685852613,0.0,0.0,0.7613047987204038,0.7693580257009369,Ppp3r1
ENSMUSG00000020610,0.7650111831308368,0.0,0.0,0.7609493788661906,0.7690130245832202,Amz2
ENSMUSG00000024101,0.7647916288275096,0.0,0.0,0.7607265440165434,0.7687967194926318,Wash1
ENSMUSG00000005610,0.7645561608043173,0.0,0.0,0.7604875587316465,0.7685647351729022,Eif4g2
ENSMUSG00000043059,0.7644362144452792,0.0,0.0,0.760365821118934,0.7684465629916005,Zfp513
ENSMUSG00000021532,0.7642846931358576,0.0,0.0,0.7602120374310136,0.7682972825074582,Fastkd3
ENSMUSG00000070529,0.7640656234749592,0.0,0.0,0.7599896976279429,0.7680814518622446,Wfdc10
ENSMUSG00000025162,0.7638818389652978,0.0,0.0,0.7598031704278392,0.767900383962098,Csnk1d
ENSMUSG00000005566,0.763853497629189,0.0,0.0,0.7597744062022824,0.7678724614961115,Trim28
ENSMUSG00000026662,0.7636591103297399,0.0,0.0,0.7595771188228413,0.7676809467276899,Sephs1
ENSMUSG00000087537,0.7635321657741879,0.0,0.0,0.7594482807765315,0.7675558776897163,Gm13799
ENSMUSG00000023018,0.7634178819731906,0.0,0.0,0.7593322926051781,0.7674432820903765,Smarcd1
ENSMUSG00000051391,0.763075948879205,0.0,0.0,0.7589852616457662,0.7671063985531549,Ywhag
ENSMUSG00000003464,0.7630227056638997,0.0,0.0,0.7589312248388321,0.7670539414163258,Pex19
ENSMUSG00000033430,0.763000907101686,0.0,0.0,0.7589091013846906,0.7670324646707511,Terf2ip
ENSMUSG00000107874,0.7629097030889931,0.0,0.0,0.758816538144068,0.7669426070236045,Prpmp5
ENSMUSG00000110229,0.7627575346143347,0.0,0.0,0.7586621022464661,0.7667926845277854,Gm31784
ENSMUSG00000017176,0.7625433278849776,0.0,0.0,0.7584447044582387,0.7665816387044887,Nt5c3b
ENSMUSG00000034190,0.7620175289085012,0.0,0.0,0.7579110764694418,0.7660635948944367,Chmp7
ENSMUSG00000026755,0.7618328698327729,0.0,0.0,0.7577236691711741,0.7658816581634718,Arpc5l
ENSMUSG00000047824,0.7617958237889735,0.0,0.0,0.7576860718644668,0.7658451581945649,Pygo2
ENSMUSG00000013787,0.76170222043767,0.0,0.0,0.7575910757719228,0.7657529344813501,Ehmt2
ENSMUSG00000037351,0.7614785667142653,0.0,0.0,0.7573640949694023,0.7655325765593282,Actr1b
ENSMUSG00000042572,0.7614425447072654,0.0,0.0,0.7573275371909727,0.7654970852901577,Ube2q1
ENSMUSG00000040725,0.760878429893161,0.0,0.0,0.7567550354094247,0.7649412787620145,Hnrnpul1
ENSMUSG00000030870,0.760556940551856,0.0,0.0,0.7564287691603565,0.7646245216106876,Ubfd1
ENSMUSG00000025979,0.7605455697982368,0.0,0.0,0.7564172294899448,0.7646133181938705,Mob4
ENSMUSG00000029405,0.7601441504789973,0.0,0.0,0.7560098485835449,0.7642178047551531,G3bp2
ENSMUSG00000040652,0.7600542687190991,0.0,0.0,0.7559186324041167,0.764129244960551,Oaz2
ENSMUSG00000024067,0.7600514795469286,0.0,0.0,0.7559158018253812,0.7641264968085825,Dpy30
ENSMUSG00000028099,0.7599634262814696,0.0,0.0,0.7558264414475203,0.7640397384616154,Polr3c
ENSMUSG00000061032,0.7598060015901682,0.0,0.0,0.7556666802392427,0.763884628503244,Rrp1
ENSMUSG00000059934,0.7596397466653295,0.0,0.0,0.7554979582727942,0.7637208176372443,Prh1
ENSMUSG00000026280,0.7593159273607909,0.0,0.0,0.755169335420349,0.7634017571847788,Atg4b
ENSMUSG00000031545,0.7591927724946271,0.0,0.0,0.7550443542172584,0.7632804116805353,Gpat4
ENSMUSG00000051768,0.7584427020206792,0.0,0.0,0.7542831670101658,0.7625413548358865,Xrcc1
ENSMUSG00000053841,0.7584043333436055,0.0,0.0,0.7542442299746963,0.7625035492561058,Txlna
ENSMUSG00000027304,0.7582895099028538,0.0,0.0,0.7541277058195963,0.7623904107927059,Rtf1
ENSMUSG00000083012,0.7582373990304049,0.0,0.0,0.7540748231902513,0.7623390645388964,Fam220a
ENSMUSG00000041399,0.7581348253010088,0.0,0.0,0.7539707305116857,0.7622379957147262,1700013G24Rik
ENSMUSG00000111445,0.7577015676368499,0.0,0.0,0.7535310593171503,0.7618110923609834,RP24-499N24.5
ENSMUSG00000090629,0.7575642474851909,0.0,0.0,0.7533917071884594,0.7616757854503714,Olfr180
ENSMUSG00000044847,0.7574472220404677,0.0,0.0,0.7532729503707678,0.7615604754244293,Lsm11
ENSMUSG00000038762,0.7573407767097848,0.0,0.0,0.7531649304346162,0.7614555901976403,Abcf1
ENSMUSG00000032758,0.7570121904576906,0.0,0.0,0.7528314849510102,0.7611318184734968,Kap
ENSMUSG00000054716,0.7569153672490151,0.0,0.0,0.7527332303011524,0.7610364135510624,Zfp771
ENSMUSG00000072905,0.7568737182542931,0.0,0.0,0.7526909656220494,0.7609953745845318,Gm2016
ENSMUSG00000073639,0.7568054857794116,0.0,0.0,0.7526217245618146,0.7609281414318313,Rab18
ENSMUSG00000027162,0.7567763487415308,0.0,0.0,0.7525921568600004,0.760899431103486,Lin7c
ENSMUSG00000022962,0.756685012825905,0.0,0.0,0.7524994710508506,0.7608094326902488,Gart
ENSMUSG00000041483,0.7566320469906276,0.0,0.0,0.752445722486232,0.7607572424019536,Zfp281
ENSMUSG00000019261,0.7565517630694306,0.0,0.0,0.7523642522352079,0.7606781339283825,Map1s
ENSMUSG00000024947,0.7565377339817826,0.0,0.0,0.7523500158573665,0.7606643102299022,Men1
ENSMUSG00000025024,0.7562712987323317,0.0,0.0,0.7520796445716993,0.7604017749451398,Smndc1
ENSMUSG00000012535,0.7562228869354558,0.0,0.0,0.7520305177409414,0.7603540716344162,Tnpo3
ENSMUSG00000035621,0.7561907199838832,0.0,0.0,0.7519978757148039,0.7603223754079169,Midn
ENSMUSG00000049354,0.7560405634666674,0.0,0.0,0.7518455018040284,0.7601744159924101,Dcaf7
ENSMUSG00000108468,0.7559592460948835,0.0,0.0,0.751762983788181,0.760094288283692,Gm30459
ENSMUSG00000056941,0.7559584103244463,0.0,0.0,0.7517621356783468,0.7600934647398198,Commd7
ENSMUSG00000078576,0.7556768688994518,0.0,0.0,0.7514764383380345,0.7598160412551186,Gm12886
ENSMUSG00000020612,0.7556203028655164,0.0,0.0,0.751419037506374,0.7597603023973323,Prkar1a
ENSMUSG00000036955,0.7555542042537067,0.0,0.0,0.7513519634962632,0.7596951702813238,Kif1bp
ENSMUSG00000026878,0.7555053337277986,0.0,0.0,0.751302371857819,0.759647014288226,Rab14
ENSMUSG00000022043,0.755493344131364,0.0,0.0,0.7512902053552885,0.7596351999839701,Trim35
ENSMUSG00000008958,0.7552481814488675,0.0,0.0,0.751041425932033,0.7593936210679331,Vps72
ENSMUSG00000003435,0.7552019826892016,0.0,0.0,0.7509945457630105,0.7593480975096701,Supt5
ENSMUSG00000036046,0.7551730439779142,0.0,0.0,0.7509651802413367,0.7593195817210637,5031439G07Rik
ENSMUSG00000014601,0.7551580200857633,0.0,0.0,0.7509499347718246,0.7593047773882063,Strip1
ENSMUSG00000033728,0.7549310336026478,0.0,0.0,0.7507196011623669,0.7590811075652398,Lrrc14
ENSMUSG00000022285,0.7548691682391735,0.0,0.0,0.7506568237142623,0.7590201459904576,Ywhaz
ENSMUSG00000052763,0.7547694013038603,0.0,0.0,0.7505555860694869,0.7589218363930957,Zfp212
ENSMUSG00000030753,0.754730978116182,0.0,0.0,0.7505165965210019,0.7588839744187333,Prkrir
ENSMUSG00000074884,0.7543061384061206,0.0,0.0,0.7500854965958471,0.7584653380928957,Serf2
ENSMUSG00000031667,0.7542376840326939,0.0,0.0,0.7500160338502208,0.7583978829489609,Aktip
ENSMUSG00000024926,0.7538552745987918,0.0,0.0,0.7496279930191055,0.7580210539117119,Kat5
ENSMUSG00000022858,0.7538121117988185,0.0,0.0,0.7495841947822081,0.7579785208000488,Tra2b
ENSMUSG00000028793,0.7536651404487213,0.0,0.0,0.7494350600173639,0.7578336933023418,Rnf19b
ENSMUSG00000046351,0.7534783692187406,0.0,0.0,0.749245540138719,0.7576496458878116,Zfp322a
ENSMUSG00000029148,0.7532437432104951,0.0,0.0,0.7490074622017117,0.7574184406545508,Nrbp1
ENSMUSG00000022682,0.7531058905946207,0.0,0.0,0.7488675819431686,0.757282597399124,Rrn3
ENSMUSG00000078625,0.7529740453226617,0.0,0.0,0.7487337977425023,0.7571526735855371,Gm12789
ENSMUSG00000030704,0.752300379577841,0.0,0.0,0.7480502303989294,0.7564888204060862,Rab6a
ENSMUSG00000032803,0.7522485958263918,0.0,0.0,0.747997685898574,0.756437790575698,Cdv3
ENSMUSG00000094954,0.752097206573249,0.0,0.0,0.7478440729096066,0.7562886051103638,Gm8011
ENSMUSG00000049401,0.7519758058363484,0.0,0.0,0.7477208892630958,0.7561689713006577,Ogfr
ENSMUSG00000038628,0.7517208111012238,0.0,0.0,0.7474621505902876,0.7559176869740589,Polr3k
ENSMUSG00000075107,0.7513795711136332,0.0,0.0,0.7471159023982088,0.7555814104081544,Olfr1216
ENSMUSG00000097560,0.7512432264556457,0.0,0.0,0.7469775573264889,0.7554470482983814,Gm26904
