,Blood_7_corr,Blood_7_pval,Blood_7_qval,Blood_7_ci_low,Blood_7_ci_high,gene_annotation
ENSMUSG00000040197,0.6270214983990747,0.0,0.0,0.6210865775053632,0.6328845122889075,Cd209e
ENSMUSG00000028393,0.6205914562726341,0.0,0.0,0.6145784565394322,0.6265323456256796,Alad
ENSMUSG00000005161,0.6192513979480938,0.0,0.0,0.6132222291904574,0.6252084176141897,Prdx2
ENSMUSG00000027562,0.6162809190933449,0.0,0.0,0.6102160355263213,0.6222735722494204,Car2
ENSMUSG00000040466,0.6028436691709997,0.0,0.0,0.5966194078382971,0.6089954088312687,Blvrb
ENSMUSG00000070803,0.5993101310321693,0.0,0.0,0.5930445520568995,0.6055031323501514,Cited4
ENSMUSG00000054191,0.595427082940566,0.0,0.0,0.5891163843632523,0.6016651521210822,Klf1
ENSMUSG00000058794,0.5913899663688676,0.0,0.0,0.5850326742045081,0.5976745861365115,Nfe2
ENSMUSG00000032126,0.5870051834263436,0.0,0.0,0.580597650334158,0.5933400097974227,Hmbs
ENSMUSG00000006235,0.5838658250795734,0.0,0.0,0.5774225547196606,0.5902363720095471,Epor
ENSMUSG00000047181,0.5817529464301688,0.0,0.0,0.5752857335776981,0.5881474282826102,Samd14
ENSMUSG00000028109,0.5725806105916005,0.0,0.0,0.5660104829133279,0.5790780084077505,Hormad1
ENSMUSG00000034796,0.5710951483499214,0.0,0.0,0.5645085100739798,0.5776090621101181,Cpne7
ENSMUSG00000040657,0.5709793315021902,0.0,0.0,0.5643914077794585,0.577494531186109,1700063H04Rik
ENSMUSG00000104736,0.567681073618091,0.0,0.0,0.5610566539416298,0.5742327864761514,Gm43146
ENSMUSG00000024997,0.5654248630656186,0.0,0.0,0.5587756017646133,0.5720014333636774,Prdx3
ENSMUSG00000024661,0.5644849334636564,0.0,0.0,0.5578253529126215,0.5710718305641325,Fth1
ENSMUSG00000021102,0.5640852007047955,0.0,0.0,0.5574212368801091,0.5706764844622239,Glrx5
ENSMUSG00000023216,0.5635367294831205,0.0,0.0,0.5568667565304317,0.5701340271770566,Epb42
ENSMUSG00000073063,0.5622455476974891,0.0,0.0,0.5555614518454746,0.5688569803692102,Hbq1b
ENSMUSG00000030000,0.5591171824952554,0.0,0.0,0.552399005304473,0.5657627301724474,Add2
ENSMUSG00000026686,0.5568140821270674,0.0,0.0,0.550070937865233,0.5634846256277403,Lmx1a
