,Blood_1_corr,Blood_1_pval,Blood_1_qval,Blood_1_ci_low,Blood_1_ci_high,gene_annotation
ENSMUSG00000052187,0.4066169704750201,0.0,0.0,0.3984715467529655,0.4146982586510394,Hbb-y
ENSMUSG00000055609,0.3038339091536227,0.0,0.0,0.2949847411234201,0.31263096122837536,Hba-x
ENSMUSG00000069919,0.27374968257471516,0.0,0.0,0.26473375591679044,0.2827177547461046,Hba-a1
ENSMUSG00000052217,0.23244907518460414,0.0,0.0,0.22323309890829687,0.24162349852063306,Hbb-bh1
ENSMUSG00000069917,0.22357798753199884,0.0,0.0,0.2143233987092289,0.23279243831802351,Hba-a2
ENSMUSG00000052305,0.20766841599257896,0.0,0.0,0.198348435437787,0.21695084546722246,Hbb-bs
ENSMUSG00000073940,0.20229133984509598,0.0,0.0,0.1929503777273997,0.2115956389176754,Hbb-bt
ENSMUSG00000002020,0.16186413596981125,9.335057445576291e-238,1.3545764208261767e-236,0.15238352360778692,0.17131496200046478,Ltbp2
ENSMUSG00000027078,0.10953925627165577,5.961043158077573e-109,1.4487777827867806e-108,0.0999252834918287,0.11913277764087048,Ube2l6
ENSMUSG00000016252,0.10689058925783118,8.446945246718004e-104,1.933159952436805e-103,0.09727128625383358,0.11648992378962347,Atp5e
ENSMUSG00000061477,0.10237005332004054,2.6300495767485167e-95,5.4630268365761063e-95,0.09274196908219108,0.11197899527911283,Rps7
ENSMUSG00000071711,0.10043750603012762,8.634443005833476e-92,1.7182107690000285e-91,0.09080578935531036,0.11005043435696031,Mpst
ENSMUSG00000023216,0.09906578049263177,2.4576439349579575e-89,4.74670184794586e-89,0.08943152969100239,0.10868149442552648,Epb42
ENSMUSG00000036390,0.09812719224986126,1.1219472685882702e-87,2.1244832128936615e-87,0.08849122863666485,0.10774479118820711,Gadd45a
ENSMUSG00000063856,0.09630035798791647,1.7125663204055863e-84,3.1282589315228e-84,0.08666110986284833,0.10592157687025744,Gpx1
ENSMUSG00000036181,0.09138943772044741,3.089737625796483e-76,5.1944151046668894e-76,0.08174168262462374,0.10102006707364787,Hist1h1c
ENSMUSG00000038489,0.08068005344764421,9.423787719096547e-60,1.3398936534587584e-59,0.07101537711335407,0.09032958281070669,Polr2l
ENSMUSG00000024661,0.07853697401855216,1.0561698812496488e-56,1.4582770736948252e-56,0.06886917990076319,0.08819001844587675,Fth1
ENSMUSG00000027327,0.07814147931494753,3.7796496944304947e-56,5.191784675934738e-56,0.06847311960644836,0.08779516269421007,1700037H04Rik
ENSMUSG00000006574,0.07800505290820205,5.858726453411457e-56,8.034600451553265e-56,0.06833649880539326,0.08765895599104208,Slc4a1
ENSMUSG00000026688,0.07676956311336613,2.994857971879828e-54,4.043206473418758e-54,0.06709926506993882,0.08642543941442501,Mgst3
ENSMUSG00000040466,0.07432949258704803,5.889251369640114e-51,7.7132668103811e-51,0.06465583765623606,0.08398917898295563,Blvrb
ENSMUSG00000044468,0.07250151770715335,1.4702553782500072e-48,1.884702659990298e-48,0.06282542396464043,0.08216398276402959,Fam46c
ENSMUSG00000070803,0.07109172186638639,9.447646353796094e-47,1.1923440592083976e-46,0.06141379168956327,0.08075628564874063,Cited4
ENSMUSG00000097148,0.07034788580003305,8.219728309607925e-46,1.0280732015155057e-45,0.06066900228676985,0.08001354137357478,Gm3839
ENSMUSG00000049960,0.06844876261370782,1.8563321530445e-43,2.2740578296351944e-43,0.05876749397646182,0.07811715700568476,Mrps16
ENSMUSG00000021102,0.0665299530812415,3.813174602532212e-41,4.5769280293997003e-41,0.05684634594166132,0.07620104362063213,Glrx5
ENSMUSG00000058794,0.06503539968844692,2.1726206752484565e-39,2.5703359908784323e-39,0.055350020778208116,0.07470854075967942,Nfe2
ENSMUSG00000035692,0.05929677846692959,5.105615825750143e-33,5.749877517261479e-33,0.049605000695945145,0.06897739025230698,Isg15
ENSMUSG00000038967,0.05881373217762205,1.6503226371299145e-32,1.8525384686728996e-32,0.04912144504738255,0.06849494364911589,Pdk2
ENSMUSG00000049760,0.054335330121938134,5.546977400689853e-28,6.053399819616734e-28,0.04463853696017522,0.0640218857842307,2410015M20Rik
ENSMUSG00000021361,0.05259691112741162,2.5427003131206113e-26,2.747606975385645e-26,0.04289847403328988,0.062285436415869234,Tmem14c
ENSMUSG00000061983,0.050280153928008775,3.435955894891603e-24,3.6702018329945026e-24,0.04057961744974159,0.05997121292549798,Rps12
ENSMUSG00000026686,0.048901146667970526,5.745043731954096e-23,6.094025477704008e-23,0.03919941017796866,0.05859366434728455,Lmx1a
ENSMUSG00000045316,0.046071177922335685,1.4605213072780737e-20,1.5316384391035052e-20,0.03636709472893974,0.05576657346910043,Fahd1
ENSMUSG00000074203,0.04511566753046319,8.805034832148153e-20,9.198026430621685e-20,0.03541082720014321,0.054811999652080196,G430095P16Rik
ENSMUSG00000071068,0.04444771803373675,3.024141241832525e-19,3.152142465271584e-19,0.034742358980459624,0.05414469434217801,Treml2
ENSMUSG00000057388,0.043289103831564264,2.4632227280891925e-18,2.5574933150101854e-18,0.033582865605674916,0.05298717699330131,Mrpl18
ENSMUSG00000020029,0.04289648460687586,4.952538594249836e-18,5.1359969404866726e-18,0.033189954383141186,0.05259492354687537,Nudt4
ENSMUSG00000110633,0.04241666921136828,1.153028311049627e-17,1.1938241088386304e-17,0.032709786214183405,0.05211555110118116,RP23-459B8.2
ENSMUSG00000019853,0.04089230410662033,1.5886040252312828e-16,1.6387985725831285e-16,0.031184330084744402,0.050592563582704905,Hebp2
ENSMUSG00000022652,0.04026014254342095,4.586498683640384e-16,4.723676147520395e-16,0.030551729334537918,0.049960960076813464,Morc1
ENSMUSG00000020034,0.03986843458958468,8.77579212243302e-16,9.028798532935615e-16,0.0301597531487373,0.049569594020033886,Tcp11l2
ENSMUSG00000032526,0.0387295702938406,5.589220496498167e-15,5.735456893338753e-15,0.029020125948459256,0.048431706844229074,Deb1
ENSMUSG00000034248,0.03853191333294367,7.666368960662873e-15,7.86399376320012e-15,0.028822339151288963,0.04823421690386418,Slc25a37
ENSMUSG00000005161,0.037941981942586744,1.9504334954557918e-14,1.997290756607883e-14,0.02823202476962611,0.04764477949589806,Prdx2
ENSMUSG00000021606,0.03697603580462286,8.730182963883356e-14,8.921683751478217e-14,0.027265466150004303,0.04667962760719666,Ndufs6
ENSMUSG00000097615,0.036798636013098504,1.1449605109434345e-13,1.169783632170247e-13,0.027087955847356654,0.04650237171340968,Gm2061
ENSMUSG00000022354,0.036404387144413554,2.0823118875136755e-13,2.1254228594926314e-13,0.026693463574347886,0.046108440451318275,Ndufb9
ENSMUSG00000024588,0.036317335129751945,2.3742983073163436e-13,2.422850043276428e-13,0.026606358222521935,0.04602145815890012,Fech
ENSMUSG00000071715,0.03427930766934002,4.6988046862043355e-12,4.7817728863337826e-12,0.024567124191904804,0.043985020957272906,Ncf4
ENSMUSG00000030000,0.03422209152558279,5.097297225389721e-12,5.186441834967609e-12,0.024509875340936467,0.0439278482948799,Add2
ENSMUSG00000059895,0.03418021336954118,5.409777525453856e-12,5.503930789198702e-12,0.024467973285912794,0.04388600192381622,Ptp4a3
ENSMUSG00000031762,0.03396491215247884,7.337389544408727e-12,7.46292672001007e-12,0.024252549739690103,0.04367086357994765,Mt2
ENSMUSG00000030432,0.033359932170310275,1.7106135220766794e-11,1.737936902839801e-11,0.02364723084999623,0.04306633644046087,Rpl28
