,train_elbo,val_elbo
0,6022.5234375,5887.48583984375
1,5757.5859375,5691.81591796875
2,5706.90673828125,5677.87548828125
3,5693.8349609375,5665.6923828125
4,5669.77197265625,5620.10302734375
5,5615.86376953125,5585.74658203125
6,5584.16845703125,5556.12548828125
7,5566.84716796875,5545.30859375
8,5553.6708984375,5548.33056640625
9,5543.794921875,5532.7080078125
10,5533.21875,5525.857421875
11,5524.94140625,5527.099609375
12,5515.34423828125,5516.3134765625
13,5505.673828125,5514.49365234375
14,5499.28564453125,5510.7646484375
15,5490.849609375,5510.06005859375
16,5484.173828125,5507.11865234375
17,5477.72998046875,5504.703125
18,5471.9912109375,5504.85302734375
19,5467.1962890625,5505.08837890625
20,5462.52783203125,5503.375
21,5457.28515625,5506.58837890625
22,5453.55712890625,5499.38623046875
23,5448.55126953125,5502.345703125
24,5445.404296875,5501.69921875
25,5442.669921875,5493.7607421875
26,5438.5625,5494.39892578125
27,5435.0966796875,5493.3984375
28,5432.564453125,5494.51025390625
29,5430.41162109375,5492.470703125
30,5427.59228515625,5490.2548828125
31,5424.94482421875,5489.20849609375
32,5422.2998046875,5489.08154296875
33,5420.38720703125,5487.3330078125
34,5418.86083984375,5485.54736328125
35,5416.77099609375,5487.09228515625
36,5414.62060546875,5490.83935546875
37,5414.111328125,5484.54638671875
38,5412.18017578125,5486.49755859375
39,5409.837890625,5485.009765625
40,5408.87646484375,5483.6083984375
41,5407.189453125,5483.33935546875
42,5406.31103515625,5482.9345703125
43,5404.9033203125,5482.6982421875
44,5404.11376953125,5480.43798828125
45,5402.69482421875,5489.0166015625
46,5402.1015625,5485.18505859375
47,5401.40625,5483.16357421875
48,5400.19189453125,5480.349609375
49,5398.4345703125,5483.75341796875
50,5397.88134765625,5482.82763671875
51,5396.7890625,5481.2744140625
52,5396.0380859375,5483.6591796875
53,5395.1357421875,5483.70263671875
54,5395.21875,5478.44677734375
55,5393.98388671875,5479.84423828125
56,5393.28076171875,5481.330078125
57,5392.23876953125,5479.87548828125
58,5391.6630859375,5480.025390625
59,5391.2734375,5478.73388671875
60,5390.85791015625,5478.60546875
61,5389.8330078125,5479.78662109375
62,5389.4453125,5477.3115234375
63,5388.70703125,5480.251953125
64,5388.50390625,5477.90087890625
65,5388.04833984375,5479.515625
66,5387.88916015625,5480.052734375
67,5387.61279296875,5485.30029296875
68,5386.75537109375,5479.54248046875
69,5386.07177734375,5482.16162109375
