,train_elbo,val_elbo
0,6113.23291015625,6205.09521484375
1,5482.775390625,5522.4443359375
2,5420.123046875,5394.4794921875
3,5389.76220703125,5365.48974609375
4,5365.64599609375,5353.591796875
5,5344.314453125,5335.5673828125
6,5323.59521484375,5314.95703125
7,5303.7705078125,5291.06494140625
8,5286.4775390625,5280.498046875
9,5269.07958984375,5270.6669921875
10,5252.7763671875,5252.275390625
11,5240.37109375,5242.63427734375
12,5224.3916015625,5227.8349609375
13,5210.2978515625,5216.474609375
14,5197.11767578125,5208.05078125
15,5184.533203125,5200.14208984375
16,5173.9541015625,5194.90966796875
17,5163.51513671875,5192.56298828125
18,5154.61962890625,5185.76416015625
19,5146.0791015625,5182.6357421875
20,5135.79736328125,5175.72705078125
21,5129.20703125,5171.455078125
22,5120.03369140625,5168.87939453125
23,5113.37353515625,5164.29150390625
24,5104.81298828125,5166.05029296875
25,5098.86376953125,5159.421875
26,5090.24267578125,5158.03369140625
27,5084.59765625,5160.68896484375
28,5076.85888671875,5156.44140625
29,5071.02978515625,5159.6943359375
30,5063.73583984375,5157.14208984375
31,5061.41162109375,5156.41552734375
32,5053.77783203125,5154.22314453125
33,5047.6025390625,5150.15087890625
34,5043.330078125,5153.37060546875
35,5035.94677734375,5153.89794921875
36,5033.64599609375,5155.4248046875
37,5027.13916015625,5152.38525390625
38,5022.06005859375,5153.95556640625
39,5017.2822265625,5149.85498046875
40,5012.166015625,5153.66748046875
41,5010.0146484375,5150.9375
42,5005.32275390625,5157.93798828125
43,5003.13623046875,5155.95458984375
44,4996.53125,5151.4453125
45,4994.24951171875,5156.5556640625
46,4988.4912109375,5154.87060546875
47,4985.84765625,5158.06591796875
48,4981.82177734375,5155.91455078125
49,4979.0478515625,5158.1318359375
50,4973.93798828125,5157.4853515625
51,4971.6533203125,5161.88916015625
52,4968.69287109375,5158.59912109375
53,4965.2275390625,5160.4169921875
54,4961.642578125,5161.9384765625
55,4958.982421875,5165.39892578125
56,4956.46826171875,5162.96728515625
57,4952.8193359375,5163.08544921875
58,4948.77294921875,5169.03857421875
59,4951.751953125,5164.955078125
60,4944.79833984375,5167.55078125
61,4941.56494140625,5168.7900390625
62,4940.7177734375,5172.54443359375
63,4936.3916015625,5172.21875
64,4936.90625,5172.453125
65,4934.0546875,5174.32275390625
66,4927.85205078125,5169.76513671875
67,4927.46728515625,5173.04931640625
68,4924.58740234375,5172.2314453125
69,4921.5908203125,5172.04248046875
70,4919.82958984375,5176.5673828125
71,4917.6083984375,5178.849609375
72,4914.4990234375,5177.23046875
