,train_loss,val_loss
0,5500.18798828125,5432.8779296875
1,5426.81103515625,5417.26611328125
2,5417.53515625,5412.0615234375
3,5413.376953125,5408.96435546875
4,5410.82080078125,5406.822265625
5,5409.15234375,5405.37939453125
6,5407.86083984375,5404.552734375
7,5406.8330078125,5403.82470703125
8,5406.03955078125,5402.96240234375
9,5405.3759765625,5402.3623046875
10,5404.873046875,5401.9306640625
11,5404.404296875,5401.6806640625
12,5404.05126953125,5401.53662109375
13,5403.72021484375,5401.35107421875
14,5403.43408203125,5400.99560546875
15,5403.18212890625,5400.609375
16,5402.919921875,5400.58740234375
17,5402.70166015625,5400.18994140625
18,5402.53466796875,5400.26171875
19,5402.38134765625,5400.22802734375
20,5402.21142578125,5400.03955078125
21,5402.0859375,5399.9365234375
22,5401.91357421875,5399.853515625
23,5401.80615234375,5399.541015625
24,5401.6845703125,5399.9140625
25,5401.57861328125,5400.02490234375
26,5401.45556640625,5399.3310546875
27,5401.35546875,5399.32080078125
28,5401.26611328125,5399.07080078125
29,5401.19140625,5398.9638671875
30,5401.07861328125,5399.1328125
31,5400.9990234375,5399.1591796875
32,5400.92626953125,5399.0625
33,5400.8681640625,5398.94091796875
34,5400.80517578125,5399.17822265625
35,5400.755859375,5398.6279296875
36,5400.703125,5398.69970703125
37,5400.60205078125,5398.65087890625
38,5400.57568359375,5398.798828125
39,5400.49755859375,5398.685546875
40,5400.45703125,5398.66455078125
41,5400.3955078125,5398.56298828125
42,5400.34228515625,5398.69775390625
43,5400.29931640625,5398.44287109375
44,5400.25927734375,5398.3857421875
45,5400.2001953125,5398.35595703125
46,5400.1474609375,5398.8369140625
47,5400.11962890625,5398.20458984375
48,5400.0810546875,5398.2548828125
49,5400.056640625,5398.162109375
50,5399.99853515625,5398.29296875
51,5399.978515625,5398.12158203125
52,5399.9404296875,5398.185546875
53,5399.91259765625,5398.0234375
54,5399.86083984375,5398.251953125
55,5399.84423828125,5398.25927734375
56,5399.796875,5398.19970703125
57,5399.7822265625,5398.3212890625
58,5399.75927734375,5397.99169921875
59,5399.72216796875,5397.95703125
60,5399.68408203125,5398.05712890625
61,5399.6708984375,5397.9501953125
62,5399.640625,5397.88916015625
63,5399.60986328125,5397.9697265625
64,5399.59619140625,5398.064453125
65,5399.57421875,5397.82470703125
66,5399.5517578125,5397.73583984375
67,5399.52197265625,5397.84765625
68,5399.50244140625,5397.79833984375
69,5399.46484375,5397.74462890625
70,5399.44482421875,5397.705078125
71,5399.42626953125,5397.7236328125
72,5399.4072265625,5397.7685546875
73,5399.3740234375,5397.72216796875
74,5399.361328125,5397.74853515625
75,5399.3349609375,5397.77490234375
76,5399.3291015625,5397.71142578125
77,5399.287109375,5397.61865234375
78,5399.26318359375,5397.94189453125
79,5399.26953125,5397.65234375
80,5399.24365234375,5397.57177734375
81,5399.228515625,5397.5615234375
82,5399.208984375,5397.5771484375
83,5399.1875,5397.83935546875
84,5399.16650390625,5397.59033203125
85,5399.1474609375,5397.5947265625
86,5399.1123046875,5397.49267578125
87,5399.125,5397.47900390625
88,5399.1025390625,5397.54931640625
89,5399.091796875,5397.60205078125
90,5399.0771484375,5397.4765625
91,5399.04296875,5397.48486328125
92,5399.029296875,5397.49267578125
93,5399.02587890625,5397.46630859375
94,5398.99755859375,5397.53857421875
95,5398.9912109375,5397.36767578125
96,5398.98046875,5397.37353515625
97,5398.95849609375,5397.47607421875
98,5398.9423828125,5397.25048828125
99,5398.9443359375,5397.34716796875
100,5398.93603515625,5397.31787109375
101,5398.89892578125,5397.32861328125
102,5398.90234375,5397.3916015625
103,5398.88720703125,5397.31201171875
104,5398.8642578125,5397.37841796875
105,5398.8525390625,5397.3916015625
106,5398.85498046875,5397.29833984375
107,5398.8291015625,5397.23388671875
108,5398.8154296875,5397.2216796875
109,5398.7998046875,5397.3017578125
110,5398.8046875,5397.4384765625
111,5398.794921875,5397.2763671875
112,5398.779296875,5397.505859375
113,5398.759765625,5397.2890625
114,5398.74072265625,5397.2421875
115,5398.76025390625,5397.240234375
116,5398.7109375,5397.220703125
117,5398.712890625,5397.24267578125
118,5398.6943359375,5397.287109375
119,5398.6875,5397.25634765625
120,5398.669921875,5397.1943359375
121,5398.66796875,5397.12744140625
122,5398.66064453125,5397.3115234375
123,5398.6552734375,5397.24755859375
124,5398.6474609375,5397.1552734375
125,5398.63134765625,5397.16162109375
126,5398.630859375,5397.17138671875
127,5398.62060546875,5397.15576171875
128,5398.599609375,5397.18896484375
129,5398.59423828125,5397.10986328125
130,5398.5849609375,5397.09326171875
131,5398.57275390625,5397.26904296875
132,5398.56787109375,5397.12060546875
133,5398.55908203125,5397.130859375
134,5398.5419921875,5397.1015625
135,5398.56005859375,5397.1943359375
136,5398.54345703125,5397.1201171875
137,5398.5380859375,5397.1259765625
138,5398.51171875,5397.0478515625
139,5398.53076171875,5397.07861328125
140,5398.51708984375,5397.26416015625
141,5398.50537109375,5397.13232421875
142,5398.4853515625,5397.1572265625
143,5398.5,5397.14794921875
144,5398.49072265625,5397.07666015625
145,5398.47802734375,5397.14453125
146,5398.4541015625,5397.10888671875
