,Cardiomyocytes_3_corr,Cardiomyocytes_3_pval,Cardiomyocytes_3_qval,Cardiomyocytes_3_ci_low,Cardiomyocytes_3_ci_high,gene_annotation
ENSMUSG00000026459,0.3539848167617419,0.0,0.0,0.3482334657502678,0.3597095187760954,Myog
ENSMUSG00000005583,0.34481438940037706,0.0,0.0,0.3390212515068792,0.3505813784991873,Mef2c
ENSMUSG00000048938,0.319050303483716,0.0,0.0,0.31314571010052444,0.3249302322242792,Nr1h5
ENSMUSG00000026832,0.3072467122166598,0.0,0.0,0.3012939838799997,0.313175492923496,Cytip
ENSMUSG00000026100,0.30195045676789306,0.0,0.0,0.2959767280565999,0.30790056680722244,Mstn
ENSMUSG00000021203,0.30169156637687405,0.0,0.0,0.29571682062050764,0.30764270965406826,Otub2
ENSMUSG00000044033,0.3015938859638172,0.0,0.0,0.2956187567019839,0.307545418858799,Ccdc141
ENSMUSG00000020908,0.2973601901219844,0.0,0.0,0.29136855984680665,0.3033284903739007,Myh3
ENSMUSG00000027009,0.2969767816141459,0.0,0.0,0.2909836686684322,0.30294658879348824,Itga4
ENSMUSG00000027869,0.29296601069535577,0.0,0.0,0.2869575040706659,0.2989514666467241,Hsd3b6
ENSMUSG00000055639,0.2905448855669616,0.0,0.0,0.2845271892016503,0.29653968642740924,Dach1
ENSMUSG00000018770,0.28926983743577267,0.0,0.0,0.28324733252788403,0.29526952890987174,Atp5g3
ENSMUSG00000042451,0.28892222521869243,0.0,0.0,0.2828984130947274,0.2949232463258104,Mybph
ENSMUSG00000018845,0.2863443416670764,0.0,0.0,0.28031088501351603,0.2923551741084159,Unc45b
ENSMUSG00000039910,0.2855642386089996,0.0,0.0,0.27952788066906054,0.29157802300817076,Cited2
ENSMUSG00000033910,0.2854935684732392,0.0,0.0,0.27945694810016125,0.2915076199003518,Gucy1a3
ENSMUSG00000049537,0.2842724114929862,0.0,0.0,0.27823126676693954,0.29029106678588973,Tecrl
ENSMUSG00000020067,0.28400191794326574,0.0,0.0,0.2779597737076746,0.29002159038792513,Mypn
ENSMUSG00000035296,0.2830665144898055,0.0,0.0,0.27702092125522093,0.289089697025272,Sgcg
ENSMUSG00000020475,0.2825959079881816,0.0,0.0,0.2765485839083767,0.2886208521528737,Pgam2
ENSMUSG00000025813,0.27889640315976033,0.0,0.0,0.2728355744205776,0.28493509510264564,Homer2
ENSMUSG00000036814,0.2762895436278901,0.0,0.0,0.27021930725316856,0.2823378157055769,Slc6a20a
ENSMUSG00000019528,0.2757582976847808,0.0,0.0,0.26968615514509203,0.28180851119988776,Gyg
ENSMUSG00000049588,0.2706702179148552,0.0,0.0,0.2645800073912391,0.27673883926504633,Ccdc69
ENSMUSG00000021624,0.2693643211045246,0.0,0.0,0.26326952835371886,0.27543761249370285,Cd180
ENSMUSG00000027971,0.266992795706062,0.0,0.0,0.2608897390836345,0.2730745110399504,Ndst4
ENSMUSG00000062209,0.265792959662237,0.0,0.0,0.25968575032082813,0.2718789089973973,Erbb4
ENSMUSG00000015579,0.26461217812076926,0.0,0.0,0.2585009005454663,0.2707022758741879,Nkx2-5
ENSMUSG00000039824,0.2632137951770367,0.0,0.0,0.25709772343190945,0.2693087823078355,Myl6b
ENSMUSG00000068614,0.2629896168024284,0.0,0.0,0.25687277889005045,0.26908538538820326,Actc1
ENSMUSG00000028273,0.262854060475065,0.0,0.0,0.25673675959771025,0.2689503012733201,Pdlim5
ENSMUSG00000086903,0.2625357761117156,0.0,0.0,0.25641738915153256,0.26863312471560913,Hotair
ENSMUSG00000030217,0.2623895642677258,0.0,0.0,0.2562706788361767,0.26848742132650344,Art4
ENSMUSG00000059852,0.259783806406755,0.0,0.0,0.2536560846019896,0.26589067824727997,Kcng2
ENSMUSG00000034981,0.25933517021696495,0.0,0.0,0.25320593607922404,0.2654435851994249,Parm1
ENSMUSG00000020182,0.2583307191111314,0.0,0.0,0.25219810863590303,0.26444257950688677,Ddc
ENSMUSG00000043013,0.2580307558508353,0.0,0.0,0.251897139666175,0.2641436426105294,Onecut1
ENSMUSG00000032089,0.2572006078839298,0.0,0.0,0.25106421458500505,0.2633163289816708,Il10ra
ENSMUSG00000056476,0.25650079824378913,0.0,0.0,0.2503620709136136,0.26261890168319113,Med12l
ENSMUSG00000097443,0.25559003252731544,0.0,0.0,0.24944827724818971,0.2617112268862631,Gm17529
ENSMUSG00000020469,0.2522632315644848,0.0,0.0,0.24611050888097083,0.2583956242711528,Myl7
ENSMUSG00000046671,0.24948566733333713,0.0,0.0,0.2433238996803287,0.25562729893048514,Mtfr1l
ENSMUSG00000018263,0.24921733594125683,0.0,0.0,0.24305469987115677,0.2553598547423921,Tbx5
ENSMUSG00000028328,0.2487643711781067,0.0,0.0,0.24260027130452935,0.2549083855175137,Tmod1
ENSMUSG00000032360,0.24843656958059335,0.0,0.0,0.24227141206864686,0.2545816645406509,Hcrtr2
ENSMUSG00000024248,0.2479643625195396,0.0,0.0,0.24179768394115148,0.2541110116768634,Cox7a2l
ENSMUSG00000050315,0.2475988412168525,0.0,0.0,0.24143098724508874,0.25374669143273515,Synpo2
ENSMUSG00000032556,0.24712713177388623,0.0,0.0,0.24095776354674836,0.25327652939160056,Bfsp2
ENSMUSG00000020542,0.24553075891872078,0.0,0.0,0.23935628786633092,0.2516853717472283,Myocd
