,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000007892,0.798885512577037,0.0,0.0,0.7964997206973431,0.8012464284464283,Rplp1
ENSMUSG00000059291,0.658312424799047,0.0,0.0,0.6545792458783968,0.6620134986906745,Rpl11
ENSMUSG00000041453,0.6581049029126028,0.0,0.0,0.654369929230153,0.6618077662131364,Rpl21
ENSMUSG00000039016,0.6373361839807729,0.0,0.0,0.6334244858349491,0.6412153092864682,Timm8b
ENSMUSG00000012848,0.630184452488017,0.0,0.0,0.6262132256039264,0.6341229803780208,Rps5
ENSMUSG00000034892,0.5899567874623971,0.0,0.0,0.5856633744517772,0.5942170965830926,Rps29
ENSMUSG00000020811,0.5631193958253836,0.0,0.0,0.5586229860167724,0.5675827078663508,Wscd1
ENSMUSG00000003970,0.547197002374187,0.0,0.0,0.5425846726037803,0.5517763376418038,Rpl8
ENSMUSG00000067274,0.5422219886856755,0.0,0.0,0.5375741286998189,0.5468369012211025,Rplp0
ENSMUSG00000028234,0.5151554124959606,0.0,0.0,0.51031999952956,0.5199582537692489,Rps20
ENSMUSG00000024309,0.5137870062738615,0.0,0.0,0.5089423690736438,0.51859909603984,Pfdn6
ENSMUSG00000020163,0.4823965810992273,0.0,0.0,0.47734715822571216,0.48741414678131456,Uqcr11
ENSMUSG00000062713,0.4802640764839653,0.0,0.0,0.4752012150323472,0.4852951367198541,Sim2
ENSMUSG00000032269,0.47828487589564805,0.0,0.0,0.47320959584444167,0.48332840769201146,Htr3a
ENSMUSG00000097860,0.47401406199514984,0.0,0.0,0.4689121612465073,0.4790843320615673,Gm26857
ENSMUSG00000033307,0.46796973030202027,0.0,0.0,0.46283056704337355,0.47307743689606563,Mif
ENSMUSG00000075015,0.45900089687299367,0.0,0.0,0.4538073333728518,0.4641632781590056,Gm10801
ENSMUSG00000013822,0.455770970366223,0.0,0.0,0.4505580766439174,0.46095278540066226,Elof1
ENSMUSG00000002395,0.45029149125066226,0.0,0.0,0.44504612022173945,0.4555059648278644,Use1
ENSMUSG00000000197,0.44254663369321584,0.0,0.0,0.43725603610928104,0.4478066018778367,Nalcn
ENSMUSG00000028741,0.4410290815313928,0.0,0.0,0.43572971512775216,0.44629787267242244,Mrto4
ENSMUSG00000064023,0.43565434410208004,0.0,0.0,0.43032416615201086,0.440954142732344,Klk8
ENSMUSG00000097168,0.43268419834008814,0.0,0.0,0.4273371575424312,0.438000970891459,C230088H06Rik
ENSMUSG00000039001,0.43085331844805863,0.0,0.0,0.4254959410801384,0.4361804970213515,Rps21
ENSMUSG00000068335,0.4299746555613196,0.0,0.0,0.4246123332904183,0.43530681263338544,Dok1
ENSMUSG00000026786,0.4268904174757411,0.0,0.0,0.42151081871358803,0.43223997031991407,Apbb1ip
ENSMUSG00000097469,0.4265847126165782,0.0,0.0,0.4212034082911465,0.43193598296143493,Gm26733
ENSMUSG00000027867,0.4248318146203576,0.0,0.0,0.41944075454181273,0.43019290956387846,Spag17
ENSMUSG00000047216,0.42394171856707047,0.0,0.0,0.41854572022097286,0.4293077869951346,Cdh19
ENSMUSG00000030744,0.41901107044539304,0.0,0.0,0.41358790662092304,0.4244045025663457,Rps3
ENSMUSG00000067367,0.4189071899779353,0.0,0.0,0.41348345728171737,0.4243011952034806,Lyar
ENSMUSG00000045319,0.4174609750598585,0.0,0.0,0.41202933740732883,0.4228629444132272,Proser2
ENSMUSG00000030432,0.4164700370285413,0.0,0.0,0.4110329989191009,0.42187744764320323,Rpl28
ENSMUSG00000048752,0.4130162388784849,0.0,0.0,0.4075604796384936,0.4184425144900628,Prss50
ENSMUSG00000029055,0.4113544984188568,0.0,0.0,0.40588978802095516,0.4167897953151963,Plch2
ENSMUSG00000019894,0.4055815935042946,0.0,0.0,0.400086070507433,0.41104795116436493,Slc6a15
ENSMUSG00000036748,0.40520814311945197,0.0,0.0,0.39971064202760404,0.4106764951697737,Cuedc2
ENSMUSG00000029394,0.4022998949672445,0.0,0.0,0.3967870525500627,0.40778371623886245,Cdk2ap1
ENSMUSG00000021099,0.4019113829010005,0.0,0.0,0.3963964995093112,0.40739726236603274,Six6
ENSMUSG00000025362,0.40105950411415514,0.0,0.0,0.39554015252521146,0.406549889641434,Rps26
ENSMUSG00000032006,0.39860671614387405,0.0,0.0,0.393074553006263,0.40411002308154836,Pdgfd
ENSMUSG00000042462,0.39587593612702904,0.0,0.0,0.39032960300211766,0.4013935368216441,Dctpp1
ENSMUSG00000022216,0.39538582371567094,0.0,0.0,0.38983695783929107,0.4009059795372264,Psme1
ENSMUSG00000018986,0.3950978813662173,0.0,0.0,0.3895475289726936,0.40061953687344104,Slfn3
ENSMUSG00000037466,0.39431634062205806,0.0,0.0,0.38876195901010696,0.3998420611752979,4930427A07Rik
ENSMUSG00000036781,0.3933825308045952,0.0,0.0,0.38782334554328596,0.3989130979782002,Rps27l
ENSMUSG00000009585,0.3904951922745401,0.0,0.0,0.38492122707201554,0.3960406733744079,Apobec3
ENSMUSG00000061983,0.3882183456590158,0.0,0.0,0.38263280327610844,0.3937755107809533,Rps12
ENSMUSG00000085525,0.388073693201429,0.0,0.0,0.3824874176133058,0.3936315983516155,Gm13166
ENSMUSG00000002083,0.3870322307808721,0.0,0.0,0.381440684459322,0.3925954559123402,Bbc3
ENSMUSG00000058546,0.3853903898068238,0.0,0.0,0.3797905634185097,0.3909619730831587,Rpl23a
ENSMUSG00000047423,0.3821785032139233,0.0,0.0,0.3765625818095236,0.3877663357974634,AI837181
ENSMUSG00000061517,0.38089741293168544,0.0,0.0,0.37527510992624163,0.3864916892256224,Sox21
ENSMUSG00000026974,0.38042334772177716,0.0,0.0,0.37479868871528343,0.3860200030821084,Zmynd19
ENSMUSG00000020219,0.3797917519254333,0.0,0.0,0.37416395864043045,0.3853915723627527,Timm13
ENSMUSG00000030041,0.3794001204391327,0.0,0.0,0.37377038634098253,0.3850019008260128,M1ap
ENSMUSG00000097861,0.3775483717241394,0.0,0.0,0.3719094883457199,0.3831593922802922,Gm26858
ENSMUSG00000074575,0.37745195553862054,0.0,0.0,0.371812597020126,0.383063455985563,Kcng1
ENSMUSG00000058669,0.3772272210759622,0.0,0.0,0.37158675554041415,0.3828398396203322,Nkx2-9
ENSMUSG00000062397,0.3756778280890516,0.0,0.0,0.37002974858123566,0.3812981372648343,Zfp706
ENSMUSG00000048562,0.37557902596625303,0.0,0.0,0.36993046200470153,0.38119982450000905,Sp8
ENSMUSG00000023262,0.37457575140401034,0.0,0.0,0.36892227542066164,0.3802015118662051,Acy1
ENSMUSG00000045690,0.3740137350756537,0.0,0.0,0.3683575132796936,0.3796422693923755,Wdr89
ENSMUSG00000025537,0.3727653680379821,0.0,0.0,0.36710306209777477,0.3784000490045846,Phkg1
ENSMUSG00000051557,0.37162839757217725,0.0,0.0,0.3659605683207103,0.37726865903910745,Pusl1
ENSMUSG00000071655,0.3703313954135629,0.0,0.0,0.36465728629004385,0.37597800229399725,Ubxn1
ENSMUSG00000028998,0.36885954750502964,0.0,0.0,0.3631783388637032,0.3745133286698219,Tomm7
ENSMUSG00000066000,0.36849793813667037,0.0,0.0,0.3628149896387735,0.3741534775901781,Zfp979
ENSMUSG00000024181,0.36831909674014807,0.0,0.0,0.3626352883988287,0.37397550516227474,Mrpl28
ENSMUSG00000024925,0.36817890802819914,0.0,0.0,0.36249442597545917,0.3738359973189832,Rnaseh2c
ENSMUSG00000073424,0.36798284170124507,0.0,0.0,0.36229741783904773,0.37364088281778285,Cyp4f15
ENSMUSG00000030881,0.36757655456685895,0.0,0.0,0.3618891807113782,0.37323656645561987,Arfip2
ENSMUSG00000042372,0.3657020972066411,0.0,0.0,0.3600057550565734,0.3713711736614703,Dmrt3
ENSMUSG00000023755,0.3655100031096611,0.0,0.0,0.35981274451305345,0.3711800059144572,Rhebl1
ENSMUSG00000027434,0.36481160230075316,0.0,0.0,0.35911101586805033,0.37048496900642114,Nkx2-2
ENSMUSG00000051515,0.36461341315036566,0.0,0.0,0.35891188353281644,0.370287733291931,Fam181b
ENSMUSG00000024411,0.36448387447542885,0.0,0.0,0.35878172866206454,0.37015881751700924,Aqp4
ENSMUSG00000040364,0.3615888516999814,0.0,0.0,0.35587299255362786,0.36727765872673923,Sec1
ENSMUSG00000026939,0.36074289023595013,0.0,0.0,0.3550230447925058,0.36643572787825035,Tmem141
ENSMUSG00000079657,0.36047335406896613,0.0,0.0,0.3547522405171091,0.3661674739682303,Rab26
ENSMUSG00000020171,0.3589252486655689,0.0,0.0,0.35319687020791307,0.3646267149957052,Yeats4
ENSMUSG00000000743,0.35600395825358316,0.0,0.0,0.3502619570992185,0.3617192023274882,Chmp1a
ENSMUSG00000021775,0.3551396856399334,0.0,0.0,0.3493936757826663,0.3608589845891972,Nr1d2
ENSMUSG00000021606,0.35234877558287947,0.0,0.0,0.34658988820443626,0.35808110208718336,Ndufs6
ENSMUSG00000037152,0.35146584079648524,0.0,0.0,0.3457029009006755,0.3572022675786353,Ndufc1
ENSMUSG00000046110,0.3504760125958944,0.0,0.0,0.34470854180482907,0.3562170239841531,Serinc4
ENSMUSG00000097122,0.34811920445303024,0.0,0.0,0.3423409975728754,0.3538710805302048,Gm26624
ENSMUSG00000093674,0.3467183857567403,0.0,0.0,0.3409338324218721,0.35247668519820397,Rpl41
ENSMUSG00000107121,0.34574282257205263,0.0,0.0,0.3399538647281542,0.35150558029181145,1110006O24Rik
ENSMUSG00000021290,0.3452661329764431,0.0,0.0,0.33947502752876335,0.35103106463509604,2010107E04Rik
ENSMUSG00000038884,0.3447643912132575,0.0,0.0,0.3389710285378996,0.35053160786249166,A230050P20Rik
ENSMUSG00000020577,0.3436794943753039,0.0,0.0,0.33788126235212046,0.34945164055615746,Tspan13
ENSMUSG00000019982,0.34361481939621963,0.0,0.0,0.3378162975830309,0.34938725896147577,Myb
ENSMUSG00000057841,0.34217919934159047,0.0,0.0,0.33637425915178965,0.3479581372607711,Rpl32
ENSMUSG00000020496,0.34164883761646675,0.0,0.0,0.33584153316907583,0.34743016943149085,Rnf187
ENSMUSG00000001056,0.3410416660507167,0.0,0.0,0.33523165950246925,0.3468257339581435,Nhp2
ENSMUSG00000048497,0.3395476663526258,0.0,0.0,0.33373103177526703,0.3453384462045685,Mmgt2
ENSMUSG00000001583,0.3391154375428173,0.0,0.0,0.333296890909562,0.3449081538012757,Tnk1
ENSMUSG00000060512,0.33785242692151884,0.0,0.0,0.33202830723177723,0.343650787578433,0610040J01Rik
ENSMUSG00000095139,0.3370239736752276,0.0,0.0,0.3311962098628554,0.34282602540169743,Pou3f2
ENSMUSG00000003526,0.33696861623352137,0.0,0.0,0.3311406092430909,0.34277091427931483,Prodh
ENSMUSG00000050732,0.3362377534353019,0.0,0.0,0.33040653965386335,0.3420432997949691,Vamp8
ENSMUSG00000037034,0.3347792851270003,0.0,0.0,0.32894169314022287,0.34059129282968537,Pax1
ENSMUSG00000034875,0.3339781371092039,0.0,0.0,0.32813705347808664,0.33979368228098467,Nudt19
ENSMUSG00000029591,0.3334270233681849,0.0,0.0,0.3275835427383167,0.339244997126076,Ung
ENSMUSG00000026656,0.33300665443977784,0.0,0.0,0.32716134816552583,0.33882647797086957,Fcgr2b
ENSMUSG00000100252,0.3328245401784437,0.0,0.0,0.3269784437141732,0.3386451643621928,Mir124-2hg
ENSMUSG00000019471,0.3327606646876013,0.0,0.0,0.3269142911726444,0.3385815695930953,Cdc37
ENSMUSG00000040952,0.3318061113978588,0.0,0.0,0.3259556040652147,0.3376312050646712,Rps19
ENSMUSG00000037716,0.3310388173054854,0.0,0.0,0.32518499582886945,0.33686726939455686,Ccdc33
ENSMUSG00000043003,0.33101356647035657,0.0,0.0,0.32515963606091136,0.3368421289511205,Rasef
ENSMUSG00000071415,0.33045854810618136,0.0,0.0,0.3246022254579828,0.33628953491931335,Rpl23
ENSMUSG00000007338,0.33039000825470377,0.0,0.0,0.32453339046839524,0.3362212941728711,Mrpl49
ENSMUSG00000020660,0.3302347921655616,0.0,0.0,0.3243775062356065,0.33606675521388035,Pomc
ENSMUSG00000036975,0.3298122468366286,0.0,0.0,0.3239531436286489,0.3356460516477767,Tmem177
ENSMUSG00000036904,0.3295963617487089,0.0,0.0,0.32373633097466487,0.33543110664733455,Fzd8
ENSMUSG00000021748,0.3286532850713567,0.0,0.0,0.3227892095157922,0.33449212954323604,Pdhb
ENSMUSG00000006057,0.32842140762911914,0.0,0.0,0.32255633936826683,0.33426125830124975,Atp5g1
ENSMUSG00000025909,0.3276049793107038,0.0,0.0,0.32173642143723646,0.3334483671830402,Sntg1
ENSMUSG00000068922,0.32637334353623937,0.0,0.0,0.3204995380065773,0.3322220510670534,Msto1
ENSMUSG00000056201,0.32369679005559004,0.0,0.0,0.3178116495384977,0.3295569899271896,Cfl1
ENSMUSG00000019370,0.3236112677038525,0.0,0.0,0.3177257665659907,0.3294718332438365,Calm3
ENSMUSG00000029697,0.3230202393340032,0.0,0.0,0.317132248655753,0.32888332933085607,Fezf1
ENSMUSG00000024228,0.3197943883724098,0.0,0.0,0.31389289098831996,0.3256711766744323,Nudt12
ENSMUSG00000006589,0.31975285624971417,0.0,0.0,0.31385118586555977,0.3256298200298424,Aprt
ENSMUSG00000024227,0.3187884755900073,0.0,0.0,0.31288279452812234,0.3246695076682791,Pdzph1
ENSMUSG00000047109,0.3186697746046199,0.0,0.0,0.31276360073632203,0.32455130659211595,Cldn14
ENSMUSG00000022177,0.31754383975747935,0.0,0.0,0.3116330006383368,0.3234301044845179,Haus4
ENSMUSG00000041309,0.3172411283535758,0.0,0.0,0.3113290378205964,0.3231286626745045,Nkx6-2
ENSMUSG00000067288,0.31686458047304283,0.0,0.0,0.3109509349733589,0.3227536923961032,Rps28
ENSMUSG00000092417,0.3153813341983515,0.0,0.0,0.3094615817933619,0.32127664241453785,Gpank1
ENSMUSG00000012777,0.3146186075649967,0.0,0.0,0.3086957261261463,0.3205170909203563,Acpt
ENSMUSG00000039195,0.3145447262788645,0.0,0.0,0.30862154215506604,0.32044351679017397,1110008P14Rik
ENSMUSG00000026158,0.31422615718391766,0.0,0.0,0.3083016687365547,0.3201262713074783,Ogfrl1
ENSMUSG00000035364,0.31371850518106376,0.0,0.0,0.3077919410127956,0.3196207257968096,4930524J08Rik
ENSMUSG00000037221,0.31303683452527004,0.0,0.0,0.30710748844827845,0.31894187843480115,Mospd3
ENSMUSG00000009545,0.31168103165900046,0.0,0.0,0.30574617076172866,0.31759167292437673,Kcnq1
ENSMUSG00000028946,0.31155889337800463,0.0,0.0,0.3056235368663939,0.31747003770752946,Hes3
ENSMUSG00000034748,0.3115328790988618,0.0,0.0,0.30559741705160093,0.31744413055108456,Sirt6
ENSMUSG00000024521,0.31096932367851976,0.0,0.0,0.30503157757255506,0.3168828935968679,Pmaip1
ENSMUSG00000024387,0.31094323645732486,0.0,0.0,0.3050053847228297,0.3168569135981734,Csnk2b
ENSMUSG00000042647,0.3109367112256104,0.0,0.0,0.3049988330715133,0.31685041518477974,Acad12
ENSMUSG00000028416,0.30920810915572877,0.0,0.0,0.30326325196852993,0.31512889801316296,Bag1
ENSMUSG00000049396,0.3076197689659381,0.0,0.0,0.3016685338075409,0.3135470334903163,Gemin4
ENSMUSG00000035824,0.3055589929232524,0.0,0.0,0.2995995323589428,0.31149461020488284,Tk2
ENSMUSG00000044533,0.30542580386530843,0.0,0.0,0.29946581361704094,0.3113619590847841,Rps2
ENSMUSG00000018286,0.305328775556946,0.0,0.0,0.299368399581011,0.3112653225188125,Psmb6
ENSMUSG00000048218,0.30509394253442457,0.0,0.0,0.2991326335143674,0.3110314371037065,Amigo2
ENSMUSG00000051169,0.3044507404109224,0.0,0.0,0.29848687953191616,0.3103908267721387,Rpusd3
ENSMUSG00000072949,0.30400855268542726,0.0,0.0,0.2980429406251366,0.30995041771873816,Acot1
ENSMUSG00000032281,0.30383006266315693,0.0,0.0,0.2978637444658741,0.30977264493888274,Acsbg1
ENSMUSG00000073702,0.3037109118527223,0.0,0.0,0.2977441225085286,0.3096539726915536,Rpl31
ENSMUSG00000001773,0.303688025350486,0.0,0.0,0.29772114552978796,0.3096311780905801,Folh1
ENSMUSG00000020736,0.3035016663357013,0.0,0.0,0.29753405004497935,0.30944556715032523,Nt5c
ENSMUSG00000028707,0.3018491401499951,0.0,0.0,0.2958750133132999,0.30779965465052284,Dmbx1
ENSMUSG00000006585,0.3017986570006445,0.0,0.0,0.29582433184011003,0.30774937298255334,Cdt1
ENSMUSG00000032673,0.2999222831946587,0.0,0.0,0.29394061052818743,0.3058804643241898,Prorsd1
ENSMUSG00000036687,0.29764315853153095,0.0,0.0,0.2916526237614027,0.30361034539047044,Tmem184a
ENSMUSG00000097354,0.29748338171165795,0.0,0.0,0.2914922282397328,0.3034511973712188,2310001H17Rik
ENSMUSG00000031723,0.29740925412650276,0.0,0.0,0.2914178137256555,0.30337736140161237,Txnl4b
ENSMUSG00000024953,0.2969031947639942,0.0,0.0,0.290909797474095,0.3028732909456793,Prdx5
ENSMUSG00000031458,0.2955312265366656,0.0,0.0,0.2895325409616316,0.3015066980029303,Coprs
ENSMUSG00000024774,0.2953318596233083,0.0,0.0,0.2893324076506149,0.3013081101534513,Ankrd22
ENSMUSG00000040957,0.2950296695026406,0.0,0.0,0.289029056863792,0.3010070999092982,Cables1
ENSMUSG00000019139,0.29466637190811085,0.0,0.0,0.28866436549380803,0.30064521920362663,Isyna1
ENSMUSG00000029268,0.2941605459061338,0.0,0.0,0.2881566018129297,0.30014136309521494,Ugt2a2
ENSMUSG00000022706,0.29411797825518565,0.0,0.0,0.28811387125115484,0.30009896106788386,Mrpl40
ENSMUSG00000021090,0.2934586508532095,0.0,0.0,0.28745202358797173,0.2994421959804544,Lrrc9
ENSMUSG00000027478,0.29337388287109084,0.0,0.0,0.28736693199868574,0.2993577570169722,Dnmt3b
ENSMUSG00000039954,0.2928915222386276,0.0,0.0,0.28688273172868,0.29887726683598964,Stk32a
ENSMUSG00000053656,0.29197292121585566,0.0,0.0,0.28596063581589626,0.2979622194821467,Dancr
ENSMUSG00000004285,0.29108941804501093,0.0,0.0,0.28507378179197757,0.2970821238175027,Atp6v1f
ENSMUSG00000032517,0.290616147410215,0.0,0.0,0.2845987204250475,0.29661067431079213,Mobp
ENSMUSG00000050022,0.29035849055521384,0.0,0.0,0.284340089906462,0.2963540076816003,Amz1
ENSMUSG00000021807,0.2897744299730174,0.0,0.0,0.2837538254517878,0.29577218855223375,2700060E02Rik
ENSMUSG00000071342,0.28900449857134575,0.0,0.0,0.28298099569711765,0.29500520512142375,Lsmem1
ENSMUSG00000027168,0.28874499347499766,0.0,0.0,0.2827205154743546,0.2947466918951188,Pax6
ENSMUSG00000024354,0.2882758440551959,0.0,0.0,0.2822496054157096,0.29427933340981016,Slc23a1
ENSMUSG00000055717,0.28823309977925937,0.0,0.0,0.28220670087204447,0.29423675216347284,Slain1
ENSMUSG00000091021,0.28700162269078916,0.0,0.0,0.28097061676781915,0.2930099617778069,Gm17300
ENSMUSG00000032171,0.28547519708491587,0.0,0.0,0.27943850850058505,0.2914893179178655,Pin1
ENSMUSG00000063804,0.28523465600114084,0.0,0.0,0.27919707472101774,0.29124968517545474,Lin28b
ENSMUSG00000028295,0.28501167245866105,0.0,0.0,0.27897326432409425,0.2910275429986031,Smim8
ENSMUSG00000051219,0.2847024599282316,0.0,0.0,0.2786629062755197,0.2907194961211685,3100002H09Rik
ENSMUSG00000039774,0.2841231736437111,0.0,0.0,0.278081477344646,0.2901423902419413,Galnt12
ENSMUSG00000036961,0.283516758994216,0.0,0.0,0.27747282445031246,0.2895382534172464,Wnt8b
ENSMUSG00000022856,0.2828090436327442,0.0,0.0,0.2767625030832532,0.2888331903211726,Tmem41a
ENSMUSG00000032369,0.28227965091134555,0.0,0.0,0.27623116531009095,0.28830577730312146,Plscr1
ENSMUSG00000047675,0.2819113534352461,0.0,0.0,0.27586151684614996,0.2879388549460031,Rps8
ENSMUSG00000079469,0.28109856184200915,0.0,0.0,0.2750457501051489,0.28712909182511115,Pigb
ENSMUSG00000042210,0.2804784285410597,0.0,0.0,0.2744233527254974,0.286511263352276,Abhd14a
ENSMUSG00000020918,0.2801557016857857,0.0,0.0,0.27409944961612964,0.2861897339797566,Kat2a
ENSMUSG00000068859,0.28006704965954116,0.0,0.0,0.27401047471723355,0.28610141066024697,Sp9
ENSMUSG00000042660,0.27934506705693596,0.0,0.0,0.27328586649831843,0.2853821012290493,Wdr55
ENSMUSG00000057863,0.2787051899168823,0.0,0.0,0.2726436680806942,0.2847445875764502,Rpl36
ENSMUSG00000022040,0.2785872216883631,0.0,0.0,0.27252527248938446,0.2846270544990046,Ephx2
ENSMUSG00000024186,0.2778945686244034,0.0,0.0,0.2718301138587422,0.2839369527711635,Rgs11
ENSMUSG00000012123,0.27757119986836065,0.0,0.0,0.27150557753263427,0.28361477297647375,Aim1l
ENSMUSG00000030994,0.27594462166588635,0.0,0.0,0.2698731472518919,0.2819941546796058,D7Ertd443e
ENSMUSG00000003153,0.2758597057652807,0.0,0.0,0.26978792680070235,0.2819095489691095,Slc2a3
ENSMUSG00000022828,0.27536424786318664,0.0,0.0,0.26929069383707976,0.2814158990538947,Gtf2e1
ENSMUSG00000038805,0.27529788428814284,0.0,0.0,0.26922409274923786,0.2813497774044518,Six3
ENSMUSG00000098134,0.27522280625565587,0.0,0.0,0.26914874608526707,0.2812749729964684,Rnf113a2
ENSMUSG00000007279,0.2744788446735926,0.0,0.0,0.26840212660480284,0.2805337188327925,Scube2
ENSMUSG00000055421,0.2744104566720389,0.0,0.0,0.2683334946447231,0.2804655793457854,Pcdh9
ENSMUSG00000031897,0.27405913014102934,0.0,0.0,0.26798091580932837,0.28011552853504007,Psmb10
ENSMUSG00000097209,0.2739679257373948,0.0,0.0,0.2678893865735352,0.2800246550451857,AU022754
ENSMUSG00000032908,0.2739054461146648,0.0,0.0,0.26782668448769903,0.2799624020524589,Sgpp2
ENSMUSG00000048368,0.2732134324989397,0.0,0.0,0.26713221035212725,0.2792728951453163,Omd
ENSMUSG00000097605,0.27299312960388944,0.0,0.0,0.26691112547483137,0.2790533889509059,9430098F02Rik
ENSMUSG00000098682,0.27291853632723007,0.0,0.0,0.26683626756861384,0.2789790652889179,Otx2os1
ENSMUSG00000026189,0.2722130470294924,0.0,0.0,0.26612827908339076,0.2782761223656873,Pecr
ENSMUSG00000028841,0.2722070434686091,0.0,0.0,0.2661222542831347,0.2782701404460286,Cnksr1
ENSMUSG00000019738,0.2721806976205154,0.0,0.0,0.2660958152344295,0.27824388956208074,Polr2i
ENSMUSG00000028965,0.27202702775732396,0.0,0.0,0.26594160193385386,0.27809077342454697,Tnfrsf9
ENSMUSG00000043969,0.2718625621371477,0.0,0.0,0.26577655504329273,0.27792690008948523,Emx2
ENSMUSG00000101734,0.2718017641035153,0.0,0.0,0.2657155422216604,0.27786632091663116,4933400C23Rik
ENSMUSG00000051980,0.27133239548636146,0.0,0.0,0.26524451705470153,0.2773986403091085,Casr
ENSMUSG00000016637,0.27106882687413625,0.0,0.0,0.2649800194997547,0.27713601831904955,Ift27
ENSMUSG00000029223,0.2709770029265266,0.0,0.0,0.2648878721355452,0.27704452394961754,Uchl1
ENSMUSG00000010751,0.27031927256423655,0.0,0.0,0.2642278284075279,0.2763891511225982,Tnfrsf22
ENSMUSG00000001496,0.27015260998507595,0.0,0.0,0.2640605805497213,0.27622308502381854,Nkx2-1
ENSMUSG00000070305,0.26977976441998613,0.0,0.0,0.2636864269677809,0.27585157254932396,Mpzl3
ENSMUSG00000033253,0.2691254545471318,0.0,0.0,0.26302982607708364,0.2751995977432393,Szt2
ENSMUSG00000047721,0.2683724117510861,0.0,0.0,0.2622741535460456,0.27444923545156397,Bola2
ENSMUSG00000030161,0.2674620215293505,0.0,0.0,0.26136059409571544,0.27354207594091745,Gabarapl1
ENSMUSG00000025374,0.26693968163998333,0.0,0.0,0.26083644078431045,0.27302158480111066,Nabp2
ENSMUSG00000099913,0.2662295090839054,0.0,0.0,0.260123808474218,0.27231392009060895,Gm28551
ENSMUSG00000059246,0.26601688904775234,0.0,0.0,0.25991045330101803,0.27210204960323053,Foxb1
ENSMUSG00000027238,0.2656508469813696,0.0,0.0,0.25954314703529985,0.27173729656164797,Frmd5
ENSMUSG00000060216,0.26564963652965456,0.0,0.0,0.2595419324059796,0.2717360903696631,Arrb2
ENSMUSG00000027242,0.2651527904921741,0.0,0.0,0.2590433732465232,0.27124099118040795,Wdr76
ENSMUSG00000031762,0.26468351639388427,0.0,0.0,0.2585724840837139,0.27077336403232405,Mt2
ENSMUSG00000028884,0.2639395721804911,0.0,0.0,0.2578259854463398,0.27003202485322103,Rpa2
ENSMUSG00000026966,0.26325358475822547,0.0,0.0,0.2571376490699313,0.26934843311947543,Ssna1
ENSMUSG00000045532,0.2627345443352699,0.0,0.0,0.25661683547593894,0.2688312012708297,C1ql1
ENSMUSG00000025132,0.2625910669232691,0.0,0.0,0.25647286853623225,0.2686882231794495,Arhgdia
ENSMUSG00000005150,0.2609881386929705,0.0,0.0,0.25486448976530673,0.2670908550855652,Wdr83
ENSMUSG00000014030,0.2598860868704453,0.0,0.0,0.2537587102201721,0.26599260653640266,Pax5
ENSMUSG00000032849,0.2598175224471901,0.0,0.0,0.2536899144049501,0.2659242782109157,Abcc4
ENSMUSG00000024013,0.25937104330062777,0.0,0.0,0.253241929991855,0.26547933498963383,Fgd2
ENSMUSG00000028051,0.2583272254698767,0.0,0.0,0.252194603274425,0.26443909782634717,Hcn3
ENSMUSG00000002458,0.2578124480801306,0.0,0.0,0.2516781007045183,0.2639260810702875,Rgs19
ENSMUSG00000027466,0.25772354853008417,0.0,0.0,0.25158890357808456,0.263837485222854,Rbck1
ENSMUSG00000089715,0.2573783658335335,0.0,0.0,0.2512425664280356,0.26349348077692064,Cbx6
ENSMUSG00000073413,0.2572423319057531,0.0,0.0,0.2511060779703303,0.26335791076168363,Ly6g6d
ENSMUSG00000026322,0.25712789826103266,0.0,0.0,0.2509912621576421,0.2632438671796249,Htr4
ENSMUSG00000025353,0.2561918503060208,0.0,0.0,0.25005209461586225,0.2623110034538584,Ormdl2
ENSMUSG00000024525,0.2557869521192155,0.0,0.0,0.24964585059593292,0.2619074790979547,Impa2
ENSMUSG00000020027,0.25541063463376024,0.0,0.0,0.24926828421438443,0.26153243654949676,Socs2
ENSMUSG00000022420,0.2551792680520688,0.0,0.0,0.2490361507164328,0.261301852903743,Dnal4
ENSMUSG00000019590,0.2551068644568086,0.0,0.0,0.24896350726827116,0.2612296941760134,Cyb561
ENSMUSG00000040570,0.254946658080009,0.0,0.0,0.24880277041814577,0.26107002937079027,Rundc3b
ENSMUSG00000025794,0.2546140991836993,0.0,0.0,0.24846911143740433,0.260738593607619,Rpl14
ENSMUSG00000021494,0.25436548126021075,0.0,0.0,0.24821967205365905,0.26049081438488453,Ddx41
ENSMUSG00000029755,0.25425135832690177,0.0,0.0,0.24810517231886808,0.2603770761696718,Dlx5
ENSMUSG00000024518,0.2541390550484049,0.0,0.0,0.2479924984145126,0.2602651513090891,Rax
ENSMUSG00000046675,0.25354894012698576,0.0,0.0,0.24740043871496564,0.25967702213753885,Tmem251
ENSMUSG00000030615,0.2532784615932436,0.0,0.0,0.2471290703288455,0.25940745225077233,Tmem126a
ENSMUSG00000025577,0.2530176310028722,0.0,0.0,0.24686738254064797,0.25914749699148604,Cbx2
ENSMUSG00000111410,0.2527138048569982,0.0,0.0,0.2465625590266563,0.2588446893472984,RP23-276M23.6
ENSMUSG00000017978,0.2525018363571189,0.0,0.0,0.24634989541992527,0.25863343070553113,Cadps2
ENSMUSG00000049493,0.25233794424794614,0.0,0.0,0.24618546626657703,0.2584700870500899,Pls1
