,Cardiomyocytes_2_corr,Cardiomyocytes_2_pval,Cardiomyocytes_2_qval,Cardiomyocytes_2_ci_low,Cardiomyocytes_2_ci_high,gene_annotation
ENSMUSG00000044033,0.7506010966896335,0.0,0.0,0.7477228424868929,0.7534511450656349,Ccdc141
ENSMUSG00000018845,0.745996208570618,0.0,0.0,0.7430726101170414,0.7488913317515818,Unc45b
ENSMUSG00000051747,0.7185343225798941,0.0,0.0,0.7153461687654783,0.7216925621390587,Ttn
ENSMUSG00000045776,0.7172327667450438,0.0,0.0,0.7140323234578745,0.7204032346065159,Lrtm1
ENSMUSG00000027869,0.7158112646272129,0.0,0.0,0.712597425071007,0.7189950626668709,Hsd3b6
ENSMUSG00000028273,0.7079439683397538,0.0,0.0,0.7046564733655877,0.7112010694842362,Pdlim5
ENSMUSG00000024049,0.7062613979263253,0.0,0.0,0.7029582572353471,0.709534072384581,Myom1
ENSMUSG00000015579,0.7007119234395529,0.0,0.0,0.6973574468069694,0.7040357023444211,Nkx2-5
ENSMUSG00000062209,0.6937365479429342,0.0,0.0,0.6903181259995603,0.6971239969787846,Erbb4
ENSMUSG00000028328,0.6929662239007816,0.0,0.0,0.6895407798519614,0.6963606657246498,Tmod1
ENSMUSG00000027861,0.690651960150925,0.0,0.0,0.6872054672508733,0.6940673640248128,Casq2
ENSMUSG00000068614,0.6895837328851575,0.0,0.0,0.6861275481981358,0.6930087891247078,Actc1
ENSMUSG00000025813,0.6876377135735755,0.0,0.0,0.684163912093334,0.6910803158354476,Homer2
ENSMUSG00000021203,0.682349379229345,0.0,0.0,0.6788279582512566,0.6858394154499479,Otub2
ENSMUSG00000055027,0.6807331616559986,0.0,0.0,0.6771972614307296,0.6842376223890807,Smyd1
ENSMUSG00000019528,0.6796162142105269,0.0,0.0,0.6760703278576289,0.6831306237815041,Gyg
ENSMUSG00000020067,0.6790102767560497,0.0,0.0,0.6754589799278587,0.6825300767560997,Mypn
ENSMUSG00000020469,0.6755371152891637,0.0,0.0,0.6719549004448314,0.6790877208832069,Myl7
ENSMUSG00000039376,0.6735248078244429,0.0,0.0,0.6699247528390564,0.6770931903503256,Synpo2l
ENSMUSG00000111765,0.6727582893636392,0.0,0.0,0.6691514529570077,0.6763334296040755,RP24-279F18.1
ENSMUSG00000049588,0.671088503366548,0.0,0.0,0.6674669213344914,0.674678338296044,Ccdc69
ENSMUSG00000042717,0.6699638000203773,0.0,0.0,0.6663323067964148,0.6735635123777716,Ppp1r3a
ENSMUSG00000027961,0.6665965780299792,0.0,0.0,0.6629355124656536,0.6702257642560931,Lrrc39
ENSMUSG00000074652,0.6659579493553212,0.0,0.0,0.662291292092842,0.6695927090443435,Myh7b
ENSMUSG00000031972,0.6596350285163181,0.0,0.0,0.6559133016385833,0.6633246848249341,Acta1
ENSMUSG00000034533,0.6593838828347699,0.0,0.0,0.6556599795709799,0.6630757089401462,Scn10a
ENSMUSG00000085515,0.6546070954006028,0.0,0.0,0.6508419569083489,0.6583400354859181,C630028M04Rik
ENSMUSG00000061816,0.6516281586996538,0.0,0.0,0.6478374583045181,0.6553865889825837,Myl1
ENSMUSG00000031698,0.6505085396894026,0.0,0.0,0.6467082624672716,0.6542765206220716,Mylk3
ENSMUSG00000002930,0.6475311247488491,0.0,0.0,0.6437054608185017,0.6513244248232594,Ppp1r17
ENSMUSG00000052374,0.6451966294122048,0.0,0.0,0.6413511429705075,0.6490097010952894,Actn2
ENSMUSG00000085162,0.6430714284464218,0.0,0.0,0.6392079596073839,0.6469024377668485,Gm12295
ENSMUSG00000026564,0.6424768108211684,0.0,0.0,0.6386083213666955,0.6463128285022179,Dusp27
ENSMUSG00000038132,0.6421811513398126,0.0,0.0,0.6383101672523054,0.646019657604155,Rbm24
ENSMUSG00000042451,0.6395843331004107,0.0,0.0,0.6356914882037176,0.6434446482822066,Mybph
ENSMUSG00000022358,0.6373763575754121,0.0,0.0,0.6334649957409583,0.6412551473257547,Fbxo32
ENSMUSG00000108322,0.6360661227839113,0.0,0.0,0.6321438034339948,0.6399558456663906,Gm45123
ENSMUSG00000044086,0.6354297962828107,0.0,0.0,0.6315021635515113,0.6393248209082085,Lmod3
ENSMUSG00000021313,0.632337956122851,0.0,0.0,0.6283845828239124,0.636258666654672,Ryr2
ENSMUSG00000038663,0.6322647098462759,0.0,0.0,0.6283107282882923,0.6361860273801194,Fsd2
ENSMUSG00000034898,0.632111875669207,0.0,0.0,0.628156625159887,0.6360344595371501,Filip1
ENSMUSG00000020908,0.6318294026156582,0.0,0.0,0.6278718076062829,0.6357543261664629,Myh3
ENSMUSG00000049537,0.6289171982080456,0.0,0.0,0.6249354939659032,0.6328661828436226,Tecrl
ENSMUSG00000039103,0.6272096646023857,0.0,0.0,0.623213876613214,0.6311727060358394,Nexn
ENSMUSG00000018770,0.6264304533267973,0.0,0.0,0.6224282512675617,0.6303998968463739,Atp5g3
ENSMUSG00000054640,0.6251329378416705,0.0,0.0,0.6211200731916555,0.629113024432507,Slc8a1
ENSMUSG00000060913,0.6231551863794678,0.0,0.0,0.6191261121831648,0.6271514538089576,Trim55
ENSMUSG00000007122,0.6208888046713807,0.0,0.0,0.6168412192073811,0.6249035520188264,Casq1
