,Erythroid3_3_corr,Erythroid3_3_pval,Erythroid3_3_qval,Erythroid3_3_ci_low,Erythroid3_3_ci_high,gene_annotation
ENSMUSG00000051839,0.5992357059251767,0.0,0.0,0.5950147019861837,0.6034236543994532,Gypa
ENSMUSG00000028332,0.58446172172536,0.0,0.0,0.5801259661471021,0.5887643571289144,Hemgn
ENSMUSG00000063856,0.5737606800064095,0.0,0.0,0.5693436169286636,0.5781446172739108,Gpx1
ENSMUSG00000052217,0.5644574305590135,0.0,0.0,0.5599709152318437,0.5689108427696962,Hbb-bh1
ENSMUSG00000040466,0.5636609733839659,0.0,0.0,0.5591685655647625,0.5681202812077625,Blvrb
ENSMUSG00000073063,0.5613509758603222,0.0,0.0,0.5568415254014148,0.5658273364194554,Hbq1b
ENSMUSG00000028494,0.5594223990789622,0.0,0.0,0.5548987742351417,0.5639129436367607,Plin2
ENSMUSG00000073400,0.5457756738572548,0.0,0.0,0.5411531598484235,0.550365206094991,Trim10
ENSMUSG00000055609,0.5443193502077779,0.0,0.0,0.5396864289978662,0.5489193032823156,Hba-x
ENSMUSG00000069919,0.5442562983131536,0.0,0.0,0.5396229271560862,0.5488567019386846,Hba-a1
ENSMUSG00000023216,0.5433539836719201,0.0,0.0,0.5387141792466702,0.547960829329296,Epb42
ENSMUSG00000027329,0.5427158658632646,0.0,0.0,0.5380715183418875,0.5473272609523674,Spef1
ENSMUSG00000032028,0.5408873526027483,0.0,0.0,0.5362300168383515,0.5455117547209606,Nxpe2
ENSMUSG00000052187,0.5399748190681825,0.0,0.0,0.5353110180055193,0.5446056962095256,Hbb-y
ENSMUSG00000023926,0.5393312713156522,0.0,0.0,0.5346629173577477,0.5439667083501634,Rhag
ENSMUSG00000096982,0.5346414244954997,0.0,0.0,0.5299400571924342,0.5393099293469525,Redrum
ENSMUSG00000021061,0.5344886592188334,0.0,0.0,0.5297862214560208,0.5391582364067884,Sptb
ENSMUSG00000030000,0.5325244674015523,0.0,0.0,0.5278082936811666,0.5372078052508038,Add2
ENSMUSG00000026614,0.5294128161588871,0.0,0.0,0.5246749867828517,0.534117850969279,Slc30a10
ENSMUSG00000025889,0.5261604159945819,0.0,0.0,0.5214000886156736,0.5308879948108212,Snca
ENSMUSG00000024661,0.5259895097170811,0.0,0.0,0.5212280039969243,0.5307182693715605,Fth1
ENSMUSG00000069917,0.5240664702188849,0.0,0.0,0.5192917324780577,0.5288084905364795,Hba-a2
ENSMUSG00000001348,0.5220293229459908,0.0,0.0,0.5172406215034008,0.5267853383989217,Acp5
ENSMUSG00000050708,0.5205406804132551,0.0,0.0,0.5157418098009124,0.5253068887136811,Ftl1
ENSMUSG00000039956,0.5173935217094521,0.0,0.0,0.5125732490116826,0.5221811841115461,Mrap
ENSMUSG00000078350,0.5164642502631839,0.0,0.0,0.5116376832083921,0.5212582228880802,Smim1
ENSMUSG00000041237,0.5145870616509194,0.0,0.0,0.509747814498246,0.5193937471257006,Pklr
ENSMUSG00000006574,0.5127148285586701,0.0,0.0,0.5078629812991625,0.5175341477385258,Slc4a1
ENSMUSG00000026532,0.5000983377485554,0.0,0.0,0.49516279284398096,0.5050016050134063,Spta1
ENSMUSG00000073940,0.4977569907077149,0.0,0.0,0.49280614535823924,0.5026756094468152,Hbb-bt
ENSMUSG00000053604,0.49282932522190676,0.0,0.0,0.4878465153984137,0.49778002042837893,Rpia
ENSMUSG00000026815,0.4926442941308868,0.0,0.0,0.4876602903255356,0.49759618764526914,Gfi1b
ENSMUSG00000052305,0.49017086303571933,0.0,0.0,0.48517094205110056,0.49513873239363726,Hbb-bs
ENSMUSG00000031974,0.49000441030724085,0.0,0.0,0.485003421066033,0.4949733519253358,Abcb10
ENSMUSG00000038997,0.4874381155207434,0.0,0.0,0.4824207028196656,0.4924235432100933,Asb17
ENSMUSG00000030979,0.48593929883986,0.0,0.0,0.4809123345484412,0.4909343154544353,Uros
ENSMUSG00000018659,0.47902263346214996,0.0,0.0,0.47395197644516507,0.4840615223695202,Pnpo
ENSMUSG00000028644,0.4785345280382577,0.0,0.0,0.473460811583467,0.48357648950442694,Ermap
ENSMUSG00000055401,0.47814353643323465,0.0,0.0,0.47306737152473566,0.48318795690601474,Fbxo6
ENSMUSG00000034663,0.4663160231432185,0.0,0.0,0.4611667492808255,0.47143388949459986,Bmp2k
ENSMUSG00000021102,0.46558274698583924,0.0,0.0,0.46042900153244787,0.47070510693446704,Glrx5
ENSMUSG00000018654,0.4638504854656957,0.0,0.0,0.4586862047834743,0.46898343314286745,Ikzf1
ENSMUSG00000071714,0.4621219368124057,0.0,0.0,0.45694718308398413,0.46726541063942534,Csf2rb2
ENSMUSG00000022742,0.4594743619599996,0.0,0.0,0.45428364362453416,0.46463388311312354,Cpox
ENSMUSG00000029866,0.4567714774252884,0.0,0.0,0.4515645566984565,0.4619472871324961,Kel
ENSMUSG00000000253,0.4543059714144161,0.0,0.0,0.4490843556019179,0.4594965563059425,Gmpr
ENSMUSG00000024663,0.4524175875335508,0.0,0.0,0.4471847708581406,0.45761943560209795,Rab3il1
ENSMUSG00000034449,0.4513553901563662,0.0,0.0,0.4461162938486844,0.4565635532745861,Dhrs11
