,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000097191,0.016339899285831426,0.007309116374956499,0.0077638411888003795,0.004401196910258813,0.028273944297885725,5730422E09Rik
ENSMUSG00000061062,0.016338264620868154,0.007314983447277498,0.007769737122974567,0.004399561840440717,0.02827231050345724,Gm10093
ENSMUSG00000032017,0.016324960194708464,0.007362892504126649,0.007819947950050503,0.004386254121569472,0.02825901316014921,Grik4
ENSMUSG00000072952,0.016298400438850773,0.007459376477466596,0.007922078522136857,0.004359687805086548,0.028232467531225252,Gm5878
ENSMUSG00000026873,0.01628514388819991,0.007507956628594772,0.007973327183064097,0.004346427986190028,0.0282192180253362,Phf19
ENSMUSG00000026395,0.016279763654094854,0.007527753910803873,0.00799400579662875,0.004341046426849645,0.028213840649184904,Ptprc
ENSMUSG00000062496,0.016274982387410788,0.007545386477994862,0.008012383928365115,0.004336263983045579,0.0282090619217064,4930431F12Rik
ENSMUSG00000078817,0.01624424245282881,0.007659637577645908,0.008133002716185717,0.0043055164935136,0.028178338299271345,Nlrp12
ENSMUSG00000031965,0.016239634416845082,0.007676897248378262,0.008150976528376711,0.0043009073269590515,0.02817373270659864,Tbx20
ENSMUSG00000018470,0.01620366302754922,0.00781283267197495,0.008294230456277467,0.0042649271296030114,0.028137780372935364,Kcnab3
ENSMUSG00000022510,0.016185567354797273,0.007882027896033737,0.008366603930108962,0.004246827037577956,0.028119694274586975,Trp63
ENSMUSG00000042659,0.016174365487884507,0.007925136781941398,0.00841127213375806,0.004235622438897628,0.028108498330655964,Arrdc4
ENSMUSG00000038010,0.016140482154679454,0.008056820450536165,0.00855066377200501,0.004201730860907329,0.028074632895020907,Ccdc138
ENSMUSG00000037196,0.01610158086105747,0.008210418570100632,0.008713300053300658,0.004162820135307225,0.028035752115732355,Pacrg
ENSMUSG00000063193,0.01609722565808798,0.008227776758822638,0.008731344008584604,0.004158463878628811,0.028031399207201938,Cd300lb
ENSMUSG00000079492,0.016095022515993027,0.00823657014936633,0.008740297804695603,0.004156260203672625,0.028029197225609613,Gm11127
ENSMUSG00000029640,0.016068975029749983,0.008341172585661418,0.008850914915859587,0.0041302064262644,0.02800316345107128,Usp12
ENSMUSG00000097970,0.016054105590101446,0.008401417164618622,0.008914455863508208,0.004115333402515473,0.027988301831612616,Gm27028
ENSMUSG00000080115,0.016053073118790732,0.008405614707730175,0.008918524300094696,0.004114300682536021,0.02798726990310708,Mettl21b
ENSMUSG00000050440,0.016036302058680865,0.008474061133278775,0.008989981806345785,0.0040975255867149885,0.027970507656549945,Hamp
ENSMUSG00000034171,0.016035932247095163,0.008475576016340587,0.008991200412771953,0.004097155686215235,0.027970138039232553,Faah
ENSMUSG00000036585,0.016019499804628013,0.008543134209578938,0.00906247704098432,0.004080719296182703,0.02795371422571254,Fgf1
ENSMUSG00000043795,0.01600710534573522,0.008594409248412063,0.00911647523835708,0.004068321864037032,0.027941326271092092,Prr33
ENSMUSG00000105789,0.016005901880672566,0.008599402524662961,0.009121377750271095,0.004067118110475844,0.02794012343737967,Gm42997
