,Extra-Embryonic endoderm_3_corr,Extra-Embryonic endoderm_3_pval,Extra-Embryonic endoderm_3_qval,Extra-Embryonic endoderm_3_ci_low,Extra-Embryonic endoderm_3_ci_high,gene_annotation
ENSMUSG00000046811,0.6574935218254768,0.0,0.0,0.6506617754859374,0.6642188426927012,Gltpd2
ENSMUSG00000060807,0.6410163449372976,0.0,0.0,0.6339285265916652,0.6479964947392284,Serpina6
ENSMUSG00000052392,0.6360055198758073,0.0,0.0,0.6288411437694752,0.6430619088009942,Acot4
ENSMUSG00000055560,0.6271329673687811,0.0,0.0,0.6198345366616015,0.6343229135673932,Zfp459
ENSMUSG00000029446,0.6268279313844269,0.0,0.0,0.6195249261014872,0.6340224365693677,Psph
ENSMUSG00000021876,0.6244073495259707,0.0,0.0,0.6170681237190189,0.6316379550599726,Rnase4
ENSMUSG00000001672,0.6216473436209742,0.0,0.0,0.6142669928650862,0.6289189447128077,Marveld3
ENSMUSG00000050777,0.6202477772500313,0.0,0.0,0.6128466435879396,0.6275400987331369,Tmem37
ENSMUSG00000076441,0.6162578615582069,0.0,0.0,0.6087977420008361,0.6236090021100255,Ass1
ENSMUSG00000020098,0.6161782249475081,0.0,0.0,0.6087169320185533,0.6235305357123327,Pcbd1
ENSMUSG00000033967,0.6160334118806314,0.0,0.0,0.6085699856621817,0.6233878502084497,Rnf225
ENSMUSG00000028307,0.6148414818055811,0.0,0.0,0.6073605163147633,0.6222134131110494,Aldob
ENSMUSG00000009646,0.613906151421053,0.0,0.0,0.6064114468105067,0.6212917865644312,Pla2g12b
ENSMUSG00000099032,0.6120375705402057,0.0,0.0,0.6045154821832839,0.6194505216945821,Tcf24
ENSMUSG00000027610,0.6099230592269114,0.0,0.0,0.6023700858340831,0.6173668231754567,Gss
ENSMUSG00000007038,0.6098473978824371,0.0,0.0,0.602293321384849,0.6172922624373391,Neu1
ENSMUSG00000034110,0.609712143084207,0.0,0.0,0.6021560949870568,0.617158974787321,Kctd7
ENSMUSG00000025784,0.6096193007717972,0.0,0.0,0.6020618995772818,0.6170674825278014,Clec3b
ENSMUSG00000058135,0.6070099787657719,0.0,0.0,0.5994146349668987,0.6144960212330289,Gstm1
ENSMUSG00000047228,0.6051723654306911,0.0,0.0,0.5975504002834862,0.6126849758177154,BC048546
ENSMUSG00000034226,0.602078315230493,0.0,0.0,0.5944117130018434,0.6096354806325007,Rhov
ENSMUSG00000051373,0.5992633229503644,0.0,0.0,0.591556312457078,0.6068608305197914,Plpp7
ENSMUSG00000028356,0.5980843538056688,0.0,0.0,0.5903604770456723,0.6056987023748993,Ambp
ENSMUSG00000074457,0.5935728483153743,0.0,0.0,0.5857847433337361,0.6012513415274208,S100a16
ENSMUSG00000045664,0.5933139639384328,0.0,0.0,0.5855221884011205,0.6009961235386426,Cdc42ep2
ENSMUSG00000024738,0.5932730472655727,0.0,0.0,0.5854806917465746,0.6009557861950192,Pga5
ENSMUSG00000071178,0.5907251640706171,0.0,0.0,0.5828967735005157,0.5984439007655379,Serpina1b
ENSMUSG00000028607,0.5906646228920323,0.0,0.0,0.5828353780056929,0.5983842130971365,Cpt2
ENSMUSG00000030538,0.5882603832401139,0.0,0.0,0.5803972836058819,0.5960137991726171,Cib1
ENSMUSG00000074261,0.5882053551967679,0.0,0.0,0.5803414823479008,0.5959595437478701,Erich4
ENSMUSG00000028003,0.5877272077385329,0.0,0.0,0.5798566194126095,0.5954881067158719,Lrat
ENSMUSG00000005681,0.5873868049687127,0.0,0.0,0.5795114391572737,0.5951524779758701,Apoa2
ENSMUSG00000033368,0.5870748632440912,0.0,0.0,0.5791951218733873,0.5948449087459867,Trim69
ENSMUSG00000024650,0.5854866753802953,0.0,0.0,0.5775846935326393,0.5932789472709885,Slc22a6
ENSMUSG00000050711,0.5844384500564931,0.0,0.0,0.5765218228880995,0.5922453593539333,Scg2
ENSMUSG00000025190,0.5827529848133309,0.0,0.0,0.5748128652734118,0.5905833760596424,Got1
ENSMUSG00000049128,0.5821045476154876,0.0,0.0,0.5741554084698501,0.5899439552124776,Ivl
ENSMUSG00000028536,0.5817493923141206,0.0,0.0,0.5737953173885281,0.5895937340857438,2610528J11Rik
ENSMUSG00000024388,0.5816290886526819,0.0,0.0,0.5736733425011233,0.5894751011349577,Myo7b
ENSMUSG00000038298,0.581518840191642,0.0,0.0,0.573561562808092,0.5893663834463116,Pdzk1
ENSMUSG00000018919,0.5810608393017426,0.0,0.0,0.573097203953282,0.5889147387414599,Tm4sf5
ENSMUSG00000034371,0.5806854307150744,0.0,0.0,0.5727165877612533,0.5885445364567595,Tkfc
ENSMUSG00000047123,0.5802046581291651,0.0,0.0,0.5722291509957399,0.5880704265856803,Ticam1
ENSMUSG00000097561,0.5797057025425492,0.0,0.0,0.5717232851464216,0.5875783799841883,4632411P08Rik
ENSMUSG00000034456,0.5783657016626176,0.0,0.0,0.5703647560216434,0.586256905139287,Uroc1
ENSMUSG00000018569,0.5773959914185917,0.0,0.0,0.5693816648555461,0.5853005753263982,Cldn7
ENSMUSG00000025197,0.5751982789837544,0.0,0.0,0.5671537112769894,0.5831331063580478,Cyp2c44
ENSMUSG00000072941,0.5739360697372842,0.0,0.0,0.5658741868988517,0.5818882157270124,Sod3
ENSMUSG00000046352,0.5726816540583761,0.0,0.0,0.5646026014733758,0.5806509748066713,Gjb2
ENSMUSG00000002985,0.5724848124177508,0.0,0.0,0.5644030690546992,0.5804568248705905,Apoe
ENSMUSG00000026255,0.5705438924594863,0.0,0.0,0.5624356677473161,0.5785423974266155,Efhd1
ENSMUSG00000045822,0.5699431197716798,0.0,0.0,0.5618267168979852,0.5779498071020411,Zswim3
ENSMUSG00000047842,0.5695559038049315,0.0,0.0,0.5614342345230567,0.5775678604381187,Diras2
ENSMUSG00000052396,0.5691688945318939,0.0,0.0,0.5610419653039636,0.5771861141502055,Mogat2
ENSMUSG00000004038,0.5687320937889621,0.0,0.0,0.5605992322703606,0.576755249303186,Gstm3
ENSMUSG00000054932,0.5684720662488465,0.0,0.0,0.5603356754445723,0.5764987532830955,Afp
ENSMUSG00000109717,0.5682878077041051,0.0,0.0,0.5601489170043287,0.5763169962569509,Gm34368
ENSMUSG00000002580,0.5678200564897649,0.0,0.0,0.5596748233732945,0.5758555917278422,Mien1
ENSMUSG00000047880,0.5676317875975564,0.0,0.0,0.5594840031763679,0.5756698759184239,Cxcr5
ENSMUSG00000064036,0.5666492951706801,0.0,0.0,0.5584882106284443,0.5747006934497751,Mro
ENSMUSG00000002769,0.5663120602601338,0.0,0.0,0.558146415949755,0.5743680218997161,Gnmt
ENSMUSG00000024150,0.5662053288946125,0.0,0.0,0.5580382420420292,0.5742627342362947,Mcfd2
ENSMUSG00000090035,0.565002915729619,0.0,0.0,0.5568195966771399,0.5730765671001824,Galnt4
ENSMUSG00000001663,0.5646250408040532,0.0,0.0,0.5564366278338341,0.5727037907270269,Gstt1
ENSMUSG00000001249,0.5642589718315946,0.0,0.0,0.556065627410741,0.572342657826594,Hpn
ENSMUSG00000040498,0.5640985791984695,0.0,0.0,0.5559030750977761,0.572184426938923,Igsf23
ENSMUSG00000021415,0.5638969541987328,0.0,0.0,0.5556987361153854,0.5719855185536821,4933417A18Rik
ENSMUSG00000021773,0.5638351607901483,0.0,0.0,0.5556361111320581,0.5719245575342908,Comtd1
ENSMUSG00000021477,0.5630695592946773,0.0,0.0,0.5548602143958479,0.5711692616757149,Ctsl
ENSMUSG00000024386,0.5620552923442386,0.0,0.0,0.5538323303276255,0.5701686264851613,Proc
ENSMUSG00000053644,0.5618954646652665,0.0,0.0,0.5536703591559489,0.570010944696447,Aldh7a1
ENSMUSG00000027984,0.5612272448475925,0.0,0.0,0.5529931843997226,0.5693516901070446,Hadh
ENSMUSG00000004654,0.5609531038808322,0.0,0.0,0.5527153727655512,0.5690812241531514,Ghrhr
ENSMUSG00000022853,0.560859216003105,0.0,0.0,0.5526202281774808,0.5689885944905807,Ehhadh
ENSMUSG00000027999,0.560665810870917,0.0,0.0,0.5524242349509538,0.5687977805792386,Pla2g12a
ENSMUSG00000024640,0.5596185042037447,0.0,0.0,0.5513629293414151,0.56776449040757,Psat1
ENSMUSG00000030747,0.5595141468809699,0.0,0.0,0.5512571785786583,0.5676615283313928,Dgat2
ENSMUSG00000070661,0.5591163962705543,0.0,0.0,0.5508541194021361,0.5672690932684321,Rnf186
ENSMUSG00000036892,0.559105881411378,0.0,0.0,0.550843464259008,0.5672587188798187,Prodh2
ENSMUSG00000041707,0.5590580553003658,0.0,0.0,0.5507950001101113,0.5672115316568126,1810011H11Rik
ENSMUSG00000036938,0.5566599693136789,0.0,0.0,0.5483649932135318,0.5648454120074354,Try5
ENSMUSG00000024391,0.5566416378356805,0.0,0.0,0.548346418264833,0.564827324368515,Apom
ENSMUSG00000032105,0.5566138633438118,0.0,0.0,0.5483182748998658,0.5647999193084925,Pdzd3
ENSMUSG00000034424,0.5558292365007139,0.0,0.0,0.5475232351888867,0.5640257214211859,Gcsh
ENSMUSG00000026576,0.5552497472526691,0.0,0.0,0.5469360651034074,0.5634539252682206,Atp1b1
ENSMUSG00000029364,0.5550839121528814,0.0,0.0,0.5467680334483693,0.5632902902902248,Wsb2
ENSMUSG00000061808,0.554417046178596,0.0,0.0,0.5460923413179862,0.5626322650775893,Ttr
ENSMUSG00000030674,0.5539892489482519,0.0,0.0,0.5456588877756127,0.5622101337508948,Qprt
ENSMUSG00000032261,0.5530844412623147,0.0,0.0,0.5447421314544407,0.5613172955580079,Sh3bgrl2
ENSMUSG00000038069,0.5529431763933763,0.0,0.0,0.5445990028809939,0.5611778977199837,Cdkn2aip
ENSMUSG00000021411,0.5528595179287138,0.0,0.0,0.5445142409410691,0.5610953447094138,Pxdc1
ENSMUSG00000073018,0.5519466296590015,0.0,0.0,0.5435893225337216,0.5601945086004742,Gm1070
ENSMUSG00000045314,0.551494146097115,0.0,0.0,0.5431308836189677,0.5597479915992193,Sowahb
ENSMUSG00000030108,0.5514140953159442,0.0,0.0,0.5430497797702244,0.559668995888547,Slc6a13
ENSMUSG00000023039,0.5506829701363909,0.0,0.0,0.5423090438647206,0.5589475000078076,Krt7
ENSMUSG00000027690,0.5500363372455417,0.0,0.0,0.5416539217569974,0.5583093731799738,Slc2a2
ENSMUSG00000068245,0.5500353639357835,0.0,0.0,0.5416529356769721,0.5583084126661361,Phf11d
ENSMUSG00000028690,0.549966619784597,0.0,0.0,0.5415832896295839,0.5582405722252878,Mmachc
ENSMUSG00000035944,0.5497328464699391,0.0,0.0,0.5413464501621662,0.5580098712658567,Ttc38
ENSMUSG00000087075,0.5494633631234899,0.0,0.0,0.5410734339442408,0.5577439280045745,A230065H16Rik
ENSMUSG00000097465,0.5493694702926311,0.0,0.0,0.5409783106130248,0.5576512682034883,Gm16619
ENSMUSG00000043085,0.5492459495811769,0.0,0.0,0.5408531714438386,0.5575293692899574,Tmem82
ENSMUSG00000027887,0.5491843887898776,0.0,0.0,0.5407908041772395,0.5574686166440099,Sypl2
ENSMUSG00000097759,0.5483964133577246,0.0,0.0,0.5399925140471509,0.5566909776006863,Gm26753
ENSMUSG00000037366,0.5477408350834346,0.0,0.0,0.5393283656928585,0.5560439878966774,Pafah2
ENSMUSG00000020078,0.5476706972457938,0.0,0.0,0.5392573115945255,0.5559747683217883,Vps26a
ENSMUSG00000037780,0.5464387456042703,0.0,0.0,0.538009285618389,0.554758926931389,Mbl1
ENSMUSG00000071521,0.545976532293288,0.0,0.0,0.5375410509456559,0.5543027488237571,Try10
ENSMUSG00000025792,0.5451745506587813,0.0,0.0,0.5367286340504558,0.553511226939721,Slc25a10
ENSMUSG00000028943,0.5447648881648295,0.0,0.0,0.5363136471344436,0.5531069016090309,Espn
ENSMUSG00000067235,0.5445638518221706,0.0,0.0,0.5361099993981051,0.5529084829698371,H2-Q10
ENSMUSG00000040370,0.5445554969620958,0.0,0.0,0.5361015360325383,0.5529002368782974,Lyrm5
ENSMUSG00000027317,0.5445032396502808,0.0,0.0,0.5360486000877936,0.5528486598461477,Ppp1r14d
ENSMUSG00000034758,0.5442226432324617,0.0,0.0,0.5357643608772984,0.5525717151066682,Tle6
ENSMUSG00000032554,0.5441928006053753,0.0,0.0,0.5357341309364381,0.5525422607426971,Trf
ENSMUSG00000041782,0.5430953066872377,0.0,0.0,0.5346224082094917,0.5514590311218989,Lad1
ENSMUSG00000036805,0.5428633927701128,0.0,0.0,0.5343874913237744,0.5512301278158186,Noxa1
ENSMUSG00000029725,0.5422014835814303,0.0,0.0,0.5337170185166982,0.5505768043326075,Ppp1r35
ENSMUSG00000059434,0.5421423246770822,0.0,0.0,0.5336570947482497,0.550518412286208,Gckr
ENSMUSG00000029048,0.542032456014961,0.0,0.0,0.5335458058228049,0.5504099675989541,Rer1
ENSMUSG00000097383,0.5418535045050934,0.0,0.0,0.5333645416503604,0.5502333348208998,1500026H17Rik
ENSMUSG00000020258,0.541598964485651,0.0,0.0,0.5331067134506617,0.5499820916657104,Glyctk
ENSMUSG00000020766,0.5415573029314219,0.0,0.0,0.5330645138574023,0.5499409695775724,Galk1
ENSMUSG00000006611,0.5409464262993643,0.0,0.0,0.5324457528982098,0.5493379983819873,Hfe
ENSMUSG00000022039,0.5406808882653802,0.0,0.0,0.5321767905095166,0.5490758939862931,Adam2
ENSMUSG00000018143,0.5401075657246229,0.0,0.0,0.5315960803065966,0.5485099793742244,Mafk
ENSMUSG00000032080,0.5390740272626455,0.0,0.0,0.5305492441925101,0.5474897758661599,Apoa4
ENSMUSG00000040413,0.5390602423246554,0.0,0.0,0.5305352820712809,0.547476168615587,Timd2
ENSMUSG00000020777,0.5388704728405745,0.0,0.0,0.5303430738754115,0.5472888448018379,Acox1
ENSMUSG00000011114,0.5383575772880634,0.0,0.0,0.5298235915314322,0.5467825550139277,Tbrg1
ENSMUSG00000034071,0.5383303667086952,0.0,0.0,0.5297960316827685,0.5467556947172033,Zfp551
ENSMUSG00000035637,0.5382702010721597,0.0,0.0,0.5297350938367122,0.5466963035332357,Grhpr
ENSMUSG00000037573,0.5382178990936031,0.0,0.0,0.5296821206481318,0.5466446747172917,Tob1
ENSMUSG00000045268,0.538004459341073,0.0,0.0,0.5294659424371448,0.546433981417669,Zfp691
ENSMUSG00000024180,0.5376757328247909,0.0,0.0,0.5291330004880981,0.5461094827287087,Tmem8
ENSMUSG00000024503,0.5372240594047794,0.0,0.0,0.5286755393126161,0.5456636142564988,Spink1
ENSMUSG00000097694,0.5371711390396854,0.0,0.0,0.528621941149522,0.5456113737160194,G730013B05Rik
ENSMUSG00000056952,0.537032140494897,0.0,0.0,0.528481162651892,0.5454741604593539,Tatdn2
ENSMUSG00000039783,0.5362050076620005,0.0,0.0,0.5276434476535633,0.5446576419072293,Kmo
ENSMUSG00000049764,0.5359354929852044,0.0,0.0,0.5273704884590998,0.5443915823482282,Zfp280b
