,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000008475,0.41466075751485865,0.0,0.0,0.4065791687510939,0.42267745961000025,Arpc5
ENSMUSG00000030500,0.4146178653088073,0.0,0.0,0.40653593277947553,0.4226349150946117,Slc17a6
ENSMUSG00000024647,0.4145996889235315,0.0,0.0,0.40651761072794534,0.42261688603918507,Cbln2
ENSMUSG00000030470,0.4145550236804571,0.0,0.0,0.40647258756349924,0.4225725828061309,Csrp3
ENSMUSG00000021066,0.41452804497722195,0.0,0.0,0.4064453926875875,0.42254582274565233,Atl1
ENSMUSG00000070866,0.41432245139075374,0.0,0.0,0.4062381522085813,0.4223418948864195,Zfp804a
ENSMUSG00000006095,0.41431387522879337,0.0,0.0,0.4062295073659662,0.42233338819121874,Tbcb
ENSMUSG00000028033,0.4142988615057073,0.0,0.0,0.4062143734116562,0.42231849607562194,Kcnq5
ENSMUSG00000028125,0.4142656800432515,0.0,0.0,0.4061809262448433,0.4222855833595491,Abca4
ENSMUSG00000022476,0.4141878616840873,0.0,0.0,0.406102484831242,0.42220839519111936,Polr3h
ENSMUSG00000029213,0.41416201531421476,0.0,0.0,0.4060764315481886,0.4221827581052863,Commd8
ENSMUSG00000039095,0.41416195649513454,0.0,0.0,0.4060763722582471,0.4221826997624632,En2
ENSMUSG00000021775,0.41408742956279554,0.0,0.0,0.40600124877403654,0.42210877622002657,Nr1d2
ENSMUSG00000019362,0.4140068969698621,0.0,0.0,0.40592007167968497,0.42202889552050765,D8Ertd738e
ENSMUSG00000091243,0.4139119558870696,0.0,0.0,0.4058243709483886,0.42193472280466443,Vgll3
ENSMUSG00000030298,0.4138668120313546,0.0,0.0,0.4057788659470575,0.42188994424161247,Sec13
ENSMUSG00000072980,0.41383957250941283,0.0,0.0,0.4057514085314926,0.4218629251160587,Oip5
ENSMUSG00000097367,0.4137613096284137,0.0,0.0,0.40567251969347073,0.42178529538480614,Gm26718
ENSMUSG00000033569,0.4137368728019655,0.0,0.0,0.40564788744269514,0.42176105622913246,Adgrb3
ENSMUSG00000001018,0.41372128557755256,0.0,0.0,0.40563217557145553,0.4217455950846066,Snapin
ENSMUSG00000022637,0.413681235557545,0.0,0.0,0.40559180530416844,0.4217058689945255,Cblb
ENSMUSG00000031669,0.41366747835529305,0.0,0.0,0.4055779381040952,0.42169222305525955,Gins3
ENSMUSG00000049122,0.41361850821074025,0.0,0.0,0.40552857644145746,0.4216436489329931,Frmd3
ENSMUSG00000028546,0.41358433221561086,0.0,0.0,0.40549412723595996,0.4216097492923556,Elavl4
ENSMUSG00000030654,0.41351739299962675,0.0,0.0,0.4054266529598522,0.42154335129635695,Arl6ip1
ENSMUSG00000012017,0.41344550046396994,0.0,0.0,0.4053541858692687,0.4214720399336415,Scarf2
ENSMUSG00000049755,0.4133858476620766,0.0,0.0,0.40529405640785715,0.4214128692844004,Zfp672
ENSMUSG00000066894,0.4133423861755644,0.0,0.0,0.4052502476836521,0.42136975903878654,Vsig10
