,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000027864,0.5850378456157113,0.0,0.0,0.5786078942965526,0.5913950789777613,Ptgfrn
ENSMUSG00000019975,0.5799488860915115,0.0,0.0,0.5734613000409626,0.5863637370093477,Ikbip
ENSMUSG00000018906,0.5727649379275441,0.0,0.0,0.5661968620505061,0.5792602833788749,P4ha2
ENSMUSG00000039831,0.5718560535910426,0.0,0.0,0.5652778671665474,0.5783615125824615,Arhgap29
ENSMUSG00000033453,0.568716833991226,0.0,0.0,0.5621038520737711,0.5752571029264163,Adamts15
ENSMUSG00000057530,0.5649976080533857,0.0,0.0,0.5583436538629244,0.5715788746037616,Ece1
ENSMUSG00000022665,0.5641348609570946,0.0,0.0,0.5574714415106317,0.570725599910419,Ccdc80
ENSMUSG00000019539,0.5640361430634421,0.0,0.0,0.5573716415142372,0.5706279649676504,Rcn3
ENSMUSG00000072623,0.563028818753084,0.0,0.0,0.5563532863604534,0.5696316805112884,Zfp9
ENSMUSG00000027520,0.562449458251348,0.0,0.0,0.5557675905749282,0.5690586607692466,Zdbf2
ENSMUSG00000026193,0.5615560245077701,0.0,0.0,0.5548644001706134,0.5681749925503113,Fn1
ENSMUSG00000097248,0.5601650609939622,0.0,0.0,0.5534582781629747,0.5667992023415952,Gm2694
ENSMUSG00000029761,0.5597570835852838,0.0,0.0,0.5530458619341866,0.5663956683304593,Cald1
ENSMUSG00000063160,0.5587572839503001,0.0,0.0,0.5520351983214475,0.5654067443372932,Numbl
ENSMUSG00000039542,0.5585701432342958,0.0,0.0,0.5518460262999375,0.565221637180449,Ncam1
ENSMUSG00000069833,0.5561436820518848,0.0,0.0,0.5493932899208023,0.5628214824211084,Ahnak
ENSMUSG00000001555,0.5553834286188186,0.0,0.0,0.5486248279352671,0.5620694480888913,Fkbp10
ENSMUSG00000022639,0.5542794759863803,0.0,0.0,0.5475089761166336,0.5609774106076295,Dubr
ENSMUSG00000043252,0.5525050320152073,0.0,0.0,0.5457154563804145,0.5592220696671931,Tmem64
ENSMUSG00000022261,0.5520190272810054,0.0,0.0,0.5452242378121841,0.5587412865792257,Sdc2
ENSMUSG00000043895,0.5517494737329719,0.0,0.0,0.5449517945191307,0.558474627172852,S1pr2
ENSMUSG00000018217,0.5513680888546725,0.0,0.0,0.5445663234617812,0.558097334771952,Pmp22
ENSMUSG00000053198,0.5512542099832668,0.0,0.0,0.5444512250428268,0.5579846773463708,Prx
ENSMUSG00000056174,0.5501278336450769,0.0,0.0,0.5433127999538309,0.5568703689711507,Col8a2
ENSMUSG00000021806,0.5497693758107985,0.0,0.0,0.5429505129840385,0.5565157465525353,Nid2
ENSMUSG00000034126,0.5484388737126383,0.0,0.0,0.5416058203273156,0.5551994590231802,Pomt2
ENSMUSG00000041779,0.5480860634912629,0.0,0.0,0.5412492530507222,0.5548504124085969,Tram2
ENSMUSG00000064080,0.5472249462837009,0.0,0.0,0.5403789761810077,0.5539984711785643,Fbln2
ENSMUSG00000020583,0.5461705645987744,0.0,0.0,0.5393133990356448,0.5529553055576718,Matn3
ENSMUSG00000006931,0.5458761418339306,0.0,0.0,0.5390158540018516,0.552664010938089,P3h4
ENSMUSG00000022887,0.5458355703167181,0.0,0.0,0.5389748523695642,0.5526238703499151,Masp1
ENSMUSG00000093865,0.544416033834173,0.0,0.0,0.5375402872753153,0.5512193915992701,Lrit3
ENSMUSG00000024909,0.5442990709428447,0.0,0.0,0.5374220878743547,0.5511036676724468,Efemp2
ENSMUSG00000029185,0.5421856245421423,0.0,0.0,0.5352863450669235,0.549012563489264,Fam114a1
ENSMUSG00000039497,0.542088524733016,0.0,0.0,0.5351882229952096,0.5489164881135056,Dse
ENSMUSG00000038074,0.5419621870521283,0.0,0.0,0.5350605555154352,0.5487914830646066,Fkbp14
ENSMUSG00000017466,0.5418582798093077,0.0,0.0,0.5349555548071621,0.5486886716246919,Timp2
ENSMUSG00000021756,0.541471217184684,0.0,0.0,0.5345644208145502,0.5483056891336212,Il6st
ENSMUSG00000097789,0.5406492465689062,0.0,0.0,0.5337338140083409,0.5474923736279066,Gm2115
ENSMUSG00000054196,0.5398901854828752,0.0,0.0,0.5329667895529697,0.5467412937506787,Cthrc1
ENSMUSG00000012017,0.5390078869016821,0.0,0.0,0.532075249007557,0.5458682583127052,Scarf2
ENSMUSG00000022091,0.5379242610522137,0.0,0.0,0.5309802933510696,0.544795988932868,Sorbs3
ENSMUSG00000022614,0.5379225262556034,0.0,0.0,0.5309785404349531,0.5447942722990231,Lmf2
ENSMUSG00000032363,0.5377866528507637,0.0,0.0,0.530841248051815,0.5446598212663503,Adamts7
ENSMUSG00000030770,0.5367628562907268,0.0,0.0,0.5298067713123378,0.5436467308200874,Parva
ENSMUSG00000030095,0.5364728736475349,0.0,0.0,0.5295137673504299,0.5433597769572972,Tmem43
ENSMUSG00000036103,0.536420358839096,0.0,0.0,0.5294607055696731,0.5433078104779315,Colec12
ENSMUSG00000018340,0.5352925494846766,0.0,0.0,0.5283211625666432,0.5421917643143797,Anxa6
ENSMUSG00000004105,0.5349654285977152,0.0,0.0,0.5279906430360124,0.5418680507843153,Angptl2
ENSMUSG00000039646,0.5343009186597032,0.0,0.0,0.5273192356344629,0.5412104562096026,Vasn
ENSMUSG00000055980,0.5340405170330714,0.0,0.0,0.5270561334753578,0.5409527622027985,Irs1
ENSMUSG00000021120,0.5339466801950953,0.0,0.0,0.5269613238171398,0.5408599007490875,Pigh
ENSMUSG00000023191,0.5335400038471424,0.0,0.0,0.5265504334054136,0.5404574496386444,P3h3
ENSMUSG00000038587,0.5335023491246179,0.0,0.0,0.5265123886621019,0.5404201859765605,Akap12
ENSMUSG00000036655,0.533129423285767,0.0,0.0,0.5261356016366371,0.540051131667171,Colec11
ENSMUSG00000049580,0.5324343398412206,0.0,0.0,0.5254333287898459,0.5393632571268634,Tsku
ENSMUSG00000045414,0.5314022453106875,0.0,0.0,0.5243905766744131,0.538341849676717,1190002N15Rik
ENSMUSG00000036545,0.529717846034035,0.0,0.0,0.5226888291712888,0.5366748481416589,Adamts2
ENSMUSG00000022131,0.5293857594224004,0.0,0.0,0.522353328891961,0.5363461851611062,Gpr180
ENSMUSG00000026837,0.5292565528860744,0.0,0.0,0.5222227947718522,0.5362183101029565,Col5a1
ENSMUSG00000035403,0.5290497577120341,0.0,0.0,0.5220138754846823,0.5360136452958725,Crb2
ENSMUSG00000032436,0.5283514923205966,0.0,0.0,0.5213084440427068,0.5353225672611539,Cmtm7
ENSMUSG00000042901,0.5280438201593541,0.0,0.0,0.5209976174059839,0.5350180590561227,Aida
ENSMUSG00000002602,0.5279879842834928,0.0,0.0,0.5209412092610536,0.5349627971759559,Axl
ENSMUSG00000039234,0.5269482058655754,0.0,0.0,0.5198907852649701,0.5339336968302834,Sec24d
ENSMUSG00000035064,0.5266434951388576,0.0,0.0,0.5195829588578001,0.5336321114289634,Eef2k
ENSMUSG00000021760,0.526238913962939,0.0,0.0,0.5191742436541641,0.5332316771725578,Gpx8
ENSMUSG00000039323,0.5260193414669275,0.0,0.0,0.5189524289096956,0.5330143539624712,Igfbp2
ENSMUSG00000070436,0.5256101103248197,0.0,0.0,0.5185390212872076,0.532609312493644,Serpinh1
ENSMUSG00000017176,0.5242934942358195,0.0,0.0,0.5172089906682934,0.5313061540566596,Nt5c3b
ENSMUSG00000036934,0.5239599410978654,0.0,0.0,0.5168720445093031,0.5309760050280493,4921524J17Rik
ENSMUSG00000022754,0.5236840091141043,0.0,0.0,0.5165933073071755,0.5307028874854189,Tmem45a
ENSMUSG00000028617,0.5234161467851998,0.0,0.0,0.5163227232363566,0.5304377558947169,Lrrc42
