,Blood_3_corr,Blood_3_pval,Blood_3_qval,Blood_3_ci_low,Blood_3_ci_high,gene_annotation
ENSMUSG00000057388,0.5105662208931477,0.0,0.0,0.5033438929878956,0.5177172155467669,Mrpl18
ENSMUSG00000004897,0.48395028460496115,0.0,0.0,0.47647131991066716,0.49135921403172045,Hdgf
ENSMUSG00000026348,0.465232332904726,0.0,0.0,0.4575812512047786,0.4728145262291384,Acmsd
ENSMUSG00000028333,0.44558342776873616,0.0,0.0,0.4377590960905747,0.4533402736968649,Anp32b
ENSMUSG00000026815,0.4320332227804543,0.0,0.0,0.4240938450094034,0.439906196226306,Gfi1b
ENSMUSG00000022742,0.4295295149517519,0.0,0.0,0.4215692754773534,0.43742355984689624,Cpox
ENSMUSG00000061983,0.42609013205656976,0.0,0.0,0.4181014357101844,0.4340129269286168,Rps12
ENSMUSG00000022437,0.42451492104626243,0.0,0.0,0.41651326940824895,0.43245080736051794,Samm50
ENSMUSG00000106438,0.42353368552524795,0.0,0.0,0.41552398842068833,0.4314777027213648,Gm42749
ENSMUSG00000054191,0.422476924034356,0.0,0.0,0.41445858339467695,0.4304296772724105,Klf1
ENSMUSG00000024155,0.42182078583921206,0.0,0.0,0.4137970895290078,0.4297789524540936,Meiob
ENSMUSG00000032221,0.42099202684804493,0.0,0.0,0.4129615779744861,0.42895701920853935,Mns1
ENSMUSG00000039183,0.4178512674132091,0.0,0.0,0.409795350929166,0.4258420076939661,Nubp2
ENSMUSG00000030515,0.4163791594470696,0.0,0.0,0.40831137283131413,0.4243819028544501,Tarsl2
ENSMUSG00000001014,0.4138315618891645,0.0,0.0,0.40574333383569244,0.42185497930744353,Icam4
ENSMUSG00000034041,0.41163036940492526,0.0,0.0,0.4035245822358534,0.4196715493411877,Lyl1
ENSMUSG00000005161,0.41080385291998844,0.0,0.0,0.4026914971697279,0.41885167839673815,Prdx2
ENSMUSG00000049751,0.41034312111688526,0.0,0.0,0.4022271096230212,0.41839464537544296,Rpl36al
ENSMUSG00000045509,0.40981991882048163,0.0,0.0,0.4016997609656757,0.41787563843346887,Gpr150
ENSMUSG00000026389,0.4091566016364973,0.0,0.0,0.40103119475661303,0.41721763257145594,Steap3
ENSMUSG00000028124,0.4086311756116436,0.0,0.0,0.4005016170239669,0.4166964077458253,Gclm
ENSMUSG00000021361,0.4069962394293613,0.0,0.0,0.39885379696683537,0.41507451025532055,Tmem14c
ENSMUSG00000034796,0.40442307924448584,0.0,0.0,0.39626046587172736,0.4125217671371647,Cpne7
ENSMUSG00000026520,0.39763159114423086,0.0,0.0,0.3894163650184923,0.40578355601511856,Pycr2
ENSMUSG00000024997,0.39663360139382214,0.0,0.0,0.38841072041902963,0.4047933204805896,Prdx3
ENSMUSG00000048752,0.39651573411396696,0.0,0.0,0.3882919503587682,0.4046763677464243,Prss50
ENSMUSG00000028393,0.3956231342791436,0.0,0.0,0.38739252270591223,0.4037906850298265,Alad
ENSMUSG00000031543,0.3927290651399556,0.0,0.0,0.3844764235387558,0.40091893790953875,Ank1
ENSMUSG00000021102,0.3923246804577881,0.0,0.0,0.38406897374233817,0.40051765943873674,Glrx5
ENSMUSG00000027562,0.389723629232147,0.0,0.0,0.3814482841848894,0.39793651262187535,Car2
ENSMUSG00000020490,0.38410702525298385,0.0,0.0,0.3757897277207506,0.39236244585421176,Btnl10
ENSMUSG00000006235,0.3823913071750277,0.0,0.0,0.3740613179693709,0.3906596008161032,Epor
ENSMUSG00000049287,0.3823419786566871,0.0,0.0,0.3740116254091749,0.3906106415729756,Iba57
ENSMUSG00000040466,0.38126861935497397,0.0,0.0,0.37293035661644924,0.38954530589798375,Blvrb
ENSMUSG00000049687,0.3804821600854342,0.0,0.0,0.37213811637283783,0.38876471154691167,Fam109b
ENSMUSG00000058600,0.37902055978260846,0.0,0.0,0.37066580467404553,0.38731397935534423,Rpl30
ENSMUSG00000036825,0.37784465786900295,0.0,0.0,0.369481315596547,0.3861467913543997,Ssx2ip
ENSMUSG00000054342,0.3770376666979342,0.0,0.0,0.3686684470017914,0.385345764934291,Kcnn4
ENSMUSG00000027556,0.37613573529031685,0.0,0.0,0.36775996185496124,0.384450485196379,Car1
ENSMUSG00000032126,0.3761331161035345,0.0,0.0,0.36775732365956204,0.38444788530310675,Hmbs
ENSMUSG00000028644,0.3746743047021858,0.0,0.0,0.36628794595764075,0.38299979933368744,Ermap
ENSMUSG00000028332,0.37438557712201426,0.0,0.0,0.36599713205606027,0.3827131896774416,Hemgn
ENSMUSG00000023942,0.3731794053326326,0.0,0.0,0.3647822622877151,0.3815158482702531,Slc29a1
ENSMUSG00000028825,0.37315790818339517,0.0,0.0,0.36476061037697227,0.38149450824788333,Rhd
ENSMUSG00000047181,0.3718963562155037,0.0,0.0,0.3634899921938982,0.3802421616475774,Samd14
ENSMUSG00000041237,0.371516858410956,0.0,0.0,0.36310777322593324,0.3798654269974222,Pklr
ENSMUSG00000018654,0.37151319190181614,0.0,0.0,0.36310408044014053,0.379861787170926,Ikzf1
ENSMUSG00000008843,0.36847505791728724,0.0,0.0,0.3600442639575047,0.37684567403661046,Cldn13
ENSMUSG00000025573,0.3652018383774847,0.0,0.0,0.35674788712671374,0.37359598063527744,6030468B19Rik
ENSMUSG00000028684,0.36405089042248123,0.0,0.0,0.3555888464973473,0.37245325610709384,Urod
ENSMUSG00000030844,0.36403851988348074,0.0,0.0,0.3555763891185938,0.37244097381616376,Rgs10
ENSMUSG00000002658,0.36369937418303855,0.0,0.0,0.3552348638256521,0.37210424634267947,Gtf2f1
ENSMUSG00000059278,0.3631923879006985,0.0,0.0,0.3547243245228564,0.37160087092357885,Naa38
ENSMUSG00000020925,0.36310114086784084,0.0,0.0,0.35463243855610477,0.37151027324636154,Ccdc43
ENSMUSG00000032028,0.36295187920096295,0.0,0.0,0.35448213207540635,0.37136207344855954,Nxpe2
ENSMUSG00000070803,0.3605944310333355,0.0,0.0,0.3521082400999671,0.36902133967393186,Cited4
ENSMUSG00000027845,0.3597113119410991,0.0,0.0,0.3512189891348781,0.36814445440373467,Dclre1b
ENSMUSG00000039956,0.3591143370914495,0.0,0.0,0.3506178779126472,0.367551685022962,Mrap
ENSMUSG00000042770,0.35784930885594646,0.0,0.0,0.349344107571999,0.36629554579133666,Hebp1
ENSMUSG00000046085,0.35513837759925343,0.0,0.0,0.34661454801256586,0.3636035598221286,4931422A03Rik
ENSMUSG00000022426,0.3538299929575135,0.0,0.0,0.34529722438533794,0.36230426821325323,Josd1
ENSMUSG00000024588,0.35341148544528833,0.0,0.0,0.34487586469474313,0.36188866229897065,Fech
ENSMUSG00000037336,0.3529979274346791,0.0,0.0,0.34445949161644657,0.3614779682600981,Mfsd2b
ENSMUSG00000074203,0.3524721379118611,0.0,0.0,0.3439301279221026,0.3609558151832757,G430095P16Rik
ENSMUSG00000029716,0.3520753340712717,0.0,0.0,0.3435306303139337,0.3605617521808384,Tfr2
ENSMUSG00000001763,0.35128794150087034,0.0,0.0,0.3427379015570008,0.3597797893868809,Tspan33
ENSMUSG00000003813,0.35008862198668284,0.0,0.0,0.34153047761054706,0.3585887173310371,Rad23a
ENSMUSG00000024742,0.3496455947017297,0.0,0.0,0.34108446370205364,0.35814872964780053,Fen1
ENSMUSG00000025508,0.34835717132912497,0.0,0.0,0.33978737645882734,0.3568691246601293,Rplp2
ENSMUSG00000043953,0.34393686391552236,0.0,0.0,0.335337592906968,0.3524788284589012,Ccrl2
ENSMUSG00000028717,0.3438614839226008,0.0,0.0,0.33526171358136264,0.35240395698969285,Tal1
ENSMUSG00000044573,0.34355086281057373,0.0,0.0,0.3349490360278863,0.3520954302162949,Acp1
ENSMUSG00000029715,0.34318585393507034,0.0,0.0,0.33458161306232803,0.35173288001160474,Pop7
ENSMUSG00000026532,0.3429559220501698,0.0,0.0,0.3343501618004613,0.3515044956132692,Spta1
ENSMUSG00000005983,0.3420064930148863,0.0,0.0,0.3333944699840524,0.35056144564610753,1700037C18Rik
ENSMUSG00000020932,0.34139608150791534,0.0,0.0,0.33278004132681943,0.3499551262378567,Gfap
ENSMUSG00000078621,0.33907356806900774,0.0,0.0,0.33044231017364817,0.34764811699561055,Hbb-bh2
ENSMUSG00000038997,0.3367570651392469,0.0,0.0,0.32811073439974553,0.34534697471659465,Asb17
ENSMUSG00000105550,0.33527897546721175,0.0,0.0,0.32662308226011333,0.3438786322243514,Gm42586
ENSMUSG00000023926,0.33504306224127917,0.0,0.0,0.32638564676776116,0.34364427082311666,Rhag
ENSMUSG00000024309,0.33411438251485914,0.0,0.0,0.3254509852076152,0.3427216894927745,Pfdn6
ENSMUSG00000027634,0.3315573745144167,0.0,0.0,0.3228775944239781,0.3401813869013426,Ndrg3
ENSMUSG00000060152,0.33001154110588676,0.0,0.0,0.321321919085137,0.33864559165910035,Pop5
ENSMUSG00000006574,0.3273560485886953,0.0,0.0,0.3186496292037704,0.3360072356926462,Slc4a1
ENSMUSG00000032698,0.32473357659283975,0.0,0.0,0.316010704538089,0.3334015539040977,Lmo2
ENSMUSG00000071713,0.32450557622607956,0.0,0.0,0.31578128013668155,0.333175007037767,Csf2rb
ENSMUSG00000084796,0.3233120430283908,0.0,0.0,0.31458030906928564,0.3319890662686559,Mir142hg
ENSMUSG00000042476,0.3202959531254237,0.0,0.0,0.311545548045795,0.3289920403832025,Abcb4
ENSMUSG00000051839,0.31908586867729516,0.0,0.0,0.31032802273707094,0.3277895553600364,Gypa
ENSMUSG00000090946,0.31787201658325276,0.0,0.0,0.30910673548031886,0.3265832980189763,Ccdc71l
ENSMUSG00000000253,0.31703284302263235,0.0,0.0,0.3082624386627091,0.32574935835561464,Gmpr
ENSMUSG00000005687,0.3154910833602966,0.0,0.0,0.3067113023795646,0.324217179245575,Bcas2
ENSMUSG00000024158,0.3151639627883161,0.0,0.0,0.30638219833401004,0.3238920855255068,Hagh
ENSMUSG00000059895,0.3147991357312272,0.0,0.0,0.30601516164888987,0.32352951652001427,Ptp4a3
ENSMUSG00000090113,0.31459114459938825,0.0,0.0,0.3058059119572515,0.3233228115759421,Nhlrc4
ENSMUSG00000000244,0.3141798405108937,0.0,0.0,0.3053921215554909,0.32291404848065025,Tspan32
ENSMUSG00000034156,0.3124359687793692,0.0,0.0,0.3036377450692796,0.32118091400750737,Bzrap1
ENSMUSG00000042660,0.3117268886409789,0.0,0.0,0.30292441062632025,0.3204761830210069,Wdr55
ENSMUSG00000027327,0.30974983190185607,0.0,0.0,0.3009355441261921,0.31851120143329786,1700037H04Rik
ENSMUSG00000028542,0.30963955462509557,0.0,0.0,0.30082461037622193,0.31840159547332775,Slc6a9
ENSMUSG00000065990,0.30959710255797407,0.0,0.0,0.30078190565839114,0.31835940177220184,Aurkaip1
ENSMUSG00000033751,0.30886297447561145,0.0,0.0,0.3000434140520567,0.3176297361488407,Gadd45gip1
