,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000047767,0.14666674445815944,5.7570277445893576e-195,1.1656261884165534e-194,0.13714189204558355,0.15616447722821752,Atg16l2
ENSMUSG00000044042,0.1464769082766778,1.8469801063148874e-194,3.738069431926508e-194,0.13695153176240074,0.15597519871016383,Fmn1
ENSMUSG00000030306,0.14625508700802806,7.196943567834662e-194,1.45451567660361e-193,0.13672909897861618,0.15575402818069986,Tmtc1
ENSMUSG00000019779,0.14624477851972717,7.666117869637356e-194,1.549023614798415e-193,0.1367187620953128,0.15574374991042186,Frk
ENSMUSG00000070394,0.14618711673530935,1.0913305716855806e-193,2.2047082256274355e-193,0.13666094151824756,0.1556862571162629,Tmem256
ENSMUSG00000028979,0.14615615213578598,1.3191556967026682e-193,2.6644227362202956e-193,0.1366298916732501,0.15565538323859757,Masp2
ENSMUSG00000027797,0.14608962202690534,1.9822013893076133e-193,4.0012139469269543e-193,0.1365631784704396,0.1555890479906666,Dclk1
ENSMUSG00000021114,0.14597681668878515,3.9519823623644664e-193,7.975746442713353e-193,0.13645006288428765,0.15547657285386132,Atp6v1d
ENSMUSG00000021712,0.1458491950647274,8.620789361918464e-193,1.7391142549764907e-192,0.1363220905625328,0.1553493245040635,Trim23
ENSMUSG00000060147,0.1456542884912973,2.8331045116927425e-192,5.714208373724773e-192,0.13612664900940344,0.1551549873949564,Serpinb6a
ENSMUSG00000025940,0.1456483292107835,2.93798595606522e-192,5.924553248770357e-192,0.13612067338353623,0.1551490455142644,Tmem70
ENSMUSG00000052105,0.14564356679991844,3.0245839238087687e-192,6.097951459291872e-192,0.1361158979106382,0.1551442970081241,Mtcl1
ENSMUSG00000003731,0.14562780583356474,3.329770639288083e-192,6.711894052183195e-192,0.1361000937192811,0.15512858205564783,Kpna6
ENSMUSG00000005621,0.14554701560903935,5.449314712268259e-192,1.0975457627932043e-191,0.13601908200086785,0.15504802762133607,Zfp592
ENSMUSG00000031903,0.14544799834131678,9.962370439325211e-192,2.0061156744513112e-191,0.13591979344191135,0.1549492991680292,Pla2g15
ENSMUSG00000040272,0.14543754012747218,1.0617600054548808e-191,2.137628358073044e-191,0.13590930658543446,0.1549388714477115,Accs
ENSMUSG00000041957,0.1452326471221437,3.6946923929411914e-191,7.43698146727293e-191,0.13570385285617043,0.15473457543191801,Pkp2
ENSMUSG00000041703,0.1451232916913694,7.182663332506381e-191,1.4449131628457818e-190,0.13559419849141804,0.1546255382936159,Zic5
ENSMUSG00000046167,0.14508048035379528,9.316406486698644e-191,1.8733976446206804e-190,0.13555127018836804,0.15458285150067155,Gldn
ENSMUSG00000070695,0.14505033608746193,1.1188365500987206e-190,2.249369823278489e-190,0.1355210435859134,0.1545527949072649,Cntnap5a
ENSMUSG00000101344,0.14502134511224388,1.334215943791224e-190,2.6818410930476867e-190,0.13549197344140976,0.15452388823409768,Gm29183
ENSMUSG00000050666,0.14498067403019382,1.7079022685262352e-190,3.432279478549508e-190,0.13545119132139832,0.15448333539093506,Vstm4
ENSMUSG00000023505,0.14493988334319907,2.1876779821522589e-190,4.394692611796422e-190,0.1354102893023368,0.15444266325838257,Cdca3
ENSMUSG00000020476,0.14489026226842963,2.956220435745398e-190,5.936185613946583e-190,0.1353605328380701,0.15439318635935786,Dbnl
ENSMUSG00000079038,0.14483435659700478,4.1494812747728114e-190,8.32894675787397e-190,0.13530447468741255,0.15433744306669142,D130040H23Rik
ENSMUSG00000078816,0.14481981451681541,4.531982279078382e-190,9.094887174550236e-190,0.13528989295460564,0.15432294321425016,Prkcg
ENSMUSG00000097119,0.14480451518317253,4.972471844900866e-190,9.976869672754548e-190,0.13527455190796053,0.1543076883028729,B230354K17Rik
ENSMUSG00000025219,0.14478130571895237,5.723685663080181e-190,1.1481816776489832e-189,0.13525127917281712,0.1542845462196684,Fgf8
ENSMUSG00000031737,0.14476090946705245,6.476857748021546e-190,1.2990087741719908e-189,0.1352308273277249,0.15426420917294303,Irx5
ENSMUSG00000028189,0.14457057310669372,2.0511518140924663e-189,4.112172843008152e-189,0.1350399725671793,0.15407442492282106,Ctbs
ENSMUSG00000040997,0.14454688891631898,2.3672531634991783e-189,4.744945206452552e-189,0.13501622392000953,0.15405080938431123,Abhd4
ENSMUSG00000023186,0.1442498573072487,1.4255796151077144e-188,2.8534419838024708e-188,0.13471838486583043,0.15375463783997065,Vwa5a
ENSMUSG00000055900,0.14407581077335477,4.074746926788658e-188,8.142979470001316e-188,0.1345438660073858,0.1535810944699532,Tmem69
ENSMUSG00000028246,0.14407401860485305,4.119022907521613e-188,8.229815999044183e-188,0.13454206897840323,0.15357930747951262,Faxc
ENSMUSG00000037085,0.14397254780799074,7.593445473870977e-188,1.5156577792157638e-187,0.13444032308822362,0.1534781297579034,Trmt12
ENSMUSG00000020723,0.1437721551921921,2.537906887505831e-187,5.058614485760078e-187,0.13423938778663594,0.15327831534498929,Cacng4
ENSMUSG00000021706,0.14374942321314593,2.9098618889929916e-187,5.798847925454347e-187,0.13421659429633354,0.15325564890657312,Zfyve16
ENSMUSG00000053580,0.1437463120691224,2.9648365528865725e-187,5.907225648309569e-187,0.13421347473454143,0.1532525467317928,Tanc2
ENSMUSG00000039375,0.14371975871541506,3.4783097462422343e-187,6.928903876976562e-187,0.1341868495435725,0.1532260699222015,Wdr17
ENSMUSG00000034708,0.1436964519477073,4.0016886903430774e-187,7.969903784790037e-187,0.13416347973323692,0.15320283032857998,Grn
ENSMUSG00000028970,0.14367488016018087,4.555934511380968e-187,9.071952432060868e-187,0.1341418496054909,0.15318132070526028,Abcb1b
