,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000041616,-0.033199767004877395,2.135054903872089e-11,3.07689134438981e-11,-0.04290628997271751,-0.023486977152915645,Nppa
ENSMUSG00000038215,-0.033219977422531924,2.0762872766551846e-11,2.993493766803899e-11,-0.042926485439986936,-0.023507198714404442,Cep44
ENSMUSG00000024842,-0.03322702957164535,2.0561561969426828e-11,2.9648971837673867e-11,-0.04293353237050089,-0.023514254753877053,Cabp4
ENSMUSG00000073643,-0.033244573141393,2.00690162839012e-11,2.894291359085838e-11,-0.042951062953794375,-0.02353180800583524,Wdfy1
ENSMUSG00000024246,-0.033260376641374774,1.963522638356813e-11,2.83213996589761e-11,-0.04296685475027424,-0.023547620232818655,Thumpd2
ENSMUSG00000049488,-0.03327377639806584,1.927461945317005e-11,2.7805279072663084e-11,-0.04298024457978925,-0.023561027392924403,Tmem67
ENSMUSG00000044707,-0.03328983378010013,1.8851026003238447e-11,2.7198133030209846e-11,-0.04299629006115955,-0.023577093651322913,Ccnjl
ENSMUSG00000025139,-0.03329306396619947,1.8766921698562267e-11,2.7080695091720445e-11,-0.04299951785265476,-0.02358032562364377,Tollip
ENSMUSG00000051359,-0.033299700578725354,1.8595275542378287e-11,2.683688200660743e-11,-0.043006149544685915,-0.02358696590670676,Ncald
ENSMUSG00000033350,-0.03331179427439873,1.8286433944312726e-11,2.6394968164423683e-11,-0.04301823427169302,-0.023599066293291223,Chst2
ENSMUSG00000029832,-0.03331280579738703,1.8260831071728975e-11,2.636181762917421e-11,-0.04301924504440869,-0.02360007837603977,Nfe2l3
ENSMUSG00000044361,-0.03331472780981752,1.8212279278547034e-11,2.6295523070382665e-11,-0.04302116563117836,-0.023602001452135302,BC024139
ENSMUSG00000097537,-0.0333238149395826,1.7984436227509036e-11,2.59703050216737e-11,-0.043030246019555254,-0.023611093611801734,2610020C07Rik
ENSMUSG00000042992,-0.03333048169430129,1.781905688266102e-11,2.5735206358551442e-11,-0.043036907827448054,-0.023617764057719367,Borcs5
ENSMUSG00000005447,-0.03335291090205672,1.7273523615554143e-11,2.4950922454938817e-11,-0.04305932038607874,-0.02364020569026006,Pafah1b3
ENSMUSG00000028698,-0.03336001722663507,1.710411723041221e-11,2.4709790855839654e-11,-0.04306642143361846,-0.02364731595346871,Pik3r3
ENSMUSG00000021947,-0.033373122422760707,1.679596087568874e-11,2.4271619762555985e-11,-0.04307951689547113,-0.023660428415633854,Cryl1
ENSMUSG00000079083,-0.03338020289129748,1.663173924649633e-11,2.403777893697981e-11,-0.04308659210339218,-0.02366751281125316,Jrkl
ENSMUSG00000108986,-0.03339052503729788,1.6395144799807847e-11,2.3699255275813597e-11,-0.04309690657854521,-0.023677840684034654,Gm45009
ENSMUSG00000036934,-0.03340922223205177,1.5974948597212125e-11,2.309519820328484e-11,-0.04311558987331077,-0.023696548257369617,4921524J17Rik
ENSMUSG00000028999,-0.0334203988465033,1.5728823663509386e-11,2.274266001085799e-11,-0.04312675817552991,-0.023707731079069677,Rint1
ENSMUSG00000043587,-0.03342071351224989,1.57219482976018e-11,2.2736006214897757e-11,-0.04312707260721929,-0.023708045919609955,Pxylp1
ENSMUSG00000019892,-0.03342915513811482,1.5538595523632184e-11,2.2474104026080683e-11,-0.04313550795324827,-0.023716492235433137,Lrriq1
ENSMUSG00000024743,-0.03345907168924518,1.490551066843552e-11,2.1567805915837823e-11,-0.04316540223792213,-0.023746425418622756,Syt7
ENSMUSG00000042331,-0.033459368910234155,1.489934946922568e-11,2.1562010809299105e-11,-0.043165699237606624,-0.023746722804938634,Specc1
ENSMUSG00000002017,-0.03349558637156863,1.4166958735638368e-11,2.050804680897274e-11,-0.04320188971934179,-0.02378296042482569,Fam98a
ENSMUSG00000040086,-0.03350048383308867,1.4070668717988719e-11,2.0371606656998292e-11,-0.04320678353062362,-0.02378786061422014,Tnni3k
ENSMUSG00000074748,-0.03353648760852772,1.338220069980777e-11,1.9380449963515958e-11,-0.043242760456972666,-0.02382388445800324,Atxn7l3b
ENSMUSG00000074651,-0.033540285499286344,1.3311530207199018e-11,1.9280895433370534e-11,-0.04324655551406301,-0.023827684467159913,Mcidas
ENSMUSG00000041935,-0.03354547904298235,1.321548102278348e-11,1.9144547331281298e-11,-0.04325174518231788,-0.023832880908179446,AW549877
ENSMUSG00000030699,-0.033550706723043895,1.3119486088276215e-11,1.9008238319727926e-11,-0.043256968960936615,-0.02383811150513821,Tbx6
ENSMUSG00000004633,-0.03355892854629949,1.2969890289412283e-11,1.879421864861945e-11,-0.043265184647132186,-0.023846337917013828,Chn2
ENSMUSG00000029211,-0.033559400255995055,1.2961358409397286e-11,1.8784577404923603e-11,-0.04326565600468712,-0.023846809890011648,Gabra4
ENSMUSG00000020846,-0.03356664097581214,1.2831082207749633e-11,1.8598466745542302e-11,-0.04327289131862108,-0.023854054652048196,Rflnb
ENSMUSG00000024826,-0.033584093009630916,1.2522330410900924e-11,1.8153566846768518e-11,-0.04329033031865931,-0.02387151643286866,Dpf2
ENSMUSG00000061322,-0.03358720196995622,1.2468097266650025e-11,1.807756599485287e-11,-0.04329343695648515,-0.02387462713017747,Dnaic1
ENSMUSG00000023964,-0.0335985782257093,1.2271602286143448e-11,1.7795246934662773e-11,-0.04330480471218693,-0.023886009743474882,Calcr
ENSMUSG00000073889,-0.0336085936063348,1.2101125771073871e-11,1.7550581248838103e-11,-0.04331481260749237,-0.02389603072321314,Il11ra1
ENSMUSG00000002908,-0.03369638449340473,1.0702757311195865e-11,1.5529247404520987e-11,-0.04340253779781672,-0.023983870773441118,Kcnn1
ENSMUSG00000021629,-0.03370220947302337,1.0615793203150648e-11,1.5405301412205263e-11,-0.04340835841312076,-0.023989699020371003,Slc30a5
ENSMUSG00000074227,-0.03370303028842254,1.0603594604553642e-11,1.5389832517494403e-11,-0.043409178613478275,-0.023990520296229906,Spint2
ENSMUSG00000058056,-0.033742949337354,1.0026621913990744e-11,1.455876566573362e-11,-0.04344906773504732,-0.024030461754708708,Palld
ENSMUSG00000038102,-0.03376436048406637,9.729944978740018e-12,1.4130039179117075e-11,-0.04347046281704487,-0.02405188493387453,Trappc11
ENSMUSG00000025236,-0.03377300092243691,9.612672249949945e-12,1.3961760711619383e-11,-0.043479096770000905,-0.024060530230451092,Adpgk
ENSMUSG00000049295,-0.03377859151793946,9.537532662231554e-12,1.3854637801033634e-11,-0.0434846831684937,-0.02406612397011735,Zfp219
ENSMUSG00000040969,-0.03378788131063124,9.4139451198641e-12,1.3677095917280401e-11,-0.043493965985747104,-0.024075418988754718,Arhgef38
ENSMUSG00000079157,-0.0338399163252984,8.750159555523795e-12,1.2720104020241017e-11,-0.043545961897832434,-0.024127483306612216,Fam155a
ENSMUSG00000028070,-0.03386578607972513,8.437441294096738e-12,1.2267288883536985e-11,-0.0435718121924306,-0.0241533676490357,Apoa1bp
ENSMUSG00000019437,-0.03386589989496519,8.436089966434368e-12,1.2267107701664052e-11,-0.04357192592202749,-0.02415348152848514,Tlcd1
ENSMUSG00000004872,-0.03388544065931065,8.2071987787485e-12,1.1939480329863981e-11,-0.043591451978698036,-0.02417303332057592,Pax3
ENSMUSG00000097375,-0.033888002212299255,8.177648769508949e-12,1.1899954554000217e-11,-0.04359401160314228,-0.024175596319716632,6720427I07Rik
ENSMUSG00000001313,-0.03389363697725111,8.113012657406705e-12,1.180761556892258e-11,-0.04359964212533869,-0.024181234266284567,Rnd2
ENSMUSG00000040452,-0.03390040340061219,8.03605657239451e-12,1.1699019613327282e-11,-0.04360640345303548,-0.0241880045110582,Cdh12
ENSMUSG00000040033,-0.03390704283861922,7.961240114685029e-12,1.1591788169314254e-11,-0.043613037890144216,-0.024194647699627356,Stat2
ENSMUSG00000057858,-0.03390974761802217,7.930957360515196e-12,1.1549377254281631e-11,-0.043615740632031934,-0.024197354007183102,Fam204a
ENSMUSG00000075528,-0.03391220189053781,7.903576972627492e-12,1.1511181142772344e-11,-0.04361819305561669,-0.024199809666442744,Aarsd1
ENSMUSG00000022404,-0.03396327228351432,7.354389617033054e-12,1.071443708775212e-11,-0.043669224948073106,-0.024250908942451226,Slc25a17
ENSMUSG00000030205,-0.033963795509596655,7.348961287118965e-12,1.0708088717935254e-11,-0.04366974777944803,-0.02425143246470847,Gprc5d
ENSMUSG00000023800,-0.03398193374265611,7.163189976209702e-12,1.0438924477134512e-11,-0.04368787232623499,-0.02426958096830424,Tiam2
ENSMUSG00000102428,-0.03400723826060493,6.911688919746573e-12,1.0078286555477652e-11,-0.04371315773988993,-0.02429489982529928,Pcdhga12
ENSMUSG00000027581,-0.03400806487917611,6.903620843430289e-12,1.006799014646389e-11,-0.043713983734174504,-0.024295726912491898,Stmn3
ENSMUSG00000059975,-0.03404722052913316,6.531840387682616e-12,9.528578246072378e-12,-0.04375310979743488,-0.024334904775556943,Zfp74
ENSMUSG00000071074,-0.03407465344328249,6.283129333216975e-12,9.167098531101509e-12,-0.043780521965055476,-0.02436235327024631,Yipf3
ENSMUSG00000019846,-0.034082518545055146,6.213551380774559e-12,9.06690701995412e-12,-0.04378838111603819,-0.024370222841709255,Lama4
ENSMUSG00000097887,-0.03409830360135011,6.076181053985118e-12,8.867748181531112e-12,-0.043804154225626446,-0.02438601687218936,Gm26542
ENSMUSG00000019838,-0.03410578564020004,6.012112298957264e-12,8.775525177283993e-12,-0.04381163060010596,-0.024393503166452477,Slc16a10
ENSMUSG00000039328,-0.03411072414337007,5.970187072032689e-12,8.715601565011224e-12,-0.04381656536392527,-0.02439844447899534,Rnf122
