,train_recon_loss,val_recon_loss
0,977.4935913085938,938.7767944335938
1,924.132080078125,916.4302368164062
2,908.0855712890625,905.9642944335938
3,898.8699951171875,898.5394287109375
4,893.1857299804688,894.394775390625
5,889.5440673828125,891.3670654296875
6,887.1014404296875,889.5787353515625
7,885.4922485351562,887.9793701171875
8,884.2615356445312,886.9429321289062
9,883.3749389648438,886.2247924804688
10,882.669677734375,885.684326171875
11,882.1561889648438,885.2479858398438
12,881.6712646484375,884.8866577148438
13,881.3137817382812,884.5239868164062
14,881.0219116210938,884.3607788085938
15,880.7410278320312,884.2509765625
16,880.5110473632812,883.9567260742188
17,880.321533203125,883.8245849609375
18,880.1456909179688,883.7258911132812
19,879.9866943359375,883.8175048828125
20,879.8866577148438,883.2734375
21,879.7329711914062,883.2376098632812
22,879.6278686523438,883.39013671875
23,879.543212890625,883.048095703125
24,879.4368286132812,883.0025634765625
25,879.3516235351562,883.1177368164062
26,879.2858276367188,882.8351440429688
27,879.219970703125,883.0638427734375
28,879.1503295898438,882.806884765625
29,879.0890502929688,882.831298828125
30,879.036376953125,882.737060546875
31,878.9915161132812,882.697021484375
32,878.9395751953125,882.796630859375
33,878.8905029296875,882.7463989257812
34,878.8758544921875,882.5728149414062
35,878.8136596679688,882.5794677734375
36,878.7757568359375,882.5955200195312
37,878.7450561523438,882.480712890625
38,878.7109375,882.5233764648438
39,878.6923217773438,882.4317626953125
40,878.6409301757812,882.3248901367188
41,878.6276245117188,882.458740234375
42,878.6124267578125,882.3751831054688
43,878.5914306640625,882.3967895507812
44,878.5689086914062,882.3159790039062
45,878.543701171875,882.3949584960938
46,878.5342407226562,882.3064575195312
47,878.5084838867188,882.3831176757812
48,878.4861450195312,882.3642578125
49,878.4552612304688,882.345458984375
50,878.4505615234375,882.3499755859375
51,878.43359375,882.263916015625
52,878.42578125,882.2798461914062
53,878.4155883789062,882.2716064453125
54,878.381103515625,882.2481079101562
55,878.3776245117188,882.3102416992188
56,878.3719482421875,882.2919921875
57,878.3529052734375,882.1897583007812
58,878.3380126953125,882.3720092773438
59,878.331787109375,882.2217407226562
60,878.330322265625,882.2922973632812
61,878.3137817382812,882.1822509765625
62,878.30517578125,882.1466674804688
63,878.29736328125,882.1862182617188
64,878.2879028320312,882.1593017578125
65,878.27734375,882.1812133789062
66,878.2595825195312,882.2520751953125
67,878.2544555664062,882.1815795898438
68,878.2423095703125,882.2489624023438
69,878.2388916015625,882.263427734375
70,878.2236938476562,882.2163696289062
71,878.220703125,882.245361328125
72,878.2265014648438,882.0916137695312
73,878.2015991210938,882.1182250976562
74,878.1959838867188,882.1825561523438
75,878.19189453125,882.1192016601562
76,878.1956176757812,882.2002563476562
77,878.1728515625,882.1199340820312
78,878.1845703125,882.20166015625
79,878.1764526367188,882.1025390625
80,878.15869140625,882.1609497070312
81,878.1563110351562,882.208984375
82,878.1572265625,882.1197509765625
83,878.1326293945312,882.1647338867188
84,878.138427734375,882.1227416992188
85,878.133544921875,882.110107421875
86,878.1297607421875,882.1392211914062
87,878.10546875,882.1253662109375
88,878.1185302734375,882.08935546875
89,878.1113891601562,882.164306640625
90,878.1077880859375,882.1438598632812
91,878.1063232421875,882.2191772460938
92,878.09033203125,882.0375366210938
93,878.0839233398438,882.114501953125
94,878.0844116210938,882.2033081054688
95,878.0789794921875,882.1094360351562
96,878.069580078125,882.0834350585938
97,878.060791015625,882.1021728515625
98,878.0680541992188,882.0590209960938
99,878.0504150390625,882.0958251953125
100,878.0507202148438,882.1119995117188
101,878.0475463867188,882.0730590820312
102,878.0450439453125,882.0384521484375
103,878.0403442382812,882.0470581054688
104,878.0452880859375,882.0821533203125
105,878.0269775390625,882.1484985351562
106,878.0239868164062,882.1703491210938
107,878.015869140625,882.1062622070312
108,878.0087890625,882.1640625
109,878.0100708007812,882.123779296875
110,878.0159301757812,882.0681762695312
111,878.0198364257812,882.1473388671875
112,878.0062255859375,882.0587768554688
113,878.0015258789062,882.1344604492188
114,877.9968872070312,882.08984375
115,877.9891967773438,882.1744995117188
116,877.9904174804688,882.0872192382812
117,877.9786987304688,882.0371704101562
118,877.9991455078125,882.0576782226562
119,877.9880981445312,882.0325317382812
120,877.9819946289062,882.0673828125
121,877.9852294921875,882.0968627929688
122,877.9725341796875,882.013427734375
123,877.9688110351562,882.11376953125
124,877.97607421875,882.018310546875
125,877.9667358398438,882.0079956054688
126,877.9644775390625,882.1397705078125
127,877.954345703125,882.0684814453125
128,877.9573364257812,882.0679321289062
129,877.9557495117188,882.0650634765625
130,877.948486328125,882.0333862304688
131,877.9447021484375,882.0877685546875
132,877.9595947265625,882.0846557617188
133,877.93359375,882.0850219726562
134,877.94775390625,882.0133666992188
135,877.9369506835938,882.0532836914062
136,877.9420166015625,882.039306640625
137,877.9317016601562,882.046630859375
138,877.9271240234375,882.0565795898438
139,877.9321899414062,882.0989379882812
140,877.9268798828125,882.0476684570312
141,877.9175415039062,882.0545043945312
142,877.9166259765625,882.0548095703125
143,877.91455078125,882.056396484375
144,877.9168090820312,882.107177734375
145,877.9105834960938,882.06640625
146,877.9102172851562,882.0872802734375
147,877.9127807617188,882.027587890625
148,877.906005859375,882.033203125
149,877.910400390625,882.0324096679688
150,877.912109375,882.0473022460938
151,877.9103393554688,882.0949096679688
152,877.9153442382812,882.071044921875
153,877.9099731445312,882.099853515625
154,877.8943481445312,882.0257568359375
155,877.8937377929688,882.0982666015625
156,877.8941040039062,882.0371704101562
