,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000066042,0.316299318721639,0.0,0.0,0.3075244474231382,0.32502039791156206,Med18
ENSMUSG00000057933,0.31612038291953176,0.0,0.0,0.30734442355838837,0.3248425738436399,Gsta2
ENSMUSG00000052396,0.31583217667993946,0.0,0.0,0.30705446613139276,0.3245561569425798,Mogat2
ENSMUSG00000025197,0.31576633003076887,0.0,0.0,0.30698821961609735,0.3244907188801199,Cyp2c44
ENSMUSG00000052131,0.31499432204306155,0.0,0.0,0.30621152981015565,0.32372349506938836,Akr1b7
ENSMUSG00000032285,0.31442393644541455,0.0,0.0,0.3056376926377398,0.3231566368093603,Dnaja4
ENSMUSG00000024640,0.31412124752980647,0.0,0.0,0.305333174652745,0.3228558172156449,Psat1
ENSMUSG00000035637,0.3131109603853311,0.0,0.0,0.3043167956205907,0.3218517565459775,Grhpr
ENSMUSG00000006717,0.3125372180296118,0.0,0.0,0.30373960259459515,0.32128154145399057,Acot13
ENSMUSG00000025784,0.3086343838206731,0.0,0.0,0.2998134668541244,0.3174025328815486,Clec3b
ENSMUSG00000072941,0.3075329220262349,0.0,0.0,0.2987054829385971,0.3163077420889217,Sod3
ENSMUSG00000001663,0.3073052087365197,0.0,0.0,0.2984764242512282,0.3160814050288813,Gstt1
ENSMUSG00000022856,0.30669682033076023,0.0,0.0,0.2978644462949146,0.31547668863708567,Tmem41a
ENSMUSG00000033735,0.30516350458154257,0.0,0.0,0.29632211603885017,0.3139525957968578,Spr
ENSMUSG00000039329,0.30356941973317153,0.0,0.0,0.2947187083049317,0.3123680513580273,Tex19.1
ENSMUSG00000022949,0.30125052442220296,0.0,0.0,0.2923863400858328,0.3100629469448565,Clic6
ENSMUSG00000062480,0.30109440303070195,0.0,0.0,0.292229315409431,0.3099077503132973,Acat3
ENSMUSG00000097488,0.3010341543540768,0.0,0.0,0.2921687182747014,0.3098478583844171,4732487G21Rik
ENSMUSG00000049751,0.30055428063938844,0.0,0.0,0.29168607167309013,0.309370823626886,Rpl36al
ENSMUSG00000028691,0.30016605336172425,0.0,0.0,0.2912956043798782,0.3089848898743156,Prdx1
ENSMUSG00000034424,0.2996242696624689,0.0,0.0,0.2907506996070107,0.30844630200869283,Gcsh
ENSMUSG00000025732,0.29728995186430557,0.0,0.0,0.28840300024318516,0.3061256890236883,Fam195a
ENSMUSG00000028307,0.29657851240346894,0.0,0.0,0.28768750367333396,0.30541840555515076,Aldob
ENSMUSG00000030674,0.296378192274374,0.0,0.0,0.28748604297401703,0.3052192538695852,Qprt
ENSMUSG00000004610,0.29571301662942984,0.0,0.0,0.2868170856377577,0.3045579525677082,Etfb
ENSMUSG00000099370,0.29569210107900007,0.0,0.0,0.2867960513178327,0.3045371587024901,Platr10
ENSMUSG00000059305,0.29498693585356744,0.0,0.0,0.28608688681294286,0.30383609114529897,Vpreb1
ENSMUSG00000079440,0.2948655579707035,0.0,0.0,0.28596482153016145,0.3037154176144932,Alpi
ENSMUSG00000026922,0.29473428239061394,0.0,0.0,0.2858328028216358,0.30358490350287815,Agpat2
ENSMUSG00000036430,0.2944853307718072,0.0,0.0,0.28558244285859424,0.30333739502425305,Tbcc
ENSMUSG00000099032,0.29319498017381634,0.0,0.0,0.28428481208976664,0.30205450528047867,Tcf24
ENSMUSG00000097604,0.2897381629339551,0.0,0.0,0.2808086523180233,0.29861751733951214,Gm17322
ENSMUSG00000031482,0.2895760173827258,0.0,0.0,0.28064560523754295,0.29845629624658315,Slc25a15
ENSMUSG00000036880,0.289497481332677,0.0,0.0,0.2805666327123417,0.2983782077805955,Acaa2
ENSMUSG00000078440,0.2884965825066084,0.0,0.0,0.27956018184016646,0.29738300275468954,Dohh
ENSMUSG00000044080,0.28833218016937767,0.0,0.0,0.27939486943106745,0.2972195338044584,S100a1
ENSMUSG00000075700,0.285455339989508,0.0,0.0,0.27650218985850034,0.29435894242917043,Selenot
ENSMUSG00000028690,0.2852530506369054,0.0,0.0,0.27629879283996955,0.2941577896320165,Mmachc
ENSMUSG00000003873,0.2851657138416476,0.0,0.0,0.27621097806679784,0.2940709432915805,Bax
ENSMUSG00000047841,0.2831179483631672,0.0,0.0,0.27415204840140206,0.2920346352483293,BC051628
ENSMUSG00000024248,0.28277948613500653,0.0,0.0,0.2738117488304608,0.2916980589619938,Cox7a2l
ENSMUSG00000022039,0.28256567150859874,0.0,0.0,0.27359677466822835,0.291485434591513,Adam2
ENSMUSG00000110104,0.28238017431161366,0.0,0.0,0.27341027222926545,0.29130096929992855,RP24-243J4.5
ENSMUSG00000002580,0.2823438511660748,0.0,0.0,0.27337375232116434,0.2912648481393417,Mien1
ENSMUSG00000006310,0.28219414326758446,0.0,0.0,0.27322323372757695,0.2911159724647804,Zbtb32
ENSMUSG00000041567,0.28171013661361105,0.0,0.0,0.2727366090966691,0.29063465343964817,Serpina12
ENSMUSG00000030483,0.2794468738051209,0.0,0.0,0.2704611653017225,0.2883838983076483,Cyp2b10
ENSMUSG00000097446,0.2790549143111036,0.0,0.0,0.27006710646183096,0.28799409490202105,Gm26629
ENSMUSG00000022221,0.2780213669111535,0.0,0.0,0.26902803779048695,0.28696621862915717,Ripk3
ENSMUSG00000002664,0.2778131394296976,0.0,0.0,0.2688187004791795,0.28675913120958085,Pspn
ENSMUSG00000051346,0.2773266723568877,0.0,0.0,0.268329643901123,0.2862753243241604,Spryd4
ENSMUSG00000048498,0.277193624866416,0.0,0.0,0.2681958889952823,0.28614300359340517,Cd300e
ENSMUSG00000052738,0.2770966110520767,0.0,0.0,0.268098359575827,0.2860465194929452,Suclg1
ENSMUSG00000040048,0.27689099584648563,0.0,0.0,0.26789165218452343,0.2858420263855528,Ndufb10
ENSMUSG00000030688,0.2768822888841347,0.0,0.0,0.26788289899086265,0.285833366921476,Stard10
ENSMUSG00000091780,0.27670269319873403,0.0,0.0,0.267702350038609,0.28565475064149715,Sco2
ENSMUSG00000027761,0.2761050270683401,0.0,0.0,0.2671015161381107,0.28506033933907365,Aadac
ENSMUSG00000047040,0.2751479804176059,0.0,0.0,0.2661394114954696,0.2841084903193571,Prr15l
ENSMUSG00000044933,0.27479525569813906,0.0,0.0,0.26578482715225393,0.2837576767604996,Sstr3
ENSMUSG00000025204,0.2746135166009499,0.0,0.0,0.2656021308478173,0.28357692143972113,Ndufb8
ENSMUSG00000000088,0.27419012597840947,0.0,0.0,0.26517651276639553,0.28315582021309715,Cox5a
ENSMUSG00000039195,0.27398464806935313,0.0,0.0,0.2649699551036959,0.2829514521367594,1110008P14Rik
ENSMUSG00000074890,0.2738020336210623,0.0,0.0,0.2647863817399649,0.2827698233471026,Lcmt2
ENSMUSG00000031594,0.27351522578594434,0.0,0.0,0.2644980691850255,0.2824845622546205,Fgl1
ENSMUSG00000024369,0.272568690723855,0.0,0.0,0.2635465796218584,0.28154312055989517,Nelfe
ENSMUSG00000027746,0.27170677168992313,0.0,0.0,0.2626801642684069,0.2806858245386092,Ufm1
ENSMUSG00000060550,0.2712983033170224,0.0,0.0,0.26226957014764757,0.28027954203413535,H2-Q7
ENSMUSG00000047228,0.27101911249323307,0.0,0.0,0.2619889282420555,0.2800018434144841,BC048546
ENSMUSG00000047067,0.2706298807068104,0.0,0.0,0.26159767598966555,0.2796146894643886,Dusp28
ENSMUSG00000026473,0.2704018106936624,0.0,0.0,0.26136842346555256,0.2793878355999192,Glul
ENSMUSG00000025196,0.26896544151390367,0.0,0.0,0.25992463033415286,0.2779591025857126,Cpn1
ENSMUSG00000027227,0.2688582244535828,0.0,0.0,0.2598168607379292,0.2778524539271712,Sord
ENSMUSG00000109432,0.26874135998811455,0.0,0.0,0.2596993942758359,0.2777362087558091,Gm44785
ENSMUSG00000000399,0.26847175509047805,0.0,0.0,0.25942840160000724,0.27746803155731337,Ndufa9
ENSMUSG00000019210,0.26648970346156964,0.0,0.0,0.25743619117362493,0.2754964328900785,Atp6v1e1
ENSMUSG00000007594,0.2662930074669426,0.0,0.0,0.25723849123222414,0.27530077009954745,Hapln4
ENSMUSG00000029646,0.2654989621169671,0.0,0.0,0.2564404007385984,0.27451088812126134,Cdx2
ENSMUSG00000027808,0.2654350566377097,0.0,0.0,0.2563761702396124,0.2744473171850902,Serp1
ENSMUSG00000004843,0.26538397831495575,0.0,0.0,0.2563248321928657,0.2743965061990347,Chmp2b
ENSMUSG00000014606,0.2651795343357121,0.0,0.0,0.25611934916481827,0.2741931317467531,Slc25a11
ENSMUSG00000041782,0.26505239365289573,0.0,0.0,0.2559915627258763,0.27406665578031525,Lad1
ENSMUSG00000071655,0.26500338478831975,0.0,0.0,0.25594230502652193,0.2740179030604155,Ubxn1
ENSMUSG00000022219,0.2637168582905882,0.0,0.0,0.25464926322295284,0.2727380840175856,Cideb
ENSMUSG00000071521,0.26351181003206425,0.0,0.0,0.2544431795422042,0.27253410185203725,Try10
ENSMUSG00000067235,0.2632528191158516,0.0,0.0,0.25418288198927425,0.2722764563298901,H2-Q10
ENSMUSG00000032306,0.2631181541110242,0.0,0.0,0.2540475381043959,0.2721424903653098,Mpi
ENSMUSG00000021771,0.26272104359823073,0.0,0.0,0.25364842772626467,0.2717474391992766,Vdac2
ENSMUSG00000026969,0.26253287335123454,0.0,0.0,0.25345931092461793,0.27156024370852405,Fam166a
ENSMUSG00000025068,0.26251793907296206,0.0,0.0,0.25344430155200615,0.2715453867632837,Gsto1
ENSMUSG00000093989,0.2615785612342374,0.0,0.0,0.2525002090003934,0.27061086458623995,Rnasek
ENSMUSG00000028003,0.2613001518374234,0.0,0.0,0.2522204055946754,0.27033389102253824,Lrat
ENSMUSG00000047989,0.2609026342531903,0.0,0.0,0.2518209002528041,0.2699384209530398,Ino80c
ENSMUSG00000023914,0.25909715746991613,0.0,0.0,0.25000643426854713,0.2681422053674533,Mep1a
ENSMUSG00000049128,0.25836605866491147,0.0,0.0,0.24927171359274686,0.2674148388466924,Ivl
ENSMUSG00000022766,0.2581246927629379,0.0,0.0,0.2490291542603134,0.2671747028616157,Serpind1
ENSMUSG00000021591,0.25805793840292957,0.0,0.0,0.24896207003569476,0.26710828846025053,Glrx
ENSMUSG00000030079,0.25793378332432587,0.0,0.0,0.2488373016807172,0.26698476543517446,Ruvbl1
ENSMUSG00000019804,0.25754372996016484,0.0,0.0,0.24844532357327268,0.2665966958350943,Snx3
ENSMUSG00000025792,0.2574055969464946,0.0,0.0,0.2483065096478931,0.26645926464534053,Slc25a10
ENSMUSG00000028974,0.2568389403432722,0.0,0.0,0.2477370636833631,0.2658954832488375,Dffa
ENSMUSG00000024782,0.25582473839762865,0.0,0.0,0.24671788503958414,0.26488641188073886,Ak3
ENSMUSG00000047084,0.2556242294751049,0.0,0.0,0.2465163946030014,0.26468691492977364,Ngrn
ENSMUSG00000034139,0.2555265618117911,0.0,0.0,0.24641824913050198,0.26458973991567875,Serpini2
ENSMUSG00000024647,0.2555029502472819,0.0,0.0,0.24639452208167248,0.2645662474235445,Cbln2
ENSMUSG00000020766,0.255438937573012,0.0,0.0,0.24633019637590883,0.26450255750905877,Galk1
ENSMUSG00000049091,0.25543050580912147,0.0,0.0,0.2463217233854208,0.2644941682532668,Sephs2
ENSMUSG00000034203,0.2552266457311772,0.0,0.0,0.24611686696978946,0.2642913355029346,Chchd4
ENSMUSG00000049760,0.2550750320365809,0.0,0.0,0.2459645128121602,0.26414048532682577,2410015M20Rik
ENSMUSG00000029198,0.2548950907884279,0.0,0.0,0.24578369333681369,0.26396144967763585,Grpel1
ENSMUSG00000043091,0.2542796012175925,0.0,0.0,0.24516520458123672,0.2633490529874611,Tuba1c
ENSMUSG00000028356,0.25419414577771743,0.0,0.0,0.24507933331685547,0.2632640263896058,Ambp
ENSMUSG00000027793,0.25416650416869246,0.0,0.0,0.24505155723491046,0.2632365234646256,Ccna1
ENSMUSG00000039016,0.2531383780083527,0.0,0.0,0.24401843999985462,0.26221354516744516,Timm8b
ENSMUSG00000028607,0.25309342368371274,0.0,0.0,0.24397326791520493,0.2621688154652458,Cpt2
ENSMUSG00000036594,0.2529934913464105,0.0,0.0,0.24387285164462763,0.26206938231830773,H2-Aa
ENSMUSG00000022354,0.2525879902219156,0.0,0.0,0.24346538884338087,0.2616659048095036,Ndufb9
ENSMUSG00000031916,0.25240774647858916,0.0,0.0,0.2432842741757731,0.26148655953720823,Cog8
ENSMUSG00000032518,0.2519238699536491,0.0,0.0,0.24279806274213037,0.2610050919180461,Rpsa
ENSMUSG00000028378,0.25171891286927944,0.0,0.0,0.24259211803555975,0.260801153819218,Ptgr1
ENSMUSG00000030887,0.25166235115719593,0.0,0.0,0.24253528391562684,0.260744873172391,Pdzd9
ENSMUSG00000024038,0.25134924748537524,0.0,0.0,0.24222067343300183,0.2604333242519247,Ndufv3
ENSMUSG00000005892,0.25125765898910624,0.0,0.0,0.24212864453018193,0.2603421901909687,Trh
ENSMUSG00000064341,0.2507098273493981,0.0,0.0,0.24157818205221943,0.2597970733516597,mt-Nd1
ENSMUSG00000021486,0.24952772547867133,0.0,0.0,0.24039042342485226,0.25862080970005746,Prelid1
ENSMUSG00000026701,0.24952770590967507,0.0,0.0,0.24039040376243823,0.2586207902274863,Prdx6
ENSMUSG00000024029,0.248539755481476,0.0,0.0,0.2393977466481674,0.25763769844731893,Tff3
ENSMUSG00000074207,0.24817242887385046,0.0,0.0,0.23902867493693042,0.2572721735139801,Adh1
ENSMUSG00000036751,0.24807260325850664,0.0,0.0,0.23892837552433205,0.2571728370762446,Cox6b1
ENSMUSG00000001249,0.24791057065302385,0.0,0.0,0.23876557428710238,0.25701159807319757,Hpn
ENSMUSG00000035944,0.24775641803051993,0.0,0.0,0.23861069089018883,0.25685819998826526,Ttc38
ENSMUSG00000058076,0.24753971594610294,0.0,0.0,0.23839296229677065,0.25664255782951434,Sdhc
ENSMUSG00000001999,0.24711182878044224,0.0,0.0,0.2379630509471031,0.25621676086912915,Blvra
ENSMUSG00000091430,0.24676724817020027,0.0,0.0,0.23761684285276333,0.2558738609476776,Platr19
ENSMUSG00000032279,0.24573734678778952,0.0,0.0,0.23658209101489075,0.25484896923966094,Idh3a
ENSMUSG00000045314,0.24550177911012636,0.0,0.0,0.2363454168186821,0.25461454454000304,Sowahb
ENSMUSG00000030225,0.24499140334778116,0.0,0.0,0.23583264742444623,0.2541066414547773,Dera
ENSMUSG00000030137,0.24480911191065668,0.0,0.0,0.2356495022874145,0.25392523196776956,Tuba8
ENSMUSG00000064179,0.2447542928087345,0.0,0.0,0.2355944265861264,0.25387067796248564,Tnnt1
ENSMUSG00000029048,0.2447417563381487,0.0,0.0,0.23558183144261172,0.2538582021081701,Rer1
ENSMUSG00000039725,0.24462130210206398,0.0,0.0,0.23546081361593157,0.2537383301371199,Trp53rka
ENSMUSG00000044816,0.24431770457199914,0.0,0.0,0.23515579685052254,0.25343619892802793,D630023F18Rik
ENSMUSG00000040564,0.2440542125133037,0.0,0.0,0.23489107450129523,0.2531739780461404,Apoc1
ENSMUSG00000033688,0.24373754810945233,0.0,0.0,0.23457293333430312,0.25285883956791627,1300017J02Rik
ENSMUSG00000064036,0.24366143181059488,0.0,0.0,0.23449646236005844,0.25278308976571484,Mro
ENSMUSG00000068264,0.24342461442607372,0.0,0.0,0.23425854221460893,0.25254741193136365,Ap5s1
ENSMUSG00000094672,0.2433029537826915,0.0,0.0,0.23413631547468183,0.2524263362903522,Vmn2r25
ENSMUSG00000034171,0.242636188320402,0.0,0.0,0.2334664526461068,0.25176277188084645,Faah
ENSMUSG00000035179,0.24241745666224696,0.0,0.0,0.23324670679634918,0.25154508845518947,Ppp1r32
ENSMUSG00000024150,0.24178830354978365,0.0,0.0,0.23261464171553692,0.25091894529854003,Mcfd2
ENSMUSG00000015579,0.24174274883889108,0.0,0.0,0.23256887646036026,0.25087360823106714,Nkx2-5
ENSMUSG00000050240,0.24158609359590746,0.0,0.0,0.23241149749988665,0.25071770112268665,Hic2
ENSMUSG00000097567,0.24144660251730854,0.0,0.0,0.2322713624033298,0.250578875809519,Gm26637
ENSMUSG00000016942,0.2414080077214073,0.0,0.0,0.23223258948594971,0.2505404651531914,Tmprss6
ENSMUSG00000060639,0.24135966760266603,0.0,0.0,0.23218402631055882,0.2504923556293599,Hist1h4i
ENSMUSG00000002102,0.24115837577602467,0.0,0.0,0.2319818061513895,0.2502920235319924,Psmc3
ENSMUSG00000020321,0.24111231651149329,0.0,0.0,0.2319355345788511,0.25024618376117763,Mdh1
ENSMUSG00000068874,0.2408994157309556,0.0,0.0,0.2317216529818542,0.2500342970193007,Selenbp1
ENSMUSG00000038000,0.24071699416213635,0.0,0.0,0.23153839171767646,0.24985274362174706,Acd
ENSMUSG00000042215,0.2405919008054374,0.0,0.0,0.23141272292669485,0.24972824523158502,Bag2
ENSMUSG00000027531,0.24057713098621922,0.0,0.0,0.23139788518595608,0.24971354564034964,Impa1
ENSMUSG00000055560,0.2405622708418643,0.0,0.0,0.23138295670901485,0.2496987561492086,Zfp459
ENSMUSG00000097759,0.240536525351627,0.0,0.0,0.23135709284147002,0.249673133056954,Gm26753
ENSMUSG00000045665,0.23986042919696252,0.0,0.0,0.23067789265314892,0.24900024658657594,Mfsd5
ENSMUSG00000030087,0.2397519263331273,0.0,0.0,0.2305688924736834,0.24889225800522996,Klf15
ENSMUSG00000005681,0.23947267549873863,0.0,0.0,0.2302883627715624,0.2486143297204242,Apoa2
ENSMUSG00000036110,0.2394267995925324,0.0,0.0,0.23024227691630064,0.24856867094144394,Slc17a2
ENSMUSG00000097913,0.2391678792728894,0.0,0.0,0.2299821724316854,0.24831097531055937,Gm26837
ENSMUSG00000030762,0.23908531359976687,0.0,0.0,0.22989922942268476,0.24822879989954524,Aqp8
ENSMUSG00000071262,0.238977321385691,0.0,0.0,0.22979074387154286,0.2481213179322565,Zfp957
ENSMUSG00000026526,0.2387875328215711,0.0,0.0,0.22960008885608696,0.24793242554474867,Fh1
ENSMUSG00000026664,0.23874200480337354,0.0,0.0,0.22955435309138192,0.2478871124052491,Phyh
ENSMUSG00000078201,0.23818238281174706,0.0,0.0,0.2289921808326008,0.2473301283941452,Tmem203
ENSMUSG00000104529,0.237468655088447,0.0,0.0,0.2282752094580274,0.2466197563122095,Rbakdn
ENSMUSG00000074635,0.23682406909270454,0.0,0.0,0.22762770260586823,0.24597819243190863,3110070M22Rik
ENSMUSG00000030382,0.23651302184802234,0.0,0.0,0.22731524880075715,0.24566860065047835,Slc27a5
ENSMUSG00000095218,0.2361021426069144,0.0,0.0,0.22690251446039716,0.24525964114678767,Olfr1338
ENSMUSG00000021539,0.23606415691330004,0.0,0.0,0.2268643574301412,0.24522183276788204,Lect2
ENSMUSG00000028455,0.23560783751011743,0.0,0.0,0.22640598197969689,0.24476764125621683,Stoml2
ENSMUSG00000022847,0.23555159949220753,0.0,0.0,0.22634949085114964,0.24471166520707366,Thpo
ENSMUSG00000020062,0.23545081194155995,0.0,0.0,0.22624824984051564,0.24461134699371456,Slc5a8
ENSMUSG00000045362,0.23484386409340532,0.0,0.0,0.22563857543669522,0.2440072213724529,Tnfrsf26
ENSMUSG00000041396,0.2343453493113034,0.0,0.0,0.2251378265994737,0.24351101929811966,Mettl18
ENSMUSG00000048473,0.2336409846757809,0.0,0.0,0.22443031370024077,0.24280991416922285,Sult6b2
ENSMUSG00000041241,0.2333230106695721,0.0,0.0,0.22411092164257998,0.2424934084763566,Mul1
ENSMUSG00000015092,0.23329823188791157,0.0,0.0,0.22408603243944078,0.24246874403406024,Edf1
ENSMUSG00000091705,0.2327432238685809,0.0,0.0,0.22352855429143292,0.24191629394076453,H2-Q2
ENSMUSG00000030342,0.23233149692590074,0.0,0.0,0.22311499880443594,0.2415064607264855,Cd9
ENSMUSG00000011114,0.2320817878426543,0.0,0.0,0.22286418234000696,0.24125789857980282,Tbrg1
ENSMUSG00000041831,0.23193398405720006,0.0,0.0,0.22271572366622744,0.24111077310338994,Sytl3
ENSMUSG00000052392,0.2315082907209246,0.0,0.0,0.2222881465588594,0.2406870310248753,Acot4
ENSMUSG00000009092,0.23127631539009744,0.0,0.0,0.22205514618753142,0.24045611753044474,Derl3
ENSMUSG00000096965,0.23121404507158574,0.0,0.0,0.22199260089147596,0.2403941320691891,3300005D01Rik
ENSMUSG00000021415,0.23112583058419708,0.0,0.0,0.22190399699040206,0.24030632099319954,4933417A18Rik
ENSMUSG00000039783,0.23092315641134237,0.0,0.0,0.22170042871037302,0.24010457309520988,Kmo
ENSMUSG00000037211,0.23083701098147896,0.0,0.0,0.22161390348913024,0.2400188211326655,Spry1
ENSMUSG00000021871,0.2304117308800429,0.0,0.0,0.22118675057358428,0.23959548138874323,Pnp
ENSMUSG00000046352,0.22988138989525891,0.0,0.0,0.22065407907517823,0.23906755521304343,Gjb2
ENSMUSG00000035790,0.2293130995307488,0.0,0.0,0.22008329754261113,0.2385018464253015,Cep19
ENSMUSG00000047123,0.2291679215655986,0.0,0.0,0.21993748418617814,0.23835732696111517,Ticam1
ENSMUSG00000085111,0.2290519918523771,0.0,0.0,0.2198210473868454,0.2382419227918309,Ascl4
ENSMUSG00000022193,0.22885812377157927,0.0,0.0,0.21962633189876454,0.23804893299294833,Psmb5
ENSMUSG00000030884,0.2284479429049492,0.0,0.0,0.21921436053493637,0.23764060797936573,Uqcrc2
ENSMUSG00000023048,0.22829241079314075,0.0,0.0,0.21905815036448079,0.23748577871919094,Prr13
ENSMUSG00000024479,0.2282116836103715,0.0,0.0,0.2189770714296575,0.23740541615946337,Mal2
ENSMUSG00000027187,0.22810837243936632,0.0,0.0,0.21887331028755933,0.23730257143374628,Cat
ENSMUSG00000049422,0.22804520251431676,0.0,0.0,0.21880986532923533,0.23723968661652706,Chchd10
ENSMUSG00000000171,0.2277959181878911,0.0,0.0,0.21855949641481112,0.236991526644884,Sdhd
ENSMUSG00000048905,0.22775107972296224,0.0,0.0,0.21851446299540983,0.23694689028893354,4930539E08Rik
ENSMUSG00000047842,0.2275847616056144,0.0,0.0,0.21834742208227334,0.23678132150992506,Diras2
ENSMUSG00000073018,0.22757378286838365,0.0,0.0,0.21833639565199728,0.23677039221807705,Gm1070
ENSMUSG00000060613,0.22740124809381104,0.0,0.0,0.2181631116739858,0.23659863418963542,Cyp2c70
ENSMUSG00000063903,0.22739680862389478,0.0,0.0,0.21815865293410017,0.2365942146984873,Klk1
ENSMUSG00000050708,0.22734707578034638,0.0,0.0,0.2181087042464609,0.23654470563964414,Ftl1
ENSMUSG00000074213,0.2270277130971474,0.0,0.0,0.21778795665973089,0.23622677886633217,Gm10642
ENSMUSG00000038650,0.2269718405680431,0.0,0.0,0.21773184204676094,0.23617115734735908,Rnh1
ENSMUSG00000075227,0.22691787553278828,0.0,0.0,0.21767764325040237,0.23611743469549265,Znhit2
ENSMUSG00000056144,0.22690667923646554,0.0,0.0,0.21766639846206315,0.23610628868017283,Trim34a
ENSMUSG00000021640,0.2266285066355989,0.0,0.0,0.2173870218619276,0.23582936453639258,Naip1
ENSMUSG00000051373,0.22657693243469526,0.0,0.0,0.21733522460161891,0.23577802163971878,Plpp7
ENSMUSG00000030934,0.22629294668355995,0.0,0.0,0.21705001153903242,0.23549530861118514,Oat
ENSMUSG00000056665,0.22620573597362303,0.0,0.0,0.2169624242441557,0.23540848843589599,Them6
