,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000022676,0.6033567701728568,0.0,0.0,0.5971385290666212,0.6095024984445923,Snai2
ENSMUSG00000031776,0.5557090388363483,0.0,0.0,0.5489539524094231,0.5623915394874225,Arl2bp
ENSMUSG00000044117,0.551870735187552,0.0,0.0,0.5450743557778094,0.5585945868398335,2900011O08Rik
ENSMUSG00000053931,0.5463100683180451,0.0,0.0,0.5394543827496647,0.5530933265166141,Cnn3
ENSMUSG00000001666,0.5456808275961346,0.0,0.0,0.53881846945725,0.5524707709349304,Ddt
ENSMUSG00000074364,0.5435612690899047,0.0,0.0,0.536676492347181,0.5503736751736007,Ehd2
ENSMUSG00000049097,0.5367133352164183,0.0,0.0,0.5297567341621707,0.5435977270922656,Ankrd34a
ENSMUSG00000021700,0.5347561713479867,0.0,0.0,0.5277792128026366,0.5416609721260758,Rab3c
ENSMUSG00000045680,0.534116795384705,0.0,0.0,0.5271332027439393,0.5410282475571626,Tcf21
ENSMUSG00000021760,0.5330890646480415,0.0,0.0,0.5260948252997121,0.5400111918530069,Gpx8
ENSMUSG00000035413,0.53261184150733,0.0,0.0,0.5256126654881015,0.5395389187529069,Tmem98
ENSMUSG00000042448,0.5316023966357497,0.0,0.0,0.5245927931525493,0.5385399300785221,Hoxd1
ENSMUSG00000047669,0.5297779038290468,0.0,0.0,0.5227495045598746,0.536734286548291,Msl3l2
ENSMUSG00000037335,0.5295861786642362,0.0,0.0,0.5225558080728707,0.5365445384428915,Hand1
ENSMUSG00000101791,0.5285351883423969,0.0,0.0,0.5214940243387189,0.5355043733752948,2210011K15Rik
ENSMUSG00000099664,0.5274095696664568,0.0,0.0,0.5203568700193815,0.5343903251797757,Gm28511
ENSMUSG00000057777,0.5269656472196108,0.0,0.0,0.5199084050130693,0.5339509592398657,Mab21l2
ENSMUSG00000028617,0.5239908110946679,0.0,0.0,0.5169032284344627,0.5310065600675073,Lrrc42
ENSMUSG00000041193,0.5229230292782427,0.0,0.0,0.5158245988791647,0.5299496619109215,Pla2g5
ENSMUSG00000046844,0.5220381789679235,0.0,0.0,0.5149307763075875,0.5290738141411375,Vat1l
ENSMUSG00000086227,0.5215218934782774,0.0,0.0,0.5144092628926815,0.5285627744580006,Gm11820
ENSMUSG00000044502,0.5192248854424889,0.0,0.0,0.5120890590441834,0.5262890436988622,Bod1
ENSMUSG00000002059,0.5147520785761306,0.0,0.0,0.5075713833568153,0.5218612731832529,Rab34
ENSMUSG00000045132,0.5139458204293387,0.0,0.0,0.506757079254394,0.5210630924356318,Olfr620
ENSMUSG00000015957,0.5129715761401319,0.0,0.0,0.5057731297271633,0.5200985918846899,Wnt11
ENSMUSG00000029844,0.5098761910445236,0.0,0.0,0.5026470332724782,0.5170340441300302,Hoxa1
ENSMUSG00000040681,0.5097461210254545,0.0,0.0,0.5025156768818835,0.5169052658978263,Hmgn1
ENSMUSG00000042812,0.5051903180931182,0.0,0.0,0.4979150283887977,0.5123945043539235,Foxf1
ENSMUSG00000074678,0.5048550550263714,0.0,0.0,0.4975764812978678,0.512062540193322,Defb25
ENSMUSG00000037892,0.504739228809268,0.0,0.0,0.49745952103603885,0.5119478531772995,Pcdh18
ENSMUSG00000019874,0.5037380812902782,0.0,0.0,0.4964485823963962,0.5109565416678701,Fabp7
ENSMUSG00000022209,0.50283380398296,0.0,0.0,0.49553547834459716,0.5100611321426074,Dhrs2
ENSMUSG00000049904,0.5017444020312573,0.0,0.0,0.4944354640499818,0.5089823925916984,Tmem17
ENSMUSG00000057895,0.5015327024324732,0.0,0.0,0.4942217049091512,0.5087727623409235,Zfp105
ENSMUSG00000032491,0.5002710488691579,0.0,0.0,0.492947795548811,0.5075234235427928,Nradd
ENSMUSG00000072625,0.4971314342465627,0.0,0.0,0.4897778187572645,0.5044143217449782,Gdf2
ENSMUSG00000037126,0.4960539825178289,0.0,0.0,0.48868999216064574,0.5033472978684373,Psd
ENSMUSG00000044737,0.4953846281222985,0.0,0.0,0.48801420402904877,0.5026844104537561,Klk14
ENSMUSG00000067148,0.49502742956862655,0.0,0.0,0.4876535757513363,0.5023306594680822,Polr1c
ENSMUSG00000090439,0.49500078830738187,0.0,0.0,0.4876266787887362,0.5023042752419352,Gm17455
ENSMUSG00000029718,0.49489249958021786,0.0,0.0,0.4875173508564288,0.5021970311452766,Pcolce
ENSMUSG00000038112,0.4943134052266867,0.0,0.0,0.48693270308304576,0.5016235193363849,AW551984
ENSMUSG00000027712,0.494005256246691,0.0,0.0,0.4866216017008938,0.5013183383331217,Anxa5
ENSMUSG00000040554,0.49379831101614496,0.0,0.0,0.486412674761238,0.50111338530104,Aipl1
ENSMUSG00000063605,0.4934726605843761,0.0,0.0,0.48608390760869374,0.5007908681447151,Ccdc102a
ENSMUSG00000019777,0.4930704393211754,0.0,0.0,0.48567783967084577,0.5003925140852595,Hdac2
ENSMUSG00000031891,0.4927689085705216,0.0,0.0,0.48537342729961086,0.5000938804044296,Hsd11b2
ENSMUSG00000006728,0.4919711595498232,0.0,0.0,0.4845680631264641,0.4993037876545787,Cdk4
ENSMUSG00000029394,0.49123705728573214,0.0,0.0,0.4838269643573126,0.49857672004704745,Cdk2ap1
ENSMUSG00000001525,0.49099835013564264,0.0,0.0,0.48358598445176104,0.49834029812278746,Tubb5
ENSMUSG00000069662,0.49024673154554443,0.0,0.0,0.4828272169625298,0.4975958679044563,Marcks
ENSMUSG00000063160,0.48942907470259434,0.0,0.0,0.48200179575954716,0.4967860187188873,Numbl
ENSMUSG00000021737,0.4889447121457124,0.0,0.0,0.48151283997850924,0.4963062752096104,Psmd6
ENSMUSG00000033585,0.4880395999507846,0.0,0.0,0.480599156977803,0.49540978242437617,Ndn
ENSMUSG00000021400,0.48776690800527384,0.0,0.0,0.4803238859888992,0.4951396842545311,Wrnip1
ENSMUSG00000027966,0.48687663128985004,0.0,0.0,0.47942519949539064,0.49425786570086067,Col11a1
ENSMUSG00000037188,0.48683143308530985,0.0,0.0,0.47937957475407594,0.49421309650114853,Grhl3
ENSMUSG00000079010,0.48657715774968746,0.0,0.0,0.4791229005654252,0.4939612339243044,Gm11032
ENSMUSG00000078794,0.48635117246764054,0.0,0.0,0.4788947843908667,0.4937373919233372,Dact3
ENSMUSG00000041598,0.4862461206883706,0.0,0.0,0.47878874238528596,0.4936333361389311,Cdc42ep4
ENSMUSG00000045174,0.4862424529140575,0.0,0.0,0.47878504004217576,0.4936297031349282,Amer3
ENSMUSG00000067786,0.48594829014750507,0.0,0.0,0.4784881056533184,0.49333832817656764,Nnat
ENSMUSG00000032118,0.48505788932851335,0.0,0.0,0.4775893258131501,0.4924563556622338,Fez1
ENSMUSG00000068522,0.4849851376266394,0.0,0.0,0.47751589017998947,0.4923842919377156,Aard
ENSMUSG00000025215,0.48446528865024546,0.0,0.0,0.47699115719362967,0.4918693559672399,Tlx1
ENSMUSG00000096936,0.4842745969193712,0.0,0.0,0.47679867523908287,0.49168046513359526,Gm3510
ENSMUSG00000051351,0.4842058739807248,0.0,0.0,0.47672930730173785,0.49161239104516,Zfp46
ENSMUSG00000044528,0.48400945603385803,0.0,0.0,0.47653104638888233,0.49141782708663573,Tram1l1
ENSMUSG00000023336,0.48310090942230954,0.0,0.0,0.4756139848901003,0.4905178466224055,Wfdc1
ENSMUSG00000040618,0.48245171712081275,0.0,0.0,0.474958718335464,0.48987476547840286,Pck2
ENSMUSG00000038193,0.4823884430909675,0.0,0.0,0.47489485271822185,0.4898120866452007,Hand2
ENSMUSG00000075325,0.48143331125930444,0.0,0.0,0.47393080036641416,0.48886593008168344,Gm13582
ENSMUSG00000015627,0.48121608204169775,0.0,0.0,0.47371154483178685,0.4886507397021824,Gata5
ENSMUSG00000045763,0.4810625818304551,0.0,0.0,0.4735566133294799,0.4884986796452764,Basp1
ENSMUSG00000069265,0.48094242764050127,0.0,0.0,0.473435339102841,0.48837965243881093,Hist1h3a
ENSMUSG00000011837,0.4808330476667209,0.0,0.0,0.4733249397734471,0.4882712981513735,Snapc2
ENSMUSG00000000794,0.48020302154763594,0.0,0.0,0.47268904678142504,0.48764717549701636,Kcnn3
ENSMUSG00000074807,0.47999809351676076,0.0,0.0,0.4724822121246157,0.4874441660408477,Gm10762
ENSMUSG00000013367,0.47988396180719317,0.0,0.0,0.472367018906181,0.48733110250475314,Iglon5
ENSMUSG00000049511,0.47959409939912534,0.0,0.0,0.4720744617187119,0.4870439518341624,Htr1b
ENSMUSG00000026095,0.47931128116181,0.0,0.0,0.4717890157863449,0.4867637778818988,Asnsd1
ENSMUSG00000026678,0.4790636233863302,0.0,0.0,0.47153905829041787,0.4865184343900671,Rgs5
ENSMUSG00000021018,0.4786028732512337,0.0,0.0,0.47107403290188704,0.4860619866908621,Polr2h
ENSMUSG00000052848,0.4785328148996247,0.0,0.0,0.4710033248525264,0.4859925821802661,C130026L21Rik
ENSMUSG00000030603,0.4782638199706729,0.0,0.0,0.47073183625338766,0.48572609685464,Psmc4
ENSMUSG00000111868,0.4777649635702149,0.0,0.0,0.4702283590678053,0.4852318908914649,RP24-275P22.1
ENSMUSG00000079654,0.47773271741100465,0.0,0.0,0.4701958143890868,0.48519994517312315,Prrt4
ENSMUSG00000010376,0.47743581588853345,0.0,0.0,0.4698961652576065,0.48490580897675095,Nedd8
ENSMUSG00000054074,0.47740140628635647,0.0,0.0,0.46986143733179236,0.4848717197546314,Skida1
ENSMUSG00000045532,0.47737793399020473,0.0,0.0,0.4698377479065416,0.4848484659907207,C1ql1
ENSMUSG00000025577,0.4770701334761546,0.0,0.0,0.4695271011068625,0.48454353018978513,Cbx2
ENSMUSG00000038135,0.4763294200005419,0.0,0.0,0.46877954577768927,0.48380970312295285,Crygn
ENSMUSG00000051855,0.4761088824463853,0.0,0.0,0.46855697324226786,0.4835912138730485,Mest
