,train_recon_loss,val_recon_loss
0,5499.107421875,5434.806640625
1,5426.82568359375,5416.91015625
2,5417.66259765625,5411.888671875
3,5413.5458984375,5409.203125
4,5410.91357421875,5407.11181640625
5,5409.2021484375,5405.96240234375
6,5407.921875,5404.65087890625
7,5406.9365234375,5404.05615234375
8,5406.1376953125,5403.0703125
9,5405.4619140625,5402.6572265625
10,5404.91259765625,5402.0693359375
11,5404.4765625,5401.919921875
12,5404.0712890625,5401.56201171875
13,5403.7109375,5401.0732421875
14,5403.41015625,5401.1083984375
15,5403.1474609375,5401.408203125
16,5402.8759765625,5400.56640625
17,5402.66357421875,5400.298828125
18,5402.48095703125,5400.28466796875
19,5402.302734375,5399.86572265625
20,5402.138671875,5400.306640625
21,5401.98583984375,5399.82080078125
22,5401.87451171875,5399.83251953125
23,5401.73876953125,5399.521484375
24,5401.642578125,5399.39892578125
25,5401.544921875,5399.35107421875
26,5401.4443359375,5399.2158203125
27,5401.3505859375,5399.22705078125
28,5401.27294921875,5399.28955078125
29,5401.166015625,5399.595703125
30,5401.1044921875,5398.9970703125
31,5401.0390625,5398.92626953125
32,5400.94482421875,5398.78857421875
33,5400.8916015625,5399.01171875
34,5400.826171875,5398.8095703125
35,5400.75146484375,5398.84423828125
36,5400.71728515625,5398.91650390625
37,5400.64892578125,5398.76904296875
38,5400.599609375,5398.75439453125
39,5400.5185546875,5398.69482421875
40,5400.4921875,5398.6474609375
41,5400.43408203125,5398.73583984375
42,5400.38671875,5398.4619140625
43,5400.33984375,5398.55419921875
44,5400.2919921875,5398.326171875
45,5400.2392578125,5398.4208984375
46,5400.216796875,5398.21826171875
47,5400.14013671875,5398.447265625
48,5400.1328125,5398.2314453125
49,5400.08251953125,5398.2197265625
50,5400.04248046875,5398.26416015625
51,5400.013671875,5398.27197265625
52,5399.978515625,5398.13818359375
53,5399.9404296875,5398.25732421875
54,5399.8974609375,5398.15087890625
55,5399.87353515625,5398.16015625
56,5399.8388671875,5397.99853515625
57,5399.79248046875,5398.0576171875
58,5399.76904296875,5398.2099609375
59,5399.74951171875,5398.14697265625
60,5399.701171875,5398.1650390625
61,5399.67138671875,5397.93359375
62,5399.6376953125,5397.9052734375
63,5399.62841796875,5397.90771484375
64,5399.58984375,5397.837890625
65,5399.55712890625,5397.767578125
66,5399.5263671875,5397.90087890625
67,5399.50341796875,5397.78515625
68,5399.47412109375,5397.69921875
69,5399.4345703125,5397.82080078125
70,5399.4375,5397.671875
71,5399.40478515625,5397.6708984375
72,5399.39453125,5397.88671875
73,5399.35986328125,5397.7216796875
74,5399.32373046875,5397.8701171875
75,5399.31640625,5397.646484375
76,5399.296875,5397.5556640625
77,5399.27685546875,5397.611328125
78,5399.263671875,5397.49951171875
79,5399.25146484375,5397.5673828125
80,5399.21337890625,5397.5263671875
81,5399.20458984375,5397.5390625
82,5399.17724609375,5397.60693359375
83,5399.17333984375,5397.49560546875
84,5399.14892578125,5397.58642578125
85,5399.12890625,5397.51318359375
86,5399.1171875,5397.79150390625
87,5399.0849609375,5397.46875
88,5399.07470703125,5397.58447265625
89,5399.04931640625,5397.46240234375
90,5399.04736328125,5397.462890625
91,5399.02978515625,5397.419921875
92,5399.00146484375,5397.619140625
93,5399.00537109375,5397.32861328125
94,5398.98779296875,5397.3447265625
95,5398.982421875,5397.37646484375
96,5398.978515625,5397.48583984375
97,5398.9423828125,5397.388671875
98,5398.9287109375,5397.333984375
99,5398.90771484375,5397.27294921875
100,5398.890625,5397.31005859375
101,5398.8994140625,5397.33642578125
102,5398.8896484375,5397.29150390625
103,5398.8662109375,5397.24462890625
104,5398.84814453125,5397.37646484375
105,5398.84521484375,5397.1767578125
106,5398.8232421875,5397.2578125
107,5398.80810546875,5397.283203125
108,5398.794921875,5397.38427734375
109,5398.78369140625,5397.3310546875
110,5398.79443359375,5397.19921875
111,5398.76025390625,5397.58837890625
112,5398.7490234375,5397.2333984375
113,5398.748046875,5397.18798828125
114,5398.73779296875,5397.2900390625
115,5398.71484375,5397.3291015625
116,5398.705078125,5397.1767578125
117,5398.70947265625,5397.2294921875
118,5398.68701171875,5397.296875
119,5398.69140625,5397.16357421875
120,5398.6611328125,5397.16015625
121,5398.6630859375,5397.21337890625
122,5398.65234375,5397.1435546875
123,5398.64404296875,5397.1796875
124,5398.60986328125,5397.35400390625
125,5398.62255859375,5397.1416015625
126,5398.62060546875,5397.3056640625
127,5398.60986328125,5397.1083984375
128,5398.59765625,5397.17041015625
129,5398.58544921875,5397.07080078125
130,5398.564453125,5397.12060546875
131,5398.56494140625,5397.12255859375
132,5398.55029296875,5397.10400390625
133,5398.533203125,5397.13037109375
134,5398.55419921875,5397.1181640625
135,5398.53955078125,5397.0625
136,5398.52734375,5397.0771484375
137,5398.52294921875,5397.22998046875
138,5398.51171875,5397.02197265625
139,5398.52001953125,5397.07861328125
140,5398.49560546875,5397.1103515625
141,5398.4765625,5397.17333984375
142,5398.48828125,5397.01904296875
143,5398.4794921875,5397.05517578125
144,5398.474609375,5396.97802734375
145,5398.466796875,5396.9931640625
146,5398.453125,5397.0380859375
147,5398.45654296875,5397.060546875
148,5398.43310546875,5397.0859375
149,5398.42138671875,5396.99755859375
150,5398.435546875,5396.98828125
151,5398.408203125,5396.94482421875
152,5398.41552734375,5397.07666015625
153,5398.41064453125,5397.16162109375
154,5398.39501953125,5396.99951171875
155,5398.39892578125,5396.9912109375
156,5398.384765625,5396.99853515625
157,5398.39794921875,5396.94970703125
158,5398.3720703125,5397.06494140625
159,5398.3671875,5396.9970703125
160,5398.35107421875,5397.20849609375
161,5398.3544921875,5396.94384765625
162,5398.34716796875,5396.99755859375
163,5398.333984375,5397.01513671875
164,5398.3388671875,5396.94775390625
165,5398.3330078125,5396.8759765625
166,5398.3212890625,5396.98681640625
167,5398.322265625,5397.0263671875
168,5398.3046875,5397.0068359375
169,5398.3095703125,5396.94970703125
170,5398.28076171875,5397.02099609375
171,5398.2919921875,5396.98046875
172,5398.30126953125,5396.9384765625
173,5398.29052734375,5397.029296875
174,5398.27880859375,5396.8896484375
175,5398.279296875,5396.92138671875
176,5398.26513671875,5397.27490234375
177,5398.24365234375,5396.93359375
178,5398.24951171875,5396.91455078125
179,5398.23974609375,5396.87158203125
180,5398.24951171875,5397.0673828125
181,5398.23583984375,5396.84716796875
182,5398.240234375,5396.8525390625
183,5398.212890625,5396.87744140625
184,5398.22900390625,5396.88330078125
185,5398.21533203125,5396.880859375
186,5398.21826171875,5396.8984375
187,5398.2080078125,5396.94384765625
188,5398.20458984375,5396.94677734375
189,5398.21533203125,5396.8349609375
190,5398.19384765625,5396.86376953125
191,5398.1962890625,5396.93896484375
192,5398.193359375,5396.85302734375
193,5398.1982421875,5396.89208984375
194,5398.16943359375,5396.89453125
195,5398.17626953125,5396.86474609375
196,5398.18310546875,5396.8349609375
197,5398.1806640625,5396.94921875
198,5398.1650390625,5396.88623046875
199,5398.14990234375,5396.8447265625
200,5398.146484375,5397.09814453125
201,5398.15478515625,5396.8076171875
202,5398.14208984375,5396.78955078125
203,5398.13916015625,5396.81201171875
204,5398.1337890625,5396.79541015625
205,5398.14306640625,5396.908203125
206,5398.12744140625,5396.91845703125
207,5398.13525390625,5396.8251953125
208,5398.12646484375,5396.90234375
209,5398.10693359375,5396.79443359375
210,5398.11474609375,5396.7998046875
211,5398.10888671875,5396.87548828125
212,5398.11083984375,5396.90087890625
213,5398.10498046875,5396.916015625
214,5398.1025390625,5396.8359375
215,5398.09716796875,5396.77099609375
