,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000104301,0.013404847466188634,0.006872512702410616,0.007732350025214464,0.0036849581881847936,0.02312220406970319,Wdr49
ENSMUSG00000019906,0.013400774729792828,0.006889513237636691,0.007750605509772405,0.0036808847753022904,0.0231181327790091,Lin7a
ENSMUSG00000074629,0.01338140235317184,0.006970896326019342,0.007841278206995884,0.0036615091853210774,0.023098767274599693,4930518I15Rik
ENSMUSG00000016496,0.013368887475258287,0.0070239291673920646,0.00790004405285352,0.0036489922354035107,0.023086256832372077,Cd274
ENSMUSG00000036246,0.01336177056401478,0.007054249009852535,0.007933253497360026,0.0036418741472194717,0.02307914244223945,Gmip
ENSMUSG00000031024,0.013358017672885289,0.007070284552972474,0.007950393065301332,0.003638120635862096,0.02307539088014635,St5
ENSMUSG00000038079,0.013353771132050458,0.007088468850124045,0.007969944738165105,0.003633873393545823,0.023071145842837322,Tmem237
ENSMUSG00000069170,0.013338581209043038,0.007153858499710204,0.008041657486185032,0.00361868096420229,0.023055961295089727,Adgrv1
ENSMUSG00000021852,0.013292792545699372,0.007354258392523219,0.008265068995867856,0.0035728847728812435,0.02301018880785828,Slc35f4
ENSMUSG00000086166,0.013288634730182752,0.007372702685569788,0.008283935601763806,0.0035687262758097955,0.023006032459187392,Gm14342
ENSMUSG00000052921,0.013286911748198548,0.007380358078919084,0.008291605526254449,0.0035670030114905416,0.0230043100849597,Arhgef15
ENSMUSG00000024642,0.013257046351563889,0.007514191011805358,0.008439294892041756,0.0035371327301596646,0.02297445521373796,Tle4
ENSMUSG00000042505,0.01325701156194663,0.00751434817187398,0.008439294892041756,0.003537097934862433,0.02297442043637144,Sdhaf3
ENSMUSG00000026395,0.013255253326700077,0.007522294736642444,0.008447270900216108,0.003535339412585922,0.02297266282023546,Ptprc
ENSMUSG00000066278,0.013251855647414277,0.007537672326882486,0.008463588958996729,0.003531941178803077,0.0229692663371718,Vps37b
ENSMUSG00000020657,0.01324090831432706,0.007587410858659373,0.00851785651361534,0.0035209920606516093,0.022958322856790236,Dnajc27
ENSMUSG00000096975,0.013234869871537788,0.007614971874284582,0.008546545313450709,0.003514952634235487,0.022952286538119527,Gm16386
