,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000025362,0.22518487715766028,0.0,0.0,0.21593716832058824,0.23439219016291152,Rps26
ENSMUSG00000043716,0.2094089884107876,0.0,0.0,0.2000959207781514,0.2186842189541109,Rpl7
ENSMUSG00000034892,0.19524765312099834,0.0,0.0,0.18588006161732304,0.20457975486360208,Rps29
ENSMUSG00000059291,0.1871836405511214,0.0,0.0,0.17778675307768724,0.1965463949661256,Rpl11
ENSMUSG00000027133,0.18667708830487087,0.0,0.0,0.17727840299475026,0.19604172624660002,Nop10
ENSMUSG00000057841,0.17487691257057106,5.480823613562444e-278,9.134706022604074e-275,0.16543776553809442,0.18428402344863706,Rpl32
ENSMUSG00000030744,0.17234545585812047,6.727750040999551e-270,9.611071487142215e-267,0.16289798314944423,0.18176132753218666,Rps3
ENSMUSG00000058546,0.17153283248084805,2.4975656463146913e-267,3.121957057893364e-264,0.16208271369137284,0.18095149017997023,Rpl23a
ENSMUSG00000090862,0.17065018890493674,1.4918826005233557e-264,1.6576473339148396e-261,0.1611972106498203,0.18007185821781707,Rps13
ENSMUSG00000070493,0.16980706470790888,6.474885200178476e-262,6.474885200178477e-259,0.1603513692292995,0.17923159672090208,Chchd2
ENSMUSG00000001056,0.1687996517854591,8.794562718284212e-259,7.99505701662201e-256,0.15934072782262762,0.1782275862858358,Nhp2
ENSMUSG00000012848,0.16864370732267284,2.6754481124272506e-258,2.229540093689376e-255,0.1591842853722999,0.17807216676314083,Rps5
ENSMUSG00000059070,0.16625635742441897,5.814087256260781e-251,4.472374812508294e-248,0.15678937109897548,0.17569279443375876,Rpl18
ENSMUSG00000004885,0.16609836904448255,1.762239646034324e-250,1.2587426043102315e-247,0.15663088605670702,0.17553533009827463,Crabp2
ENSMUSG00000007892,0.16340515817073062,2.3989839420537867e-242,1.5993226280358577e-239,0.15392928362907196,0.17285097827778562,Rplp1
ENSMUSG00000052146,0.16020177034372415,7.404422731706639e-233,4.627764207316649e-230,0.15071609909815134,0.16965794496068026,Rps10
ENSMUSG00000028081,0.15814173737489715,7.3444395185223635e-227,4.320258540307273e-224,0.14864987195139973,0.1676044658703686,Rps3a1
ENSMUSG00000003970,0.15804087491888832,1.436908386797621e-226,7.982824371097894e-224,0.14854870834691747,0.1675039221939593,Rpl8
ENSMUSG00000061477,0.1575431985734208,3.9147349404727047e-225,2.0275724883485454e-222,0.1480495489808082,0.16700781589144215,Rps7
ENSMUSG00000025508,0.1575378829219892,4.055144976697091e-225,2.0275724883485454e-222,0.14804421751542843,0.16700251698367785,Rplp2
ENSMUSG00000075227,0.15548790804901994,2.9443351921262673e-219,1.4020643772029844e-216,0.14598818515029457,0.16495895852261808,Znhit2
ENSMUSG00000033307,0.15538740437238704,5.67846694914613e-219,2.581121340520968e-216,0.1458873866045663,0.16485876733089116,Mif
ENSMUSG00000047675,0.15392670630614033,7.546838443945442e-215,3.2812341060632357e-212,0.1444224252416291,0.16340258878588823,Rps8
ENSMUSG00000035960,0.15289684089283004,5.756939755189883e-212,2.3987248979957846e-209,0.14338957903248353,0.16237588504359143,Apex1
ENSMUSG00000036615,0.15175020272799736,8.816227692156771e-209,3.5264910768627086e-206,0.1422396464549599,0.1612327428916649,Rfxap
ENSMUSG00000044533,0.15038421099389332,5.087484028077503e-205,1.9567246261836551e-202,0.14086976358956116,0.1598708827505931,Rps2
ENSMUSG00000030432,0.1467198682785487,4.153375872770404e-195,1.5382873602853347e-192,0.1371951626567543,0.1562174448669732,Rpl28
ENSMUSG00000041453,0.1458088230128368,1.1031562066245195e-192,3.9398435950875696e-190,0.13628160763650896,0.1553090704687771,Rpl21
ENSMUSG00000038462,0.13987604189576439,2.7565543763340543e-177,9.505359918393291e-175,0.13033287914970526,0.14939328921624326,Uqcrfs1
ENSMUSG00000028998,0.1396864802973397,8.341769625943003e-177,2.7805898753143345e-174,0.13014281933476135,0.14920425955646746,Tomm7
ENSMUSG00000028234,0.1381448621258322,6.407713235933386e-173,2.067004269655931e-170,0.12859717544019844,0.1476669415653857,Rps20
ENSMUSG00000020460,0.1363329034200586,2.068648141329407e-168,6.464525441654396e-166,0.12678054435344888,0.14585997830276423,Rps27a
ENSMUSG00000004032,0.13603797456662392,1.1058603120287765e-167,3.351091854632656e-165,0.12648486104966897,0.14556585653205154,Gstm5
ENSMUSG00000067274,0.1358168088616164,3.877488107737527e-167,1.1404376787463316e-164,0.1262631306998519,0.14534529494941922,Rplp0
ENSMUSG00000033751,0.13565874050914992,9.492682400046577e-167,2.712194971441879e-164,0.12610465937756296,0.14518765778622553,Gadd45gip1
ENSMUSG00000024608,0.13294258530800307,3.8454626978977244e-160,1.0681840827493679e-157,0.123381655953154,0.1424788363116356,Rps14
ENSMUSG00000016526,0.13127651261557738,3.7057602700179213e-156,1.0015568297345733e-153,0.12171145384253816,0.140817191393761,Dyrk3
ENSMUSG00000063229,0.12893558192605886,1.1966331146078744e-150,3.0682900374560883e-148,0.11936481259507983,0.1384823911673515,Ldha
ENSMUSG00000039001,0.12836068072762608,2.600849210343688e-149,6.50212302585922e-147,0.11878852531472245,0.13790897929700346,Rps21
ENSMUSG00000042462,0.1274533255884627,3.257294743664003e-147,7.755463675390483e-145,0.11787899567101635,0.13700396171152288,Dctpp1
ENSMUSG00000020116,0.1256547396723071,4.219832058562017e-143,8.978366082046845e-141,0.1160761468674217,0.1352099622343889,Pno1
ENSMUSG00000021871,0.12468847450889378,6.449911669826712e-141,1.3163085040462679e-138,0.11510761758914399,0.13424613520012288,Pnp
ENSMUSG00000032518,0.12370246630658778,1.0480593975601952e-138,2.09611879512039e-136,0.11411931778857556,0.13326259630192894,Rpsa
ENSMUSG00000063480,0.12156121482489533,5.738342168634469e-134,1.1035273401220133e-131,0.11197315510674322,0.1311266424009949,Nhp2l1
ENSMUSG00000039016,0.11806129356943888,2.085805398402718e-126,3.4763423306711967e-124,0.10846539896667402,0.1276351889329573,Timm8b
ENSMUSG00000040952,0.11716532984516449,1.651931547535656e-124,2.6644057218317036e-122,0.1075674679616647,0.12674135477514537,Rps19
ENSMUSG00000015806,0.11670534442994926,1.53808829283016e-123,2.4414099886193016e-121,0.10710647863267457,0.12628245663224646,Qdpr
ENSMUSG00000021660,0.11293656968532181,9.505914041060704e-116,1.320265839036209e-113,0.103329633997796,0.12252243579948034,Btf3
ENSMUSG00000005732,0.11290028376617244,1.1264820366738394e-115,1.5431260776353963e-113,0.10329327172785344,0.12248623282584906,Ranbp1
ENSMUSG00000071415,0.11246740712965986,8.49993610862179e-115,1.1486400146786202e-112,0.1028594862370575,0.12205434372905709,Rpl23
ENSMUSG00000036781,0.11157887958675576,5.249211715135531e-113,6.841480541171934e-111,0.10196910461854407,0.12116783184714433,Rps27l
ENSMUSG00000006057,0.1071666275718438,2.488165547059881e-104,2.5651191206802897e-102,0.09754787368652588,0.11676536261412027,Atp5g1
ENSMUSG00000090733,0.10700308714385216,5.1349526465315086e-104,5.186820855082331e-102,0.09738400775075391,0.11660217753527367,Rps27
ENSMUSG00000036114,0.10604987906093749,3.4255083564522794e-102,3.142668216928697e-100,0.09642891279903282,0.11565103031828593,Rpp25l
ENSMUSG00000044018,0.10581012243710394,9.79308914969417e-102,8.902808317903792e-100,0.0961886843672241,0.11541178928446158,Mrpl50
ENSMUSG00000032288,0.1056722043857529,1.790037361917306e-101,1.598247644569023e-99,0.09605049541999988,0.11527416731736854,Imp3
ENSMUSG00000047260,0.10342323828428347,2.984129179149647e-97,2.2954839839612667e-95,0.0937971642786279,0.11302997731059646,Emc6
ENSMUSG00000073702,0.1031093207416134,1.139541907084844e-96,8.198143216437727e-95,0.09348264529379359,0.11271671863383302,Rpl31
ENSMUSG00000025794,0.10305745646119734,1.421337966112366e-96,1.0152414043659757e-94,0.09343068183030007,0.1126649630249398,Rpl14
ENSMUSG00000045128,0.10223372852465121,4.680096341233986e-95,3.0994015504860836e-93,0.09260538566215956,0.11184295406106269,Rpl18a
ENSMUSG00000000088,0.10213522310604996,7.094098789610289e-95,4.667170256322558e-93,0.09250669359235533,0.1117446533252971,Cox5a
ENSMUSG00000016252,0.10033377480638274,1.3275025533925252e-91,7.500014425946469e-90,0.09070186521628458,0.10994691505815068,Atp5e
ENSMUSG00000041841,0.09973461866650567,1.5781396963600132e-90,8.671097232747325e-89,0.09010159889442829,0.10934897892477094,Rpl37
ENSMUSG00000022956,0.09960731905997783,2.6651453047658542e-90,1.4328738197665884e-88,0.08997406431473076,0.10922193763049673,Atp5o
ENSMUSG00000060938,0.09948339512118183,4.435844566893111e-90,2.3594917909005908e-88,0.0898499119371394,0.10909826485244366,Rpl26
ENSMUSG00000063457,0.09862952342521446,1.4582823837857616e-88,7.2192197217116915e-87,0.08899447437037293,0.10824611563501882,Rps15
ENSMUSG00000031948,0.09817165123953417,9.369824910210417e-88,4.358058097772287e-86,0.08853576837121,0.10778916127431996,Kars
ENSMUSG00000032959,0.0980774616337866,1.3722959948622373e-87,6.294935756248795e-86,0.08844140774723072,0.10769515997183862,Pebp1
ENSMUSG00000020392,0.09793019786810934,2.490100591605186e-87,1.1116520498237437e-85,0.08829387694419169,0.10754819027034228,Cdkn2aipnl
ENSMUSG00000026974,0.09760444712864211,9.272780825335081e-87,3.9458641809936515e-85,0.08796753701401702,0.10722308851405862,Zmynd19
ENSMUSG00000003868,0.09741674397659196,1.9739869717522512e-86,8.224945715634379e-85,0.0877794952995991,0.10703575838315937,Ruvbl2
ENSMUSG00000062006,0.0970161359776212,9.851757723826282e-86,3.9407030895305126e-84,0.08737816701651749,0.10663594422543017,Rpl34
ENSMUSG00000003429,0.09510964714923753,1.8875225939170065e-82,6.148282064876243e-81,0.08546829323549777,0.10473319064785618,Rps11
ENSMUSG00000037601,0.0943184214771673,4.1556876431063765e-81,1.2445765186809307e-79,0.0846756835538822,0.10394349448063082,Nme1
ENSMUSG00000055762,0.09375924580825379,3.636662955654515e-80,1.0372832796301825e-78,0.08411553713609471,0.10338539242555664,Eef1d
ENSMUSG00000024309,0.09370930472637326,4.4112619847364946e-80,1.2461192047278234e-78,0.08406550965119414,0.10333554693538881,Pfdn6
ENSMUSG00000079478,0.09291805075520856,9.271457243242216e-79,2.4527664664661946e-77,0.08327289321917805,0.10254580104367979,Sssca1
ENSMUSG00000067367,0.09241139811019736,6.4272810026633365e-78,1.6039509070224498e-76,0.08276537457732833,0.10204010767211329,Lyar
ENSMUSG00000062867,0.09236692722268233,7.613971775997574e-78,1.8893230213393484e-76,0.08272082791673589,0.10199572074621485,Impdh2
ENSMUSG00000061787,0.09050460656139918,8.526629205300979e-75,1.8297487565023558e-73,0.08085536869046785,0.10013688174853243,Rps17
ENSMUSG00000050856,0.09044396885884042,1.0690499552083976e-74,2.2745743727838246e-73,0.08079462993166102,0.10007635627963438,Atp5k
ENSMUSG00000018446,0.08843246731198012,1.7755215360596548e-71,3.14042173901093e-70,0.0787798167188317,0.09806853739313626,C1qbp
ENSMUSG00000034259,0.08832585319790139,2.6179349847833802e-71,4.5450260152489244e-70,0.0786730292795621,0.09796211627918855,Exosc4
ENSMUSG00000030879,0.0881584083018766,4.812734539285085e-71,8.255119278362067e-70,0.07850531261142017,0.09779497405844269,Mrpl17
ENSMUSG00000051515,0.08708016627310182,2.3604023606201944e-69,3.7887678340613075e-68,0.07742533362575311,0.09671866805078487,Fam181b
ENSMUSG00000076437,0.08699835131894569,3.1652199601690805e-69,5.056261917203004e-68,0.07734338779944055,0.0966369990781027,Selenoh
ENSMUSG00000060126,0.0867200000814394,8.570303294951199e-69,1.3205397989138982e-67,0.07706459228491871,0.09635914352754653,Tpt1
ENSMUSG00000014226,0.0861537082321083,6.437930251338411e-68,9.343875546209595e-67,0.07649740123665287,0.09579385549161071,Cacybp
ENSMUSG00000035530,0.08595886401559537,1.2844622530129492e-67,1.8323284636418677e-66,0.07630224907753279,0.09559935521968874,Eif1
ENSMUSG00000053801,0.08587944938120569,1.7013270769436423e-67,2.4030043459655963e-66,0.07622270914407306,0.09552008055912467,Grwd1
ENSMUSG00000025134,0.08570290569174487,3.174970169843935e-67,4.3913833607799925e-66,0.07604588734726034,0.09534384760211247,Alyref
ENSMUSG00000016257,0.08553974100916162,5.6448921187213555e-67,7.711601255083819e-66,0.07588246617321148,0.09518096956635744,Slmo2
ENSMUSG00000078812,0.0851958524269554,1.8914847348168558e-66,2.5052777944594116e-65,0.07553803870436296,0.0948376834351833,Eif5a
ENSMUSG00000023004,0.08490031960319722,5.325922422933572e-66,6.872157965075577e-65,0.07524204461055313,0.0945426665169126,Tuba1b
ENSMUSG00000025364,0.08456675085169772,1.705886454746588e-65,2.1566200439274183e-64,0.07490795726688518,0.09420967803485361,Pa2g4
ENSMUSG00000038274,0.08419665366399039,6.173192034506544e-65,7.593102133464384e-64,0.07453728723447207,0.09384022213575914,Fau
ENSMUSG00000059278,0.08412674636485719,7.865695521593012e-65,9.592311611698795e-64,0.07446727203095937,0.09377043567077858,Naa38
ENSMUSG00000071014,0.08336625410794421,1.0832939980399925e-63,1.2394668169793964e-62,0.0737056120804458,0.09301125179509118,Ndufb6
ENSMUSG00000028044,0.08300158096566233,3.777588960032282e-63,4.174131447549483e-62,0.07334038300060668,0.09264720207266822,Cks1b
ENSMUSG00000028691,0.082726943984898,9.641889446877237e-63,1.043494528882818e-61,0.07306532905143433,0.09237303288980026,Prdx1
ENSMUSG00000015001,0.08243625387356945,2.5906615141413907e-62,2.704239576348007e-61,0.07277419920008991,0.09208283632677634,Oc90
ENSMUSG00000063694,0.08233506996556293,3.651453453604747e-62,3.783889589227717e-61,0.07267286261294924,0.09198182382943891,Cycs
ENSMUSG00000026234,0.08045422938631981,1.9928281834790063e-59,1.7714028297591167e-58,0.07078922030188547,0.09010413334283564,Ncl
ENSMUSG00000061983,0.07970131062470592,2.3834951285489305e-58,1.986245940457442e-57,0.07003519929903615,0.08935245636553882,Rps12
ENSMUSG00000049751,0.07941799829424336,6.027051151941619e-58,4.9321204189374954e-57,0.06975147507136241,0.08906960845360014,Rpl36al
ENSMUSG00000034566,0.07865233393069634,7.272627984153978e-57,5.650837594525235e-56,0.06898470536139052,0.08830519141378124,Atp5h
ENSMUSG00000029536,0.07569195944131704,8.793586396895623e-53,5.618905045939695e-52,0.0660201646005493,0.08534953262594376,Gatc
ENSMUSG00000037070,0.07534215625474483,2.606969514584636e-52,1.6212496981247738e-51,0.06566988039925069,0.08500027542600012,Rbmxl1
ENSMUSG00000057863,0.07465687106369545,2.1596045194186136e-51,1.2793865636366195e-50,0.06498365978127313,0.0843160529759386,Rpl36
ENSMUSG00000042380,0.07433374694792239,5.813137636275657e-51,3.352443850216642e-50,0.06466009776903613,0.08399342680127748,Smim12
ENSMUSG00000026895,0.07428399728988849,6.76790477959119e-51,3.882905782897986e-50,0.06461028087116263,0.08394375362861278,Ndufa8
ENSMUSG00000018293,0.07297479862603592,3.568265094316524e-49,1.871140584329588e-48,0.06329933007121681,0.0826365504782261,Pfn1
ENSMUSG00000029715,0.07274541606161095,7.095727912685868e-49,3.665148715230304e-48,0.06306964395545298,0.08240751412156408,Pop7
ENSMUSG00000014704,0.0726499097463031,9.441026560336502e-49,4.849012100840525e-48,0.0629740115549532,0.08231215165326708,Hoxa2
ENSMUSG00000049091,0.07224676412338288,3.138559166302681e-48,1.5755819107945187e-47,0.06257033566669463,0.08190961127909437,Sephs2
ENSMUSG00000057322,0.07156915785762477,2.3283587799421925e-47,1.1161834994929015e-46,0.06189184526492343,0.0812330152112501,Rpl38
ENSMUSG00000034203,0.0709417569020541,1.4640019492319932e-46,6.777786801999969e-46,0.06126363365544464,0.0806065416645149,Chchd4
ENSMUSG00000047721,0.07072279281050903,2.770480277367674e-46,1.2644820982965194e-45,0.061044388449171136,0.0803878994428503,Bola2
ENSMUSG00000005917,0.06972544563765337,4.936685149808713e-45,2.1251335126167512e-44,0.06004577265749376,0.07939200657061064,Otx1
ENSMUSG00000026701,0.0695369847966887,8.468415407173918e-45,3.6066505141285847e-44,0.05985707427214762,0.07920381836972086,Prdx6
ENSMUSG00000052456,0.0693816198528264,1.3198753429849657e-44,5.569094274198167e-44,0.059701514019689386,0.07904867766904541,Asna1
ENSMUSG00000028798,0.06742760994670832,3.218035593294393e-42,1.2334364098483681e-41,0.0577450878777117,0.07709744806705056,Eif3i
ENSMUSG00000050321,0.06738138932264567,3.6578649085124146e-42,1.3971982079879355e-41,0.057698810999787846,0.07705129231217513,Neto1
ENSMUSG00000036751,0.06640786320926839,5.32361365455527e-41,1.9372684332442757e-40,0.05672410970220672,0.07607912288183707,Cox6b1
ENSMUSG00000045948,0.0663868421975833,5.638082665668463e-41,2.048721898862087e-40,0.05670306351877123,0.07605813096173453,Mrps12
ENSMUSG00000032398,0.06593792020244357,1.912226172772035e-40,6.82450454236986e-40,0.05625360601345663,0.07560982819611825,Snapc5
ENSMUSG00000030224,0.06574089002972916,3.259838378776202e-40,1.1486393159887956e-39,0.05605634204674283,0.07541306856627314,Strap
ENSMUSG00000020163,0.0650363684016097,2.1669997176558527e-39,7.378276192222856e-39,0.0553509906256763,0.07470950815780057,Uqcr11
ENSMUSG00000024732,0.06432667922668395,1.4308501484006172e-38,4.6974725817485796e-38,0.054640475344864145,0.07400077751645373,Ccdc86
ENSMUSG00000005481,0.06301582709129419,4.42665194264014e-37,1.366672412053146e-36,0.05332812311788706,0.07269167017337128,Ddx39
ENSMUSG00000067261,0.061313555535227764,3.4346510855315313e-35,9.793701412978417e-35,0.05162395348816065,0.07099161464196825,Foxd3
ENSMUSG00000090137,0.060603755381784384,2.0352997410270504e-34,5.648902972597975e-34,0.0509133785610156,0.07028272189882719,Uba52
ENSMUSG00000067288,0.06053580464402017,2.410651988962567e-34,6.666626075670816e-34,0.05084535416702508,0.07021485751670622,Rps28
ENSMUSG00000030237,0.060168002449993804,6.005931021945889e-34,1.630717084427339e-33,0.050477154848760836,0.06984752119152104,Slco1a4
ENSMUSG00000019471,0.060122709783916956,6.717903843562034e-34,1.820076901534011e-33,0.050431813461354114,0.0698022857129049,Cdc37
ENSMUSG00000040521,0.06010157013075564,7.078309204434197e-34,1.9156452515383484e-33,0.050410651081937236,0.06978117273748298,Tsfm
ENSMUSG00000007338,0.06004715066879877,8.09688979877245e-34,2.1877573085037692e-33,0.05035617315618929,0.06972682191169716,Mrpl49
ENSMUSG00000062397,0.060046751223227945,8.104880461358648e-34,2.1893248139812665e-33,0.050355773281700225,0.06972642296971183,Zfp706
ENSMUSG00000024844,0.06000656368140323,8.95016886460456e-34,2.4130948677823023e-33,0.05031554260301907,0.06968628607694663,Banf1
ENSMUSG00000016757,0.05929169872543197,5.169253997075098e-33,1.3564035678496714e-32,0.04959991557435837,0.06897231684069939,Ttll12
ENSMUSG00000018770,0.0592763140686043,5.366835836106074e-33,1.407141016283711e-32,0.04958451462629736,0.068956951351711,Atp5g3
ENSMUSG00000037716,0.05914104494725911,7.460539879917475e-33,1.9460860475291532e-32,0.04944910246319803,0.06882185056527307,Ccdc33
ENSMUSG00000028455,0.059037485764837624,9.595505496810705e-33,2.4891064842569923e-32,0.04934543401183561,0.06871842001652571,Stoml2
ENSMUSG00000044627,0.058946554213394994,1.1964122379522269e-32,3.0901616200172095e-32,0.04925440668749839,0.06862760124203744,Swi5
ENSMUSG00000003099,0.058919975359120864,1.2760237271910154e-32,3.293814473905564e-32,0.04922779986967766,0.06860105532161904,Ppp5c
ENSMUSG00000109739,0.05840138321444646,4.4589732778241736e-32,1.129712003502451e-31,0.048708664868105565,0.06808310302122639,Gm17949
ENSMUSG00000003072,0.05795501496088225,1.297498877917473e-31,3.231628587590219e-31,0.0482618335544439,0.06763728132205775,Atp5d
ENSMUSG00000038374,0.05781262150133826,1.821123046947897e-31,4.50884636530799e-31,0.048119293192887054,0.06749506140233834,Rbm8a
ENSMUSG00000020153,0.057717170457568516,2.2847162185872014e-31,5.634318664826637e-31,0.048023743896869614,0.0673997264677664,Ndufs7
ENSMUSG00000024181,0.057256504733212185,6.790522796824951e-31,1.6461873446848368e-30,0.04756260648177543,0.06693961862370529,Mrpl28
ENSMUSG00000030695,0.057011518772966306,1.207677505714131e-30,2.891948050081731e-30,0.04731737135543295,0.06669492767151551,Aldoa
ENSMUSG00000062997,0.0563933021926481,5.107434017581085e-30,1.1950009400049334e-29,0.04669853120541509,0.06607745035926284,Rpl35
ENSMUSG00000022205,0.05629533600501824,6.40943054022096e-30,1.4947365998649627e-29,0.04660046688637053,0.06597960063953205,Sub1
ENSMUSG00000037034,0.05625241813280336,7.078946458837373e-30,1.6477994550366326e-29,0.04655750608276406,0.06593673373190696,Pax1
ENSMUSG00000021647,0.056112211286246313,9.788209872630664e-30,2.2699930131332705e-29,0.04641715923515428,0.06579669313058595,Cartpt
ENSMUSG00000042660,0.05600104297243837,1.264858917492372e-29,2.92588229815492e-29,0.04630588018825855,0.06568565635945049,Wdr55
ENSMUSG00000022706,0.055778820411732266,2.1083761575715452e-29,4.832400086114016e-29,0.046083436996258366,0.06546369603020603,Mrpl40
ENSMUSG00000051518,0.055435486916756156,4.624554228305414e-29,1.0469898637775444e-28,0.04573976451663046,0.06512076579820808,Rps19bp1
ENSMUSG00000057130,0.05515677938999195,8.718549840156558e-29,1.9570257778129198e-28,0.0454607835003611,0.06484238394555908,Txnl4a
ENSMUSG00000028964,0.05483480772882847,1.8065512811365077e-28,3.995027158638894e-28,0.04513849777834241,0.06452078663659155,Park7
ENSMUSG00000031628,0.05479406637870595,1.9804157072528994e-28,4.373709600823541e-28,0.04509771683173867,0.06448009251249992,Casp3
ENSMUSG00000042372,0.05478446317737527,2.023757129325229e-28,4.467455031623022e-28,0.04508810430177189,0.0644705004381923,Dmrt3
ENSMUSG00000030612,0.05429298695867575,6.097557276297354e-28,1.3192464898955763e-27,0.044596153056068316,0.06397959129264116,Mrpl46
ENSMUSG00000005779,0.054161641189571515,8.174132820690923e-28,1.758634427859493e-27,0.044464681133568704,0.06384839627855346,Psmb4
ENSMUSG00000058600,0.05400047964805288,1.1700485915507251e-27,2.500638152491398e-27,0.04430336526047054,0.06368741925630353,Rpl30
ENSMUSG00000006442,0.05361218439418384,2.76439381748871e-27,5.8212807417508394e-27,0.043914700244069335,0.06329956650432723,Srm
ENSMUSG00000011179,0.05347399895551209,3.748336421928132e-27,7.853208510220265e-27,0.04377638392355007,0.06316153783599944,Odc1
ENSMUSG00000030595,0.052548846709502335,2.8214042635961876e-26,5.77519703753098e-26,0.04285036499923057,0.06223742562159405,Nfkbib
ENSMUSG00000024747,0.05196321058256957,9.943790316576479e-26,1.99194517559625e-25,0.0422641888638253,0.06165243926494633,Aldh1a7
ENSMUSG00000032291,0.051477674837583545,2.795925919899729e-25,5.521180726500255e-25,0.041778210474484344,0.06116743718032081,Crabp1
ENSMUSG00000033294,0.05143150038631579,3.083229801471565e-25,6.078923110156871e-25,0.041731994166722665,0.06112131324188793,Noc4l
ENSMUSG00000041911,0.05142575195608122,3.1209856994862917e-25,6.147302933792183e-25,0.0417262405285219,0.06111557109728854,Dlx1
ENSMUSG00000024791,0.0514191152463036,3.16514594136801e-25,6.2306022467874215e-25,0.04171959780681417,0.06110894164363984,Cdca5
ENSMUSG00000022982,0.05133620114760324,3.7719108514112127e-25,7.4075232745703315e-25,0.041636608671821375,0.06102611812553956,Sod1
ENSMUSG00000032330,0.05118536663885711,5.18574647494591e-25,1.012050443978515e-24,0.0414856380027992,0.06087544805577089,Cox7a2
ENSMUSG00000047649,0.05066351808168649,1.548875212245503e-24,2.9717482967104816e-24,0.040963321783126366,0.06035416500828777,Cd3eap
ENSMUSG00000019179,0.05039210724668484,2.7243638062730944e-24,5.183340575101017e-24,0.04069166981487669,0.060083046202561184,Mdh2
ENSMUSG00000021270,0.05010625258971618,4.922180872022174e-24,9.28363046401768e-24,0.040405562742693246,0.059797497569946574,Hsp90aa1
ENSMUSG00000020267,0.049235696101354205,2.921579374355426e-23,5.358729593461897e-23,0.039534247335074525,0.05892786329335681,Hint1
ENSMUSG00000070526,0.04919053552204386,3.2016667721734747e-23,5.860638426090929e-23,0.03948904778894754,0.05888275015290955,Peg12
ENSMUSG00000019505,0.04811541080767527,2.7622448404560194e-22,4.860539926897799e-22,0.038413007126211346,0.05780874311179293,Ubb
ENSMUSG00000029752,0.04772881604397388,5.926567619220612e-22,1.0298119234093157e-21,0.038026088504732165,0.05742254475785575,Asns
ENSMUSG00000021099,0.04763222302946906,7.1652132209387e-22,1.240514754317642e-21,0.03792941502668904,0.05732605033570241,Six6
ENSMUSG00000024944,0.04755171710975525,8.390766500802681e-22,1.4489322225526992e-21,0.037848842183014104,0.05724562644988259,Arl2
ENSMUSG00000024007,0.047226030663804264,1.5850576900957706e-21,2.7173970342804226e-21,0.03752288628396891,0.056920270587771736,Ppil1
ENSMUSG00000039830,0.04672838945630427,4.1545760746413946e-21,7.022609997703506e-21,0.03702483734624977,0.056423130527783964,Olig2
ENSMUSG00000015671,0.04665841755877035,4.753551259373624e-21,8.026935595024695e-21,0.03695480850549876,0.056353228709659024,Psma2
ENSMUSG00000045532,0.04625971953195166,1.0201278938083032e-20,1.702483133858984e-20,0.03655578783635329,0.05595492817977265,C1ql1
ENSMUSG00000049792,0.04562329926300986,3.4058494540557505e-20,5.592527839172004e-20,0.03591885896229156,0.05531913601958663,Bag5
ENSMUSG00000058665,0.045519239990415974,4.1414700648948646e-20,6.779292952848035e-20,0.03581471727903888,0.055215178699352496,En1
ENSMUSG00000027203,0.045141951339114375,8.384631919883619e-20,1.3600376187970184e-19,0.03543713159812379,0.05483825793486402,Dut
ENSMUSG00000079466,0.04514099325571771,8.399601892959966e-20,1.3622448739798842e-19,0.03543617276397971,0.0548373007821582,Prdm12
ENSMUSG00000060534,0.04508443891214979,9.33167469310139e-20,1.509491215318892e-19,0.035379574136480546,0.054780801344417755,Dcc
ENSMUSG00000021381,0.04502943898576555,1.033594949128618e-19,1.6687035019835616e-19,0.03532453120303732,0.05472585475519875,Barx1
ENSMUSG00000014846,0.04452099443191272,2.6436167841941315e-19,4.200884767510141e-19,0.03481569186027751,0.054217900493782605,Tppp3
ENSMUSG00000044894,0.044413321524931375,3.2209544534479705e-19,5.10695172577766e-19,0.0347079359947775,0.05411033077170722,Uqcrq
ENSMUSG00000020766,0.044396923843375576,3.319182950035805e-19,5.259361353249572e-19,0.034691525699133995,0.0540939487845997,Galk1
ENSMUSG00000013822,0.04437130411837133,3.4786099296392504e-19,5.510232741389594e-19,0.03466588627636514,0.05406835357014012,Elof1
ENSMUSG00000061360,0.044220863479490724,4.579450611641359e-19,7.221969108407758e-19,0.03451533022873871,0.05391805660161858,Phf5a
ENSMUSG00000001403,0.04415350994673782,5.177786985204245e-19,8.147579835097159e-19,0.03444792516928545,0.05385076724889467,Ube2c
ENSMUSG00000021773,0.043989753876098034,6.973874320956667e-19,1.0934265162992578e-18,0.03428404419053,0.0536871668512473,Comtd1
ENSMUSG00000032269,0.04395954839235091,7.366785845337047e-19,1.1537644237019653e-18,0.03425381572398147,0.053656990025156434,Htr3a
ENSMUSG00000026202,0.043876121221141345,8.569211324960781e-19,1.3401957029966815e-18,0.03417032516681874,0.05357364191401485,Tuba4a
ENSMUSG00000020708,0.043536853822232574,1.5801798864362622e-18,2.4487523422226287e-18,0.033830801396334126,0.05323469463106004,Psmc5
ENSMUSG00000028896,0.04328474666202025,2.4824742162159208e-18,3.819191101870647e-18,0.0335785051791637,0.05298282389947591,Rcc1
ENSMUSG00000030591,0.043007089135254105,4.070545541685074e-18,6.2202713045309805e-18,0.0333006408665077,0.05270542533486646,Psmd8
