,Mixed_2_corr,Mixed_2_pval,Mixed_2_qval,Mixed_2_ci_low,Mixed_2_ci_high,gene_annotation
ENSMUSG00000051518,0.4531869842641948,0.0,0.0,0.44542879321581574,0.4608771231805059,Rps19bp1
ENSMUSG00000008348,0.4530457296288632,0.0,0.0,0.44528629947578696,0.4607371179025391,Ubc
ENSMUSG00000046756,0.45297860236022436,0.0,0.0,0.44521858349547017,0.46067058422146107,Mrps7
ENSMUSG00000026849,0.4529546787016037,0.0,0.0,0.4451944500458457,0.4606468720921321,Tor1a
ENSMUSG00000007050,0.4525179723069059,0.0,0.0,0.4447539160729096,0.4602140250583005,Lsm2
ENSMUSG00000007777,0.45246022199888547,0.0,0.0,0.4446956598849484,0.4601567848405014,0610009B22Rik
ENSMUSG00000001082,0.452047730301658,0.0,0.0,0.44427955676195563,0.4597479346914461,Mfsd10
ENSMUSG00000018570,0.4520296057697983,0.0,0.0,0.44426127362400775,0.45972997009122785,2810408A11Rik
ENSMUSG00000029246,0.4519275649541783,0.0,0.0,0.44415833997948856,0.4596288295704929,Ppat
ENSMUSG00000038848,0.451763474873185,0.0,0.0,0.44399281458578055,0.45946618681932505,Ythdf1
ENSMUSG00000028988,0.45160156189040895,0.0,0.0,0.4438294858534417,0.4593057014573013,Ctnnbip1
ENSMUSG00000001034,0.4508201371953879,0.0,0.0,0.44304123572543974,0.4585311596766466,Mapk7
ENSMUSG00000024218,0.45077032348053714,0.0,0.0,0.44299098731545616,0.4584817843317998,Taf11
ENSMUSG00000025580,0.450626341049691,0.0,0.0,0.44284574870901144,0.4583390687055941,Eif4a3
ENSMUSG00000001802,0.4506155687270021,0.0,0.0,0.44283488241954516,0.4583283911453407,Lrp3
ENSMUSG00000025930,0.45029598425731415,0.0,0.0,0.4425125112600162,0.4580116169973928,Msc
ENSMUSG00000020321,0.4502150568480806,0.0,0.0,0.4424308785049423,0.4579314009265094,Mdh1
ENSMUSG00000063445,0.4495624669729942,0.0,0.0,0.4417726055114472,0.4572845426149032,Nmral1
ENSMUSG00000009030,0.4494079405418041,0.0,0.0,0.44161673460573775,0.45713137216131433,Pdcl
ENSMUSG00000025228,0.449406742812198,0.0,0.0,0.4416155264569879,0.4571301849400595,Actr1a
ENSMUSG00000034442,0.44931136050024145,0.0,0.0,0.44151931449753923,0.45703563938206865,Trmt5
ENSMUSG00000003269,0.44925160201256187,0.0,0.0,0.44145903631422606,0.4569764050446992,Cyth2
ENSMUSG00000024926,0.449043926787528,0.0,0.0,0.44124955556788126,0.4567705508362003,Kat5
ENSMUSG00000039483,0.4490304685932791,0.0,0.0,0.44123598039785916,0.4567572106226354,Asb6
ENSMUSG00000027905,0.44894009823044384,0.0,0.0,0.4411448246473782,0.4566676323977052,Ddx20
ENSMUSG00000015759,0.4487267018215226,0.0,0.0,0.4409295742986365,0.45645610588485164,Cnih1
ENSMUSG00000024248,0.44836281916005605,0.0,0.0,0.44056253237539766,0.4560954097471131,Cox7a2l
ENSMUSG00000000088,0.4483427004114333,0.0,0.0,0.4405422390300817,0.456075467104437,Cox5a
ENSMUSG00000066705,0.4480241412397825,0.0,0.0,0.4402209163663332,0.4557596953497362,Fxyd6
ENSMUSG00000035863,0.4478594036533551,0.0,0.0,0.4400547504698859,0.45559639846589245,Palm
ENSMUSG00000049556,0.4476785497446394,0.0,0.0,0.439872329134682,0.45541712560446496,Lingo1
ENSMUSG00000053550,0.4472858398136344,0.0,0.0,0.4394762178793449,0.4550278466314349,Shisa7
ENSMUSG00000036459,0.4470287748393086,0.0,0.0,0.4392169280684772,0.45477302593396957,Wtip
ENSMUSG00000030319,0.44677344053634704,0.0,0.0,0.43895938519587285,0.4545199195432444,Cand2
ENSMUSG00000006356,0.44664053551096866,0.0,0.0,0.4388253310876477,0.4543881736818693,Crip2
ENSMUSG00000030793,0.4466113895903665,0.0,0.0,0.43879593322099614,0.4543592819192987,Pycard
ENSMUSG00000050248,0.44630828227980146,0.0,0.0,0.43849020675192674,0.4540588167965654,Evc2
ENSMUSG00000059409,0.44617544413349786,0.0,0.0,0.43835622131783814,0.4539271360454072,Ppp2r5d
ENSMUSG00000039130,0.44549747103835147,0.0,0.0,0.4376723981621092,0.4532550647352984,Zc3hc1
ENSMUSG00000045969,0.4453724182453192,0.0,0.0,0.4375462673085744,0.4531310995687662,Ing1
ENSMUSG00000029480,0.4452485183456197,0.0,0.0,0.4374212995910109,0.45300827697252455,Dhx37
ENSMUSG00000016252,0.4447860090825521,0.0,0.0,0.43695480691258454,0.45254978660228523,Atp5e
ENSMUSG00000004530,0.4445790835152581,0.0,0.0,0.4367461005385226,0.45234465774923127,Coro1c
ENSMUSG00000073702,0.44448076462226743,0.0,0.0,0.4366469358061118,0.4522471922615228,Rpl31
ENSMUSG00000074575,0.44427272866557915,0.0,0.0,0.436437110739437,0.45204096143971817,Kcng1
ENSMUSG00000029404,0.44416445508887514,0.0,0.0,0.4363279063468001,0.45193362702782824,Arl6ip4
ENSMUSG00000040699,0.44382791399993365,0.0,0.0,0.435988473525427,0.4516000036593952,Limd2
ENSMUSG00000072582,0.4435930193906514,0.0,0.0,0.43575156190368086,0.45136714423517427,Ptrh2
ENSMUSG00000025139,0.4435760841438503,0.0,0.0,0.435734481277894,0.4513503556786253,Tollip
ENSMUSG00000025856,0.4431868811518834,0.0,0.0,0.43534193876693644,0.45096452238068757,Pdgfa
ENSMUSG00000070044,0.44288856915434327,0.0,0.0,0.43504106915126534,0.45066879118103903,Fam149a
ENSMUSG00000026003,0.44279965344495203,0.0,0.0,0.4349513914500585,0.45058064438113365,Acadl
ENSMUSG00000048388,0.4422602137507565,0.0,0.0,0.4344073321910226,0.4500458663054143,Fam171b
ENSMUSG00000020846,0.4421571555196536,0.0,0.0,0.43430339205875274,0.4499436980262977,Rflnb
ENSMUSG00000017670,0.4419723967383458,0.0,0.0,0.4341170527629639,0.4497605342059943,Elmo2
ENSMUSG00000000339,0.44171259524335793,0.0,0.0,0.43385502993959824,0.4495029743825291,Rtca
ENSMUSG00000035033,0.4410153775688812,0.0,0.0,0.43315185755485575,0.44881176617933544,Tbr1
ENSMUSG00000009471,0.44070539516937773,0.0,0.0,0.4328392307700355,0.4485044525899309,Myod1
ENSMUSG00000032318,0.4406158406093031,0.0,0.0,0.43274891259381576,0.44841566871131233,Isl2
ENSMUSG00000061111,0.44042022091675304,0.0,0.0,0.4325516254354312,0.4482217319317358,Fam195b
ENSMUSG00000041571,0.44022832295932296,0.0,0.0,0.43235809246844337,0.4480314841556818,Selenow
ENSMUSG00000063430,0.4402250812019101,0.0,0.0,0.4323548230968273,0.44802827026892955,Wscd2
ENSMUSG00000037710,0.43978155945047553,0.0,0.0,0.43190752525295445,0.44758855974664474,Cisd1
ENSMUSG00000023456,0.43952218738546406,0.0,0.0,0.43164594671933343,0.447331414743693,Tpi1
ENSMUSG00000020519,0.43950451735565677,0.0,0.0,0.4316281264194282,0.44731389638815683,Sap30l
ENSMUSG00000025786,0.43911067734722453,0.0,0.0,0.43123093869832463,0.44692343542980195,Zdhhc3
ENSMUSG00000029121,0.4389424384351643,0.0,0.0,0.43106127065547717,0.4467566390586534,Crmp1
ENSMUSG00000022464,0.438914105853181,0.0,0.0,0.43103269745293754,0.44672854935696904,Slc38a4
ENSMUSG00000005503,0.43831978701879387,0.0,0.0,0.4304333348809389,0.44613932175375365,Evx1
ENSMUSG00000063632,0.4382977977773748,0.0,0.0,0.43041115915936035,0.4461175207530803,Sox11
ENSMUSG00000041319,0.43803122605015044,0.0,0.0,0.4301423275230604,0.44585323029731994,Thoc6
ENSMUSG00000040055,0.43754621938367194,0.0,0.0,0.42965321271516016,0.44537237072998054,Gjb6
ENSMUSG00000001674,0.4375434405243554,0.0,0.0,0.42965041033147616,0.44536961561857713,Ddx18
ENSMUSG00000029557,0.43741310520986093,0.0,0.0,0.42951897183727383,0.4452403939729338,Mrm2
ENSMUSG00000062093,0.4372817460758386,0.0,0.0,0.42938650119617905,0.44511015692604633,Gm10110
ENSMUSG00000070858,0.43713560182290045,0.0,0.0,0.429239120729808,0.4449652606674951,Gm1673
ENSMUSG00000032394,0.4370275881765937,0.0,0.0,0.42913019368169614,0.4448581691369731,Igdcc3
ENSMUSG00000032575,0.43675845755102705,0.0,0.0,0.42885878819106443,0.4445913351136754,Manf
ENSMUSG00000033214,0.4367316443964121,0.0,0.0,0.4288317484725457,0.4445647506905803,Slitrk5
ENSMUSG00000041598,0.43655567696666725,0.0,0.0,0.428654294516888,0.44439028402105546,Cdc42ep4
ENSMUSG00000074682,0.4359954572222854,0.0,0.0,0.4280893462455382,0.4438348382228154,Zcchc3
ENSMUSG00000046798,0.4359471894337614,0.0,0.0,0.42804067134254126,0.4437869814692819,Cldn12
ENSMUSG00000055210,0.435660670878643,0.0,0.0,0.42775173709205966,0.4435029019054999,Foxd2
ENSMUSG00000022178,0.4354726137794944,0.0,0.0,0.4275620953243671,0.44331644478730314,Ajuba
ENSMUSG00000013593,0.43541523574684243,0.0,0.0,0.4275042339327041,0.44325955478910206,Ndufs2
ENSMUSG00000048109,0.4353589516534633,0.0,0.0,0.42744747575875686,0.44320374936417073,Rbm15
ENSMUSG00000071984,0.4351024655766892,0.0,0.0,0.4271888300910423,0.44294944380505646,Fndc1
ENSMUSG00000004285,0.4349185651575362,0.0,0.0,0.42700338204323407,0.4427671060389857,Atp6v1f
ENSMUSG00000025487,0.43473088086220374,0.0,0.0,0.4268141189622449,0.4425810158800695,Psmd13
ENSMUSG00000003072,0.4341416163556946,0.0,0.0,0.4262199021153723,0.44199675202285454,Atp5d
ENSMUSG00000022769,0.43370835523828394,0.0,0.0,0.4257830041137231,0.4415671634182294,Sdf2l1
ENSMUSG00000026275,0.4336982010614515,0.0,0.0,0.4257727647449316,0.4415570952694762,Ppp1r7
ENSMUSG00000025780,0.43364391654465284,0.0,0.0,0.42571802482394044,0.441503270627652,Itih5
ENSMUSG00000053024,0.43347610159581873,0.0,0.0,0.42554880240719617,0.4413368769768481,Cntn2
ENSMUSG00000050295,0.4334291141724748,0.0,0.0,0.4255014209985803,0.44129028741362736,Foxc1
ENSMUSG00000024366,0.4333785100596487,0.0,0.0,0.4254503926234815,0.4412401117373916,Gfra3
ENSMUSG00000028688,0.43335092415618376,0.0,0.0,0.4254225754624557,0.4412127593675699,Toe1
ENSMUSG00000049932,0.4332869823052105,0.0,0.0,0.4253580976331212,0.4411493587721674,H2afx
ENSMUSG00000029754,0.43314164743705413,0.0,0.0,0.42521154482710394,0.44100525384402994,Dlx6
ENSMUSG00000020610,0.43286810159110356,0.0,0.0,0.4249357077352332,0.4407340218623097,Amz2
ENSMUSG00000027637,0.43285212860450895,0.0,0.0,0.4249196010029094,0.44071818394331574,1110008F13Rik
ENSMUSG00000016528,0.4327201774619892,0.0,0.0,0.42478654519327913,0.4405873483925351,Mapkapk2
ENSMUSG00000090625,0.4326300259137889,0.0,0.0,0.4246956391124364,0.44049795884580467,Gm20721
ENSMUSG00000021506,0.43258154537327065,0.0,0.0,0.42464675287520987,0.44044988802013313,Pitx1
ENSMUSG00000084786,0.43250682437294463,0.0,0.0,0.42457140668237187,0.44037579840756275,Ubl5
ENSMUSG00000036111,0.43229454898410496,0.0,0.0,0.4243573557796113,0.4401653161476887,Lmo1
ENSMUSG00000049764,0.4321442399405161,0.0,0.0,0.42420579005748144,0.4400162762689485,Zfp280b
ENSMUSG00000062075,0.43199874763846163,0.0,0.0,0.42405908177149765,0.4398720120475432,Lmnb2
ENSMUSG00000057967,0.43190933472195037,0.0,0.0,0.42396892177359835,0.4397833536516548,Fgf18
ENSMUSG00000018547,0.4318766948572065,0.0,0.0,0.42393600922868313,0.43975098918372363,Pip4k2b
ENSMUSG00000025733,0.43184605794336006,0.0,0.0,0.42390511638681233,0.43972061074831054,Rhot2
ENSMUSG00000025469,0.4314295105531075,0.0,0.0,0.423485091166528,0.4393075759096962,Msx3
ENSMUSG00000035621,0.4313646560000748,0.0,0.0,0.4234196954383223,0.43924326794547214,Midn
ENSMUSG00000043614,0.43132914127530375,0.0,0.0,0.42338388439801167,0.4392080525016503,Vps37d
ENSMUSG00000071646,0.4313203181810056,0.0,0.0,0.4233749876924659,0.43919930375540644,Mta2
ENSMUSG00000045045,0.431249860029803,0.0,0.0,0.42330394176251646,0.43912943926819725,Lrfn4
ENSMUSG00000005936,0.43113642078647124,0.0,0.0,0.4231895563872194,0.4390169556373131,Kctd20
ENSMUSG00000063802,0.43070109304354354,0.0,0.0,0.42275060017546434,0.43858529280332453,Hspbp1
ENSMUSG00000030307,0.43028210772958164,0.0,0.0,0.4223281261303643,0.43816983138002935,Slc6a11
ENSMUSG00000028670,0.43005386211924646,0.0,0.0,0.4220979814597614,0.43794350401943666,Lypla2
ENSMUSG00000013584,0.4299273930249367,0.0,0.0,0.4219704605526537,0.4378180973815992,Aldh1a2
ENSMUSG00000020869,0.42920373303102966,0.0,0.0,0.4212407881090216,0.4371005108907148,Lrrc59
ENSMUSG00000031951,0.4289189062768854,0.0,0.0,0.4209535977301187,0.43681807186133004,Tmem231
ENSMUSG00000021951,0.428898517770585,0.0,0.0,0.42093304009176497,0.43679785421372586,Eef1akmt1
ENSMUSG00000038650,0.42880090744754334,0.0,0.0,0.4208346201594812,0.43670106176905876,Rnh1
ENSMUSG00000044156,0.42867802826765,0.0,0.0,0.4207107220495371,0.43657921193560506,Hepacam2
ENSMUSG00000000776,0.42850413146187044,0.0,0.0,0.42053538377688315,0.43640677135036093,Polr3d
ENSMUSG00000025381,0.4283965208909651,0.0,0.0,0.42042688149766577,0.43630006162496593,Cnpy2
ENSMUSG00000068220,0.42787324497341855,0.0,0.0,0.41989927273579686,0.4357811630631731,Lgals1
ENSMUSG00000063882,0.4275715357158778,0.0,0.0,0.4195950677062427,0.4354819753023318,Uqcrh
ENSMUSG00000037994,0.4274261752054681,0.0,0.0,0.41944850539734835,0.4353378290000576,Slc9b2
ENSMUSG00000004263,0.42734399161390235,0.0,0.0,0.41936564251975733,0.43525633171518846,Atn1
ENSMUSG00000041708,0.4272109328968256,0.0,0.0,0.419231484291684,0.43512438388281055,Mpped1
ENSMUSG00000025362,0.42692182482865143,0.0,0.0,0.4189399884229955,0.43483768835732284,Rps26
ENSMUSG00000048921,0.4268666295420422,0.0,0.0,0.4188843374546628,0.43478295348070783,Zfp689
ENSMUSG00000031987,0.42679278584834346,0.0,0.0,0.41880988421533677,0.4347097256607174,Egln1
ENSMUSG00000030814,0.4263745740358288,0.0,0.0,0.4183882222824271,0.4342949998572928,Bcl7c
ENSMUSG00000072235,0.4262886606433407,0.0,0.0,0.41830160055679194,0.4342098021810499,Tuba1a
ENSMUSG00000031683,0.42613507977770476,0.0,0.0,0.4181467538196093,0.434057500394054,Lsm6
ENSMUSG00000038552,0.4259166015684688,0.0,0.0,0.4179264756303523,0.43384084097237585,Fndc4
ENSMUSG00000025917,0.4256756040417285,0.0,0.0,0.4176834936830568,0.4336018486390223,Cops5
ENSMUSG00000034781,0.42561873001454925,0.0,0.0,0.4176261515107849,0.4335454476632929,Gna11
ENSMUSG00000025489,0.42558170827726594,0.0,0.0,0.41758882507204365,0.4335087338220641,Ifitm5
ENSMUSG00000039252,0.4255797230387619,0.0,0.0,0.4175868234951153,0.4335067650933088,Lgi2
ENSMUSG00000021130,0.4255340954295448,0.0,0.0,0.41754082039408896,0.4334615169140495,Galnt16
ENSMUSG00000048644,0.42518117131998107,0.0,0.0,0.4171849932844386,0.43311152629960487,Ctxn1
ENSMUSG00000019785,0.4251037088705207,0.0,0.0,0.4171068939906774,0.4330347073957627,Clvs2
ENSMUSG00000032312,0.4250826628029624,0.0,0.0,0.417085674916871,0.43301383615565875,Csk
ENSMUSG00000023883,0.42445250863763245,0.0,0.0,0.416450344695826,0.4323889126748132,Phf10
ENSMUSG00000025218,0.4243356904129292,0.0,0.0,0.41633256779060573,0.4322730632787343,Poll
ENSMUSG00000025161,0.4241019246344533,0.0,0.0,0.41609688439623466,0.4320412354433159,Slc16a3
ENSMUSG00000028464,0.4240250454775021,0.0,0.0,0.41601937482299395,0.43196499339344324,Tpm2
ENSMUSG00000074489,0.4240046072526751,0.0,0.0,0.41599876902238153,0.4319447245236174,Bglap3
ENSMUSG00000003273,0.42393708753780884,0.0,0.0,0.4159306957626314,0.4318777642328792,Car11
ENSMUSG00000026468,0.42371044216579196,0.0,0.0,0.41570219294663957,0.4316529960558866,Lhx4
ENSMUSG00000022076,0.423472733098526,0.0,0.0,0.4154625368504704,0.43141725475923376,Klhl1
ENSMUSG00000022421,0.42338946124155585,0.0,0.0,0.4153785831928806,0.43133467197532843,Nptxr
ENSMUSG00000052906,0.4232435604064712,0.0,0.0,0.415231488102204,0.43118997814593074,Ubxn8
ENSMUSG00000021076,0.42279254502873115,0.0,0.0,0.4147767836358122,0.4307426913351016,Actr10
ENSMUSG00000015605,0.4226084794096498,0.0,0.0,0.4145912135988813,0.4305601462735173,Srf
ENSMUSG00000033845,0.4225275769847271,0.0,0.0,0.41450965014760394,0.4304799119739501,Mrpl15
ENSMUSG00000022245,0.4224514626587198,0.0,0.0,0.41443291403478144,0.4304044261164769,Skor1
ENSMUSG00000029156,0.42209579596722424,0.0,0.0,0.41407434337171334,0.4300516946556304,Sgcb
ENSMUSG00000092486,0.42152151989835257,0.0,0.0,0.4134953836695888,0.42948215282014335,2610524H06Rik
ENSMUSG00000027808,0.42145888927016883,0.0,0.0,0.4134322426362238,0.4294200381251342,Serp1
ENSMUSG00000005483,0.4212826698095449,0.0,0.0,0.4132545874980535,0.42924526990584366,Dnajb1
ENSMUSG00000062591,0.42079841792888223,0.0,0.0,0.4127663935160631,0.42876500297223125,Tubb4a
ENSMUSG00000022503,0.4207434031553186,0.0,0.0,0.4127109311811024,0.42871044063475094,Nubp1
ENSMUSG00000001844,0.42071796852279536,0.0,0.0,0.41268528965048146,0.42868521515449637,Zdhhc4
ENSMUSG00000027524,0.4204440318534636,0.0,0.0,0.41240912544939484,0.42841353031439916,Edn3
ENSMUSG00000034168,0.42040357574354775,0.0,0.0,0.4123683404934496,0.42837340664189794,Irf2bpl
ENSMUSG00000028998,0.4200493424992266,0.0,0.0,0.41201122925267536,0.42802208287347115,Tomm7
ENSMUSG00000024176,0.4198422731345304,0.0,0.0,0.41180247867992026,0.4278167131460273,Sox8
ENSMUSG00000053929,0.4197291804543656,0.0,0.0,0.41168846815005916,0.42770454838943667,Cyhr1
ENSMUSG00000047992,0.4193775953404831,0.0,0.0,0.4113340312115174,0.42735584645698144,Fam69c
ENSMUSG00000034930,0.4191739340917513,0.0,0.0,0.4111287191108092,0.4271538542510183,Rtkn
ENSMUSG00000049354,0.41895148155888695,0.0,0.0,0.4109044643388896,0.426933223848942,Dcaf7
ENSMUSG00000040204,0.4189334568807008,0.0,0.0,0.4108862936731916,0.42691534677106635,2810417H13Rik
ENSMUSG00000040857,0.4189261356053859,0.0,0.0,0.4108789131024015,0.4269080854463581,Erf
ENSMUSG00000027406,0.41868719628338913,0.0,0.0,0.41063803917456304,0.42667110212524506,Idh3b
ENSMUSG00000027004,0.4186299640285343,0.0,0.0,0.41058034369748214,0.42661433822131567,Frzb
ENSMUSG00000040478,0.41848513182979225,0.0,0.0,0.41043433955445857,0.4264706909525091,Prdm13
ENSMUSG00000055235,0.4183562649296038,0.0,0.0,0.41030443024404023,0.4263428780251237,Wdr86
ENSMUSG00000039611,0.41820088990036686,0.0,0.0,0.41014779881363933,0.4261887733485375,Tmem246
ENSMUSG00000053134,0.41795125990044973,0.0,0.0,0.40989615123813344,0.4259411833630367,Supt7l
ENSMUSG00000028979,0.4178768489710913,0.0,0.0,0.4098211391372286,0.42586738029961363,Masp2
ENSMUSG00000042451,0.41778126638042656,0.0,0.0,0.4097247844874248,0.42577257837103744,Mybph
ENSMUSG00000048776,0.4175976216173666,0.0,0.0,0.4095396568560598,0.4255904330174468,Pthlh
ENSMUSG00000026279,0.417328131558058,0.0,0.0,0.40926799195866637,0.4253231420985109,Thap4
ENSMUSG00000042502,0.41707209827427755,0.0,0.0,0.40900989375945324,0.42506919685076794,Cd2bp2
ENSMUSG00000090733,0.4167972546056663,0.0,0.0,0.4087328349046771,0.42479659322205987,Rps27
ENSMUSG00000018040,0.4166323197222657,0.0,0.0,0.4085665713920425,0.4246330018998699,Rrp7a
ENSMUSG00000038462,0.41633761263257457,0.0,0.0,0.4082694916287549,0.4243406941963516,Uqcrfs1
ENSMUSG00000028072,0.41618766431841653,0.0,0.0,0.4081183367434075,0.42419196606060233,Ntrk1
ENSMUSG00000020921,0.41611502508529663,0.0,0.0,0.40804511317191927,0.4241199177613902,Tmem101
ENSMUSG00000028409,0.4160991446060708,0.0,0.0,0.40802910495774486,0.42410416645936955,Smu1
ENSMUSG00000054057,0.4160032483595972,0.0,0.0,0.4079324374733738,0.42400905016256746,A930004D18Rik
ENSMUSG00000001105,0.4157897330055053,0.0,0.0,0.4077172055890719,0.4237972707512436,Ift20
ENSMUSG00000056648,0.4156894770833609,0.0,0.0,0.40761614398136126,0.42369782963722813,Hoxb8
ENSMUSG00000048930,0.4156513109921511,0.0,0.0,0.4075776712283874,0.4236599736818651,Tada3
ENSMUSG00000014603,0.415418575384835,0.0,0.0,0.4073430662276952,0.4234291286676253,Alx3
ENSMUSG00000002274,0.4150986787738158,0.0,0.0,0.4070206018625191,0.4231118289915185,Metrn
ENSMUSG00000001473,0.41487415763826235,0.0,0.0,0.4067942797376115,0.4228891293547531,Tubb6
ENSMUSG00000079478,0.4148474972626059,0.0,0.0,0.4067674055724564,0.422862685205528,Sssca1
ENSMUSG00000022210,0.4146097659617232,0.0,0.0,0.40652776852310785,0.4226268813980853,Dhrs4
ENSMUSG00000028857,0.4145998013380127,0.0,0.0,0.40651772404330055,0.42261699754250304,Tmem222
ENSMUSG00000026049,0.4145761158095116,0.0,0.0,0.4064938487077603,0.4225935039890922,Tex30
ENSMUSG00000050382,0.41412607047803024,0.0,0.0,0.4060401989773756,0.42214710430143165,Kif7
ENSMUSG00000066148,0.41392185091574596,0.0,0.0,0.4058343451415058,0.4219445377600413,Prpf4
ENSMUSG00000021871,0.41389783782253553,0.0,0.0,0.4058101399366646,0.4219207189841443,Pnp
ENSMUSG00000022203,0.41374849222538757,0.0,0.0,0.40565959978662014,0.42177258166385745,Efs
ENSMUSG00000029546,0.4137038072422663,0.0,0.0,0.4056145574723249,0.4217282581202259,Uncx
ENSMUSG00000073988,0.4135062734550144,0.0,0.0,0.40541544454277184,0.4215323216476558,Ttpa
ENSMUSG00000032288,0.4130655944886149,0.0,0.0,0.4049712454278823,0.4210952034365024,Imp3
ENSMUSG00000051184,0.41303173901470763,0.0,0.0,0.40493711967411794,0.42106162136585823,Zfp524
ENSMUSG00000022587,0.4128335161173589,0.0,0.0,0.4047373147479644,0.4208649987955433,Ly6e
ENSMUSG00000023411,0.41242873380633643,0.0,0.0,0.4043293042462634,0.42046348209832674,Nfatc4
ENSMUSG00000038203,0.41230123192892404,0.0,0.0,0.40420078619270994,0.42033700820079084,Hoxa13
ENSMUSG00000038932,0.41211623490793353,0.0,0.0,0.4040143153342215,0.4201535021572705,Tcfl5
ENSMUSG00000037103,0.4121140619627692,0.0,0.0,0.40401212508160056,0.42015134672098114,Dcaf15
ENSMUSG00000042763,0.4117321765723023,0.0,0.0,0.4036271994258544,0.4197725370284271,Maneal
ENSMUSG00000032657,0.4116243582846593,0.0,0.0,0.40351852329484494,0.4196655866002267,Fam189b
ENSMUSG00000034881,0.41158335963236414,0.0,0.0,0.4034771985016738,0.4196249178989137,Tbxa2r
ENSMUSG00000027133,0.41150561980063566,0.0,0.0,0.4033988403468394,0.4195478036169998,Nop10
ENSMUSG00000028799,0.4114787125373633,0.0,0.0,0.4033717190976485,0.41952111284160687,Zfp362
ENSMUSG00000038402,0.4114274284133574,0.0,0.0,0.4033200271648335,0.4194702412959788,Foxf2
ENSMUSG00000024826,0.41140594435009764,0.0,0.0,0.4032983722767476,0.41944893005598854,Dpf2
ENSMUSG00000037972,0.41117751046126894,0.0,0.0,0.40306812261807895,0.41922233319918756,Snn
ENSMUSG00000025209,0.41103222442488235,0.0,0.0,0.40292168226962527,0.4190782150104704,Twnk
ENSMUSG00000006800,0.4110264431892842,0.0,0.0,0.4029158551101241,0.41907248023758875,Sulf2
ENSMUSG00000045128,0.41070470135285014,0.0,0.0,0.40259155851737705,0.4187533231684834,Rpl18a
ENSMUSG00000040652,0.41024795410883863,0.0,0.0,0.40213118801888126,0.4183002418656073,Oaz2
ENSMUSG00000062580,0.4098929471754971,0.0,0.0,0.40177336774461336,0.41794808151843055,Timm17a
ENSMUSG00000069171,0.40922243283531806,0.0,0.0,0.4010975465102842,0.4172829370236157,Nr2f1
ENSMUSG00000020660,0.4092105288622621,0.0,0.0,0.4010855484012151,0.41727112830606256,Pomc
ENSMUSG00000030298,0.4091455039067386,0.0,0.0,0.4010200092808565,0.41720662363169964,Sec13
ENSMUSG00000051853,0.40894105528598546,0.0,0.0,0.4008139445874381,0.417003810327072,Arf3
ENSMUSG00000026095,0.40872545892570705,0.0,0.0,0.4005966449274971,0.4167899375801768,Asnsd1
ENSMUSG00000043342,0.4085994501927723,0.0,0.0,0.4004696410972985,0.4166649358271583,Hoxd9
ENSMUSG00000056214,0.40828658745029683,0.0,0.0,0.40015430901267435,0.4163545719616598,Pard6g
ENSMUSG00000032387,0.4082562989041268,0.0,0.0,0.4001237815093232,0.41632452523437247,Rbpms2
ENSMUSG00000042305,0.40825037973847056,0.0,0.0,0.4001178156473587,0.41631865332432466,Tmem183a
ENSMUSG00000033007,0.4081935970383577,0.0,0.0,0.40006058502344494,0.4162623239142166,Asic4
ENSMUSG00000038253,0.4079800383486709,0.0,0.0,0.39984534226846186,0.41605046948537777,Hoxa5
ENSMUSG00000079614,0.4079230754167246,0.0,0.0,0.39978793029401644,0.4159939609862945,Seh1l
ENSMUSG00000016503,0.407901311175617,0.0,0.0,0.39976599450083333,0.41597237035719414,Gtf3a
ENSMUSG00000039194,0.40780713492864995,0.0,0.0,0.39967107603670715,0.41587894524346025,Rlbp1
ENSMUSG00000031667,0.4076166675707692,0.0,0.0,0.3994791081102066,0.4156899964991035,Aktip
ENSMUSG00000025927,0.40756027634247755,0.0,0.0,0.39942227274897113,0.4156340547494855,Tfap2b
ENSMUSG00000039328,0.4073249362360201,0.0,0.0,0.399185079797366,0.4154005898136163,Rnf122
ENSMUSG00000021569,0.4071112093788694,0.0,0.0,0.3989696712013456,0.4151885649926064,Trip13
ENSMUSG00000050288,0.4068773937029724,0.0,0.0,0.39873401674421166,0.4149566103271677,Fzd2
ENSMUSG00000023723,0.40683422495569227,0.0,0.0,0.39869050862539873,0.414913785058299,Mrps23
ENSMUSG00000020153,0.4066207984459297,0.0,0.0,0.3984754047996654,0.4147020561815646,Ndufs7
ENSMUSG00000051316,0.40652032834250534,0.0,0.0,0.3983741454132846,0.4146023849325813,Taf7
ENSMUSG00000029838,0.40645616906597354,0.0,0.0,0.3983094822118631,0.4145387356956347,Ptn
ENSMUSG00000020088,0.40631449144555787,0.0,0.0,0.3981666921026487,0.4143981840733128,Sar1a
ENSMUSG00000030551,0.4061068961200717,0.0,0.0,0.3979574673988852,0.4141922379375078,Nr2f2
ENSMUSG00000031843,0.4059892063692882,0.0,0.0,0.39783885429899774,0.414075482776105,Mphosph6
ENSMUSG00000100168,0.40586931622017214,0.0,0.0,0.3977180238174353,0.4139565444164226,Gm28526
ENSMUSG00000001910,0.4058207068796161,0.0,0.0,0.39766903330059156,0.41390832089926277,Nacc1
ENSMUSG00000019230,0.40574727834209096,0.0,0.0,0.39759502905204436,0.4138354750946735,Lhx9
ENSMUSG00000042078,0.4056438931860776,0.0,0.0,0.397490833492145,0.4137329102333925,Svop
