,train_loss,val_loss
0,5037.91455078125,4952.12939453125
1,4923.77490234375,4899.26123046875
2,4884.53564453125,4874.9873046875
3,4864.4501953125,4863.26123046875
4,4852.9658203125,4856.52197265625
5,4845.431640625,4853.046875
6,4839.92529296875,4850.70361328125
7,4835.5341796875,4848.84765625
8,4831.88037109375,4847.95263671875
9,4828.79443359375,4846.80859375
10,4826.04248046875,4845.91552734375
11,4823.681640625,4846.04248046875
12,4821.5625,4846.0341796875
13,4819.65283203125,4846.34765625
14,4817.93115234375,4845.9384765625
15,4816.36767578125,4846.30078125
16,4814.92626953125,4846.4453125
17,4813.58642578125,4846.77587890625
18,4812.40283203125,4847.47607421875
19,4811.24365234375,4847.33837890625
20,4810.220703125,4848.150390625
21,4809.23046875,4848.75927734375
22,4808.37890625,4849.2021484375
23,4807.50732421875,4849.77587890625
24,4806.74267578125,4850.01611328125
25,4805.97998046875,4850.8056640625
26,4805.3046875,4850.84619140625
27,4804.677734375,4851.83349609375
28,4803.99755859375,4852.314453125
29,4803.46044921875,4852.986328125
30,4802.89892578125,4853.662109375
31,4802.388671875,4853.79345703125
32,4801.8935546875,4854.45361328125
33,4801.46826171875,4855.09765625
34,4801.0146484375,4855.70703125
35,4800.599609375,4856.49365234375
36,4800.25439453125,4856.68115234375
37,4799.876953125,4857.2451171875
38,4799.53271484375,4858.068359375
39,4799.1953125,4858.63623046875
40,4798.912109375,4859.109375
41,4798.60205078125,4859.77490234375
42,4798.333984375,4860.41650390625
43,4798.078125,4860.7724609375
44,4797.82861328125,4861.9521484375
45,4797.60546875,4861.79833984375
46,4797.37548828125,4862.27734375
47,4797.1767578125,4862.64599609375
48,4796.9599609375,4863.4111328125
49,4796.759765625,4863.81494140625
50,4796.60693359375,4864.748046875
51,4796.455078125,4865.01904296875
52,4796.2783203125,4865.5419921875
53,4796.1630859375,4866.2783203125
54,4795.98876953125,4866.4521484375
55,4795.85498046875,4867.26220703125
56,4795.724609375,4867.30029296875
57,4795.62353515625,4867.7841796875
58,4795.537109375,4868.693359375
59,4795.41064453125,4868.9326171875
60,4795.31884765625,4869.49267578125
61,4795.271484375,4870.01611328125
62,4795.16943359375,4870.38232421875
63,4795.07763671875,4870.71875
64,4795.01904296875,4871.65771484375
65,4794.96630859375,4871.97412109375
